"lonmin";"latmin";"moran";"distance";"entropy";"slope";"rsquaredslope";"pop";"max";"meanBetweenness";"alphaBetweenness";"meanCloseness";"alphaCloseness";"meanLinkLength";"networkPerf";"meanPathLength";"diameter";"components";"clustCoef";"vcount";"ecount";"networkDensity"
"22";2.001088963;47.610446839;0.117480704818296;0.708866215209325;0.729925906091101;-1.3497502773457;0.765390994367952;5711.5443442597;52.12;0.0847913026596777;-0.996328026008976;0.187997596192762;-0.310224687511278;0.753355157364341;94.660725597114;6.1037210594579;28.2157958;1;0.115294835341792;102;129;0.0250436808386721
"23";0.499588963;47.565596839;0.0486311827702333;0.873091758838514;0.790867130574523;-1.25195291048832;0.688884567379054;4195.63317182;55.8983220915737;0.0349443516813079;-0.943223225111523;0.0669482172180449;-0.135252653070512;0.46858232079646;1273.82688251654;6.84049311433523;20.2723703;3;0.0346370583641105;387;452;0.00605159925559974
"24";0.571088963000001;47.565596839;0.0449567603582777;0.825452380237814;0.805285405378473;-1.2383551133238;0.867222164623947;4847.49045779939;64.5682798517231;0.0417774143532761;-0.853597643796532;0.0754717433073697;-0.145745917126042;0.511921006336088;820.854209177991;7.21870582923353;18.728173;4;0.0355463859188963;311;363;0.00753033917643398
"25";0.642588963000001;47.565596839;0.0407148781284225;0.921865691897485;0.797739533070715;-0.996024684552272;0.885627079043939;4522.96422131206;64.5682798517231;0.0446648054502037;-0.959899894131075;0.0494823495345364;-0.183808306653586;0.616311312962963;402.210905218731;7.61348818518357;21.5716396;4;0.0481772347108193;226;270;0.0106194690265487
"26";0.714088963000001;47.565596839;0.073280085238778;0.68449652180746;0.796012621771291;-0.927246925086179;0.858097212496162;4857.34453657391;62.56;0.052578210827373;-0.791730462636603;0.106693198893772;-0.157981507408565;0.733831375119617;266.97987352564;7.49958567461133;19.5573943;2;0.054007061730469;174;209;0.0138861205235533
"27";0.785588963000002;47.565596839;0.0628105851419111;0.914938889243194;0.827586275623589;-0.868760407732869;0.868977411527782;5270.18812343761;69.4170745310059;0.0341514469685742;-1.07630191369884;0.200103806660611;-0.232994599726757;0.37054139229584;1913.23886222496;5.49755168808306;21.13093;1;0.0933389717059614;462;649;0.00609441173432497
"28";0.857088963000002;47.565596839;0.0368738733974624;0.913569655557171;0.867215707592019;-0.726313020977419;0.840617361104224;3439.59498274683;69.4170745310059;0.0313927710582709;-0.946494190256366;0.112487933367892;-0.168267820640998;0.359334220899855;2198.63433167875;5.12999776435233;18.9396736;3;0.0855589146705214;498;689;0.00556754179696654
"29";0.928588963000002;47.565596839;0.0314418135998303;0.9524053457602;0.910962102445015;-0.538434443953604;0.780955263128425;2187.92228520243;40.8175822031604;0.058361921351843;-1.00980358238965;0.135255451351165;-0.210622615423147;0.737471625438596;310.581181754105;7.74106539710249;22.5243033;1;0.0292746550509699;190;228;0.0126984126984127
"30";1.000088963;47.565596839;0.0489636882578453;0.898376061661291;0.884770635922813;-0.572384138268656;0.824135516335567;2316.58241574889;52.1555193550134;0.0527102868235692;-0.813850974589995;0.0757871442083628;-0.176788063711593;0.706252554761905;239.855685451372;7.06354236486022;18.909255;4;0.0638985623489925;166;210;0.0153340635268346
"31";1.071588963;47.565596839;0.0738356442561686;0.740961882275367;0.81948977211859;-0.947241147407473;0.932794399429112;5466.44722898576;52.1555193550134;0.0495345508641238;-1.07070825719277;0.108052403557717;-0.212134987035473;0.632132247368421;445.411611328511;7.56476854229542;20.938013;2;0.0875581668834756;221;285;0.0117235705471
"32";1.143088963;47.565596839;0.0423518361778557;0.89968565585462;0.803552557276604;-1.04604576603932;0.946148088034195;8282.65440929583;129.8;0.0456983653468375;-1.10740422930915;0.0910400743521412;-0.1523388245845;0.450640870487805;845.179810719016;7.0800619072356;21.5845566;3;0.10741343703121;316;410;0.00823789431384368
"33";1.214588963;47.565596839;0.0768328017750208;0.724193551837193;0.759565810947039;-1.2559649526451;0.927367273865311;13427.2012233127;129.8;0.0195085221599126;-1.19162615192031;0.0918729817792956;-0.118772788346791;0.213512678563348;12217.2367115508;5.05370371796201;21.7789352;2;0.1272995624166;1172;1768;0.00257648577832313
"34";1.286088963;47.565596839;0.0710187003914513;0.901817057217943;0.771997675743279;-1.17049578329694;0.932632470582813;13829.7359688585;129.8;0.0177198380146401;-1.27701489237926;0.135652932780874;-0.15445667554123;0.209175476853526;19594.2404466846;5.63927829325273;19.8269859;2;0.115115365955749;1472;2212;0.00204312357757219
"35";1.357588963;47.565596839;0.0525218779250898;0.922054585182031;0.810074307008133;-0.91382420829627;0.913808798384011;10319.900031014;103.04;0.0152578109362625;-1.27661403598856;0.00409350108145097;-0.228889690805684;0.295698870127119;2632.57152323087;5.63227735888597;18.0436974;4;0.083612679111647;692;944;0.00394837004257882
"36";1.429088963;47.565596839;0.0692458503345487;0.836740913074038;0.798822092026229;-0.874797050460746;0.89119222970293;7738.81936509671;103.04;0.0466177403627104;-1.10474623999755;0.0512976032075659;-0.20356561693683;0.537719514981273;352.84928308698;5.76398016994412;19.387017;3;0.0848946079442943;212;267;0.0119377626754896
"37";1.500588963;47.565596839;0.0767835937028962;0.738441185268248;0.816924439340924;-0.798815311418013;0.919193302593125;2644.35951514077;62.4579581594367;0.0754817589686477;-0.939701868057211;0.0856723051348197;-0.23697761127221;1.05428476504854;57.5667763676155;7.73509375739699;26.0004565;2;0.0538414763234886;85;103;0.0288515406162465
"38";1.572088963;47.565596839;0.0793795734064986;0.929742958553194;0.936678547888184;-0.247390115398501;0.854405584811818;1017.19372667363;2.04;0.0645097271914132;-0.980471285218458;0.146502874442118;-0.183618286424966;0.804518326347305;156.682168549449;7.11158166866272;24.0925431;1;0.0466072962139496;130;167;0.0199165175909362
"39";1.643588963;47.565596839;0.0498096915981617;0.873361408885729;0.915596379257378;-0.52650871564336;0.760971527796;1131.34943058898;22.69122831472;0.0683873078671442;-0.97526760368138;0.14412862595883;-0.175433549484834;0.822004469594595;140.851677012159;7.17865105805803;22.2445478;1;0.0602812794546011;118;148;0.0214399536433435
"40";1.715088963;47.565596839;0.0466305621579738;0.845310382834369;0.818074647218927;-0.934979194272489;0.843897680655224;1980.53814399868;37.8890097742489;0.080666419844502;-0.916993253549489;0.107281092817134;-0.197709159127864;1.14910340930233;49.7390222354342;7.49885750414401;23.235103;2;0.0557015591517773;75;86;0.030990990990991
"41";1.786588963;47.565596839;0.0493431008344491;0.788692060784684;0.778477434804186;-1.04031284181086;0.853230912114999;1775.8891175576;37.8890097742489;0.069283511846803;-0.848071941508826;0.154922218537418;-0.282319415711791;0.992226054867257;60.9714685105914;4.92736155863995;21.9621767;2;0.0848253991976384;80;113;0.0357594936708861
"42";1.858088963;47.565596839;0.0436481400748511;0.773791955478862;0.817453083080821;-0.835802804648218;0.823634896580648;1292.15437230478;27.8345296413967;0.0645187292555714;-0.808402532470074;0.102381557250521;-0.33216926979597;1.13341167425743;48.1140674789591;6.317435144453;24.403688;3;0.0826418454964192;76;101;0.0354385964912281
"43";1.929588963;47.565596839;0.0810599142438566;0.662525007836932;0.758538248667933;-1.1219606129457;0.821071238815752;2546.3081522936;30.84;0.0486892061396072;-1.3214396163964;0.0486102268455391;-0.222406567290508;0.543761505338078;305.696171960826;4.59933138052516;21.8259333;2;0.0911316002506473;208;281;0.0130527684875511
"44";2.001088963;47.565596839;0.0935456673358692;0.556257621985613;0.745075650111157;-1.16947538418823;0.802870916264963;2107.94231407045;30.84;0.0567201371693272;-1.27944640497477;0.105141668674146;-0.192385021440666;0.480258431226766;295.463430940601;4.58871381117992;24.873328;3;0.10097677694658;196;269;0.0140763997906855
"45";0.499588963;47.520746839;0.0644072518592795;0.854102266185353;0.770757503026587;-1.34695209937542;0.846711174400956;7287.4434833439;101.813391038918;0.0411616522452436;-0.937755596142505;0.116587355989463;-0.142475012500131;0.518602252835052;980.509573880544;6.71630165875035;17.856795;2;0.0399416361735313;325;388;0.00736942070275404
"46";0.571088963000001;47.520746839;0.0697424792195126;0.823093813420289;0.776173958050227;-1.48647001996721;0.879286655002446;21087.3158239849;298.16;0.0437147393669133;-0.988305748855065;0.0696518808409765;-0.148610736276909;0.529335170194986;753.683554007138;7.27628072448259;20.2454136;4;0.0448158822947966;299;359;0.00805818051222195
"47";0.642588963000001;47.520746839;0.0673620490662889;0.74495432431441;0.75560665254664;-1.32761351919749;0.876371110607099;18596.9777214783;298.16;0.0449217210564196;-0.768261881395755;0.0670822893343285;-0.169069013035433;0.563273791919192;478.135511110923;6.71817873487618;20.5428915;5;0.0591057857724807;237;297;0.0106200386183222
"48";0.714088963000001;47.520746839;0.0664386231926246;0.867631206654305;0.803603169297696;-0.785970376494953;0.802472124129679;7015.04809856623;85.32;0.0454439307103595;-0.950910083425598;0.0637366912093545;-0.167082381150734;0.592505437142857;473.096971099135;7.50741157605126;20.0343352;5;0.0433306234849463;240;280;0.0097629009762901
"49";0.785588963000002;47.520746839;0.06127357695276;0.926737184734492;0.863318997354676;-0.679694402258939;0.904751514989087;6012.85716192633;69.4170745310059;0.0300619182388509;-1.12652229092308;0.0999935590387104;-0.147924502583101;0.336967451949861;2494.03274292595;6.19589774633463;19.0884766;3;0.0758487147134291;533;718;0.00506425538517965
"50";0.857088963000002;47.520746839;0.0536248304393921;0.927639916540432;0.865743343450291;-0.787930623588759;0.941168610249038;5711.0028378057;69.4170745310059;0.0301258892346989;-1.07662918570925;0.0853265978396584;-0.16085059584767;0.337651646492435;2512.43588171546;5.9102134676796;19.3253043;4;0.0824860904307001;533;727;0.00512773490950641
"51";0.928588963000002;47.520746839;0.051951061090007;0.829492062052853;0.826749949160414;-0.939373005986964;0.900896733409823;5872.5916522034;75.4;0.0500405875447784;-0.889060211771149;0.105262249202245;-0.152893854261121;0.655842673550725;441.540570854629;7.63863871252444;19.1723506;2;0.046708250085748;227;276;0.0107598144321859
"52";1.000088963;47.520746839;0.0379598812161879;0.81987163685126;0.837133815997727;-0.795967259718404;0.891800257623021;4719.72441344639;75.4;0.0550072576403821;-0.819321342669566;0.104650833638651;-0.15111415242553;0.680591703056769;294.528009903135;7.66395658055724;19.6111597;2;0.0756163153335788;179;229;0.0143744899880736
"53";1.071588963;47.520746839;0.0592141399356325;0.734739746884254;0.821054533367137;-0.964199011558386;0.905043417606122;6070.69303958035;58.902889050853;0.0548423348450077;-0.869058448913425;0.108418890339004;-0.161212299316052;0.618150701769911;295.085191000717;7.39393992373823;21.521716;2;0.0651792802763205;184;226;0.013423616060822
"54";1.143088963;47.520746839;0.0620565204846076;0.772144622448319;0.815078642961358;-0.947441693447879;0.899346256883737;6227.26597524012;61.28;0.0201520278526066;-1.34725322158644;0.00858865959495225;-0.271191123241259;0.439189131216931;438.416135784396;6.02695351531404;19.0308279;6;0.0688342215267913;309;378;0.00794351279788173
"55";1.214588963;47.520746839;0.0443634619404291;0.849912742265899;0.826121094622211;-0.968634974713126;0.95100305877863;6566.44769194997;84.88;0.0200683128280585;-1.28757118389174;0.0418791089355411;-0.121734206222769;0.208020589371981;10310.4451527889;5.74801358187749;20.4978499;7;0.117176443362044;1102;1656;0.0027297408229773
"56";1.286088963;47.520746839;0.0419487633964695;0.953545634914689;0.86863757281555;-0.819259629889615;0.976895005552422;7195.35628888157;84.88;0.0197432103110131;-1.28787658546548;0.0885277467766961;-0.122975238161287;0.213109240506984;14774.3369779565;5.49174377775468;20.1450905;4;0.111743495209183;1284;1933;0.00234676806452944
"57";1.357588963;47.520746839;0.0731315165984614;0.821860243775255;0.860796592586976;-0.702271129734989;0.940129641318021;6006.96818886031;69.36;0.0290478486089387;-1.17737547973649;0.04653057288223;-0.130833955266179;0.326327804455446;3125.50351721334;6.18132045968981;19.3673059;2;0.0797738189662583;597;808;0.00454172428136207
"58";1.429088963;47.520746839;0.0881398257352688;0.722088151053337;0.790864309688791;-0.711630276949606;0.831935854062192;3704.09010572463;69.36;0.0479769364700582;-1.180363883884;0.151027168079946;-0.170858343211868;0.488275418717949;778.392878578978;6.89207251859661;20.010373;1;0.0869276951879286;293;390;0.00911683575669737
"59";1.500588963;47.520746839;0.0627599155628824;0.910701419355108;0.948749134484353;-0.221459380110465;0.922538549685716;1309.1306323128;2.2;0.0669216433002906;-1.20301947420233;0.140187106716039;-0.2466574904799;0.775184068361582;175.644618353426;5.50359818922162;19.8590039;2;0.0662188858680222;138;177;0.0187242145350682
"60";1.572088963;47.520746839;0.117353589323661;0.813545110661797;0.945422725298762;-0.0951656174758011;0.806044934256292;1104.63158068926;1.32;0.0694699286442406;-0.971537416829363;0.0989722367370623;-0.243860779250579;0.873299741726619;103.006598972179;6.2383717175916;20.1020161;3;0.0540062927787862;110;139;0.023185988323603
"61";1.643588963;47.520746839;0.108895972420649;0.924107814754076;0.938301161138996;-0.076446149377001;0.781230962419311;1066.45609634539;1.44;0.0542736073614631;-1.09828837474305;0.0752638207675518;-0.233952920770214;0.855727286792453;156.120422357167;6.07246326252505;20.645617;4;0.080858783595991;123;159;0.0211915233906437
"62";1.715088963;47.520746839;0.0952056373711489;0.870432991806578;0.938582764960223;-0.0853126125963596;0.844058896946147;1065.66664126847;1.44;0.0791802671481816;-1.00311124391917;0.161104136438782;-0.235071914384479;0.83063914551282;143.438718669239;6.61381692948569;24.3331673;1;0.102728551443304;121;156;0.0214876033057851
"63";1.786588963;47.520746839;0.0460879010503176;0.873138149271483;0.863200543538107;-0.621874187144684;0.776824930040189;1157.68015038485;21.88;0.0643616768741395;-0.954024360830721;0.135660248897412;-0.196180221939623;0.777900671518987;137.123345201131;7.71036926601389;28.1557172;1;0.092735868205598;120;158;0.0221288515406162
"64";1.858088963;47.520746839;0.0478307524284938;0.902960582538917;0.850326444162699;-0.642431206857743;0.78991404854801;1209.81303505228;21.88;0.0652546503765901;-0.815743660720901;0.0861981927563967;-0.186311557921923;0.888085477981651;61.8309793010703;7.54184580049297;23.7101671;3;0.0818638998080366;87;109;0.0291365944934509
"65";1.929588963;47.520746839;0.0752769327791701;0.791803546677466;0.744027704804737;-0.971221256567413;0.90828443836682;2208.80859290034;56.24;0.062677734264795;-1.36112286440104;0.153262576004463;-0.178030401460043;0.479020723809524;450.513967365538;6.96218005982738;24.4648634;1;0.0844518238780136;239;315;0.0110755599310854
"66";2.001088963;47.520746839;0.0747097840203991;0.628797447711659;0.723932961489572;-1.02155081800238;0.915488545886657;2050.18021765687;56.24;0.0598414076672214;-1.26828157137488;0.133759221041075;-0.167314436506282;0.4949988;373.819119893875;5.67951725889581;20.819238;2;0.0884078527546334;220;291;0.012079701120797
"67";0.499588963;47.475896839;0.10785457383762;0.779492187615423;0.80832408356384;-1.34819044596124;0.83169993493356;16100.7898282674;101.813391038918;0.0437779951420509;-1.01555728933249;0.11554016563614;-0.142156989771408;0.5300717568;855.664113501879;6.7895694382081;18.3962673;2;0.0346866184741085;305;375;0.00808886971527179
"68";0.571088963000001;47.475896839;0.2062655356239;0.602672824196864;0.834059403085347;-1.83454651906324;0.791404609409714;117382.200903318;560.52;0.0365823137123409;-0.979244982141069;0.0934977578536994;-0.155827807667529;0.465008780864198;1347.18302619496;6.82872215172957;20.0517058;3;0.0486858155546105;391;486;0.00637418847137517
"69";0.642588963000001;47.475896839;0.195818566365245;0.586723635315918;0.842264997898985;-1.88210579186145;0.781613953566222;131999.044761378;560.52;0.0387532412916422;-1.07001807417621;0.0726201286310679;-0.147314070719064;0.461226213135593;1196.29041967299;7.80436255482511;20.7821764;4;0.0577224108301784;375;472;0.00673083778966132
"70";0.714088963000001;47.475896839;0.127333831855662;0.710129515658811;0.784018801175077;-1.4377875759898;0.908145050234194;33847.7492775138;298.16;0.0369418795458095;-1.09389814975432;0.0520968830031743;-0.172315764673931;0.463669556726457;989.867870793233;6.87689924415897;21.7606658;7;0.0677789716139845;347;446;0.00742949476104013
"71";0.785588963000002;47.475896839;0.057190954602617;0.832332798895795;0.840533006912621;-1.01412070334399;0.934981159711225;10678.445628308;70.36;0.0339344951410107;-1.04524414157066;0.0617381998709769;-0.129453560987338;0.457439960384615;1478.95715218782;7.04362055567771;19.5714404;5;0.0532774711477302;410;520;0.00620192020991115
"72";0.857088963000002;47.475896839;0.124054675590659;0.746275085092721;0.815005660151891;-1.24620744485466;0.919879512004173;17504.3173560003;105.24;0.0400180299612301;-1.02431421667596;0.0606651227214248;-0.149852122733226;0.521600278518519;880.928586872566;7.27933296003287;18.3994775;5;0.055691960927803;321;405;0.00788551401869159
"73";0.928588963000002;47.475896839;0.110537460982967;0.625211535490444;0.803720166256208;-1.28980865960611;0.899808438257238;18620.3874418795;105.24;0.0578929327252675;-1.02487252992052;0.111913778422104;-0.19744492938061;0.687182274712644;394.654143009135;7.173776182115;18.185422;2;0.0574106590922645;212;261;0.0116694983457033
"74";1.000088963;47.475896839;0.0463376754292909;0.846184224298553;0.7788181165608;-1.00950041425062;0.92233757665945;6406.54651380734;105.24;0.0535924234297201;-0.975987801340506;0.0792658192272827;-0.16884214423798;0.699733190666667;300.635962536559;8.6645760781994;20.4357252;3;0.0513008045739018;189;225;0.0126646403242148
"75";1.071588963;47.475896839;0.037378373556987;0.859086824120322;0.843858052597785;-0.847098539486346;0.940599072684965;2613.43674885473;58.902889050853;0.0485877815472062;-1.10781829731649;0.099895690913336;-0.190745004578796;0.479042927507163;704.961395647631;6.22584775071871;22.8730668;3;0.0688603238319537;274;349;0.00933130130210422
"76";1.143088963;47.475896839;0.0468846053832783;1.05298462230271;0.857995552701893;-0.787882235778263;0.900694773921162;2785.35895621086;58.902889050853;0.0368000170529546;-1.20785723002631;0.0330275122022043;-0.192822429209559;0.396841723564356;1132.98901407509;8.28254722169605;27.5544312;6;0.0668517710856184;393;505;0.00655605753751882
"77";1.214588963;47.475896839;0.0498517409465809;0.946343680733262;0.855229131404168;-0.906874757784296;0.888674096328152;4081.28164007094;48.68;0.0134028442406103;-1.03740104265849;0.00473555208861078;-0.167505846354577;0.381493582986111;897.006752453121;4.80906483592376;16.7512066;4;0.0560519499998656;454;576;0.00560142369518919
"78";1.286088963;47.475896839;0.0485083665165449;0.995230128238971;0.862735881602709;-0.835871133983252;0.962127327766601;5424.89203665676;57.32;0.0331503750806815;-1.37506638204525;0.0234384687775904;-0.185958374081571;0.36262412122571;2066.12733619067;7.61786759779443;22.9719426;2;0.0594693272842315;522;669;0.00491980497275355
"79";1.357588963;47.475896839;0.0877298575064596;0.66475905529447;0.855876937635188;-0.696932145047235;0.915855477361469;5434.06774089151;57.32;0.0361451232157434;-1.16497610702155;0.152918368031451;-0.14894355863219;0.380952943422914;2500.41742039619;6.72864711298498;19.2825724;1;0.0802165675686709;522;707;0.0051992557783808
"80";1.429088963;47.475896839;0.0693886115293445;0.812401252318998;0.847205384104537;-0.619750362229147;0.842062061467853;3776.65436144661;57.32;0.0449019856616972;-1.20703629678949;0.104896099973839;-0.138607054153842;0.442414726824818;1391.08311089966;7.6759361571395;19.905003;2;0.0901937679451096;404;548;0.00673169053878093
"81";1.500588963;47.475896839;0.0661446336737852;0.833335268435135;0.865123871451623;-0.611003971523442;0.754417898002876;2437.13678899056;32;0.0556702700176273;-1.0853936463555;0.0932686874928917;-0.197546036707999;0.691815685294118;321.782340573522;6.92126327529633;21.2395922;3;0.049577639007826;194;238;0.0127129961006356
"82";1.572088963;47.475896839;0.0714959985553892;0.766360064557961;0.832810929283847;-0.817746729973273;0.787749859367804;1468.32960396329;32;0.0440290621375816;-1.05372452097562;0.0411699221710201;-0.273112290403852;0.933364423684211;119.176337098753;6.52578667042078;22.7041813;5;0.0678236158587293;129;152;0.0184108527131783
"83";1.643588963;47.475896839;0.133681964105323;0.958264207035873;0.925698987939431;-0.191699916051189;0.805211402864818;1037.51868082009;3.2;0.0699286934149533;-1.34774479820262;0.0566742231591127;-0.270780457100467;0.983283694927536;104.777263661629;7.02453635759307;25.412991;4;0.0923631679795053;114;138;0.0214252445272473
"84";1.715088963;47.475896839;0.11669108035919;0.929937215600183;0.931399065525606;-0.184825078884217;0.79551111596324;1075.15713967709;3.2;0.0832089804566869;-1.12499526278494;0.122559008387692;-0.256583024691905;0.89159866056338;118.878673322202;6.57287193376525;22.8398182;2;0.101575725279412;111;142;0.0232596232596233
"85";1.786588963;47.475896839;0.0577992071891565;0.98219615624139;0.846154020401127;-0.803477156545945;0.87636427429817;1389.63056684158;23.24;0.0867507944178418;-1.08863584092475;0.16243309423696;-0.238006444503349;0.865919076153846;103.795717379733;6.63118859343565;23.736645;1;0.0669231595051676;104;130;0.0242718446601942
"86";1.858088963;47.475896839;0.0522457913050768;0.968560489626329;0.857971271555051;-0.706184178645403;0.897212909873612;1717.54885434534;23.24;0.0729521727013527;-0.938394287875365;0.0920954778350464;-0.311447463825853;1.16709363103448;43.5555522956909;5.90364784662497;18.556709;3;0.0579989337018877;73;87;0.0331050228310502
