"lonmin";"latmin";"moran";"distance";"entropy";"slope";"rsquaredslope";"pop";"max";"meanBetweenness";"alphaBetweenness";"meanCloseness";"alphaCloseness";"meanLinkLength";"networkPerf";"meanPathLength";"diameter";"components";"clustCoef";"vcount";"ecount";"networkDensity"
"1";0.998658963000004;47.961173839;0.0592973097512513;0.700108248313802;0.860797093388126;-0.81811795602929;0.828646558160841;2271.37075649727;46.76;0.0604674073957;-0.85646396825181;0.112703579231062;-0.19853892230091;0.790339796464646;220.489621162231;7.12618152939365;20.229492;2;0.0593892787777373;157;198;0.0161685448309652
"2";1.070158963;47.961173839;0.0545256177415474;0.909639285951192;0.832052071311379;-0.837100627464279;0.848910107770269;3132.73958959201;46.76;0.0573621371637354;-0.985735562541638;0.113105098893596;-0.176428693012001;0.745517920746888;374.902679073008;7.00466981849125;18.2595907;2;0.0736545972045754;191;241;0.0132818958390741
"3";1.141658963;47.961173839;0.0560219452458222;0.706411514715738;0.839510949368444;-0.89449316129662;0.873140390768573;2937.62383739914;39.76;0.0470397642524155;-1.02121788458371;0.122174951256379;-0.210732707827297;0.557696362880886;690.412015175298;6.51448453818044;18.8786324;2;0.0823275097589758;279;361;0.00930868208658879
"4";1.213158963;47.961173839;0.0575335221725048;0.802133364791784;0.861136984990142;-1.00571433815236;0.900844197300314;1876.11494746266;39.76;0.0482624331461541;-1.13073376771219;0.118511527188751;-0.200264755503948;0.549386085087719;593.905164103437;6.75882707705204;21.668283;2;0.100585752529789;260;342;0.0101574101574102
"5";1.284658963;47.961173839;0.0434761385513388;0.967202406812083;0.944853114285351;-0.675581584591177;0.771974951080429;1151.38893569599;11.28;0.0534180968876292;-1.02141080573461;0.0599977734585123;-0.223643048338839;0.852613715;159.129734980285;8.3947115166107;21.6152352;5;0.122718652480627;146;180;0.0170051960321209
"6";1.356158963;47.961173839;0.0389600578796128;0.868854777263482;0.922218972111598;-0.933892949871128;0.853279681265274;1473.2793610835;28.144873497032;0.0591826474179415;-1.0021859969636;0.0606257506296415;-0.193902198891952;0.949001733108108;104.700670811052;7.98995436933171;19.172077;4;0.119440544876402;119;148;0.0210796182879932
"7";1.427658963;47.961173839;0.0634110267748522;0.706181485239843;0.848309732840486;-1.07015224965527;0.616073962408291;2606.58426604672;45.68;0.0630579912651965;-0.780466619700691;0.0897411711382832;-0.192906858796941;0.940250843918919;115.853335193549;7.08782482305134;16.9295217;3;0.0848776249233579;115;148;0.0225781845919146
"8";1.499158963;47.961173839;0.056184130299313;0.802446464238238;0.842717661062279;-0.989681377370068;0.645532456944198;3091.73222695368;45.68;0.0759075907590759;-0.717446283744126;0.0764458453581633;-0.221417230709904;1.06359366885246;80.24345469814;9.13972347845386;24.785302;3;0.105972880731838;101;122;0.0241584158415842
"9";1.570658963;47.961173839;0.040653493610089;0.877440787216734;0.843092872376706;-0.992114724028687;0.85462635970825;3538.17194897478;69.64;0.0708142324033391;-0.963668012959984;0.0997657984967204;-0.196760340555443;0.61932038056872;262.332924210897;6.20024435933511;20.6530583;3;0.107636653525011;165;211;0.0155949741315595
"10";1.642158963;47.961173839;0.0650140624748064;0.883808727321376;0.815696884063038;-0.787388759619843;0.761135074930314;4351.46493535734;69.64;0.06935316868874;-1.17940137248973;0.125239204820469;-0.164497765028713;0.506717689433962;434.122494328897;6.13373317109563;18.3671673;2;0.08829768387821;206;265;0.0125503196779541
"11";1.713658963;47.961173839;0.120322777530183;0.647448573044477;0.801463558564612;-1.35668111307286;0.861759836627676;21038.211747737;110.2;0.0520672965277563;-1.19235878152913;0.0435177300337628;-0.215864230046894;0.517962886821705;325.728486534003;6.97107097063614;20.1572813;5;0.0739622819253809;207;258;0.012100745743633
