evolution$generation,gravityDecay,gravityGamma,networkGamma,networkThreshold,networkSpeed,synthRankSize,rhoPopClosenessPos,rhoPopClosenessNeg,rhoPopAccessibilityPos,rhoPopAccessibilityNeg,rhoClosenessAccessibilityPos,rhoClosenessAccessibilityNeg,evolution$samples
1001,0.00950501416694009,0.1,4.90253330589264,30.0,1.0,1.340061032936613,8.81272899983963E-5,-0.004784945528255117,2.876512777986173E-4,0.0,-0.022380340863075686,2.8353165095059904E-4,1
1001,0.01,0.1,1.8599561465363768,30.0,4.926083151782736,0.6056614829993671,-0.0015058719643736944,0.14916789919456216,0.016441274715618515,0.0,0.08937914560290912,-0.0014070500259237648,1
1001,0.008410728277067738,0.9385953787586194,4.831741441917647,20.156321248392043,58.305541825125026,1.3683119487554696,-0.0012295098750392842,0.0,0.0016403685196836326,0.0,0.0,-0.03495046779936767,1
1001,0.01,0.33657137283679706,5.0,20.126358516692186,121.5690447285408,1.5,0.001478532075466726,0.08670166055915751,0.0,0.0,0.032491207984893224,0.0,2
1001,0.005880032251481595,0.7485341201954842,3.403608379376406,24.636713562006175,59.16665861953709,1.338311749854097,0.013825980943235849,-2.0847474505323758E-4,4.125681078991361E-4,4.3973725389612195E-4,-0.0035662928027157268,0.0,2
1001,0.006664660938083283,0.5438510260899613,4.599115126911507,7.6087620983344095,1.0,0.7833834681622376,2.0291172692245898E-4,0.006274758642056511,0.0,0.0,0.01008792726687087,-0.0015134590554382286,1
1001,0.01,1.296219065986181,5.0,29.99337807672471,195.38883736852782,1.1476045267549106,0.0,0.004462266908544848,0.13019208548026423,0.0,0.0,0.0,2
1001,1.5560958591712723E-4,0.1,5.0,16.998689771940647,1.1442309819453869,0.5,-0.0015272960378141728,0.07149117602979063,0.009866650103450725,0.0,0.05711475022968625,-0.0013653959370360487,2
1001,4.434455946991627E-4,0.5008986888387942,4.077239382837648,16.579275454917717,1.0515922813237961,0.5108533200703428,-0.0030172561404708557,0.006148464534358604,0.0,0.0,-0.006059931548687662,-0.013255384025077435,1
1001,0.009846353566512247,4.15526178325027,1.7718934515847342,16.177028039392273,1.0,1.1362298323457662,-0.003191550084786547,0.0024181440338045066,0.0,0.0,0.0016465409111893472,-0.002905029263543679,4
1001,0.0012111060285456884,0.1,4.958945376302525,13.976595981749234,1.0,0.8499722560162255,-2.3058538937211978E-5,0.010108902838631282,0.0052655796254610365,0.0,0.011796876457942425,5.16222364321381E-4,3
1001,0.00932045137832979,0.12254019184140016,3.256853794072751,29.999999999999996,6.598725073277817,0.7507478173784081,-0.001021156907109277,0.02167922670843963,0.030674739763054126,0.0,0.0,-9.486324771760223E-4,1
1001,0.0025990392257840902,0.14723417022302765,3.043740560993625,27.09192650855526,1.2647143477218385,0.7369600432829129,-0.0016825572405200634,0.06196021121522664,0.008331978504910187,0.0,0.0,-0.0016903947276181337,1
1001,0.008971252644725876,1.05983994246757,4.362626548737139,12.61334261564167,46.623919291837794,0.8196522040278943,0.0011324878091772544,0.012543249691586926,0.024804413511142376,0.0,0.0,0.0,1
1001,0.01,0.1,3.345973396002609,28.658344166975375,1.0,1.4966781706689698,0.0,-0.06104995927983449,0.0,0.0,-0.03700450538874316,4.804105716310278E-5,1
1001,0.006569034769860934,0.13041254873380106,0.229116693919424,30.0,5.901109820445391,0.5,-0.0010124123612406004,0.13580535667231242,0.014734622679773435,0.0,0.12412404189737883,-0.0014085382422973905,1
1001,0.004480681616176175,1.0115774291035085,3.175975068290689,13.598119415471638,127.64430115575436,0.9595981083540419,0.0,0.011219415168792803,0.023322311400912343,0.0,0.0,0.0,3
1001,0.0023574894894464846,0.7797980816792649,4.849682141671435,20.86033497813579,82.65779083116989,1.1889884676111777,0.015811193635283168,0.0032897884627573204,0.027169455860424296,0.0,0.0,0.0,1
1001,0.0010214058052864536,0.5031392785902399,4.51990771183439,29.769587175252667,83.40597643845263,0.6358623617986536,0.0018785847010025771,0.0048787244434946985,0.0032482325473376927,0.0,-0.01126901359767984,-0.009150837872576948,2
1001,0.008865618469261148,0.8757927063313427,3.981943553233284,4.991214909517295,2.1552728166842208,0.6244450686334964,-0.01002015966391663,0.0,0.0,0.0,0.0,0.0,1
1001,0.003898935201934487,0.4826380906656602,5.0,30.0,1.0,1.5,8.607233033491304E-4,-0.013802208835292134,0.0,0.0,-0.00896512975191978,0.0012758294839214385,1
1001,7.578573550080342E-4,0.44963922837126336,4.436881704643744,19.403658323778192,1.0122087942835674,0.5,0.009803845408000188,0.0,0.0,0.0,-0.03731509681262262,0.010213035930112982,1
1001,0.0068466310411454175,0.4835324931384096,4.745758531463024,30.0,160.86294515791369,1.5,-0.020114795030153978,-1.4375856659698712E-4,0.0,0.0,-8.08494753400819E-4,0.0,1
1001,4.038733645019591E-4,0.24506594088368264,3.868270857269466,11.056266699773406,58.892314789521954,0.6960395166429845,0.016184956710893865,0.0643716939527113,0.002831840468381752,0.0,0.0,-2.457928715631774E-4,1
1001,0.006420658778577356,0.1,4.412253043828944,21.28198747802303,1.0,0.9830095536180865,1.6233194170126204E-5,0.01982383403731669,0.0034466070466497856,0.0,0.02297062095216381,0.0,1
1001,0.006628989550842738,1.080254070538276,3.3953172997644154,24.64248779322231,25.24557973057312,1.2759592516153258,0.0,0.0070434080303123136,0.14176735571138868,0.0,0.0,0.0,2
1001,0.002958209689759689,0.1,3.20841861607475,28.58212551198933,3.3540365660676956,0.6137545412737424,0.011299651335281158,0.10500614309787587,0.0063201803249305355,1.5563511924154838E-4,0.07266104115454915,0.008011435601929628,1
1001,0.00844393291644483,0.5590849710893316,3.4292254969841984,29.40038978824315,1.0000346935511186,1.4903440670288135,4.396980762341185E-4,0.05198008402361531,0.0,0.0,0.03677405753041965,0.0,1
1001,0.002357489489446485,0.7798192008399575,4.849834327392296,20.86004003758736,82.66014341980505,1.1889943008856274,0.0074611584701413484,0.010029110028343047,0.007314210968185297,0.0,0.0,0.0,1
1001,0.009550951638553724,1.10653397995821,4.0422678077523,17.994204042476074,33.21092363852601,1.4655492960859227,2.910345664211083E-4,8.171352022921128E-4,0.1615149133654158,0.0,0.0,0.0,1
1001,0.004730203117395104,0.1,5.0,30.0,1.0,1.2053879269751175,6.727519657553889E-4,-0.02113640976818037,3.3762761497690974E-7,0.0,-0.01960202077875716,6.098124604591365E-4,1
1001,1.1861781911146632E-4,0.10001316470142392,4.998950960226335,14.343652879786436,1.0,0.5,0.0,0.032396501768409885,0.012522307632369833,0.0,-0.022160266447255956,3.422568887669554E-4,1
1001,0.006119022093405517,0.1,3.495177917958303,28.429735024946382,1.0,0.6019279610788525,2.502260676547274E-4,0.022271005992940265,0.012826353565876358,0.0,0.017374633860190985,2.8657309267680984E-4,1
1001,0.003655765661527268,0.1,3.6005791587687748,9.442745099248306,1.0,1.3531630630191143,-5.173513773627098E-4,-0.015135383811623599,0.0,0.0,-0.012245787202314113,-4.5359411110801567E-4,1
1001,0.008725547562742785,0.1,5.0,13.156832415884345,1.0,1.3499174029992278,1.2027640474531007E-4,0.011958331200659306,0.005387437674660989,0.0,-0.022328498307966235,4.718587663265555E-4,1
1001,0.009549995954512546,1.1754082085167012,4.785402632345144,16.255356206070616,35.545411606240094,1.4452245534762223,6.716547020189888E-4,0.002038736288759801,0.09470650413275883,0.0,0.0,0.0,1
1001,1.0E-4,0.1,5.0,30.0,1.0,0.608121499758236,8.034173222008422E-4,-0.020933464030890653,0.010153464447961058,0.0,-0.017102966614993758,9.77027657738916E-4,1
1001,0.007617989569716973,0.1,5.0,14.179835435424042,1.459481356039947,1.454851360528806,-8.702447490345827E-4,0.133388147778762,0.0,0.0,0.11722533580596947,-0.0011234998633342114,1
1001,1.0E-4,0.12639955093744876,4.709558092217714,16.369443925296018,1.0399126101179674,0.5072824407626432,0.0,0.160579489633368,0.009464054319588522,0.0,0.12816656093989007,-0.002487761046227395,1
1001,0.008652816829758686,0.18253442520973617,3.6282080507790386,25.613984635094717,200.0,1.3728069618268952,2.494616645587135E-4,0.03383508962003023,0.0035538388372503837,0.0,0.012103585267242615,0.0,4
1001,1.0E-4,0.1,0.1,7.374046544385666,1.0,1.3194863268899237,8.689553382543354E-5,0.010945657917875468,0.0,0.0,0.008918311403644942,2.2813089884632723E-4,1
1001,0.01,0.1,3.3136872669433326,28.721000943781746,1.0,1.4978278005851784,-5.467600271600696E-4,-0.002860372290108424,0.0,0.0,0.011811038038375701,3.904264660561196E-4,1
1001,0.0033036271844138613,0.3412868475750832,5.0,1.096978397487603,1.001750853799046,1.5,0.17079060744095945,0.039395682899055845,0.0,0.0,0.01850241931209077,0.13018104241389294,1
1001,2.6973782126691345E-4,0.1,4.55873455937992,15.94900441470729,1.0087704191309264,0.6123680333522239,0.0,0.04007123195874146,0.005472340381626584,0.0,0.06906807305830054,0.0,1
1001,0.0020558060441270543,0.5503109889683276,3.5985032936856847,1.0,1.0,0.5846864253476114,0.0,-0.017524080426111685,0.0,0.0,-0.08774813340912879,-0.01110690813042264,1
1001,0.008024224423647319,0.1,0.5815255822654969,30.0,54.5531094637682,1.0905286441842275,7.300931286407693E-4,-2.5413432396636897E-4,0.0,0.001532853990151628,-7.058075592518958E-4,-1.1069276771361047E-4,2
1001,0.009406392283224593,0.1,3.2482396801498763,30.0,11.024240116751427,0.6116141037393285,0.0,0.27013518605481746,0.02023508351978298,0.0018678479711379259,0.11997853829551419,0.0,1
1001,0.004228228048912445,0.1,5.0,30.0,1.0,1.204735981597931,0.0,0.0231391825507439,0.0,0.0,0.023139553253245553,0.0,1
1001,0.0038064299618434877,0.1,4.9024861658464065,10.132183536959662,1.0,1.2241055663427063,3.903044464107445E-4,-0.02807583658245024,0.001969539636740625,0.0,-0.03610299403879767,7.975782026615457E-4,1
1001,0.0034277032424438404,0.19993116116124987,3.4675872558754777,18.859277848971363,94.39488079058128,1.2610168579348098,0.011371928722929713,0.19409816656078627,0.0,0.0,0.10734004793053356,0.0033196723418818345,1
1001,0.004566108591965046,1.2178654846238124,2.758182436519696,22.37143925164465,38.179970031807976,1.275969911153135,0.0,0.011591539916136304,0.0,0.02868495907906532,0.0,0.0,2
1001,0.0022451269577817372,0.654577600757177,4.29264271824614,16.873470442715806,154.60356727829608,0.6605969967704112,0.0,0.0,0.0035456558945763383,0.0016018608753740615,-0.01870832080464164,0.0032824640371320454,1
1001,0.004794901899454022,0.1,5.0,30.0,1.0,1.2078511708314423,-7.32008208586372E-4,-0.023353383849192836,0.005211538019466722,0.0,0.018982167180027668,-6.666645270525587E-4,1
1001,0.009066718708994285,0.7500800527764485,4.015049272951214,9.198413916434081,4.126493867382566,0.7361424773250728,-1.207566902734691E-4,-2.286034858808481E-5,0.010226039821307653,0.0,-0.01221321102821313,-0.008365714280146038,2
1001,0.01,0.1,0.1,30.0,1.0,1.1336502213704323,-4.064477706826348E-4,-0.01914633420102498,0.001369898394028346,0.0,0.01686214118401925,6.119091680430288E-4,1
1001,0.008718372306526152,0.7462762360358193,4.012593670336603,9.059869126242337,9.273523615238398,0.6810181709449926,0.010369915826567603,0.0,0.0015277366551437188,0.0,-0.01675259970394194,-0.01284493822266266,1
1001,0.003670110389858669,0.12349685350725875,1.7429306508041307,6.127234801112031,36.04641346835963,1.5,-3.7939077957467593E-6,0.0599418249930528,0.0,0.0,0.07933513128801023,-8.918084695081589E-4,1
1001,0.007580052058510441,4.048426379354017,2.0874609358402467,24.29446708499329,179.2051202291448,1.0563975379057617,0.0,0.005791803800518178,0.0,0.03792667403811366,0.0,0.0,1
1001,0.009740937579884224,1.10653397995821,4.007814840363431,18.21050022853587,38.329725893590535,1.4655492960859227,3.7745337799743525E-4,8.445092283976725E-4,0.10757302563177085,0.0,0.0,0.0,1
1001,0.0038568602164123,0.3024426214840046,3.6364598202600305,8.052807884238609,1.0002170012437943,1.4734772211298899,0.00585123418363849,0.13937355634453094,3.026657481505768E-4,0.0,0.08059568844121102,0.0050511388740791426,1
1001,0.01,0.8582102274068001,4.798201920820303,25.641772642795463,1.0001102982889105,0.5000386984116039,0.004980606945557166,0.022037154939719292,0.0,0.0,0.023608806911183243,0.011022578697402044,1
1001,0.0014882609259627654,0.6644697251766125,2.857461568656304,27.482786604501594,84.99454647747515,1.4007427757072923,0.0062165668463774765,0.0019514163627157872,0.0038158366437257007,0.0,0.0,0.0,2
1001,0.0022920308635796115,0.6015605812154345,3.3670916125422803,7.004409194489529,17.03982578984515,0.9600094528358374,0.0,0.0,0.001303506175426239,0.0,-0.048710692951628394,-0.03972158784503235,2
1001,0.00757967609795761,0.1,1.848140044494255,26.43640703602684,1.0,0.7767917782578713,-8.6287028379518E-4,-0.005832769142484959,0.0040002957226028535,0.0,0.038228161837177296,-8.438844193322404E-4,1
1001,0.002461224826194047,0.5217349058817338,3.50058494759603,1.0,2.5018483472367308,0.5735804423129831,0.0,0.0,0.002287767107366223,0.0,-0.041818555430746605,-0.023128595818658663,1
1001,0.0025879505388526165,0.6071557111735326,4.023344439107065,1.0,1.0,0.7373853843753779,-0.0036600245790468517,0.0,0.0,0.0,-0.0660167049140211,-0.07454105460704612,2
1001,0.0065118372370724835,3.4207277675479726,1.6422897117709012,14.05829761606361,1.0,0.9766822735902528,0.001123353211026754,-5.763586305339221E-4,0.0,0.0,1.9578863975915474E-4,1.2801558284707517E-4,2
1001,0.004590615600391146,0.1,4.978320976434759,28.56930905564923,2.236461208206398,1.216874135035026,0.00202851009504432,0.23698542634604644,0.004101058931772705,0.0,0.1298349500955339,0.0,1
1001,0.007837864793118208,0.8975868743011576,1.2824120062621602,8.519160242056088,1.0,1.0663859436280407,-5.868184608281892E-5,0.012316458022026832,0.0,0.0,0.0,0.0012959233363684397,1
1001,0.003427703242443841,0.7437829020927988,3.98935129741135,18.859277848971363,191.50595835305165,1.2615981103605598,0.008571849183486755,0.0,3.940686499838697E-4,7.702153573506676E-4,-0.019496255236405732,-0.01651649160027065,2
1001,0.002275203820158338,0.6009256136026355,3.367091612542281,6.605403198919017,5.123330736338128,0.9607253112907566,-0.001537535186782841,0.0,0.0,0.0,-0.03489161944894338,-0.07420451929459707,2
1001,0.01,0.1,3.3177181224235865,29.9971504125632,9.043613046151835,0.5552699468629283,-4.2892204751955165E-4,0.06529258712817672,0.02146470396767186,0.0,0.030079557396746334,-3.2755591482324167E-4,2
1001,4.0387336450195907E-4,0.28792488057613697,3.8680372456886367,11.203615614069767,90.28931486849811,0.6960395166429845,0.031484222188237904,0.043360552093693425,0.0036437231642464374,0.0,0.0,0.0,1
1001,0.0025132297128481217,0.57554165218646,3.3670916125422807,7.5336194434512525,17.16589210167122,0.9607253112907566,0.0,0.0,0.0,0.0,-0.053341878992654176,-0.04319560040405375,1
1001,0.01,3.525705572375738,3.42050775435544,9.527867799705112,1.0,0.5710058058242768,9.105825150263006E-4,-3.1470228633848204E-4,0.0,0.0,0.0,5.664417202357421E-5,4
1001,0.007825902537096573,0.9229460297520743,4.776805234289836,25.61398463509472,153.7126687025367,1.3088203303637074,0.0,0.0,9.622015260997152E-4,9.771230596478109E-4,-0.01623485637833623,-0.014287301496359144,3
1001,0.004889777126130941,0.17560495164809403,0.1,30.0,1.0,0.9032853145454244,1.0553158967478506E-4,7.094337133768409E-5,0.010147647615194377,0.0,0.010610029167698569,1.0574521176546408E-4,2
1001,0.005273845942592438,0.18127241097273597,3.942806094817534,17.35201781089129,101.37079849558438,1.4336083562724384,0.0,-1.4103714520609584E-4,0.0024378622574440234,0.0,-4.93490355578094E-4,0.0,8
1001,0.00607299746007905,0.1,2.642920023366329,27.34362114379893,1.0000265980237606,0.6107778857990521,0.0021744203936684605,0.20368220651739077,0.008897213418604388,0.0,0.17737024230892495,0.0020281135782664137,2
1001,0.009255729979938086,1.8898979555859046,3.9245016588090325,18.58054362798826,58.2620881137262,1.499994335230988,0.01307720051556098,0.007627187206602132,0.0,0.010131107931054303,0.0,0.0,1
1001,0.009995945039888581,1.238810534104629,0.1,26.11453882348682,193.2318754466013,1.5,0.0,1.7511586492772666E-4,-0.03048926704406212,9.746136527730761E-4,0.0,0.0,1
1001,1.0E-4,0.1,5.0,16.563667952926178,1.1291701616112455,0.5004424340279594,0.0,0.24454480409568097,0.0031856377320655938,0.0,0.19273666995292454,0.0,1
1001,1.0E-4,0.1,5.0,9.972939636973825,1.0,1.2241055663427063,8.402458122233197E-4,0.0,0.0,0.0,0.01464661749015247,3.448768459482208E-4,1
1001,0.003700594495209479,0.2726277020244493,3.6360091024413013,8.38382468534202,1.0006134111861893,1.3896580507664082,0.0,0.15348556388075352,0.0,0.0,0.14444406159324885,0.0,1
1001,0.0030410559924439625,0.1,1.7680773008154684,25.23657224705096,47.34385339042257,1.4381961420451055,0.0,0.07227378217810154,0.0,0.0,0.06334625491116411,-3.4853878248546424E-5,1
1001,0.009169050831255854,0.5688409048141566,2.5023234795590854,28.439243438033483,1.0626888052173626,1.489397227067554,0.016693955114657592,0.037598419502660164,0.0,0.0,0.04923647717400885,0.02311052112835192,1
1001,0.00822165473595917,0.10676120368963805,4.024597426097683,14.635808148403921,1.3359896241161682,0.6402851382297523,0.003192943933789598,0.21434727175809248,0.016117585296503756,0.0,0.12711683888049402,0.0022944727502063333,1
1001,4.477810096477092E-4,0.11275132931222624,4.955675849655252,11.203610034462493,90.0448400874103,0.6960395166429845,0.004954836813478247,0.2803580135057072,0.007877200466819834,0.0011449476959005667,0.1215440992371819,3.072016657725933E-4,1
1001,0.002139234804524491,0.5867920256225824,5.0,15.974371979820315,162.61559401004536,0.8678698896326442,0.003928523796315454,0.024821139122557748,0.0,9.040813378591306E-5,0.01231514761247994,0.0,1
1001,0.003829929921615307,0.11233694966385584,1.9500675863888621,3.821803237756648,35.616198786284926,1.5,7.052695722374672E-4,0.02455402000017165,0.0,5.833698663937348E-4,0.028293469287922715,4.47446068463188E-4,1
1001,0.00981148211927976,0.11957076612155645,3.2652933917271776,30.0,1.0,0.7520777550409159,3.3804593566171166E-4,-0.007454105668295038,0.012247789487418448,0.0,-0.023353567777312803,3.839844952557058E-4,1
1001,0.003300917447764172,0.1,5.0,29.422919378885602,1.0,1.3586256601134197,1.6579782424171402E-4,-0.015683297508593673,0.0060278790043994945,0.0,0.014733390204014858,-2.672164467317974E-4,1
1001,0.0038330918503530235,0.2723241880006956,3.732745707499473,3.831746745926602,1.000604719472549,1.4489984359044215,9.512455662093085E-4,0.08697929846134675,4.7375011710037995E-4,0.0,0.08004199809127148,0.0010601532431178218,1
1001,0.008004784205799451,0.1,1.0848620291455917,29.961395754509162,7.64326780940519,0.630427973028334,-4.1630318330285535E-4,0.059984630309948384,0.009929851480117324,3.983306563870581E-4,0.04248997971716513,-4.46130122816241E-4,2
1001,0.002965873247801985,0.1357117808560927,4.999048397198952,30.0,2.8950455039679364,1.1996967466338648,0.005523808541631734,0.15750388806079124,0.009740801912127228,0.0,0.06866932400316372,0.0034978816250497372,1
1001,7.988619251511527E-4,0.4553685390965382,4.47510147305789,19.024292846603228,1.0146122175825247,0.5055786787821042,0.0,0.024576599334743876,0.0,0.0,0.01825705955330016,0.0,1
1001,0.009344548330745718,0.8698299266282475,2.242701103333457,18.408147611452826,72.12635877187451,1.0098803738353104,-0.0018678102830834552,0.0,0.0,0.0,-0.08444233640274382,-0.08576981764893078,1
1001,0.004153184831572861,0.1,1.8733711873581702,30.0,1.0,0.6408434234149524,1.3830868901277063E-4,0.007568649468654708,0.01115647520783436,0.0,-0.007157954035129047,4.2918710395196263E-4,2
1001,1.663584067770898E-4,0.15577302092034684,3.5050097206654374,1.0,1.0,0.7063741365278843,0.015061062522491894,-0.02542179649576083,0.002985390215141992,0.0,-0.02690556013187223,-0.001895508816201149,1
1001,0.008600195383279633,0.3816283927424794,3.4265851316437406,29.448559755094642,1.2451303488660046,1.4764905433902258,0.010919354442798068,0.08750618531689172,0.0,0.002081089914379719,0.07206554848833986,0.002795729273373196,1
1001,0.0073619424890127095,0.10112483942448541,3.5385879515887844,28.538631324828824,1.0447719447203734,0.5967146414817097,0.0,0.16511234787333914,0.012495183604773641,0.0,0.12641543328098373,0.0,1
1001,0.0034062865104906898,0.35220619778643103,4.12522039425355,21.440644894597103,1.5065220928278642,1.1177386168042736,0.0,0.1888165198111348,0.004390116458174331,0.0,0.10925058937878958,0.0,1
1001,0.002467418056521019,0.514663137495673,4.023344439107065,1.0,1.0,0.8711685364821662,0.032612226009345054,0.011823437996317332,0.0,0.0,0.004448890094489191,0.0021305965977316127,2
1001,6.19195487924238E-4,0.7872921969153747,4.878823677626418,27.897515838887415,74.87299515216223,1.162851177120404,0.0,0.011238131539028577,0.02862005860012269,3.8600760669749157E-4,0.0,0.0,1
1001,0.006415337998000956,0.1,2.573612244382675,26.901969329368427,1.0,0.6119805801558516,9.210853252425086E-4,-0.02869864224170086,0.010227277393809575,0.0,-0.022860651870885755,0.0010279136858930091,1
1001,0.008202557629429999,0.7659465299198851,3.9213230434791795,29.39322553914884,1.0010164724195418,1.4161895973782526,0.0,0.03483930378085694,0.0,0.0,0.017106036163086175,0.0,1
1001,0.01,0.3660302726254714,4.714591688635265,18.61162596297914,79.5681996506842,1.5,-0.036735110135627476,-9.24062308417955E-5,0.0,0.0,-4.521519287866366E-4,-0.0061126699009609155,1
1001,0.0014332173499672389,0.49090246211238175,5.0,20.151116016937245,1.0056196000565814,0.5,0.003515330088210019,0.013724325808338413,0.0,0.0,0.014165371403914969,-0.0029726702103681293,1
1001,0.006639868105409484,1.200956019636172,5.0,24.521282922287185,97.77739600033846,1.2965026442237813,0.0,0.005724116794860415,0.28814834874053685,0.0,0.0,0.10172451937535432,1
1001,0.006194885922973646,0.10040348513132717,3.1658261227307483,26.47861998346454,1.6539336238011477,0.6126748612709066,-0.001149442850508246,0.0808808740192015,0.012220257261181033,0.0,0.08131635803732752,-0.0013928406677752615,1
1001,0.00997714094395621,0.1,1.9133578199178791,19.250092121871777,1.6955671123888318,0.6648039663245717,0.021607696825582112,0.0,0.010450973526201945,0.0,0.0,0.014655290893900164,1
1001,0.004054333265800797,0.1,2.044387187239359,27.86026933047592,23.404591611768577,1.3209584613144214,8.249212022274945E-4,0.1258605810008707,0.00388121233951233,0.004309034559401792,0.14009793554453898,0.0,1
