evolution$generation,gravityDecay,gravityGamma,networkGamma,networkThreshold,networkSpeed,synthRankSize,rhoPopClosenessPos,rhoPopClosenessNeg,rhoPopAccessibilityPos,rhoPopAccessibilityNeg,rhoClosenessAccessibilityPos,rhoClosenessAccessibilityNeg,evolution$samples
7001,0.0024041285237962127,0.1569684876662429,3.033260109709145,23.789881327861842,1.0,0.7600810113875456,1.9984135175646133E-4,-0.015838534200247428,0.014463066623715659,0.0,0.011253563354971253,-5.204973033105498E-4,1
7001,0.01,0.3100993495175426,2.6256329192129324,17.266778854979865,1.0,0.5,1.8272585696010738E-4,-0.01662633283365689,0.026606558285039328,0.0,0.016944298324893678,-6.710951026172572E-4,1
7001,0.006358924120756657,0.1,4.314228612779291,17.26879284250805,1.0053060385762762,0.9849411525496299,0.0,0.1951450069648173,0.006169819723130243,0.0,0.1571483341003713,0.0,1
7001,0.006427351904376032,0.42127689496182985,5.0,1.0,11.608339689354578,1.379787386699342,0.01599757088853554,0.16612479008310363,0.0,2.905682243634078E-4,0.0,0.0,1
7001,0.006207036911186081,0.10003329335804774,2.573049679782113,27.337302853701246,1.0,0.611190940446894,9.641564802409172E-5,-0.030877420614744598,0.009788790728372465,0.0,-0.01769142791236135,2.4773874232326704E-4,1
7001,1.9302982240397993E-4,0.1,4.011565036995736,28.593813204867214,1.0,0.880679787395837,0.001076792866792845,-0.023487408418153867,0.0,0.0,-0.0184073323387652,0.0012680675888225865,1
7001,0.005189214316471787,0.3468343339055394,3.9609985142150625,19.234780324659088,101.45354141781799,1.4376858375190813,0.0,0.17506891647140366,0.0,0.009980542220376865,0.0,0.0,1
7001,0.0035633193887465706,0.4760572954531991,3.601554190360896,8.177447139661336,1.027211669338957,1.5,0.0,0.06988383052727967,0.0,0.0,0.06170481798343574,0.0,1
7001,0.009485834485211545,0.1,5.0,13.832342858907934,1.2761326675009768,0.8354896177783226,0.0027365394900739914,0.19256232308555504,0.013105758306772297,0.0,0.1329044728714423,0.002389556838060969,1
7001,0.00943630162675568,0.27953052505444276,4.614508081803259,18.02624414905356,1.5742362188623624,1.4997628543611474,0.0,0.13346071595825748,0.009512099925723438,0.0,0.06881269042386338,0.0,1
7001,0.0031670909936950186,0.6159137053131353,4.236833841486343,17.5840754528778,30.19789581472223,0.654919203937553,-2.305118981432465E-4,0.0,0.0,0.0,-0.06019487006674647,-0.061037833984977516,1
7001,0.002275203820158338,0.6009256136026355,3.3670916125422807,7.439660420534096,17.16094685737868,0.9607253112907566,0.0,0.0075528469486767814,0.0,0.0,-0.061278924617434755,-0.05444244430815004,2
7001,9.760487434050317E-4,0.1,3.5023866543340545,1.0,1.0,0.7016127232469253,0.0039976994676579735,0.03450825726674424,0.006167495681198676,0.0,-0.01974662205457752,0.004227150249965142,2
7001,0.008830888517267028,1.239819241129213,4.9712459834830245,1.0,1.0,1.2870817792880846,0.0,0.003465136199972234,0.12256745693743745,1.7277370739655212E-4,0.0,0.0,1
7001,0.003555059773970459,0.4057930982770157,1.1105144469060706,14.05907737601878,200.0,0.6699718153708067,-1.9239347835969985E-4,-0.017538786619572262,0.0,0.0,-0.0228189280791306,-0.007246939683170403,1
7001,0.009196697394199099,0.5204630130656493,3.241345839583143,30.0,2.0921359410289515,1.4087853742764929,0.0,0.19354410449910864,0.0,0.006162558935606799,0.08019524739882229,0.0,1
7001,0.008416579301847547,0.1197491421706132,4.22672310432189,14.161288692756026,1.0,1.277272490047233,2.7674545106561293E-4,0.017993800142435526,0.006423556051258661,0.0,0.01760112782470096,-1.705484633210022E-4,1
7001,0.004599041429959966,2.648093993690839,2.610300867294385,25.822199379034263,1.000005844581596,0.8822442576808236,0.0,0.002524656800318034,0.08200432273488695,0.0,0.0,0.0,5
7001,0.00886698838105241,0.1,3.9688416550839802,4.159851270260581,1.9488962106426428,0.6089521445667762,0.0,0.1704069647320435,0.010639362512022243,1.1517878390676639E-4,0.12294473659278742,0.0,1
7001,0.0028714120838072743,0.1,4.877215422111111,10.221730030833575,46.3068022683974,1.0897413141511827,0.025010611348529443,0.22934497761867756,0.005062073302422421,1.1374530312008302E-4,0.08111394751169271,0.014127399398325774,1
7001,0.008865633837645723,0.8757927063313423,3.981928851216349,4.991335918945815,2.1444639187059424,0.6244450692252335,0.02616988434937667,0.023809513137133906,0.0,0.0,0.0,0.0,1
