evolution$generation,growthRate,gravityGamma,gravityDecay,logmse,mselog
99,0.014648716720158168,1.0,1000.0,24.169944731772556,6.551561206292691
99,0.015541943884691193,2.821265201911796,7.732973389133044,25.0468830314893,6.272179101436645
99,0.015405153452218392,2.321068460236619,9.783209163049023,24.739694607489582,6.309497983624977
99,0.015401198957376626,2.389048803882732,9.8517792372298,24.507848606965347,6.323483595566118
99,0.015375296868922361,2.231083690048414,10.91145070347346,24.330449990233756,6.357640149661425
99,0.015294872501317891,2.2461139373283405,11.421661957299598,24.17104247761012,6.405990480129464
99,0.015470544820569289,2.3811459882673134,10.392185959821948,24.224614566499696,6.3674803539522005
99,0.014824517397120577,1.0,1000.0,24.171042121869238,6.54650977565203
99,0.015161417124969594,2.3621981940294754,10.066253972219553,24.479266759389777,6.330670278907011
99,0.015107654553500886,2.2654604850387114,11.117816090629624,24.212543131178407,6.386139854497461
99,0.015350533125399766,2.1788244165812762,11.650885061945711,24.19043003784628,6.396697784500174
99,0.015307837661661883,2.244980333762111,11.406478755221142,24.17230667933402,6.404113187042403
99,0.015351822767583895,2.180722622037216,11.578161165923282,24.202095527743438,6.391507867536471
99,0.015101418649587695,2.2451288627490507,11.291507649254514,24.198781053303414,6.393244080155672
99,0.01477086070096753,1.0,999.9999999999999,24.170474226688494,6.547839865798782
99,0.014667037882072298,1.0,1000.0,24.169956598735762,6.550941538597806
99,0.01465420069652631,1.0,1000.0,24.16994578606312,6.551373447840217
99,0.014725816897576167,1.0,1000.0,24.17015556981838,6.549099990744581
99,0.01466593071296456,1.0,1000.0,24.169955205304536,6.55097836953435
99,0.014657633721474984,1.0,1000.0,24.169947532092568,6.551256899143794
99,0.014704623320257513,1.0,1000.0,24.17005553370098,6.549738241210082
99,0.014691969778797082,1.0,999.9934367455678,24.17001104000911,6.550133231244166
99,0.014797231411253699,1.0,999.9963678268872,24.170727761497528,6.547162988115165
99,0.014807817451136377,1.0,1000.0,24.170843424378464,6.546903830231371
99,0.014783919748104259,1.0,1000.0,24.170593588689012,6.54749903407689
99,0.014764150301492127,1.0,1000.0,24.17041760963773,6.54801928553367
99,0.014718871258591388,1.0,999.9999999999995,24.17011926920081,6.549305962983162
99,0.01469305278610416,1.0,1000.0,24.170014387748598,6.550098941866979
99,0.014771955169501739,1.0,1000.0,24.170483764686672,6.547810878188046
99,0.014661382484431273,1.0,1000.0,24.169950393974155,6.5511305020065755
99,0.01482320327195156,1.0,1000.0,24.171025767288004,6.546540131575893
99,0.01465874039302352,1.0000000584700313,1000.0,24.16994827923194,6.551219492504775
99,0.01478561829396844,1.0,999.9991813049483,24.17061000906616,6.547455523036779
99,0.014670270531593466,1.0000001103015639,1000.0,24.169961177990768,6.55083445832176
99,0.014788393038053821,1.0,1000.0,24.170637264210278,6.54738481628088
99,0.014660409416339433,1.0,1000.0,24.169949555274098,6.551163223627568
99,0.014752295056805649,1.0,1000.0,24.170325410203848,6.548343373183447
99,0.014749561866077614,1.000000000020255,1000.0,24.170305571514465,6.548419378280061
99,0.014751355088046373,1.0,999.9999999999999,24.1703185275749,6.5483694575787394
99,0.01479848796373575,1.0,999.9983028876967,24.170741065924005,6.547131828591759
99,0.014655172001317726,1.0,1000.0,24.16994619523252,6.551340395424655
99,0.014760714915730784,1.0000000048861504,999.9983196721536,24.170389872143403,6.548112286639515
99,0.014676348802828582,1.0,999.9982802437193,24.169971763783995,6.550634961319423
99,0.014820278604111238,1.0,1000.0,24.170989809986253,6.546608090565281
99,0.014713544698145016,1.0000000005115992,999.9999999999998,24.170093753490523,6.5494660337106705
99,0.014762347957296935,1.0,1000.0,24.17040294841985,6.5480679712431975
99,0.014761529949847042,1.0000000000408267,1000.0,24.170396370537258,6.548090136833985
99,0.014699032614531177,1.0,1000.0,24.170034465098414,6.549911445775542
99,0.014671130401249037,1.0,1000.0,24.169962504666465,6.55080608546498
99,0.014754243553636404,1.0,999.9999999999997,24.17033987755907,6.548289483617467
99,0.01478929783735403,1.0,1000.0,24.170646271372437,6.547361870858228
99,0.014707952238519251,1.0,1000.0,24.1700691335625,6.549636068233445
99,0.014650827623853816,1.0,1000.0,24.169944885006036,6.551488703639019
99,0.014653028471874583,1.0000001078723848,1000.0,24.169945391815066,6.55141342152282
99,0.014717010615793225,1.0,1000.0,24.170110127024465,6.549361669571084
99,0.014671923227066659,1.0,1000.0,24.16996378627556,6.5507799699544185
99,0.014821111416442535,1.0,1000.0,24.170999987039128,6.546588682728221
99,0.014656634291190693,1.0,1000.0,24.169946937489645,6.55129075041908
99,0.014782784263628291,1.0,1000.0,24.17058272871876,6.547528232315094
99,0.014716363203806882,1.0,1000.0,24.170107003695737,6.549381105183401
99,0.014812071414263758,1.0,999.9999999999998,24.170892155645912,6.546801744638937
99,0.014699900242691591,1.0,1000.0,24.17003758919314,6.5498844335187
99,0.014790982068301537,1.0,999.9758253904183,24.1706633144649,6.547319611807586
99,0.014696392977248658,1.0,999.9999999999997,24.170025289320606,6.549993926001898
99,0.014780364445086906,1.000000002214655,1000.0,24.170559891628134,6.547590734150153
99,0.014724935846317204,1.0,999.9999999999995,24.17015077521624,6.549125945600204
99,0.014714597164209696,1.0000000000020877,999.9995736301362,24.170098636522027,6.549434265746535
99,0.01479267385386196,1.0,999.9999999999993,24.1706803931208,6.547276722648061
99,0.014727048781737579,1.0000000350319473,999.9999999999999,24.170162372533493,6.549063785752613
99,0.014801068718755831,1.0000000922094214,999.9979618982558,24.170768790496872,6.547068209716985
99,0.01466224767628497,1.0,999.9525195016673,24.169951282402963,6.551102072404646
99,0.014672723831474239,1.000000003050814,999.9999999999995,24.16996512610668,6.550753639547352
99,0.014691029674855303,1.0,1000.0,24.1700081701762,6.550162899352141
99,0.014745136057874128,1.0000000466729966,999.9999999999998,24.170274582979484,6.548543476579556
99,0.01468914985688513,1.0,1000.0,24.17000265354367,6.550222563993902
99,0.014779297342001223,1.0000000142285121,1000.0,24.17054995582194,6.547618416923874
99,0.014773751747791709,1.0,1000.0,24.170499606070653,6.547763462505239
99,0.014706655309009206,1.0,999.9999999999995,24.170063741501906,6.549675789137385
99,0.014781950707942165,1.0,999.9727459358683,24.17057494588526,6.5475500711360475
99,0.014786596322230342,1.0,1000.0,24.17061955073972,6.547430537103654
99,0.01473624216445192,1.000000000000028,999.9996366363107,24.170216493777453,6.5487966858612845
99,0.014724282494265035,1.0,999.9999999999995,24.1701472553605,6.54914522506242
99,0.014720025198027432,1.0,1000.0,24.170125062637826,6.549271527090073
99,0.014813745249369147,1.0,1000.0,24.170911683107594,6.546761896523948
99,0.014817195985551297,1.0,1000.0,24.17095256927815,6.546680317266385
99,0.014723217138511711,1.0,999.9999999999999,24.17014158095586,6.549176721308143
99,0.01479892568964991,1.0,1000.0,24.17074572157394,6.5471209847710545
99,0.014715449714351812,1.0,999.9890104808641,24.17010268196118,6.549408716450898
99,0.014805006540582128,1.0,1000.0,24.17081193020576,6.546971926644658
99,0.014682302621646917,1.0,999.9827039981459,24.16998472131038,6.550442047261143
99,0.014677468986687434,1.0,1000.0,24.16997399887937,6.550598430345489
99,0.014824341941466238,1.0,1000.0,24.171039931180033,6.546513822182782
99,0.014802097396097641,1.0,1000.0,24.170779927157962,6.5470429398704715
99,0.014693806497443535,1.0,1000.0,24.170016778440257,6.550075182115015
99,0.014772649080386538,1.0000000168688452,1000.0,24.170489860042654,6.547792540090109
99,0.014793663052816259,1.0000000032135032,1000.0,24.17069054545049,6.547251913027965
99,0.014669125791177719,1.0,1000.0,24.169959463248617,6.550872298198346
99,0.01480586773426835,1.0,1000.0,24.170821519532684,6.546951009396116
99,0.014649905919875618,1.0,1000.0,24.16994477921686,6.551520325713532
99,0.014769817031367184,1.0,1000.0,24.170465210736918,6.547867580020901
99,0.014822592047574657,1.0,1000.0,24.171018202312027,6.546554288656721
99,0.014766191102034355,1.0,999.9999999999998,24.170434489454355,6.547964411793058
99,0.014737198418613214,1.0000000001628333,1000.0,24.17022246742334,6.548769211795396
99,0.01471796272750613,1.0,1000.0,24.170114774440297,6.549333135937655
99,0.01469483624031452,1.0,1000.0,24.17002010990055,6.550042780193703
99,0.01468193259008262,1.0,1000.0,24.169983804810432,6.550453759368094
99,0.014738957330671057,1.0,1000.0,24.170233627326855,6.548718839504511
99,0.014738003348093937,1.0,1000.0,24.17022754720847,6.548746135158497
99,0.014811103713161692,1.0,999.9987839548949,24.170880963792296,6.546824880356946
99,0.014689911397783499,1.0,1000.0,24.17000485816605,6.5501983654747535
99,0.01478105908234021,1.0,1000.0,24.17056640428127,6.54757275353738
99,0.014800217881646288,1.0,1000.0,24.17075957097873,6.5470891099401864
99,0.01468404410365548,1.0,999.9999999999997,24.169988936456882,6.550385771387356
99,0.014669349554960907,1.0,1000.0,24.16995978860147,6.5508648943447145
99,0.01480289426456358,1.0,999.9999999999999,24.170788633526794,6.547023433713097
99,0.014709892833231014,1.0,999.9999999999997,24.17007742490905,6.549576836902208
99,0.014729581470557147,1.0000000413346193,1000.0,24.170176685515692,6.5489896564581525
99,0.014686032476653782,1.0,999.9999999999999,24.169994058297853,6.5503220119002075
99,0.014808723089229606,1.0,1000.0,24.170853691078275,6.5468819990898135
99,0.01477316010970606,1.0,999.9994043259186,24.17049436666828,6.547779061811799
99,0.014677130680791399,1.0,999.9999999999998,24.169973313342783,6.550609447781753
99,0.014705663967607339,1.0,1000.0,24.170059700532374,6.549706224138916
99,0.01471193869120644,1.0,1000.0,24.17008645576462,6.549514656248155
99,0.01468514416274412,1.0,1000.0,24.169991735394785,6.550350465127591
99,0.014768999789115875,1.0000000009517398,1000.0,24.1704582051211,6.547889330686093
99,0.014668105236482732,1.0,999.9999999999998,24.169958024433697,6.5509061071783306
99,0.014697250534120632,1.0,1000.0,24.17002821603556,6.549967080698216
99,0.014810036281671738,1.0,1000.0,24.170868681605725,6.546850437547425
99,0.01474096496054605,1.0,999.9999999999999,24.170246634119483,6.548661588616777
99,0.014720874067232964,1.0,1000.0,24.17012938486229,6.549246250042707
99,0.014767245797233423,1.0,999.9999999999998,24.17044332910696,6.547936158208258
99,0.014683205620080792,1.0,1000.0,24.169986860775467,6.550412734957848
99,0.014729309219045328,1.0,999.9999999999999,24.170175117524025,6.5489976040137
99,0.014813023161787068,1.0,999.9999999999998,24.170903234578223,6.54677906470817
99,0.014818093175851525,1.0,1000.0,24.170963338390102,6.5466592325563076
99,0.014708275541274558,1.0,1000.0,24.170070496322754,6.549626183406702
99,0.01472363069351419,1.0,1000.0,24.170143774094555,6.549164486232623
99,0.014816324618388646,1.0,999.9999999999999,24.170942164926938,6.546700844836291
99,0.014806799357348686,1.0,1000.0,24.170831952481805,6.546928435412373
99,0.01475895879691564,1.0000000000000449,999.9999860614146,24.170376004851104,6.5481600890675065
99,0.01470319507557296,1.000000000008188,999.9999999999991,24.17004994016887,6.549782297248974
99,0.01471130405113958,1.0,999.9999999999999,24.17008362250645,6.549533916199497
99,0.014765086567382452,1.0,999.9999999999999,24.170425316885826,6.5479940775050345
99,0.014722265238743532,1.0,1000.0,24.170136579092038,6.549204925373887
99,0.014803642060788106,1.0,1000.0,24.17079684482277,6.547005166049705
99,0.014747739897389527,1.0,1000.0,24.170292641915182,6.548470311979476
99,0.014748591590973243,1.0000000000240519,1000.0,24.170298656582894,6.548446475931965
99,0.014768196454467437,1.0,1000.0,24.17045136457821,6.547910753188724
99,0.01479552818574971,1.0,1000.0,24.170709874552447,6.547205306116996
99,0.01480168634392844,1.0,1000.0,24.17077545377045,6.547053017841799
99,0.014674537618507642,1.0,1000.0,24.169968328661454,6.550694140469773
99,0.014799756106679232,1.0000000126587736,1000.0,24.170754611537916,6.54710048862387
99,0.014727475231482821,1.0,1000.0,24.170164743984305,6.54905127400042
99,0.014739710214447373,1.0,1000.0,24.170238471440243,6.548697339263607
99,0.014698251614622938,1.0000000019517064,1000.0,24.170031698955746,6.549935802662867
99,0.014728420449659014,1.0,1000.0,24.170170060542144,6.549023585905675
99,0.014815336629464347,1.0,1000.0,24.170930433407968,6.546724179043772
99,0.014753086911647468,1.0,1000.0,24.17033125706896,6.548321443279506
99,0.01475050585626122,1.0,999.999268932725,24.170312366298738,6.548393082500824
99,0.01469427641471692,1.0,1000.0,24.17001828938962,6.550060387180503
99,0.014703606663006734,1.000000045654723,1000.0,24.170051544331947,6.549769589016631
99,0.014758046528206288,1.00000000163367,999.9999999999999,24.1703688921853,6.5481850111835245
99,0.01468113220830028,1.0,999.9999999999998,24.169981942381852,6.550479605959124
99,0.014664167848016139,1.0,999.9999999999999,24.169953166207616,6.5510371763555435
99,0.014721287177972631,1.0000000806421716,1000.0,24.170131521049147,6.5492339677316345
99,0.01466814165042652,1.0,1000.0,24.169958074499444,6.55090489969692
99,0.014663160247321373,1.0,999.9983731577654,24.169952102781576,6.551070899836396
99,0.01477465995950151,1.0,999.9928788429891,24.170507734552736,6.547739663943382
99,0.014664903180237937,1.0,1000.0,24.16995398994755,6.551012622222778
99,0.01479457997623439,1.0,1000.0,24.170700016542224,6.5472289723628805
99,0.014731408493932683,1.0,1000.0,24.170187285065417,6.548936437383785
99,0.014741830030602383,1.0,999.9999999999997,24.170252326969255,6.548636999983407
99,0.01479339468779651,1.0,1000.0,24.17068778368165,6.547258637454513
99,0.014796544595477377,1.0,1000.0,24.17072051261388,6.547180002121464
99,0.014765201877125995,1.0,1000.0,24.17042627041565,6.5479909768201825
99,0.014730426636286646,1.0,1000.0,24.170181555156685,6.548965010353081
99,0.01466387751261898,1.0,1000.0,24.16995285153383,6.551046880832251
99,0.014766077576347125,1.0,1000.0,24.170433542684066,6.547967457245582
99,0.014700593817445826,1.0,1000.0,24.170040125031466,6.549862875140295
99,0.01480975249847799,1.0000000006842977,999.9998143962317,24.170865432950677,6.546857251036565
99,0.014811156900664627,1.0,1000.0,24.17088157083303,6.546823592367567
99,0.014730578883428781,1.0,999.9999999999999,24.170182439148903,6.5489605757395175
99,0.01476323502812971,1.0000000006999072,999.9714629856431,24.17041025949562,6.548044351204595
99,0.014733412565685125,1.0,999.9999999999998,24.170199193081118,6.548878310347827
99,0.0147487867365487,1.0,999.9999999999998,24.170300041958992,6.548441021058798
99,0.014784847534814542,1.0,999.9536173738617,24.170602756711215,6.547475836645249
99,0.014732345177351442,1.0000000273106324,1000.0,24.17019282038262,6.548909237816176
99,0.014812687274690518,1.0,999.9999999999999,24.17089931728758,6.546787062147532
99,0.014659616878465563,1.0,1000.0,24.16994892182949,6.551189919760026
99,0.014680182511760832,1.0,1000.0,24.169979791520447,6.550510328075869
99,0.01479465504258925,1.0,1000.0,24.170700794634794,6.547227096675338
99,0.014735889019154715,1.0,1000.0,24.170214302330063,6.5488068405714035
99,0.014775493305218415,1.0,999.9963588688964,24.170515198335266,6.547717744848976
99,0.014688531459683166,1.0,1000.0,24.17000089361973,6.550242241601084
99,0.01477840871270551,1.000000000854859,999.9684491561942,24.170541886829614,6.547641932141988
99,0.01467840419521559,1.0,1000.0,24.169975936251145,6.5505680123885455
99,0.014722343545492357,1.0,999.9999895785885,24.170136988167155,6.549202603128781
99,0.014821824518363473,1.0,1000.0,24.17100874042009,6.5465721001880475
99,0.014695702518741997,1.0000001209275706,999.9999999999999,24.170022988545107,6.55001557820593
99,0.014735268200961264,1.0,1000.0,24.17021047366917,6.548824720002286
