evolution$generation,growthRate,gravityGamma,gravityDecay,logmse,mselog
45,0.014649423419197491,1.0,1000.0,24.16994474787159,6.551536901392391
45,0.014316661702616801,1.0,23.183208492944335,25.083678637790175,6.529671504060875
45,0.015182532200175803,1.0,1000.0,24.180059473918845,6.542383400070327
45,0.014880228116755122,1.0,1000.0,24.171848409048135,6.545325344876624
45,0.01486441827512072,1.0,1000.0,24.171597171061993,6.5456411245050035
45,0.015053591847391851,1.0,1000.0,24.175767331805943,6.542919157095521
45,0.0150498887106951,1.0,1000.0,24.17566137015815,6.542950332042594
45,0.014727342094692415,1.0,999.9965398253586,24.170164012148362,6.54905522323532
45,0.015142489807409665,1.0,1000.0,24.178601372976072,6.542435412273335
45,0.015150794282267455,1.0,1000.0,24.17889452422377,6.542416161189133
45,0.015160937483518584,1.0,1000.0,24.179259151943075,6.542398657358535
45,0.014654229728695718,1.0,999.8316479634713,24.169946069661737,6.551374632984895
45,0.014730356545567674,1.0,999.9964277199275,24.170181161312826,6.548967098531525
45,0.014877294062698746,1.0,1000.0,24.171800440554236,6.545382730517867
45,0.015047742111545765,1.0,1000.0,24.175600390960387,6.542968807102285
45,0.015044945722514075,1.0,1000.0,24.17552144138139,6.542993319266342
45,0.01470040457980022,1.0,999.136469802342,24.17004182818091,6.549879908558771
45,0.015130083261586295,1.0,1000.0,24.17817244396563,6.542472426356161
45,0.015116199266653505,1.0,1000.0,24.177705269271208,6.542525575186215
45,0.0148844791367346,1.0,1000.0,24.171918993953238,6.545243186060016
45,0.014740346221358343,1.0,1000.0,24.170242594958488,6.548679205230119
45,0.01514498995305228,1.0,999.9999999999999,24.17868911948122,6.542429150433145
45,0.015007002666581146,1.0,1000.0,24.174504867189196,6.543375642302719
45,0.015119215337628434,1.0,1000.0,24.177805602245023,6.542512976289669
45,0.014703277806460028,1.0000001593827548,1000.0,24.17005028494677,6.549779746015837
45,0.015081758815033638,1.0,1000.0,24.17660499810455,6.542710899752931
45,0.014764008167865673,1.0,1000.0,24.170416445057718,6.5480231172896595
45,0.01505989838634987,1.0000001407746113,1000.0,24.17595009738114,6.54286809917491
45,0.01487187350222486,1.0,1000.0,24.171713430014687,6.545490208491692
45,0.014869104712831874,1.0,1000.0,24.171669791488135,6.545545838654953
45,0.015035077736603591,1.0,1000.0,24.1752472587085,6.54308383837328
45,0.014687359123370878,1.0,1000.0,24.16999763176754,6.550279613597243
45,0.015103852885228187,1.0,1000.0,24.177301229308085,6.542583244088213
45,0.01465131579568707,1.0,1000.0,24.16994496545153,6.55147197756431
45,0.015139373413315471,1.0,1000.0,24.178492613129887,6.542443779792218
45,0.014837992528964786,1.0,1000.0,24.171216909389532,6.5462049331731675
