evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,logmse
30,0.06346899805950643,3.3815918316305367E-4,2.7983401861624686,9767.640295485815,24.45649058601935
30,0.026521870631744594,0.03979820601365162,0.032910211371430714,5203.894680429147,24.46669988576366
30,0.06310936629043165,3.519389032980824E-4,3.558125275355399,9929.67501240831,24.45478141533213
30,0.05805178304690291,0.005741085797774672,0.23535946278552658,6647.744139313412,24.45901929780362
30,0.06014672138921681,0.002773645791716009,0.4162899928320014,2967.1257839850173,24.458352210833265
30,0.06377712921171771,3.312590237799776E-4,2.2794524209197258,9974.86815885564,24.458119578295467
30,0.0642019045006644,3.3069675566590356E-4,1.712685559483721,10000.0,24.45983159933431
30,0.06408929120193918,5.451464594064654E-4,0.9719224856516506,9598.636408135415,24.45997993479851
30,0.06414076291663381,3.5229188065391125E-4,1.5153533847030034,9918.032555548367,24.460197463927358
30,0.06405454782289642,5.240973929186848E-4,1.006898683874949,8496.245750190177,24.460050758312924
30,0.06395531931929598,3.257532919341685E-4,2.1193403562581405,9946.83511611258,24.458647969192704
30,0.06195724552211701,0.0014815432762490285,0.5862857006771773,8745.518234857405,24.45861168953342
30,0.06328527527865233,7.882140642398502E-4,0.8160399870843903,10000.0,24.45962848675593
30,0.06409163071337363,3.268339976431876E-4,1.8780373845893659,9741.216550406347,24.459396826154062
30,0.06308736966116647,3.5408038078639016E-4,3.7560843213574526,9832.120757181317,24.45449286036513
30,0.06370227624217799,3.322056417765713E-4,2.3193662469571876,8651.527235240534,24.457998964867603
30,0.06310912216977577,3.535097680475261E-4,3.1593386857634993,9395.67894710483,24.45556494097651
30,0.0640994799909884,4.3384391285149866E-4,1.1777953741970397,8944.913600730799,24.460294320880354
30,0.06316894518984997,3.501694303125579E-4,3.398281311259057,9118.232482119765,24.45506817760196
30,0.06360714501730617,3.364617280417601E-4,2.4794408925307536,10000.0,24.457465355864052
30,0.06311058898134277,3.517056678476137E-4,3.5949615904032073,10000.0,24.454723726505314
30,0.05361635058149614,0.014060294138966863,0.06149191667588264,9969.312410372539,24.469344195438183
30,0.06330940026214545,3.4463785222470315E-4,2.9994681173657853,10000.0,24.455940194418698
30,0.057150696362798736,0.005821320396194105,0.2575996523319083,6212.951083487178,24.45730512779972
30,0.0637177519564393,3.2951474737751463E-4,2.439151854993633,10000.0,24.457603394746336
30,0.06312642599753271,3.5235468133324057E-4,3.4352321588820716,9999.999999999998,24.454991222814133
30,0.06404901913265022,4.527199381498241E-4,1.1409879483680616,8939.759045040433,24.460263506388156
30,0.06433810622921977,3.3941719353720753E-4,1.556454722729865,8301.582350770701,24.460158949653806
30,0.0634682954146829,3.388243974041814E-4,2.839397051122932,8131.12923857865,24.45638838507826
30,0.06397245261075757,6.464856031495325E-4,0.8736283279529544,7961.700499183573,24.459770358858613
30,0.06418407420516373,3.7815366815218814E-4,1.357866649008847,9606.408721676557,24.460337744728417
30,0.06288957395181635,3.6008571469523117E-4,3.7150756343345877,9996.09190120573,24.454549256366718
30,0.06354651421303849,3.3626871958041834E-4,2.638670463396942,8765.47067116072,24.4569681714188
30,0.06307318430558612,3.537073890787473E-4,3.9110204639095616,10000.0,24.454299030589176
30,0.05958280268143412,0.003382714697516111,0.3775941934204032,5189.813828259655,24.45829463137851
30,0.06382517419222447,3.314275399304658E-4,2.1595436634115512,9721.873166960646,24.45851995795229
30,0.06316901382448477,3.5034959508203824E-4,3.116660865320119,10000.0,24.455653983927267
30,0.06304696028388608,3.552369157332267E-4,3.8702490712355373,10000.0,24.45434313496727
30,0.06152680399175391,0.0017571359803502365,0.535210656925024,4144.090198971254,24.45859936460799
30,0.06422467304320834,3.342247883912063E-4,1.6758616789858816,9814.516380098272,24.459912029534223
30,0.06320155362295678,3.509170444323628E-4,2.959665123536042,10000.0,24.456055907402174
30,0.04761263081167749,0.015515081829628852,0.10050052095593577,1782.9611527755926,24.467488192949556
30,0.0641790737173108,3.886061430449107E-4,1.3090589293464276,9962.70770136483,24.46034190239447
30,0.06420984221116433,3.679604712164192E-4,1.3953020919885462,9993.55672095496,24.46031463044017
30,0.0640150672366551,3.3275318358031423E-4,1.8357866672606316,9944.307562717986,24.459510754800622
30,0.06349878247064754,3.3870629888114415E-4,2.5992629171190864,10000.0,24.457077994211424
30,0.06368158412719079,9.320978765262409E-4,0.6999326420553403,6160.342048534335,24.459320954291698
30,0.06410503889327744,6.17547292557255E-4,0.8895925428643922,10000.0,24.459824589222578
30,0.0641820182892294,3.287365498078033E-4,1.7994890495481242,10000.0,24.45961859959726
30,0.06372966270908334,3.311794884985562E-4,2.396025052091901,9786.742516425924,24.457733556438118
30,0.0638747811380416,4.7854587845929145E-4,1.0964846692172896,7033.804149979907,24.460233797828554
30,0.06329089003314864,3.460516701565002E-4,2.8795383283452667,9500.027526564592,24.456261055510872
30,0.06327849692472493,0.0017084397032995167,0.48797219180876616,7691.23128550161,24.45937229856043
30,0.063776030509387,3.3161109913509216E-4,2.198573947620834,9845.50653822564,24.458386519307723
30,0.06392056859466304,3.3132080409995147E-4,1.9962424532644674,9969.3324903479,24.45904144090423
30,0.0631291604442266,3.524669117603754E-4,3.477228552492849,10000.0,24.45491846763241
30,0.06311833085271994,3.5299260609791735E-4,3.278133682580381,10000.0,24.45529775071743
30,0.06331159584197008,3.459476972387415E-4,3.075273365612741,9931.812065371936,24.45576037565979
30,0.057320947283684254,0.005036099918498845,0.30134950277564465,3090.1627146121346,24.458562770060627
30,0.06431387206233259,3.372222560368573E-4,1.5979807142196671,9727.279482838698,24.460077077177715
30,0.06301412470228451,3.5470497076254154E-4,3.957689029392686,9999.996766946426,24.454252613060316
30,0.06317581768190388,3.506520959968241E-4,3.6785217745286434,10000.0,24.454609770985506
30,0.06350409664340732,3.3857311046197355E-4,2.676661225575392,9218.199577513471,24.45684745394793
