evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,logmse
10,0.06328820125565608,3.459528231979992E-4,2.7955471883831393,9489.06163081396,24.45650155776017
10,0.026521870631744594,0.03979820601365162,0.032910211371430714,5203.894680429147,24.46669988576366
10,0.06310936629043165,3.519389032980824E-4,3.558125275355399,9929.67501240831,24.45478141533213
10,0.05891743857843712,0.006099236676283709,0.2314610353262557,8210.074955340908,24.468535741434867
10,0.06014672138921681,0.002773645791716009,0.4162899928320014,2967.1257839850173,24.458352210833265
10,0.06378765528839987,3.2951202881059986E-4,2.272281280222351,10000.0,24.458141842886132
10,0.06404067685769121,3.36133110834927E-4,1.7192098683359245,9625.642436520659,24.459835891746543
10,0.06408929120193918,5.451464594064654E-4,0.9719224856516506,9598.636408135415,24.45997993479851
10,0.06391541635002511,3.6253951473396817E-4,1.5186535733780582,8159.062136667468,24.460239185899383
10,0.06409003439467366,5.194160781940707E-4,1.0146138234035997,8204.046151264814,24.460104248679777
10,0.06381586072414222,3.30315424951476E-4,2.116381469013236,9994.123967151969,24.458665480824596
10,0.06229057541337124,0.001559298036889017,0.5630398174935033,4816.530364568029,24.45914146203744
10,0.0635109116299754,7.477983878191607E-4,0.8257763847060684,3892.590681134043,24.459782390448055
10,0.06397156153201759,3.3089420369078693E-4,1.8783581075370221,10000.0,24.45940620884393
10,0.06308736966116647,3.5408038078639016E-4,3.7560843213574526,9832.120757181317,24.45449286036513
10,0.06381697389790363,3.302960492498506E-4,2.3159028178065086,10000.0,24.458016856850318
10,0.06307088674286859,3.5351507358585745E-4,3.1582903774581133,10000.0,24.455567882657764
10,0.06408709211142055,4.328823269886353E-4,1.1864067764683472,9466.379593826718,24.460311775739434
10,0.06316894518984997,3.501694303125579E-4,3.398281311259057,9118.232482119765,24.45506817760196
10,0.06360714501730617,3.364617280417601E-4,2.4794408925307536,10000.0,24.457465355864052
10,0.06311058898134277,3.517056678476137E-4,3.5949615904032073,10000.0,24.454723726505314
