"x";"y";"moran";"distance";"entropy";"slope"
"3014";8251;801;0.170191999525238;0.0639340178282233;0.93290196195763;-0.822465929996863
"3015";8301;801;0.0333466787562334;0.0025256268838073;0.715417318707352;-0.949203997848515
"3016";8351;801;0.107804492946692;0.0126502505899823;0.66501733918051;-1.14105623641079
"3017";8401;801;0.103302462536568;0.0114735929646121;0.683689851102467;-1.11876320573905
"3018";8451;801;0.104997024577221;0.0123670910284552;0.685329058050518;-1.1581231149325
"3019";8501;801;0.105813932109589;0.0136869285230565;0.655060627241183;-1.35163964846415
"3020";8551;801;0.0561047529284413;0.00722828512316127;0.849240973680421;-1.01270543248859
"3021";8601;801;0.156825958646082;0.0182741932036304;0.819476666382895;-1.11771814518314
"3022";8651;801;0.00884768685553496;0.000750398196236154;0.625479746955762;-1.47342986931543
"3023";8701;801;0.0115140375394179;0.000599195231897254;0.535166280259243;-1.77294119008691
"3024";8751;801;0.0110790826819229;0.000604350498015775;0.598198680868674;-1.24084241833382
"3025";8801;801;0.0109212276539994;0.000629869250894011;0.669228641783816;-0.982659693172568
"3026";8851;801;0.0275792501363262;0.00274873353109675;0.79045235829024;-0.747552561350327
"3027";1;851;NA;NA;NA;NA
"3028";51;851;NA;NA;NA;NA
"3029";101;851;NA;NA;NA;NA
"3030";151;851;NA;NA;NA;NA
"3031";201;851;NA;NA;NA;NA
"3032";251;851;NA;NA;NA;NA
"3033";301;851;NA;NA;NA;NA
"3034";351;851;NA;NA;NA;NA
"3035";401;851;NA;NA;NA;NA
"3036";451;851;NA;NA;NA;NA
"3037";501;851;NA;NA;NA;NA
"3038";551;851;NA;NA;NA;NA
"3039";601;851;NA;NA;NA;NA
"3040";651;851;NA;NA;NA;NA
"3041";701;851;NA;NA;NA;NA
"3042";751;851;NA;NA;NA;NA
"3043";801;851;NA;NA;NA;NA
"3044";851;851;NA;NA;NA;NA
"3045";901;851;NA;NA;NA;NA
"3046";951;851;NA;NA;NA;NA
"3047";1001;851;NA;NA;NA;NA
"3048";1051;851;NA;NA;NA;NA
"3049";1101;851;NA;NA;NA;NA
"3050";1151;851;NA;NA;NA;NA
"3051";1201;851;NA;NA;NA;NA
"3052";1251;851;NA;NA;NA;NA
"3053";1301;851;NA;NA;NA;NA
"3054";1351;851;NA;NA;NA;NA
"3055";1401;851;0.0516416267768297;0.024919702297028;0.811277806715988;-1.11506105095509
"3056";1451;851;0.0877119192746011;0.0368934172608903;0.823725813672785;-1.181263622824
"3057";1501;851;0.0907488171609951;0.0326985498963718;0.833806556922122;-1.13749416544897
"3058";1551;851;0.102783442503354;0.0290946826552586;0.822683351327844;-1.13045153291907
"3059";1601;851;0.112114964931045;0.0260039402174096;0.800933056629756;-1.13926787366259
"3060";1651;851;0.0463644422735191;0.0157442308084024;0.856678494408604;-0.966276452029898
"3061";1701;851;0.0383464731171811;0.0160787105193239;0.888572857461517;-0.91617071881856
"3062";1751;851;0.0399386872179575;0.0148915473552888;0.893911237370524;-0.832592304235774
"3063";1801;851;0.0388766825019068;0.0172405932591584;0.917911674682714;-0.759023978904577
"3064";1851;851;0.0491888317983729;0.0207472991375761;0.907599138416762;-0.746363689273137
"3065";1901;851;0.0513199686131122;0.0191334573255673;0.924908315155488;-0.685648090436034
"3066";1951;851;0.0457611560739025;0.021936794894654;0.919413130636829;-0.717074476649935
"3067";2001;851;0.0467784371842038;0.0231494275829962;0.9188731369806;-0.707375503025245
"3068";2051;851;0.0418851451012514;0.0220579951996817;0.939342046475403;-0.649286279635032
"3069";2101;851;0.0447977453151341;0.0266391540227516;0.923188983710778;-0.668630662092198
"3070";2151;851;0.0487536533034258;0.0297031326328295;0.910069751944454;-0.72188470019929
"3071";2201;851;0.0390746132624794;0.0228007752964703;0.905593037138763;-0.732446941127754
"3072";2251;851;0.0696452864493047;0.0347563318811997;0.858043893309311;-0.931595241465423
"3073";2301;851;0.0624868021070703;0.0347880627010872;0.854175312763609;-1.06685408452528
"3074";2351;851;0.0620294421529616;0.0308285284038285;0.833833823123718;-1.18608419997876
"3075";2401;851;0.0725260097952176;0.0273644624129333;0.79772788361468;-1.35886533657588
"3076";2451;851;NA;NA;NA;NA
"3077";2501;851;NA;NA;NA;NA
"3078";2551;851;NA;NA;NA;NA
"3079";2601;851;NA;NA;NA;NA
"3080";2651;851;NA;NA;NA;NA
"3081";2701;851;NA;NA;NA;NA
"3082";2751;851;NA;NA;NA;NA
"3083";2801;851;NA;NA;NA;NA
"3084";2851;851;NA;NA;NA;NA
"3085";2901;851;NA;NA;NA;NA
"3086";2951;851;NA;NA;NA;NA
"3087";3001;851;NA;NA;NA;NA
"3088";3051;851;NA;NA;NA;NA
"3089";3101;851;NA;NA;NA;NA
"3090";3151;851;NA;NA;NA;NA
"3091";3201;851;NA;NA;NA;NA
"3092";3251;851;NA;NA;NA;NA
"3093";3301;851;NA;NA;NA;NA
"3094";3351;851;NA;NA;NA;NA
"3095";3401;851;NA;NA;NA;NA
"3096";3451;851;NA;NA;NA;NA
"3097";3501;851;NA;NA;NA;NA
"3098";3551;851;NA;NA;NA;NA
"3099";3601;851;NA;NA;NA;NA
"3100";3651;851;NA;NA;NA;NA
"3101";3701;851;NA;NA;NA;NA
"3102";3751;851;NA;NA;NA;NA
"3103";3801;851;NA;NA;NA;NA
"3104";3851;851;NA;NA;NA;NA
"3105";3901;851;NA;NA;NA;NA
"3106";3951;851;NA;NA;NA;NA
"3107";4001;851;NA;NA;NA;NA
"3108";4051;851;NA;NA;NA;NA
"3109";4101;851;NA;NA;NA;NA
"3110";4151;851;NA;NA;NA;NA
"3111";4201;851;NA;NA;NA;NA
"3112";4251;851;NA;NA;NA;NA
"3113";4301;851;NA;NA;NA;NA
"3114";4351;851;NA;NA;NA;NA
"3115";4401;851;NA;NA;NA;NA
"3116";4451;851;NA;NA;NA;NA
"3117";4501;851;NA;NA;NA;NA
"3118";4551;851;NA;NA;NA;NA
"3119";4601;851;NA;NA;NA;NA
"3120";4651;851;NA;NA;NA;NA
"3121";4701;851;NA;NA;NA;NA
"3122";4751;851;NA;NA;NA;NA
"3123";4801;851;NA;NA;NA;NA
"3124";4851;851;NA;NA;NA;NA
"3125";4901;851;NA;NA;NA;NA
"3126";4951;851;NA;NA;NA;NA
"3127";5001;851;NA;NA;NA;NA
"3128";5051;851;NA;NA;NA;NA
"3129";5101;851;NA;NA;NA;NA
"3130";5151;851;NA;NA;NA;NA
"3131";5201;851;NA;NA;NA;NA
"3132";5251;851;NA;NA;NA;NA
"3133";5301;851;NA;NA;NA;NA
"3134";5351;851;NA;NA;NA;NA
"3135";5401;851;NA;NA;NA;NA
"3136";5451;851;NA;NA;NA;NA
"3137";5501;851;NA;NA;NA;NA
"3138";5551;851;NA;NA;NA;NA
"3139";5601;851;NA;NA;NA;NA
"3140";5651;851;NA;NA;NA;NA
"3141";5701;851;NA;NA;NA;NA
"3142";5751;851;NA;NA;NA;NA
"3143";5801;851;NA;NA;NA;NA
"3144";5851;851;NA;NA;NA;NA
"3145";5901;851;NA;NA;NA;NA
"3146";5951;851;NA;NA;NA;NA
"3147";6001;851;NA;NA;NA;NA
"3148";6051;851;NA;NA;NA;NA
"3149";6101;851;NA;NA;NA;NA
"3150";6151;851;NA;NA;NA;NA
"3151";6201;851;NA;NA;NA;NA
"3152";6251;851;NA;NA;NA;NA
"3153";6301;851;NA;NA;NA;NA
"3154";6351;851;NA;NA;NA;NA
"3155";6401;851;NA;NA;NA;NA
"3156";6451;851;NA;NA;NA;NA
"3157";6501;851;NA;NA;NA;NA
"3158";6551;851;NA;NA;NA;NA
"3159";6601;851;NA;NA;NA;NA
"3160";6651;851;NA;NA;NA;NA
"3161";6701;851;NA;NA;NA;NA
"3162";6751;851;NA;NA;NA;NA
"3163";6801;851;NA;NA;NA;NA
"3164";6851;851;NA;NA;NA;NA
"3165";6901;851;NA;NA;NA;NA
"3166";6951;851;NA;NA;NA;NA
"3167";7001;851;NA;NA;NA;NA
"3168";7051;851;NA;NA;NA;NA
"3169";7101;851;NA;NA;NA;NA
"3170";7151;851;NA;NA;NA;NA
"3171";7201;851;NA;NA;NA;NA
"3172";7251;851;NA;NA;NA;NA
"3173";7301;851;NA;NA;NA;NA
"3174";7351;851;NA;NA;NA;NA
"3175";7401;851;0.0420928520655994;0.00400200766160694;0.628674152480497;-1.46553353086118
"3176";7451;851;0.0402838532637594;0.0043133176467558;0.650533826370671;-1.39014606874791
"3177";7501;851;0.0328347016793581;0.00412504234619717;0.655024274317533;-1.41783346136893
"3178";7551;851;0.0480655922941292;0.00762742110524348;0.658892718960636;-1.6254999675508
"3179";7601;851;0.0430303069980846;0.00831777110850723;0.678532477494576;-1.67096682098173
"3180";7651;851;0.0423774979036438;0.0100839473863911;0.686463859961721;-1.71690546630488
"3181";7701;851;0.0429721839343278;0.0114085403656611;0.696312254854065;-1.73947957216538
"3182";7751;851;0.0426076422139343;0.00880593198852718;0.676140537117135;-1.51968243579986
"3183";7801;851;0.0497028219606144;0.00737966874141915;0.639658145904101;-1.51032372316727
"3184";7851;851;0.0427503743421273;0.00575039733052653;0.673081616914307;-1.4093617504987
"3185";7901;851;0.0290494446845762;0.0024730391206869;0.708076036181714;-1.25977752795333
"3186";7951;851;0.0280956326951604;0.00213943165060934;0.707658972888773;-1.29437506560418
"3187";8001;851;0.0281124161026493;0.00215434258669102;0.707196958037351;-1.18069342164901
"3188";8051;851;0.0287724783920592;0.00217127225721039;0.669969905614124;-1.2425398644372
"3189";8101;851;0.123592544826397;0.115600447413752;0.891880677440892;-1.10056814469708
"3190";8151;851;0.105704509713496;0.117778682789291;0.889472719300211;-1.09866202650266
"3191";8201;851;0.100053911367927;0.0987157651742769;0.909054179030677;-1.05704846666745
"3192";8251;851;0.168884397170434;0.150336505815643;0.932628403584863;-0.956530259538185
"3193";8301;851;0.0336661428344146;0.00243267528222081;0.691620655018969;-1.05204926565484
"3194";8351;851;0.110426415988916;0.0135067707404501;0.656078619403603;-1.18784461149249
"3195";8401;851;0.106590143669856;0.0124014563373448;0.674869974029447;-1.16887044252653
"3196";8451;851;0.108217594015099;0.0132079849707651;0.67462157300508;-1.23037295893442
"3197";8501;851;0.107670592849704;0.0143964729453208;0.647110050439739;-1.39979075150649
"3198";8551;851;0.056680281736275;0.00664642049050826;0.848711831458877;-1.04980581476589
"3199";8601;851;0.137102274807314;0.0301062653818098;0.824951447814771;-1.04460035532021
"3200";8651;851;0.00844493443279733;0.00072693467133836;0.666466188793788;-1.12104047956601
"3201";8701;851;0.0109105115277219;0.000520506464587301;0.530763017549993;-1.47294359436801
"3202";8751;851;0.0105009385026241;0.000454440577992311;0.574574585197531;-1.11464069904606
"3203";8801;851;0.0107405004718642;0.000574781323870956;0.644122349216578;-1.02043807112959
"3204";8851;851;0.0286357554493781;0.00263555453142817;0.788145483567584;-0.742062440389079
"3205";1;901;NA;NA;NA;NA
"3206";51;901;NA;NA;NA;NA
"3207";101;901;NA;NA;NA;NA
"3208";151;901;NA;NA;NA;NA
"3209";201;901;NA;NA;NA;NA
"3210";251;901;NA;NA;NA;NA
"3211";301;901;NA;NA;NA;NA
"3212";351;901;NA;NA;NA;NA
"3213";401;901;NA;NA;NA;NA
"3214";451;901;NA;NA;NA;NA
"3215";501;901;NA;NA;NA;NA
"3216";551;901;NA;NA;NA;NA
"3217";601;901;NA;NA;NA;NA
"3218";651;901;NA;NA;NA;NA
"3219";701;901;NA;NA;NA;NA
"3220";751;901;NA;NA;NA;NA
"3221";801;901;NA;NA;NA;NA
"3222";851;901;NA;NA;NA;NA
"3223";901;901;NA;NA;NA;NA
"3224";951;901;NA;NA;NA;NA
"3225";1001;901;NA;NA;NA;NA
"3226";1051;901;NA;NA;NA;NA
"3227";1101;901;NA;NA;NA;NA
"3228";1151;901;NA;NA;NA;NA
"3229";1201;901;NA;NA;NA;NA
"3230";1251;901;NA;NA;NA;NA
"3231";1301;901;NA;NA;NA;NA
"3232";1351;901;NA;NA;NA;NA
"3233";1401;901;0.0508318744124359;0.0169152351710499;0.805605123252044;-1.04617401225019
"3234";1451;901;0.10109101055869;0.031964245659714;0.818464475920635;-1.19659954303382
"3235";1501;901;0.0905554906264161;0.0334376530094714;0.834792028031618;-1.15834234741185
"3236";1551;901;0.100715950755666;0.0302663147007688;0.823726262612112;-1.15885777312697
"3237";1601;901;0.112545701991699;0.025692427483116;0.79818494165348;-1.15087515661811
"3238";1651;901;0.0470283230563309;0.0142706965449954;0.863823268777768;-0.919265788569147
"3239";1701;901;0.0386423493717472;0.015770429610678;0.896688311804697;-0.872249538816639
"3240";1751;901;0.0397525020414512;0.0153593805693739;0.90136379066316;-0.817384328133493
"3241";1801;901;0.0421046995810676;0.0147151045816381;0.893784760099955;-0.82975011666675
"3242";1851;901;0.0444272809760327;0.0184494745448504;0.894124159355714;-0.795182001954681
"3243";1901;901;0.04366011003912;0.0170009626610822;0.907151816521611;-0.740885233094321
"3244";1951;901;0.0459948653994328;0.0202726932618245;0.89999158990667;-0.775899121920707
"3245";2001;901;0.0499939434565195;0.0223745395629805;0.918100267776348;-0.692703917904316
"3246";2051;901;0.056374700631823;0.0321216653765691;0.934774647114796;-0.646605725345258
"3247";2101;901;0.0512117641556778;0.0258871638645891;0.931994713938263;-0.634658541756087
"3248";2151;901;0.0512109104228214;0.0272503243347866;0.925337779843521;-0.667519530016585
"3249";2201;901;0.0369295343888615;0.021642778516902;0.901295443318132;-0.743330107459263
"3250";2251;901;0.0764993137036433;0.0311488914878656;0.849668973373226;-0.949396627503507
"3251";2301;901;0.0640460139117736;0.0297523999270802;0.850382401552375;-1.07293269619108
"3252";2351;901;0.0556056279396867;0.0352552762444321;0.836510900350334;-1.20740639297787
"3253";2401;901;0.0596100869380146;0.0358350402002295;0.811212637952834;-1.34787472254871
"3254";2451;901;NA;NA;NA;NA
"3255";2501;901;NA;NA;NA;NA
"3256";2551;901;NA;NA;NA;NA
"3257";2601;901;NA;NA;NA;NA
"3258";2651;901;NA;NA;NA;NA
"3259";2701;901;NA;NA;NA;NA
"3260";2751;901;NA;NA;NA;NA
"3261";2801;901;NA;NA;NA;NA
"3262";2851;901;NA;NA;NA;NA
"3263";2901;901;NA;NA;NA;NA
"3264";2951;901;NA;NA;NA;NA
"3265";3001;901;NA;NA;NA;NA
"3266";3051;901;NA;NA;NA;NA
"3267";3101;901;NA;NA;NA;NA
"3268";3151;901;NA;NA;NA;NA
"3269";3201;901;NA;NA;NA;NA
"3270";3251;901;NA;NA;NA;NA
"3271";3301;901;NA;NA;NA;NA
"3272";3351;901;NA;NA;NA;NA
"3273";3401;901;NA;NA;NA;NA
"3274";3451;901;NA;NA;NA;NA
"3275";3501;901;NA;NA;NA;NA
"3276";3551;901;NA;NA;NA;NA
"3277";3601;901;NA;NA;NA;NA
"3278";3651;901;NA;NA;NA;NA
"3279";3701;901;NA;NA;NA;NA
"3280";3751;901;NA;NA;NA;NA
"3281";3801;901;NA;NA;NA;NA
"3282";3851;901;NA;NA;NA;NA
"3283";3901;901;NA;NA;NA;NA
"3284";3951;901;NA;NA;NA;NA
"3285";4001;901;NA;NA;NA;NA
"3286";4051;901;NA;NA;NA;NA
"3287";4101;901;NA;NA;NA;NA
"3288";4151;901;NA;NA;NA;NA
"3289";4201;901;NA;NA;NA;NA
"3290";4251;901;NA;NA;NA;NA
"3291";4301;901;NA;NA;NA;NA
"3292";4351;901;NA;NA;NA;NA
"3293";4401;901;NA;NA;NA;NA
"3294";4451;901;NA;NA;NA;NA
"3295";4501;901;NA;NA;NA;NA
"3296";4551;901;NA;NA;NA;NA
"3297";4601;901;NA;NA;NA;NA
"3298";4651;901;NA;NA;NA;NA
"3299";4701;901;NA;NA;NA;NA
"3300";4751;901;NA;NA;NA;NA
"3301";4801;901;NA;NA;NA;NA
"3302";4851;901;NA;NA;NA;NA
"3303";4901;901;NA;NA;NA;NA
"3304";4951;901;NA;NA;NA;NA
"3305";5001;901;NA;NA;NA;NA
"3306";5051;901;NA;NA;NA;NA
"3307";5101;901;NA;NA;NA;NA
"3308";5151;901;NA;NA;NA;NA
"3309";5201;901;NA;NA;NA;NA
"3310";5251;901;NA;NA;NA;NA
"3311";5301;901;NA;NA;NA;NA
"3312";5351;901;NA;NA;NA;NA
"3313";5401;901;NA;NA;NA;NA
"3314";5451;901;NA;NA;NA;NA
"3315";5501;901;NA;NA;NA;NA
"3316";5551;901;NA;NA;NA;NA
"3317";5601;901;NA;NA;NA;NA
"3318";5651;901;NA;NA;NA;NA
"3319";5701;901;NA;NA;NA;NA
"3320";5751;901;NA;NA;NA;NA
"3321";5801;901;NA;NA;NA;NA
"3322";5851;901;NA;NA;NA;NA
"3323";5901;901;NA;NA;NA;NA
"3324";5951;901;NA;NA;NA;NA
"3325";6001;901;NA;NA;NA;NA
"3326";6051;901;NA;NA;NA;NA
"3327";6101;901;NA;NA;NA;NA
"3328";6151;901;NA;NA;NA;NA
"3329";6201;901;NA;NA;NA;NA
"3330";6251;901;NA;NA;NA;NA
"3331";6301;901;NA;NA;NA;NA
"3332";6351;901;NA;NA;NA;NA
"3333";6401;901;NA;NA;NA;NA
"3334";6451;901;NA;NA;NA;NA
"3335";6501;901;NA;NA;NA;NA
"3336";6551;901;NA;NA;NA;NA
"3337";6601;901;NA;NA;NA;NA
"3338";6651;901;NA;NA;NA;NA
"3339";6701;901;NA;NA;NA;NA
"3340";6751;901;NA;NA;NA;NA
"3341";6801;901;NA;NA;NA;NA
"3342";6851;901;NA;NA;NA;NA
"3343";6901;901;NA;NA;NA;NA
"3344";6951;901;NA;NA;NA;NA
"3345";7001;901;NA;NA;NA;NA
"3346";7051;901;NA;NA;NA;NA
"3347";7101;901;NA;NA;NA;NA
"3348";7151;901;NA;NA;NA;NA
"3349";7201;901;NA;NA;NA;NA
"3350";7251;901;NA;NA;NA;NA
"3351";7301;901;NA;NA;NA;NA
"3352";7351;901;NA;NA;NA;NA
"3353";7401;901;NA;NA;NA;NA
"3354";7451;901;0.0228369184972666;0.00182115397415393;0.629585448231951;-1.39259753167918
"3355";7501;901;0.0227322095822117;0.00315638450118297;0.652630974662967;-1.44833125067802
"3356";7551;901;0.0362918079249425;0.00535051865485486;0.666049071301324;-1.59614866139831
"3357";7601;901;0.0380861819080177;0.00624473457439205;0.682955038165735;-1.58487631152625
"3358";7651;901;0.0384560726367889;0.00793623911721047;0.683378739672442;-1.65036529876592
"3359";7701;901;0.036695999092866;0.009184767083212;0.694405015063647;-1.6578844704044
"3360";7751;901;0.037365529197877;0.00926361762381861;0.681438348195321;-1.47615888386671
"3361";7801;901;0.042921324687339;0.00703300931486855;0.649971827446368;-1.48949593375464
"3362";7851;901;0.0350702718687637;0.00430100988162761;0.642697068957883;-1.4040484255841
"3363";7901;901;0.0392138004602694;0.00530343482198547;0.802903160742094;-1.16171501147771
"3364";7951;901;0.0390314919255737;0.00424216559282995;0.791761208576219;-1.24822191174731
"3365";8001;901;0.0384691573156242;0.00421025299317569;0.792366964514114;-1.20036044342898
"3366";8051;901;0.0404227981928419;0.00444867155690204;0.778579202812623;-1.26263734958524
"3367";8101;901;0.104401346082411;0.110936201636386;0.890346500694201;-1.20854951352124
"3368";8151;901;0.0827540981546854;0.130706650173418;0.897213514062369;-1.16991857916985
"3369";8201;901;0.0792447458562967;0.0968132064577165;0.908727327123685;-1.14141383076225
"3370";8251;901;0.153237818397457;0.152438908476512;0.928789677606796;-1.03576434663085
"3371";8301;901;0.0264406069101619;0.00153928222353534;0.746465989161366;-1.02747971125996
"3372";8351;901;0.0883152255776985;0.00906113534250456;0.619647109095739;-1.05630969285175
"3373";8401;901;0.0867341837670899;0.00872923716201376;0.644868968750251;-1.04254130112702
"3374";8451;901;0.0873367725284525;0.00905980294238563;0.642888468558955;-1.03017620820959
"3375";8501;901;0.0856580450216985;0.00951423786058254;0.617419606876418;-1.11360954239284
"3376";8551;901;0.0488806797795398;0.00697105510774711;0.867396195652808;-0.878368188492024
"3377";8601;901;0.254687621850118;0.0932664400973809;0.889925925513989;-0.717483903634395
"3378";8651;901;0.027893172160726;0.00158089419133291;0.787784994444136;-1.05673052843434
"3379";8701;901;0.0243741542015583;0.000992805812698888;0.692505467975899;-1.25536763779868
"3380";8751;901;0.0241738137686734;0.000936085781108052;0.680163877165311;-1.35137151596606
"3381";8801;901;0.0255085982656304;0.00116591071155164;0.70412285408233;-1.27840610371569
"3382";8851;901;0.0307733815588742;0.00257084743011297;0.773010522158517;-0.740303506554865
"3383";1;951;NA;NA;NA;NA
"3384";51;951;NA;NA;NA;NA
"3385";101;951;NA;NA;NA;NA
"3386";151;951;NA;NA;NA;NA
"3387";201;951;NA;NA;NA;NA
"3388";251;951;NA;NA;NA;NA
"3389";301;951;NA;NA;NA;NA
"3390";351;951;NA;NA;NA;NA
"3391";401;951;NA;NA;NA;NA
"3392";451;951;NA;NA;NA;NA
"3393";501;951;NA;NA;NA;NA
"3394";551;951;NA;NA;NA;NA
"3395";601;951;NA;NA;NA;NA
"3396";651;951;NA;NA;NA;NA
"3397";701;951;NA;NA;NA;NA
"3398";751;951;NA;NA;NA;NA
"3399";801;951;NA;NA;NA;NA
"3400";851;951;NA;NA;NA;NA
"3401";901;951;NA;NA;NA;NA
"3402";951;951;NA;NA;NA;NA
"3403";1001;951;NA;NA;NA;NA
"3404";1051;951;NA;NA;NA;NA
"3405";1101;951;NA;NA;NA;NA
"3406";1151;951;NA;NA;NA;NA
"3407";1201;951;NA;NA;NA;NA
"3408";1251;951;NA;NA;NA;NA
"3409";1301;951;NA;NA;NA;NA
"3410";1351;951;NA;NA;NA;NA
"3411";1401;951;0.0535063555685812;0.0154232942729495;0.804251502771297;-1.04256080678219
"3412";1451;951;0.110483036390556;0.0327810259817577;0.812600704484745;-1.22845410212787
"3413";1501;951;0.101947885839798;0.0333696202186156;0.829645822870328;-1.17584380472342
"3414";1551;951;0.109487530633587;0.0318307928888104;0.821755366666045;-1.1796519672708
"3415";1601;951;0.117496003792385;0.0268360383723844;0.796816762967801;-1.16162270684713
"3416";1651;951;0.04754537855561;0.0129023498315898;0.880272554365632;-0.883629210344041
"3417";1701;951;0.0460621660594614;0.0164257280814539;0.898984069977882;-0.836138642859223
"3418";1751;951;0.045828464508477;0.0143493368736494;0.91485680333002;-0.743513698910063
"3419";1801;951;0.0818111675093457;0.0206460702361377;0.842846516046015;-0.917058850183107
"3420";1851;951;0.076748331417169;0.0213134676403232;0.861609295022146;-0.86668563049637
"3421";1901;951;0.0798247158799828;0.0200864659221993;0.869668784692136;-0.813828730428232
"3422";1951;951;0.0774695864123424;0.024346999948898;0.871554803109189;-0.836500174483192
"3423";2001;951;0.0536613617548535;0.0294581336592594;0.938825608845526;-0.657524757624053
"3424";2051;951;0.0536965611110586;0.0307367004316156;0.932087364765992;-0.67001571808448
"3425";2101;951;0.0510064750200022;0.0275927142271813;0.919832877685495;-0.691692243826908
"3426";2151;951;0.042938337956786;0.024739615711331;0.927413001224587;-0.701344602364085
"3427";2201;951;0.0341590063130988;0.0202863298888936;0.895893881766588;-0.800695456235445
"3428";2251;951;0.0780938539137609;0.0278719969373981;0.841137335493373;-0.973062523903073
"3429";2301;951;0.065700696193328;0.0259180934613863;0.838838817139533;-1.05716223185927
"3430";2351;951;0.0547447890884319;0.0314137589850116;0.828197274355201;-1.24370461873899
"3431";2401;951;0.115971506511563;0.0347912446977483;0.782322043395381;-1.56047193617717
"3432";2451;951;0.121182233199262;0.0320407065579058;0.770881964313971;-1.70768788575893
"3433";2501;951;NA;NA;NA;NA
"3434";2551;951;NA;NA;NA;NA
"3435";2601;951;NA;NA;NA;NA
"3436";2651;951;NA;NA;NA;NA
"3437";2701;951;NA;NA;NA;NA
"3438";2751;951;NA;NA;NA;NA
"3439";2801;951;NA;NA;NA;NA
"3440";2851;951;NA;NA;NA;NA
"3441";2901;951;NA;NA;NA;NA
"3442";2951;951;NA;NA;NA;NA
"3443";3001;951;NA;NA;NA;NA
"3444";3051;951;NA;NA;NA;NA
"3445";3101;951;NA;NA;NA;NA
"3446";3151;951;NA;NA;NA;NA
"3447";3201;951;NA;NA;NA;NA
"3448";3251;951;NA;NA;NA;NA
"3449";3301;951;NA;NA;NA;NA
"3450";3351;951;NA;NA;NA;NA
"3451";3401;951;NA;NA;NA;NA
"3452";3451;951;NA;NA;NA;NA
"3453";3501;951;NA;NA;NA;NA
"3454";3551;951;NA;NA;NA;NA
"3455";3601;951;NA;NA;NA;NA
"3456";3651;951;NA;NA;NA;NA
"3457";3701;951;NA;NA;NA;NA
"3458";3751;951;NA;NA;NA;NA
"3459";3801;951;NA;NA;NA;NA
"3460";3851;951;NA;NA;NA;NA
"3461";3901;951;NA;NA;NA;NA
"3462";3951;951;NA;NA;NA;NA
"3463";4001;951;NA;NA;NA;NA
"3464";4051;951;NA;NA;NA;NA
"3465";4101;951;NA;NA;NA;NA
"3466";4151;951;NA;NA;NA;NA
"3467";4201;951;NA;NA;NA;NA
"3468";4251;951;NA;NA;NA;NA
"3469";4301;951;NA;NA;NA;NA
"3470";4351;951;NA;NA;NA;NA
"3471";4401;951;NA;NA;NA;NA
"3472";4451;951;NA;NA;NA;NA
"3473";4501;951;NA;NA;NA;NA
"3474";4551;951;NA;NA;NA;NA
"3475";4601;951;NA;NA;NA;NA
"3476";4651;951;NA;NA;NA;NA
"3477";4701;951;NA;NA;NA;NA
"3478";4751;951;NA;NA;NA;NA
"3479";4801;951;NA;NA;NA;NA
"3480";4851;951;NA;NA;NA;NA
"3481";4901;951;NA;NA;NA;NA
"3482";4951;951;NA;NA;NA;NA
"3483";5001;951;NA;NA;NA;NA
"3484";5051;951;NA;NA;NA;NA
"3485";5101;951;NA;NA;NA;NA
"3486";5151;951;NA;NA;NA;NA
"3487";5201;951;NA;NA;NA;NA
"3488";5251;951;NA;NA;NA;NA
"3489";5301;951;NA;NA;NA;NA
"3490";5351;951;NA;NA;NA;NA
"3491";5401;951;NA;NA;NA;NA
"3492";5451;951;NA;NA;NA;NA
"3493";5501;951;NA;NA;NA;NA
"3494";5551;951;NA;NA;NA;NA
"3495";5601;951;NA;NA;NA;NA
"3496";5651;951;NA;NA;NA;NA
"3497";5701;951;NA;NA;NA;NA
"3498";5751;951;NA;NA;NA;NA
"3499";5801;951;NA;NA;NA;NA
"3500";5851;951;NA;NA;NA;NA
"3501";5901;951;NA;NA;NA;NA
"3502";5951;951;NA;NA;NA;NA
"3503";6001;951;NA;NA;NA;NA
"3504";6051;951;NA;NA;NA;NA
"3505";6101;951;NA;NA;NA;NA
"3506";6151;951;NA;NA;NA;NA
"3507";6201;951;NA;NA;NA;NA
"3508";6251;951;NA;NA;NA;NA
"3509";6301;951;NA;NA;NA;NA
"3510";6351;951;NA;NA;NA;NA
"3511";6401;951;NA;NA;NA;NA
"3512";6451;951;NA;NA;NA;NA
"3513";6501;951;NA;NA;NA;NA
"3514";6551;951;NA;NA;NA;NA
"3515";6601;951;NA;NA;NA;NA
"3516";6651;951;NA;NA;NA;NA
"3517";6701;951;NA;NA;NA;NA
"3518";6751;951;NA;NA;NA;NA
"3519";6801;951;NA;NA;NA;NA
"3520";6851;951;NA;NA;NA;NA
"3521";6901;951;NA;NA;NA;NA
"3522";6951;951;NA;NA;NA;NA
"3523";7001;951;NA;NA;NA;NA
"3524";7051;951;NA;NA;NA;NA
"3525";7101;951;NA;NA;NA;NA
"3526";7151;951;NA;NA;NA;NA
"3527";7201;951;NA;NA;NA;NA
"3528";7251;951;NA;NA;NA;NA
"3529";7301;951;NA;NA;NA;NA
"3530";7351;951;NA;NA;NA;NA
"3531";7401;951;NA;NA;NA;NA
"3532";7451;951;0.0228045889473631;0.00180436609540989;0.627706244685571;-1.42718381765751
"3533";7501;951;0.022105571917225;0.0032004783862835;0.663784075710088;-1.47041420015064
