evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,logmse,mselog
32,0.012190515693422908,8.328920703671627E-5,4.031805078715825,0.9826598080806486,26.92510846622555,3.996565680815716
32,0.010235050299283975,7.29995715164251E-4,1.0,38.46418387093113,24.450615419733953,4.18179861653912
32,0.012765593605443987,1.594334562468102E-4,1.0066703634469967,32.622734303579,26.24417360443016,4.0067964805659395
32,0.011885976724645376,2.75883772628242E-4,3.1064136990308193,24.18308642188958,24.474423883245393,4.05967563626802
32,0.01294539265602098,8.426610146848434E-5,1.7886487483357494,39.14676582844249,26.084792317412415,4.008372858076484
32,0.01199216638774607,4.175196803311617E-4,1.0,18.13203584146025,26.627148969896894,4.006225906607414
32,0.012829608400258291,2.04038457978565E-4,5.0,21.45835651333129,24.654864286764163,4.024160464087505
32,0.012813617579432487,8.206649286427218E-4,1.0,9.501391015615173,26.77714785719268,3.999426376632825
32,0.012581151974885452,2.1356706640771628E-4,1.0,43.645928990817886,25.877337426321564,4.00944106142904
32,0.012536443033340977,1.8392933205534074E-4,2.35590260333926,50.0,25.051274321060323,4.01358331467274
32,0.012377004908279551,2.59600403153589E-4,3.7077225379390395,31.587905211821898,24.481696170707753,4.03340002338251
32,0.012808793249668085,1.1114611703430097E-4,3.910282320072752,12.028809554479562,25.859279500708272,4.012653826290494
32,0.012902019532175858,9.001552153273067E-5,4.17348568313255,18.008451902686502,25.94257189146456,4.009327687712001
32,0.01289184145369533,2.635249948443001E-5,4.07886640189278,46.26627623500254,26.523946811935957,4.006298415062449
32,0.012029718228842573,6.649878535302908E-4,1.0,31.111587801766216,24.589448477680563,4.034711692863933
32,0.013133870176408434,2.543930681905195E-4,4.319960218999464,39.84235340593825,24.663336561654393,4.029967497793346
32,0.013507185288934116,2.1980530992023347E-4,2.519621167313711,50.0,24.546081849222315,4.037822409081337
32,0.012517966885434065,2.4010111973815724E-4,4.768484055501195,12.000358658779788,24.522950199774655,4.038479196171848
32,0.011732563810918847,3.6225900134029417E-4,1.4333529345098384,37.249252883134254,24.494158922230458,4.057492386753005
32,0.01276637668438202,3.942167025084589E-5,5.0,25.931579049315644,26.456446404253825,4.006891006774551
32,0.013157010173248244,1.1081512952370323E-4,4.575101874951113,19.771023121101017,25.59935694239537,4.014350978522957
32,0.012709962800989086,6.206941691758176E-5,1.9308576947175131,44.867702107697696,26.323027871462543,4.007575597319419
32,0.012296022727366747,3.4439321525129207E-4,1.0,50.0,25.058827221471333,4.018410909196269
32,0.011486346060596396,2.909595398910552E-4,3.9793822652304516,16.52324658735405,24.4794984294019,4.095561971886313
32,0.012417599318253229,2.408318695436286E-4,1.2973410235502603,50.0,25.12410590328206,4.01657609751586
32,0.012585967713434364,1.0682025100852349E-4,3.1170681496588606,34.299758491929275,25.898722586907265,4.009933209855624
32,0.012092063281406999,3.541923201148837E-4,1.0,50.0,25.08836245148309,4.0240023502489475
32,0.013359196710923178,1.7455448675938047E-4,3.3131716078546667,17.543828788662704,24.859551587578622,4.032681799104142
32,0.011609277619116863,2.931401002631492E-4,5.0,18.632632786950197,24.486087271374547,4.086559745833663
32,0.013007079296859826,1.6189102585214096E-4,1.0,38.70707389152483,26.045081772500843,4.009504850984152
32,0.01286470786217567,1.0343932458313054E-4,2.842498275407505,17.92867008615131,25.937327423159047,4.011858416590605
32,0.012666061372570961,5.1078739168602744E-5,5.0,23.737653584944628,26.390829841714893,4.007931543392943
32,0.012818745745005695,3.6282559529466143E-4,1.1383733527352051,25.721805607208807,25.500118043254215,4.01741322656652
32,0.011728352194617667,2.949909962412039E-4,5.0,11.681598606287123,24.50564493487732,4.083499759093138
32,0.011774211511817845,4.969402806437718E-4,1.121746456639269,34.89574520631291,24.555151031357696,4.047806383475871
32,0.012538231119437852,1.0701677113373966E-4,2.6263076728092623,28.00299922005211,25.958708306074527,4.012579374744664
32,0.010856656712445237,3.187307507917729E-4,2.5528784234996498,26.748074653988002,24.504602821865355,4.151028478891395
32,0.013173017321931322,6.0702587457474046E-5,3.061618467422985,17.829323285814464,26.171287205539432,4.011907459050336
32,0.008524278525145562,8.597972051239563E-4,1.0,37.50788995717366,24.50186691669736,4.496154004667409
32,0.012149611368403,2.830666232431934E-4,1.2473543216317085,11.06971912339137,26.896047357025672,4.00770641082542
32,0.012992544811541707,0.0,2.0405619424788637,13.857333974539582,26.698583015141274,4.008309182875507
32,0.012791197036508873,3.5515269638412757E-4,1.8398909998589466,19.465257683830032,24.71773508555128,4.045715862417589
32,0.012904038284168962,0.0,1.0,29.340149963075802,26.72447679376474,4.0081431303977935
32,0.012951328841333258,0.0,2.557294698246091,50.0,26.710675055670475,4.008167390847305
32,0.012938413370918625,0.0,2.836451195987747,15.908825437136764,26.71445210662882,4.008146077757119
32,0.011554642546775497,2.6556663360490114E-4,2.959802083333222,32.17498993863146,24.567392484374395,4.073079566180776
32,0.010600532486692139,3.327714154878454E-4,4.847207278838571,10.989539536699013,24.502823679731254,4.2042569389424065
32,0.012362588287498734,2.0042560793312122E-4,3.253481833030095,12.847982714928172,25.37567339004369,4.03123273502596
32,0.012793066878289575,2.9133867459080713E-4,2.637485679355451,31.382470354330373,24.77093112062368,4.039502723586409
32,0.013045099492697637,0.0,5.0,0.6124754584325348,26.68307865715824,4.008652863250893
32,0.011955199146979296,2.285511922057999E-4,5.0,22.08368615395135,24.733466070036204,4.047151022548132
32,0.013582047810732068,7.769435195111065E-5,5.0,26.2667971526265,25.78555707191416,4.024666494412218
32,0.014060312198596832,1.7758818373266852E-4,3.51504004105967,17.587718931150683,24.629589590748,4.077694182198102
32,0.011733288795627657,7.799259167413335E-4,1.0,26.282621595585105,24.898890603720286,4.039858452823274
32,0.011750159501788485,6.050008716000326E-4,1.0062600376656117,23.418782260149946,25.852966606283402,4.025552812265886
32,0.013034951085855463,6.0389068585286594E-5,2.17785937488078,16.71330066566266,26.391550690106587,4.01174287652716
32,0.01321106495366376,1.470434965289964E-5,1.0,50.0,26.571419897439238,4.010884320936648
32,0.013983455463317612,1.575416569899879E-4,3.5112339825743484,36.15558680940099,24.729873432739655,4.060309080792021
32,0.011885961915987878,8.021583412494282E-4,1.0,31.935959747673937,24.80187555815555,4.052517047224741
32,0.012115737553077497,1.6138624740037698E-4,3.2050717703735385,14.834324297006132,25.70919369714013,4.033006009277249
32,0.012389962918214049,3.222184448938488E-4,2.6148991941951274,26.265505913024345,24.847622884600916,4.051602673341125
32,0.010418167455697042,3.277972127138551E-4,5.0,10.777564146223646,24.52658158445453,4.228977261496375
32,0.011000965384691369,5.572791579957397E-4,1.0893800983081698,50.0,24.61797469940198,4.108475481893385
32,0.012815774744111986,0.0,1.3788887047264724,47.490418113822756,26.750030577690254,4.00849388539119
32,0.013168014992463152,0.0,1.3736645676439658,50.0,26.646439104915345,4.010168797176144
32,0.013190777060626505,0.0,5.0,36.36334971874584,26.639595605284537,4.010558907902116
32,0.013206120408594113,0.0,1.3224570517043104,47.811687462943446,26.634972226429294,4.010841143781549
32,0.013174077317743609,0.0,1.4472015565157674,43.751749643069765,26.64461823428993,4.010269359564455
32,0.013178749457422458,0.0,2.5157605524265243,32.1880242075882,26.643214031286753,4.010348514926943
32,0.008249243954772828,0.0010121198853884324,1.1031599367469707,28.720530241325516,24.527877372951693,4.5602838578593525
32,0.009097549995477051,5.933073395013534E-4,1.2644676901685834,41.746711839794806,24.549866237561794,4.423543113925149
32,0.011673655063643682,3.2922957897604295E-4,3.0579094801648656,25.304634949746507,24.692428574496613,4.083935981461893
32,0.013120452243708565,3.019919251580467E-4,2.5651660408983608,29.803721663393873,25.030031442116634,4.050159709710889
32,0.013743937504453248,1.6662078145506063E-4,2.950654408543051,17.13132146086023,24.90531120707751,4.0515034637625975
32,0.013826194479527721,1.2499212465087785E-4,5.0,25.202788120927046,25.127559112050687,4.044698159802153
32,0.012765844376621482,0.0,1.3565206285512712,27.967278847660832,26.764368312704708,4.008920903775452
32,0.012443224462990007,7.418166778870785E-5,3.5840232255170306,13.43242816046288,26.331458526996187,4.015012020789751
32,0.012737147226145912,0.0,5.0,10.011379933207674,26.77257050500683,4.009241141868212
32,0.013097692591755762,4.495934704281273E-4,1.3075251152996237,33.21821556170218,24.932619906082607,4.0537993557737515
32,0.012101187689098793,1.8872469732552984E-4,1.4189020984178942,28.317649505875643,26.01429916809398,4.027080633518219
32,0.012204945572701388,2.0756463453668777E-4,1.657321669566716,20.960219135533286,25.991379778288366,4.027748107619507
32,0.010153416501268418,5.432228733979008E-4,1.0243794332688276,49.421891790623654,24.64572970686774,4.203768218331613
32,0.012690462383627109,7.570282282334814E-4,1.0,14.38145696526102,26.55870085956155,4.012711886943081
32,0.011259623816365368,4.6412783442299E-4,1.0,46.913399924975,24.828265416669737,4.073526724164581
32,0.012426038921049199,7.858693687251175E-5,3.5047271144858065,11.81380360771646,26.37202011473831,4.017007974593014
32,0.01081004718538508,2.770703589942295E-4,4.26539047629168,50.0,24.70332773663163,4.136032556932277
32,0.010642266208778397,2.858398591802175E-4,5.0,50.0,24.689763842824966,4.156629163708265
32,0.007686645239770804,8.738835380643409E-4,1.0972551918593503,36.05367151664211,24.56739402076495,4.744703191902348
32,0.01010359857870495,5.413470141147193E-4,1.646436590786672,22.161783383671636,24.63028063469708,4.251355432223339
32,0.011882199661667902,3.936513850521646E-4,1.114144055342132,21.019430707130972,26.300239321711963,4.024534513461154
32,0.012486280327305173,3.774979276683694E-4,1.720490809250103,16.688636634918584,25.592980291103828,4.046229176852492
32,0.012890149582884711,7.727245942818983E-5,2.0065990225238095,13.33366981812128,26.559432214552544,4.013933421347138
32,0.011235228151854102,5.102380698929288E-4,1.0,38.85199694844068,24.921665405941337,4.072891766468184
32,0.011930894437386298,4.981431268422254E-4,2.36357329270253,15.055656210032375,24.762444177253624,4.105824595578953
32,0.011868678483676476,1.4450824612314547E-4,5.0,16.11019185461865,25.78855552103801,4.04279099240621
32,0.012719069892623848,0.0,2.607953439120612,3.6020130815133125,26.777723043017676,4.009470918805587
32,0.011060626885724968,3.6322919622599077E-4,1.246314768734473,50.0,24.77280395839475,4.101716150792306
32,0.011598732566114107,2.642196164749105E-4,1.907747073490079,28.416822815936634,25.015004007973957,4.066794532977172
32,0.013371218270032337,0.0,5.0,9.37029646959661,26.58469398537137,4.014859090544505
32,0.010643353691685281,4.95184822875917E-4,1.2721110147611099,30.883671953608253,24.748002569916974,4.1507069050505345
32,0.013504860730687095,4.0684052572108445E-4,1.0,14.258781551006342,26.412481232074324,4.021112373269818
32,0.01126367162578425,7.397273496934846E-4,1.1905118934463055,28.267476938485096,24.813828811695032,4.099277930917461
32,0.013502851977350745,3.072537972282295E-5,1.0,36.331301535539,26.433291076485805,4.019954862894652
32,0.012241318747563444,1.291790164903664E-4,1.0880039111767346,13.606894646304985,26.868565328201598,4.0095559248770725
32,0.013739054075183808,4.333771873965423E-5,2.9060264409346144,20.65848038806767,26.108193079850686,4.032433074334941
32,0.008448821338527274,4.83647117969856E-4,2.4473318699754847,18.777083103430115,24.633542364914387,4.643562899463581
32,0.013806595625162297,6.161846600770488E-5,1.7084741204611964,36.587224095514806,25.974367748685427,4.037421763308369
32,0.01134878634503525,3.30762895832692E-4,2.346012358584064,17.779277911757198,24.82025185217305,4.1015835737836275
32,0.014634638912016397,3.3793118268183773E-4,1.0,50.0,24.74310729755581,4.153034104487056
32,0.013438247788792414,0.0,3.483029853494752,10.621988887587264,26.564003028608223,4.017002161330578
32,0.012685507551971266,0.0,4.6418357700953505,4.542179346228694,26.78726000057452,4.009955033800032
32,0.013391430501868237,8.438515694554858E-5,4.164826248356606,7.838818073417279,26.24800586489596,4.028744194311713
32,0.013496750584438989,6.916291963253552E-4,1.0,29.643092956317023,24.888912599890066,4.085096894112965
32,0.011787471845171458,3.3624780042694436E-4,4.025401085661505,24.582220331938313,24.913246886517303,4.081721633922502
32,0.012681915381274049,0.0,1.664542659739178,50.0,26.78827849303535,4.010011278504189
32,0.01148957829329207,3.8013122194735066E-4,1.0,50.0,25.202774501146543,4.055363958342003
32,0.013450056914823205,0.0,1.513497319252045,50.0,26.56034102786627,4.017410311791104
32,0.012211465382258969,2.5569519525993546E-4,1.2950462050969864,17.488902679995498,26.527125600352967,4.018884602612234
32,0.01370069448761665,2.9480739793171664E-5,3.0222967687068394,13.458006594975835,26.291345522615842,4.030510873797179
32,0.011187959257261041,2.5244534489009615E-4,5.0,19.420099701160048,24.81172583136491,4.11134957867952
32,0.013535932086079778,0.0,1.6033460746757922,46.23104779510349,26.533560316090853,4.020653751383215
32,0.011324719687124764,2.457167850694051E-4,3.811832055728833,16.462809674126014,24.898106449186983,4.0983378771984045
32,0.012166887654990204,5.704138184449198E-4,1.374469128313192,18.475686646894797,25.53589188065787,4.053819497463646
32,0.014921392790673966,3.0545186722806615E-4,1.0,50.0,24.743507707966458,4.187132737930748
32,0.012043491268926523,4.322008483742588E-4,1.2093030750569367,16.465178656679562,26.525585468394187,4.023086067962922
32,0.012123201254101114,6.019733774323813E-5,2.059656461217301,50.0,26.5212817714762,4.024332282983607
32,0.012055831900389738,3.373049985720913E-4,5.0,11.076040439260249,25.029601843274712,4.0826597646416625
32,0.011813286859207883,6.881348349643925E-4,1.0,45.975289507686114,25.30849190684097,4.059992265384982
32,0.005828383156630974,0.0010433136003416665,1.1403179319878882,31.69629138965663,24.685883913578653,5.395926695429904
32,0.008789272150087776,3.656037012772085E-4,3.769836642966557,50.0,24.71204905816424,4.526194699722726
32,0.011287947744027466,3.0025837225039086E-4,2.6205700872910094,17.019271387446754,24.877591402175195,4.1053106444157415
32,0.013762988007006162,4.448445075338706E-4,1.0580566701392766,22.888573032328246,25.365996965120356,4.065055591856749
32,0.012870577322597433,2.2497118727646968E-5,3.982237321065114,5.556137042877084,26.732320188936935,4.013227774851342
32,0.013650307719394274,0.0,1.7042955341732318,38.58362773710083,26.49747876548422,4.025724809389766
32,0.012027840515566861,5.873949499557656E-4,1.8903316549585483,17.64866548502548,24.88958698858015,4.1063327239325025
32,0.011692586699804221,3.96652576828203E-4,1.357850249036656,20.547722739578983,25.919822816933213,4.051347161998329
32,0.012115937919148997,7.840111842010612E-5,3.470774440457236,12.942725516899875,26.439300431076727,4.027953112609555
32,0.009335303159420855,5.458982198885883E-4,3.1398655988128468,12.319812570763844,24.74352230096804,4.452030049256679
32,0.011660457736200277,1.8341686031853486E-4,3.197239554095715,18.33861264062509,25.552401121363566,4.060503676961234
32,0.012267692809477244,1.6420098308943715E-4,1.3322002042949004,16.960477206350006,26.662106882554237,4.017263277080643
32,0.012583087639315642,0.0,5.0,27.20055500386681,26.816129840256725,4.011894863015542
32,0.01374451344883313,6.36509947790526E-6,2.873569651993447,13.45753790506917,26.430527839814573,4.031061694058588
32,0.01218581268899016,9.411074918681213E-4,1.0,16.038103738657345,26.451069349436935,4.029398170437897
32,0.013847681649264192,3.014499373995637E-5,3.0889793752875434,12.455355782012264,26.249932000526197,4.0394520647401375
32,0.011506087750554445,2.2902136130714405E-4,1.3131862424615945,50.0,25.646089115579024,4.060358759779327
32,0.012218093632144718,6.800673108454401E-4,1.0321913498109543,48.67283235852252,25.80450896502585,4.059127294437051
32,0.012037316355927908,4.88927277324053E-4,1.4438523541385302,40.17493268204168,25.55036817401182,4.066530762132223
32,0.012037316355927908,4.88927277324053E-4,1.4438523541385302,40.17493268204168,25.55036817401182,4.066530762132223
32,0.005120283221230548,0.0012468089616839964,1.0318819404950672,33.66044053504655,24.732645700979283,5.6350549070549905
32,0.012577408038492508,0.0,1.2295268832071211,50.0,26.817720559995788,4.0120228360716395
32,0.011987364229892085,3.6676542125692844E-4,3.545690072046074,26.450369418525675,25.393871244384727,4.079919436769821
