evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,logmse
3258,0.012396536799781015,1.6837525657561052E-4,3.0461973650748186,1999.9999999999516,31.21927256675458
3258,0.01239653679978102,1.6837525657561054E-4,3.046197365074819,2000.0,31.21927256675458
3258,0.012396536799781014,1.683752565756105E-4,3.0461973650748204,1999.9999999999548,31.21927256675458
3258,0.012396536799781017,1.6837525657561054E-4,3.046197365074822,1999.9999999999925,31.21927256675458
3258,0.012396536799781031,1.6837525657561054E-4,3.0461973650748204,1999.9999999999468,31.21927256675458
3258,0.012396536799781015,1.6837525657561043E-4,3.0461973650748204,1999.9999999999498,31.21927256675458
3258,0.01239653679978102,1.6837525657561038E-4,3.0461973650748218,1999.9999999999566,31.21927256675458
3258,0.012396536799781014,1.683752565756105E-4,3.046197365074821,1999.9999999999475,31.21927256675458
3258,0.012396536799781022,1.683752565756105E-4,3.0461973650748204,1999.999999999988,31.21927256675458
3258,0.012396536799781022,1.683752565756105E-4,3.0461973650748195,1999.9999999999786,31.21927256675458
3258,0.012396536799781012,1.6837525657561052E-4,3.046197365074821,1999.9999999999498,31.21927256675458
3258,0.012396536799781015,1.6837525657561054E-4,3.0461973650748195,1999.999999999988,31.21927256675458
3258,0.012396536799781022,1.6837525657561054E-4,3.0461973650748218,1999.9999999999566,31.21927256675458
3258,0.012396536799781019,1.6837525657561052E-4,3.046197365074815,1999.9999999999309,31.21927256675458
3258,0.012396536799781022,1.6837525657561052E-4,3.0461973650748195,1999.9999999999766,31.21927256675458
3258,0.012396536799781022,1.6837525657561043E-4,3.046197365074823,1999.999999999943,31.21927256675458
3258,0.012396536799781003,1.683752565756105E-4,3.0461973650748195,1999.9999999999845,31.21927256675458
3258,0.01239653679978103,1.6837525657561052E-4,3.046197365074821,1999.9999999999688,31.21927256675458
3258,0.012396536799781015,1.683752565756105E-4,3.0461973650748186,1999.9999999999548,31.21927256675458
3258,0.012396536799781022,1.6837525657561043E-4,3.0461973650748204,1999.9999999999266,31.21927256675458
3258,0.012396536799781022,1.683752565756105E-4,3.0461973650748195,1999.9999999999409,31.21927256675458
3258,0.01239653679978103,1.683752565756105E-4,3.0461973650748218,1999.9999999999604,31.21927256675458
3258,0.01239653679978103,1.6837525657561046E-4,3.046197365074826,1999.999999999955,31.21927256675458
3258,0.012396536799781022,1.683752565756106E-4,3.0461973650748204,1999.9999999999322,31.21927256675458
3258,0.01239653679978102,1.6837525657561057E-4,3.0461973650748204,1999.9999999999588,31.21927256675458
3258,0.012396536799781022,1.683752565756103E-4,3.0461973650748204,1999.99999999998,31.21927256675458
3258,0.01239653679978102,1.683752565756105E-4,3.046197365074818,1999.9999999999936,31.21927256675458
3258,0.012396536799781017,1.6837525657561054E-4,3.0461973650748075,1999.9999999999436,31.21927256675458
3258,0.012396536799781022,1.683752565756105E-4,3.046197365074824,1999.9999999999407,31.21927256675458
3258,0.012396536799781017,1.6837525657561003E-4,3.046197365074821,1999.9999999999454,31.21927256675458
3258,0.01239653679978102,1.6837525657561035E-4,3.0461973650748204,1999.9999999999427,31.21927256675458
3258,0.012396536799781019,1.6837525657561003E-4,3.0461973650748186,1999.9999999999498,31.21927256675458
3258,0.012396536799781019,1.683752565756105E-4,3.046197365074818,1999.999999999958,31.21927256675458
3258,0.01239653679978103,1.6837525657560943E-4,3.0461973650748218,1999.9999999999186,31.21927256675458
3258,0.01239653679978101,1.6837525657561054E-4,3.0461973650748213,1999.99999999996,31.21927256675458
3258,0.01239653679978102,1.6837525657561054E-4,3.0461973650748204,1999.9999999999118,31.21927256675458
3258,0.012396536799781024,1.683752565756105E-4,3.0461973650748218,1999.9999999999484,31.21927256675458
3258,0.012396536799781026,1.6837525657561052E-4,3.046197365074819,1999.9999999999563,31.21927256675458
3258,0.012396536799781022,1.6837525657561022E-4,3.0461973650748186,1999.999999999962,31.21927256675458
3258,0.012396536799781014,1.6837525657561052E-4,3.046197365074821,1999.9999999999607,31.21927256675458
3258,0.012396536799781015,1.683752565756105E-4,3.046197365074821,1999.9999999999397,31.21927256675458
3258,0.01239653679978102,1.683752565756104E-4,3.046197365074823,1999.9999999999482,31.21927256675458
