4891,6415.93840788704,21518.5028841277
5159,5317.49328641616,21209.026839499
7872,6943.47458950195,18319.7652093011
425,6175.37508858676,26319.8347195192
4253,7711.08853191842,22230.0797188533
4346,7711.94163645095,22130.0034893044
7208,5636.18284274508,19009.5257363292
7782,7242.95481262419,18422.4136640817
7781,7142.84572405097,18421.5646600745
7206,5435.97304923773,19007.8522152742
7299,5436.80922619884,18907.7526339804
1453,6684.91641804011,25223.5181154547
6444,3627.49666101171,19793.6993739343
6351,3626.67385955222,19893.7930826578
6352,3726.77271366667,19894.6157709356
7937,4141.22234011098,18196.2276548429
3569,4402.61860639217,22902.859535414
3476,4401.79095081529,23002.9301619311
426,6275.42362237365,26320.6763439662
2920,4596.96682685997,23604.9938386073
2919,4496.89629955878,23604.1655193578
2826,4496.06810373398,23704.2307919544
5418,3318.17347925806,20892.2283063627
3005,3797.22438957095,23498.3233254681
521,6476.36434337364,26222.3176197398
799,6378.84364046846,25921.3360318545
807,7179.25782513348,25928.1059265462
804,6879.10252249714,25925.560983258
802,6678.9989833919,25923.8685095658
1260,5982.83471731036,25417.7243970334
2262,3890.7087477219,24299.6547157426
2261,3790.6434624506,24298.8322755751
1903,5188.22031832746,24710.6539617651
2088,5089.82393376366,24509.7055966773
2179,4890.5284212126,24407.9832700545
2449,3992.42211812281,24100.3555023554
1165,5781.8848274813,25516.0976719282
1912,6088.7744535863,24718.1861093418
1624,5185.7201828501,25010.82132493
1623,5085.66090629668,25009.9885644563
52,6071.96506705165,26719.1639675239
331,6074.48615534036,26419.0376504237
522,6576.41367215759,26223.161760732
1273,7283.5606578415,25428.7095710336
1259,5882.77881797872,25416.8851506885
1339,4582.87865670439,25305.9978528723
1437,5083.99588005963,25210.0962716897
1547,6785.82002513105,25124.3107431544
1832,7388.72241946993,24829.2386469916
332,6174.53387877751,26419.8784261398
429,6575.56917044923,26323.2062381639
611,6177.05754167433,26119.7448959195
706,6378.00075472114,26021.3829259499
517,6076.16694437867,26218.9494093424
610,6077.00735785061,26118.9040844191
707,6478.05172639734,26022.2262466376
612,6277.10771428432,26120.5865412835
709,6678.15365036417,26023.915385448
708,6578.10269113921,26023.0703998006
711,6878.25555793309,26025.6078542063
801,6578.94720839841,25923.023519289
884,5579.26530307791,25814.5715168781
1067,5280.77500777315,25611.9682673579
808,7279.30959672138,25928.9559029807
906,7780.42284146672,25833.1705310067
899,7080.05465038732,25827.2091113011
992,7080.90324209978,25727.1606449629
1531,5184.88685435799,25110.875545873
1546,6685.76178060404,25123.464896306
984,6280.47601346199,25720.3973360433
1261,6082.89060284551,25418.5644671605
1370,7684.63745115128,25332.0659622508
1418,3182.89361034363,25194.4305589785
1441,5484.22642093877,25213.4320324818
1525,4584.53558998162,25105.891420066
1819,6087.93386680981,24818.2425135033
1911,5988.71294978699,24717.3459484358
1825,6688.29789039017,24823.3005264577
