7372,3726.84501156732,19885.8284049013
7494,5129.06017579847,19797.3317048736
7388,5328.42327684832,19899.0936977831
5908,8519.54437351267,21327.431382138
5588,8917.31017629006,21631.1202990427
5354,7114.07131074832,21815.8782637039
4926,7511.00133804339,22219.5887297453
4927,7611.08237936866,22220.4409170099
5036,7712.01653151508,22121.217590071
6638,5923.13616806857,20604.7497846034
6314,5920.61748919682,20905.0097530425
6313,5820.52655963852,20904.1706548954
4795,5208.30249746106,22300.2796775904
4796,5308.38295298353,22301.1138829205
4909,5809.62352332341,22205.2210282862
5546,4713.71177024249,21595.5737850845
9992,6549.86305672204,17506.7392331594
3432,9300.34472950225,23636.0410467103
1559,5583.52093939044,25305.5368295828
1667,5584.3574398022,25205.4842011215
7371,3626.74609307133,19885.0057131524
5215,4010.6345111222,21890.0213459473
2827,2791.68877966429,24081.7439215839
3711,4799.67251616022,23297.6676218537
923,6779.12503924619,25915.9310064168
485,6175.44894037056,26311.0516727197
486,6275.49754621991,26311.8932980871
2945,3793.1831997451,23989.8624862271
3161,3794.82843982515,23789.7351071082
2084,4086.78802685832,24792.8102728862
489,6575.6433104929,26314.4231942768
596,6476.43841193702,26213.5345048028
919,6378.91763923975,25912.5527055047
922,6679.07319680317,25915.0851848135
927,7179.33239627462,25919.3226019303
1455,5982.908436019,25408.9407181795
1968,3285.47816292435,24886.2987684993
2418,5089.8970354783,24500.9212828384
2524,4890.60138601756,24399.1988833016
2731,3991.6703804696,24191.6325686301
1786,6685.83599660764,25114.6810152265
816,6878.32991437305,26016.8246000087
817,6978.38093722757,26017.6720831382
51,5971.9935073105,26709.5413048027
52,6072.03884230733,26710.3812030254
157,5772.7406663847,26607.8226218919
376,6074.55993395157,26410.2546732138
597,6576.48781265723,26214.3786463301
705,6577.3323200116,26114.3332959936
811,6378.07475277959,26012.5996697193
812,6478.12579613092,26013.4429910671
1468,7283.63529830589,25419.9258974353
1564,6083.80490681185,25309.7290292328
1660,4883.95340286625,25199.6494761335
1665,5384.24211739966,25203.8130345224
1657,4583.77983908425,25197.1611834845
1764,4484.54960407146,25096.2796797306
1914,8687.86475671019,25031.6993699589
2023,8788.78626689691,24932.5064929264
2007,7187.82631387973,24918.8095168199
378,6274.65551391371,26411.9370648541
381,6574.79881352564,26414.4669383322
488,6475.5947298485,26313.5790588486
701,6177.13139541348,26110.9617082343
592,6076.24072521208,26210.1662909885
703,6377.23187444709,26112.6458345553
694,5476.77929100651,26105.0935268592
706,6677.38253379828,26115.1782774142
702,6277.18163982496,26111.8033545142
700,6077.0811397907,26110.1208956908
808,6077.9215669571,26010.0746995992
815,6778.27889025305,26015.977949233
813,6578.17683254896,26014.2871447635
921,6579.02135026228,25914.2401941305
1034,7080.12914979397,25818.4257169217
1030,6679.91853385394,25815.0374408875
1232,5280.84822610446,25603.1847159784
1472,7683.85895055408,25423.3339597305
920,6478.96949821174,25913.3960343639
928,7279.3842394039,25920.1725780131
924,6879.17687900315,25916.7776589391
918,6278.86577193458,25911.7102075387
1041,7780.49784071552,25824.3871324209
1142,7080.9777413171,25718.3771807246
1567,6383.97512771116,25312.2542160611
1566,6283.91839748546,25311.4116647921
1570,6684.14527451822,25314.7868040361
