867,1094,0.0012
3818,5179,0.0016905566732189
5328,5179,0.00167222555941695
5876,5179,0.001875
BORDEAUX,5179,0.0012
107,264,0.0012
265,264,0.0012
DUNKERQUE,264,0.0016553354268625
798,947,0.0012
1479,947,0.0012
946,947,0.0012
342,265,0.0012
BETHUNE,265,0.0012
571,572,0.0012
496,572,0.0012
575,572,0.0012
DOUAI,572,0.0012
798,571,0.0012
344,571,0.0012
1241,938,0.0024
867,257,0.0012
344,342,0.0012
414,342,0.0012
501,575,0.0012
VALENCIENNES,575,0.0012
946,867,0.0012
1008,1161,0.0024
1241,1161,0.00171428571428571
HAVRE,1161,0.0016177400574925
875,798,0.0012
269,344,0.00171428571428571
LILLE,344,0.0012
1317,1241,0.00171428571428571
1701,1317,0.00171428571428571
ROUEN,1317,0.0012
1538,1614,0.00171428571428571
1701,1614,0.00171428571428571
CAEN,1614,0.00166121071404192
1715,1639,0.00142857142857143
1719,1715,0.00142857142857143
1860,1715,0.00142857142857143
1734,1733,0.00142857142857143
1658,1734,0.00142857142857143
1962,1734,0.00142857142857143
1782,1783,0.0012
1859,1783,0.0012
1860,1783,0.00142857142857143
1823,1671,0.002
1658,1512,0.00186709178849425
1782,1479,0.00162123017031859
812,1479,0.00121935266337238
1953,1719,0.00142857142857143
REIMS,1719,0.00138786182113767
1582,1658,0.0012
1701,1782,0.00171428571428571
1858,1782,0.00171428571428571
1822,1823,0.002
1898,1823,0.002
2011,1859,0.0015
1860,1859,0.00142857142857143
PARIS,1859,0.0012
1858,1857,0.00171428571428571
2526,1857,0.00171428571428571
2244,2011,0.0015
2615,2011,0.00171428571428571
2087,2011,0.002
1898,1894,0.00142857142857143
1970,1894,0.00142857142857143
1963,1894,0.00142857142857143
2050,1898,0.00142857142857143
1963,1962,0.00142857142857143
1953,1962,0.00142857142857143
NANCY,1963,0.0012
2259,1953,0.002
2731,2050,0.00142857142857143
STRASBOURG,2050,0.0012
2450,2222,0.0024
2627,2244,0.0015
TROYES,2244,0.00146603068592985
2526,2450,0.00171428571428571
RENNES,2450,0.00169801641733137
2885,2731,0.00142857142857143
MULHOUSE,2731,0.0012
MONTBELIARD,2731,0.00177153930328214
2861,2627,0.0015
2780,2627,0.002
3062,2615,0.00171428571428571
3224,2615,0.00171428571428571
ORLEANS,2615,0.0012
2861,3170,0.0015
3094,3170,0.0015
3171,3170,0.0015
2937,2861,0.0015
3062,2977,0.001875
4417200,2977,0.001875
ANGERS,2977,0.0012
3743,3062,0.00171428571428571
TOURS,3062,0.0012
3249,3171,0.0015
3246,3171,0.0015
DIJON,3171,0.0012
3249,3023,0.002
4448,3224,0.00177806172099794
LIMOGES,3224,0.00171002027810324
BESANCON,3249,0.00148692769794106
4386,3246,0.0015
4313,4084,0.0015
3743,3818,0.00171428571428571
ROCHELLE,3818,0.00193326576900429
POITIERS,3743,0.0012
4313,4386,0.0015
4462,4386,0.0015
4546,4313,0.00137373232480132
4686,4304,0.001875
4462,4461,0.0015
4537,4461,0.0015
LYON,4461,0.0012
4537,4613,0.0015
4538,4613,0.0015
4842,4613,0.0015
4686,4613,0.002
4538,4462,0.0015
4830,4448,0.002
CLERMONT-FERRAND,4448,0.0012
4538,4537,0.0015
4622,4546,0.001875
ANNECY,4546,0.0012
4623,4622,0.001875
CHAMBERY,4622,0.0012
4699,4623,0.001875
4931,4623,0.0024
5146,4842,0.0015
4845,4842,0.002
SAINT-ETIENNE,4686,0.0012
5982,5146,0.0015
VALENCE,5146,0.0012
6054,5824,0.001875
5328,5327,0.001875
6087,5328,0.001875
5800,5876,0.001875
TOULOUSE,5876,0.0018606695180413
6133,5982,0.00157894736842105
AVIGNON,5982,0.0012
6054,6055,0.001875
6133,6055,0.001875
NIMES,6055,0.0012
6278,6054,0.001875
6429,6278,0.001875
MONTPELLIER,6278,0.0012
6208,6133,0.00157894736842105
6235,6087,0.001875
PAU,6087,0.0012
6285,6208,0.00157894736842105
6285,6287,0.00157894736842105
6365,6287,0.00157894736842105
6438,6287,0.004
6361,6285,0.004
1305500,6365,0.00157894736842105
NICE,6365,0.00175834440090219
6385,6235,0.001875
BAYONNE,6235,0.0012
4769,4845,0.002
GRENOBLE,4845,0.00167153649912605
6429,7031,0.0012
AMIENS,946,0.0012
METZ,1582,0.0012
THIONVILLE,1582,0.001387767099876
MANS,2526,0.0012
PERPIGNAN,6429,0.0012
NANTES,4417200,0.0012
BREST,4417200,0.0012
SAINT-NAZAIRE,4417200,0.0012
LORIENT,4417200,0.0012
MARSEILLE,1305500,0.0012
TOULON,1305500,0.0012
