4021,3225.36733638738,23093.3362491417
4020,3125.29236589278,23092.5186403874
4013,2424.76611399888,23086.8174832327
5829,6441.24164766361,21518.7160966428
5940,6442.08507291393,21418.6346863486
5827,6241.06904044381,21517.0307330334
6161,6343.68338614834,21217.6265664984
6713,6047.6199970494,20714.676320467
6714,6147.71232452858,20715.5171631363
6825,6148.55357309221,20615.4298701814
6037,5041.69799946988,21306.8194117455
6151,5342.79713637388,21209.237920573
6366,4643.83553019205,21003.2429617894
6141,4341.908840634,21200.9260929688
6368,4844.01623030444,21004.9039026538
6929,5448.73783832324,20509.4717535571
7039,5349.47925219259,20408.5473397747
7040,5449.57391625044,20409.3829051857
6923,4848.17397883728,20504.4698738475
7034,4849.00560850823,20404.3808897687
7363,4451.11242031667,20100.789750239
7254,4650.4763600269,20202.5393720418
7586,4552.86860447195,19901.4339579352
8254,4758.05239133072,19302.5232914844
7370,5151.79156008137,20106.6074161391
7815,5255.22733401897,19707.0701206313
7594,5353.65623874194,19908.0921704905
8148,5257.73169547072,19406.784050973
8043,5857.50443432339,19511.9012916772
5847,8242.79495157284,21534.023377504
4191,9130.61286299295,23042.9066994597
4302,9131.47706261299,22942.8362164067
4186,8630.23773960615,23038.5930731047
4074,8529.30319796864,23137.8023033566
4409,8732.03491255808,22839.3126966361
4520,8732.89597495942,22739.2408049475
4521,8832.97329004319,22740.1026709417
4299,8831.24960035115,22940.245746518
4301,9031.40121687144,22941.9719375043
4078,8929.60006188391,23141.2485521827
4077,8829.52581257788,23140.385802349
3968,9028.8108538601,23242.1810362234
3970,9228.95792889074,23243.9105491051
3966,8828.66388167901,23240.4546945334
3965,8728.59043096634,23239.5927131325
4637,9334.22588248292,22644.3509966683
4748,9335.09150314127,22544.2774460154
3179,7821.95067780989,23932.3302612936
9580,4167.35904670989,18096.3311470949
9605,6670.1445011782,18117.2312458035
9493,6569.18888571853,18216.491515987
9264,5866.73623590162,18410.8067170364
8827,6564.12280213136,18817.1071820989
2599,5316.08232071563,24411.5242042812
948,6704.29349496056,25924.0822667388
837,6703.4479556945,26024.1291416789
726,6702.60241975546,26124.1752170808
947,6604.24172113648,25923.2370663618
9274,6867.82745911351,18419.2360755221
2806,3816.76405748013,24198.9792069503
2807,3916.83012169648,24199.8018932212
499,6200.6687824448,26320.0474151203
610,6201.51021076421,26220.0029073311
720,6102.30146899096,26119.1165747731
498,6100.62024037312,26319.2064159003
387,6099.77964446872,26419.2501313181
834,6403.29506463735,26021.5960507924
9607,6870.36698557068,18118.9230244434
5355,3435.36121474042,21894.0811718246
2840,7218.99524634622,24227.4029538616
7470,4051.54954863365,19997.3898522963
2253,4012.77534270876,24700.9218085965
1062,7005.29678510386,25826.5751853088
6071,8444.68469966925,21335.5758660842
6072,8544.77260483571,21336.4351129965
5854,8943.3998874474,21540.0437595134
5743,8942.53758626305,21640.1246388689
5280,7037.51956768156,22024.1865789443
5279,6937.43708499049,22023.3388790463
5613,7040.06342775077,21723.9512871736
5063,7536.2284699235,22228.589933637
5064,7636.30944587865,22229.4423189437
5176,7737.24372670941,22130.2192533518
6823,5948.36741768871,20613.7489234463
5142,4334.46110575285,22101.6492928504
4807,4131.81931038126,22400.2246909697
5254,4435.3714111589,22002.3993633595
4929,5233.53102812746,22309.2762857857
5040,5234.36522367313,22209.200633346
5151,5235.19944194859,22109.1242347365
5371,5036.70101567758,21907.3025580012
5475,4336.94337942172,21801.4148773198
4491,5830.65805923563,22714.5890912851
5478,4637.19658357468,21803.8997997105
5045,5734.77076042805,22213.3805552827
5702,4839.02782192877,21605.4006121877
4360,3828.28584118116,22798.0459722077
7139,4249.26358909504,20299.3162845636
4608,6431.96444087608,22619.5626432659
4719,6432.8077873788,22519.4894177439
4827,6133.41275459845,22416.8888020617
6164,6643.94904088311,21220.1581464703
6585,4345.21981634186,20800.5855659403
6696,4346.04764289156,20700.4986117692
6697,4446.14033329539,20701.326499754
5701,4738.9419955666,21604.5699238396
5922,4640.51581870936,21403.5772646565
6144,4642.17561525771,21203.4115791658
6254,4542.91591389631,21102.4983435608
6253,4442.82623989939,21101.6698171921
6586,4445.31176227499,20801.4134220826
8596,5661.49078015686,19009.7374926893
8702,5161.80036842938,18905.4586819966
6698,4546.23299295856,20702.1551492193
6811,4747.24905765751,20603.7271720793
6922,4748.07991841792,20503.6388855959
7143,4649.64615480578,20302.6298558689
7141,4449.45493270416,20300.9715568053
9277,7168.15472593136,18421.7792308735
9276,7068.04563776456,18420.9307766307
9387,7068.89357854231,18320.8271275203
9386,6968.78377293553,18319.9794084075
9498,7069.74151914248,18220.722779231
9497,6969.63099764764,18219.8750594513
9385,6868.67396582329,18319.1324239732
9496,6869.5204746416,18219.0280732346
9382,6568.34452458098,18316.595878767
9492,6469.07834582989,18215.6474640295
9272,6667.60927010055,18417.544317618
3612,6724.58743393568,23522.7211906642
10270,6575.09956803308,17515.7414945351
10381,6575.94397317073,17415.6315789367
9601,6269.69946665792,18113.8564778848
9712,6270.54169806595,18013.7506981528
8159,6358.85316623705,19416.0102651272
8594,5461.28099533289,19008.0635963003
8705,5462.11735524169,18907.9640196661
8593,5361.17607626028,19007.2277615359
8813,5162.63457950634,18805.3583397682
8925,5263.57593817371,18706.0917066955
8835,7364.97250172951,18823.8859478279
8724,7364.12239159255,18923.9860888067
2999,916.424465580204,23975.3431860621
3666,1021.30029619624,23375.7417350438
3667,1121.37425966857,23376.5425673678
3230,1818.66050784071,23782.4385503001
3345,2219.75164147564,23685.6052667954
3456,2220.56208326928,23585.5388997771
3224,1218.23732429139,23777.613954991
4023,3425.51713374697,23094.9738365805
3793,2623.28910376913,23288.581522215
3244,3219.63897244136,23793.8075096089
3245,3319.70845019596,23794.6255655037
3024,3418.13852557193,23995.5720036727
2471,3614.1686866602,24497.5169467646
