3949,3948,0.003
4056,3948,0.00171428571428571
3839,3948,0.00171428571428571
3830,3939,0.003
3935,3939,0.0015
3942,3939,0.0015
3830,3831,0.003
5831,5723,0.00157894736842105
5832,5723,0.003
5614,5723,0.0012
5721,6592,0.00171428571428571
6378,6592,0.0024
6698,6592,0.0024
7027,6592,0.00180790350163829
6039,5927,0.00171428571428571
5599,5927,0.00171428571428571
6256,5927,0.00171428571428571
5713,6039,0.0012
6041,6039,0.00157894736842105
6257,6039,0.0012
6252,6250,0.00171428571428571
6466,6250,0.00171428571428571
6142,6250,0.00171428571428571
6364,6252,0.00171428571428571
6580,6252,0.00171428571428571
7122,7229,0.0012
7338,7229,0.0012
7123,7122,0.0012
7561,7563,0.00171428571428571
7454,7563,0.00171428571428571
7564,7563,0.00171428571428571
7238,7456,0.0012
7457,7456,0.00171428571428571
7564,7456,0.0012
9104,9097,0.001875
8987,9097,0.002
9096,9097,0.001875
2551,2552,0.0012
2660,2552,0.00145355047341047
2553,2552,0.0012
821,930,0.000967741935483871
929,930,0.000967741935483871
931,930,0.0015
1039,930,0.0015
712,821,0.0015
822,821,0.000967741935483871
820,821,0.0015
927,929,0.000967741935483871
820,929,0.000967741935483871
1038,929,0.0015
9216,9107,0.001875
9215,9107,0.001875
8887,9107,0.00252871920572422
9217,9216,0.001875
9326,9216,0.003
9215,9216,0.002
2972,2755,0.00171428571428571
2754,2755,0.0012
2865,2755,0.0012
489,490,0.000967741935483871
380,490,0.00182011617036696
491,490,0.000967741935483871
599,490,0.0015
380,489,0.000967741935483871
488,489,0.00133333333333333
597,489,0.0015
817,816,0.0012
707,816,0.0015
815,816,0.0015
818,819,0.0015
710,819,0.000967741935483871
820,819,0.000967741935483871
709,818,0.0015
817,818,0.00133333333333333
927,818,0.00133333333333333
600,709,0.0015
710,709,0.0015
708,709,0.0015
2571,2788,0.00171428571428571
2790,2788,0.00171428571428571
2895,2788,0.00171428571428571
2901,2902,0.00109090909090909
2903,2902,0.00109090909090909
3120,2902,0.00171428571428571
2232,2341,0.000967741935483871
2340,2341,0.0015
2559,2341,0.000967741935483871
1041,1042,0.00133333333333333
1043,1042,0.00133333333333333
933,1042,0.0015
5960,6287,0.00115384615384615
6288,6287,0.0015
6394,6287,0.00115384615384615
5964,5962,0.00171428571428571
5961,5962,0.00171428571428571
5637,5962,0.0024
4858,5184,0.0024
4962,5184,0.00171428571428571
5079,5184,0.00171428571428571
5512,5184,0.0024
4972,4971,0.0024
4315,4971,0.0024
5079,4971,0.0024
4973,4972,0.0012
4645,4972,0.0012
5082,4973,0.0024
4756,4973,0.00171428571428571
5083,5082,0.00171428571428571
5190,5082,0.00171428571428571
4939,5158,0.00171428571428571
5047,5158,0.00171428571428571
5160,5158,0.00171428571428571
5267,5158,0.00171428571428571
4720,4719,0.0012
4499,4719,0.00171428571428571
4937,4719,0.0012
4611,4720,0.0012
4830,4720,0.00171428571428571
4830,4939,0.00171428571428571
4938,4939,0.00171428571428571
4281,4280,0.00142857142857143
4388,4280,0.00142857142857143
4060,4280,0.00171428571428571
ANGERS,4280,0.0012
4172,4281,0.0015
4390,4281,0.00142857142857143
5599,5597,0.00171428571428571
5487,5597,0.003
5921,5597,0.0012
6465,6466,0.00171428571428571
6905,6466,0.00161370972893691
8438,8440,0.00171428571428571
7897,8440,0.0015
8549,8440,0.0015
8437,8545,0.0012
8544,8545,0.00142857142857143
8874,8545,0.001875
9110,9218,0.0015
9109,9218,0.003
9217,9218,0.003
9326,9218,0.00147040671842803
9109,9110,0.001875
9002,9110,0.0015
9219,9110,0.00171428571428571
MONTPELLIER,9110,0.0012
9217,9109,0.001875
9326,9217,0.003
9433,9326,0.00142857142857143
9324,9215,0.002
9214,9215,0.001875
9323,9324,0.003
9433,9324,0.002
9212,9321,0.002
9323,9321,0.002
9320,9321,0.002
3333,3546,0.00171428571428571
3326,3546,0.00115384615384615
3766,3546,0.00115384615384615
3762,3546,0.00171428571428571
10301,10409,0.003
9536,9426,0.002
8547,8438,0.00171428571428571
8437,8438,0.00171428571428571
