evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,logmse,mselog
35,0.013433926016908746,1.4573643643596567E-4,5.3558461582961225,2.6961155632145625E8,31.339444175251874,302.47837834348945
35,0.01239673668121686,1.67936085319999E-4,3.045502991729055,5.839934900068147E8,31.217527759088384,314.4689592038524
35,0.012455659347594105,1.6498524061156293E-4,3.101890901533313,5.716558777884443E8,31.217744448497772,313.1930271741363
35,0.012569291583193443,1.6364876525255966E-4,2.882968233273105,6.4225388056644E8,31.218984595108925,311.02544921671904
35,0.012709294719260345,1.5652814317328352E-4,2.726317200012035,7.780092659343866E8,31.219742882125345,308.78280901640704
35,0.012543122351345895,1.6109310284172454E-4,3.3846237659848595,9.780897372749012E8,31.218548694093936,311.3471722115564
35,0.012396848956098803,1.6905790061917252E-4,3.096871529144328,5.808769071395541E8,31.21756592597905,314.42158400484044
35,0.012883462492869183,1.487003044590827E-4,3.037018658698603,6.375368227195947E8,31.221832270599737,306.2839882159267
35,0.01282070041178763,1.516539998694528E-4,3.056519125481984,6.4812612272029E8,31.22085402855246,307.0394510117285
35,0.012806381288844189,1.521501409788182E-4,3.0017320926332345,4.3664185345601803E8,31.220577554140412,307.25486979621684
35,0.012751393784779744,1.5247275537066005E-4,3.2204652046426934,9.155425222214099E8,31.22041923342138,307.9454132646591
35,0.01275584416061815,1.5461694056541494E-4,2.8552330392369303,7.843825600255444E8,31.219976765059265,308.0209772195625
35,0.012914967775762416,1.47727654589068E-4,2.9477734753619034,6.054901930804874E8,31.222339703605257,305.9683408673586
35,0.013006676177709342,1.4324598381868777E-4,2.9391031927844637,7.253861482205634E8,31.22427483495131,305.0685803161187
35,0.012982641827330364,1.4383471497479895E-4,2.9742312776346953,8.06508097653677E8,31.223891581680515,305.27883582613026
35,0.012707432469182094,1.5542089293087445E-4,3.398189906605467,9.220945787475945E8,31.219953497950534,308.5101648301894
35,0.012964855412409007,1.4578388094020544E-4,2.9707319256655444,7.967555095464773E8,31.223330547133706,305.43610381730326
35,0.012923692584588234,1.4736848769049578E-4,3.071283464547785,7.11855654249836E8,31.22263747391267,305.81330860667765
35,0.01302431793905187,1.4376874317639714E-4,2.914525672543145,7.588862058237741E8,31.224611098958523,304.9091585669426
35,0.013054180677897388,1.4089635730282768E-4,2.9868473166526592,7.531203166898265E7,31.22552264309366,304.6465617231868
35,0.012926230526278892,1.4736038571992537E-4,2.8540371301639413,7.293062916950895E8,31.22254998164631,305.8940524977443
35,0.013038569137943929,1.4317915837200516E-4,2.942507560417698,7.351604716513863E8,31.22496640202151,304.77431962746545
35,0.012928152214684767,1.4801330776148585E-4,3.1993756428230427,7.751878494442275E8,31.223318915168452,305.695941872376
35,0.013016405284740965,1.4263101326172554E-4,3.2080727294698166,7.300097479865767E8,31.22490349133004,304.85887860147807
35,0.013064848144683767,1.4106504040016908E-4,3.0176935689469446,5.551983386740766E8,31.225643627406203,304.5394435915861
35,0.013088306936947203,1.403567428223262E-4,2.9920272648092445,7.623580317576958E8,31.226170213218328,304.3724188452413
35,0.013164874764278365,1.3758343729993854E-4,2.890524157238023,7.407966510546813E8,31.228086601343843,303.9249420663831
35,0.013046676528932053,1.4266300610372686E-4,2.954645797230152,7.53059477584119E8,31.225135240801404,304.7038801399535
35,0.013203255884425131,1.3573860895921736E-4,3.0341931764968786,8.588454543084952E8,31.22942469106254,303.6560584623734
35,0.013128929089257287,1.3782894014755532E-4,3.2353869307044008,8.418796812185926E8,31.227887095539153,303.9950994519806
35,0.013210279365588024,1.3553493166103842E-4,3.025780609830068,8.798648306722999E8,31.22961931204332,303.62567760517135
35,0.013118708080698933,1.3878308428127083E-4,3.1110962651981002,7.848127786285586E8,31.227202426377318,304.1093147516868
35,0.013018891473181256,1.437467569885233E-4,3.05131918246927,8.797563004211197E8,31.224643164061334,304.8916950280092
35,0.013159142416907084,1.3790974212629303E-4,3.035312161255619,8.168352927351174E8,31.228164009513804,303.8846484799739
35,0.013355734433265425,1.297343002469754E-4,4.129194769906541,5.664101175568433E8,31.239565549080357,302.79063011022373
35,0.013214600412015318,1.349691604871737E-4,3.0411321953991393,7.482872211440413E8,31.229805596449058,303.60297681314876
35,0.013247349021076372,1.344159596616901E-4,3.309454049114038,8.438072283971164E8,31.231742222217935,303.33792525104155
35,0.013158952851873615,1.3804879822628457E-4,2.8418083466394544,6.67873397842498E8,31.227888387225388,303.9816329766539
35,0.013136022542595528,1.3993323822904103E-4,2.9833961193754095,1.2187468053755523E8,31.227774269253263,304.0355418183609
35,0.013098318961853506,1.39912561493045E-4,3.0241313861628183,8.055099283943262E8,31.226475303138507,304.2856170614984
35,0.013098313297747216,1.3984656309101119E-4,2.8926733143579617,6.726771032193773E8,31.226357057322513,304.3521622679538
35,0.01317272443828157,1.3746703582051306E-4,3.164159766540216,4.141320251161913E8,31.228925812764864,303.74800280425615
35,0.01328770065814933,1.3220405296760518E-4,3.1301619947636916,7.352489628360176E8,31.232365334067385,303.28061312422415
35,0.013081612769813764,1.4139232383922394E-4,2.876704632121322,7.596383962878482E8,31.225915936862954,304.4703478965878
35,0.013177447359530178,1.3648594341644703E-4,3.181179646073424,6.31589661837268E8,31.22902632145716,303.724561098524
35,0.013266863466837978,1.3376272293357642E-4,3.3896324621409666,8.048530996303384E8,31.23277051606791,303.23310113527106
35,0.01337659819209671,1.2811595314222464E-4,4.158734247158535,3.062234680910699E8,31.24028697072246,302.7637131112549
35,0.013213154771147068,1.3482459007179432E-4,3.1824990704925,7.765790794023566E8,31.23012648155153,303.548065449149
35,0.013096958017366529,1.401342993065991E-4,3.1190414162880216,5.077107689468305E8,31.226634652097697,304.2487290979892
35,0.013257555393486635,1.3282355478445057E-4,3.318089618935792,7.830332615243701E8,31.232000968469027,303.3096859848129
35,0.013165306966601948,1.3744578440776255E-4,3.1609577622864165,3.2188926539802474E8,31.22863538079032,303.79450651250255
35,0.013113158840871768,1.3990286719387136E-4,3.1083863876142974,8.001231712902403E8,31.22710373935145,304.1362905989149
35,0.013074006385153401,1.4127329497020917E-4,2.918506802503148,6.936323224164393E8,31.225727889528745,304.51105491936596
35,0.013164874764278365,1.3758343729993854E-4,2.990542467784898,7.407966510546813E8,31.228225460219175,303.874673081868
35,0.01311979907283675,1.3968117245460564E-4,3.1915640387199162,7.666715506779667E8,31.22754056856622,304.05435228821983
35,0.013408142182741799,1.2930610678049025E-4,5.31998894159643,8.696386485423205E8,31.251015382437362,302.56051233463415
