stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
development length	development length	development length	2	9,44183625827	45,2358187584	294,926957949	4,0	33,0	 
aorta human model	model human aorta	model human aorta	3	7,94284723159	38,4917815614	237,704846257	3,0	25,0	 
angle phase	phase angle	phase angle	2	7,86819688189	37,696515632	238,211953689	4,0	29,0	 
blood flow	blood flow	blood flow	2	42,4882631622	156,883056378	494,349609817	14,0	78,0	 
result simulation	simulation results	simulation results|&|results of the simulation|&|results of simulations|&|results from the simulations	2	11,0154756347	46,610687808	205,960459163	9,0	77,0	 
numerical solution	Numerical solutions	Numerical solutions|&|numerical solutions	2	7,86819688189	37,696515632	237,191668369	4,0	23,0	 
heat transfer	heat transfer	heat transfer|&|Heat transfer	2	147,92210138	326,464145965	205,926589288	74,0	723,0	 
flow velocity	flow velocity	flow velocity|&|flow velocities|&|velocity of flow	2	17,3100331402	65,4214890845	456,445459321	16,0	119,0	 
friction velocity	friction velocity	friction velocity	2	9,44183625827	41,4074835992	261,372236926	15,0	178,0	 
bulk velocity	bulk velocity	bulk velocity	2	9,44183625827	41,4074835992	195,363219708	6,0	63,0	 
region separation	separation region	separation region|&|region of separation	2	7,86819688189	35,9407782373	207,973588085	5,0	62,0	 
dispersion pollutant	pollutant dispersion	pollutant dispersion|&|dispersion of a pollutant	2	7,86819688189	43,1503341167	1405,19376042	2,0	7,0	 
flow visualization	flow visualization	flow visualization	2	11,0154756347	48,3087308657	605,493561476	7,0	38,0	 
channel flow	channel flow	channel flow|&|channel flows	2	116,449313852	263,789063747	214,38122943	93,0	838,0	 
energy kinetic turbulent	turbulent kinetic energy	turbulent kinetic energy	3	13,8999826553	57,7258839452	296,669495878	7,0	58,0	 
flow laminar	laminar flow	laminar flow	2	23,6045906457	85,2678781947	251,722994461	13,0	80,0	 
jet wall	wall jet	wall jet|&|jet wall	2	9,44183625827	45,2358187584	232,455192565	4,0	26,0	 
flow linear shear	linear shear flow	linear shear flow	3	13,8999826553	63,3618419152	274,394734078	4,0	25,0	 
drop pressure	pressure drop	pressure drop	2	37,7673450331	133,629743758	231,459901762	15,0	123,0	 
channel plane	plane channel	plane channel	2	6,29455750551	30,1572125056	208,969791541	8,0	92,0	 
channel flow turbulent	turbulent channel flow	turbulent channel flow|&|turbulent flow in a channel|&|Turbulent channel flow|&|Turbulent flow in a channel	3	109,214149434	251,970124706	213,258819824	47,0	445,0	 
Direct channel flow numerical simulation turbulent	Direct numerical simulation of turbulent channel flow	Direct numerical simulation of turbulent channel flow|&|Direct numerical simulation of the turbulent channel flow|&|Direct numerical simulation of a turbulent channel flow	7	11,9142708474	49,4793290959	197,1006463	6,0	45,0	 
flux heat turbulent	turbulent heat fluxes	turbulent heat fluxes|&|turbulent heat flux	3	21,8428298869	84,4283127724	193,989522219	8,0	117,0	 
element finite method	finite element method	finite element method	3	13,8999826553	63,3618419152	246,384201889	4,0	33,0	 
entrainment particle	particle entrainment	particle entrainment	2	7,86819688189	43,1503341167	199,776565113	2,0	19,0	 
