stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
density population size	population size and density	population size and density|&|density and population size|&|population size or density|&|population density and size|&|size and population density|&|population density and the size	4	21,8428298869	67,1715656982	327,53516016	10,0	81,0	 
density population variation	variation of population density	variation of population density|&|variation in population density|&|variation in the population density	4	5,95713542369	25,4917469595	424,090167397	3,0	24,0	 
low-density population	low-density population	low-density population|&|low-density populations	2	17,3100331402	63,4323403252	561,316363878	7,0	52,0	 
previous study	previous studies	previous studies	2	6,29455750551	26,588839331	313,290701619	4,0	19,0	 
area rural	rural areas	rural areas|&|rural area	2	11,0154756347	44,0724364766	662,924591446	5,0	25,0	 
family planning	family planning	family planning	2	11,0154756347	49,6994236888	1317,19416537	3,0	14,0	 
period time	time periods	time periods|&|time period	2	7,86819688189	35,4995883491	456,730900992	3,0	24,0	 
density population relationship	relationship between population density	relationship between population density|&|relationships of population density|&|population density relationships	4	15,8856944632	52,3968380582	352,134788145	8,0	50,0	 
comprehensive datum new set	new comprehensive data sets	new comprehensive data sets	4	3,9714236158	18,6047716787	308,84161455	2,0	34,0	 
history life	life history	life history	2	4,72091812914	21,2997530095	466,977712831	3,0	17,0	 
density function population	population density functions	population density functions|&|population density function|&|population as a function of density|&|function of population density	3	21,8428298869	72,04565233	1250,44498153	8,0	28,0	 
cover datum land	land cover data	land cover data	3	7,94284723159	37,2095433575	630,177049652	2,0	15,0	 
curvature propagation term	propagation and curvature terms	propagation and curvature terms|&|curvature and propagation terms	4	9,92855903949	42,4862449325	605,853536162	3,0	30,0	 
datum set	data sets	data sets|&|sets of data	2	4,72091812914	21,2997530095	311,689420183	5,0	59,0	 
development urban	urban development	urban development	2	4,72091812914	21,2997530095	384,290451953	3,0	14,0	 
rate survival	survival rate	survival rate|&|survival rates	2	7,86819688189	35,4995883491	321,098977465	3,0	13,0	 
factor important	important factor	important factor	2	4,72091812914	21,2997530095	734,032548767	3,0	12,0	 
energy use	energy use	energy use	2	6,29455750551	28,3996706793	309,619655288	3,0	31,0	 
association density population	association between population density	association between population density|&|association with population density	4	7,94284723159	33,988995946	463,787433548	3,0	20,0	 
home individual range	individual home ranges	individual home ranges	3	5,95713542369	25,4917469595	569,856968763	3,0	21,0	 
density estimate	density estimates	density estimates|&|density estimate|&|estimates of the density	2	22,0309512693	80,7320695048	469,163539713	7,0	49,0	 
availability resource	resource availability	resource availability	2	4,72091812914	23,2139205891	538,425207718	2,0	9,0	 
mortality rate	mortality rates	mortality rates|&|mortality rate	2	14,1627543874	59,8248884946	663,061756491	4,0	15,0	 
case individual most	most cases individuals	most cases individuals	3	3,9714236158	18,6047716787	350,311096632	2,0	34,0	 
body density mass population	population density and body mass	population density and body mass|&|body mass and population density|&|body mass population density|&|population density on body mass	5	23,8285416948	75,7886591112	342,368506281	9,0	75,0	 
density relationship	density relationship	density relationship|&|density relationships|&|relationship between density|&|relationships between density	2	11,0154756347	46,5304688292	363,938033448	5,0	42,0	 
curvature dependence	curvature dependence	curvature dependence	2	4,72091812914	21,2997530095	582,956548457	3,0	29,0	 
intermediate size	intermediate size	intermediate size	2	4,72091812914	23,2139205891	495,808794589	2,0	16,0	 
behaviour territorial	territorial behaviour	territorial behaviour	2	4,72091812914	21,2997530095	563,597246689	3,0	15,0	 
density model	density model	density model|&|density models	2	4,72091812914	23,2139205891	1462,15100944	5,0	15,0	 
metabolic rate	metabolic rate	metabolic rate|&|metabolic rates	2	17,3100331402	63,4323403252	345,87571898	7,0	57,0	 
size territory	territory size	territory size	2	11,0154756347	54,1658147079	598,357041502	2,0	9,0	 
dynamics population	population dynamics	population dynamics	2	14,1627543874	59,8248884946	330,768753884	4,0	22,0	 
change climate	climate change	climate change	2	7,86819688189	35,4995883491	416,794121119	3,0	2,0	 
community stream	stream communities	stream communities	2	4,72091812914	23,2139205891	356,275903011	2,0	34,0	 
home range	home range	home range|&|home ranges|&|Home range	2	53,5037387969	158,977631672	296,854542411	24,0	247,0	 
body mass	body mass	body mass|&|Body mass	2	50,3564600441	142,901838043	577,918569353	21,0	154,0	 
growth population	population growth	population growth	2	14,1627543874	50,0080152221	755,474198388	9,0	46,0	 
datum population	population data	population data|&|data on population	2	6,29455750551	28,3996706793	804,264961582	4,0	22,0	 
dilatation rate	dilatation rate	dilatation rate	2	4,72091812914	23,2139205891	448,985935453	2,0	23,0	 
context equation transport	transport equation in the context	transport equation in the context	5	5,95713542369	27,9071575181	370,250015128	2,0	19,0	 
adult female	adult females	adult females|&|adult female	2	7,86819688189	35,4995883491	419,913064708	3,0	16,0	 
bear black	black bears	black bears	2	4,72091812914	23,2139205891	414,927033176	2,0	26,0	 
body density size	density and body size	density and body size|&|body size and density	4	7,94284723159	31,7039811933	351,823714321	4,0	50,0	 
output reproductive	reproductive output	reproductive output	2	4,72091812914	23,2139205891	551,205646073	2,0	10,0	 
energetic equivalence rule	energetic equivalence rule	energetic equivalence rule	3	31,7713889264	109,036153925	354,531809434	7,0	62,0	 
body size	body size	body size|&|Body size|&|body sizes	2	86,5501657008	210,519461843	398,384541883	32,0	278,0	 
rate recapture	recapture rate	recapture rate|&|recapture rates	2	4,72091812914	21,2997530095	330,431332615	3,0	37,0	 
density plant	plant density	plant density	2	4,72091812914	23,2139205891	386,965928525	2,0	4,0	 
density grid	density grid	density grid|&|density grids	2	4,72091812914	23,2139205891	582,552734158	3,0	18,0	 
number offspring	offspring number	offspring number	2	4,72091812914	23,2139205891	364,419182181	2,0	27,0	 
encounter rate	encounter rate	encounter rate	2	4,72091812914	23,2139205891	338,082418281	2,0	10,0	 
food resource	food resource	food resource|&|food resources	2	9,44183625827	37,7763741228	433,361887326	5,0	41,0	 
health reproductive	reproductive health	reproductive health	2	7,86819688189	35,4995883491	738,497909851	3,0	6,0	 
density population scaling	population density scaling	population density scaling|&|scaling of population density	3	3,9714236158	18,6047716787	360,90112836	2,0	19,0	 
body individual size	individual body size	individual body size	3	3,9714236158	18,6047716787	459,010638875	2,0	10,0	 
biology population	population biology	population biology	2	4,72091812914	21,2997530095	350,311096632	3,0	34,0	 
density flame surface	flame surface density	flame surface density	3	3,9714236158	18,6047716787	537,955665703	3,0	34,0	 
density relation	density in relation	density in relation|&|relation between density|&|density or the relation	3	4,72091812914	21,2997530095	676,354860247	3,0	9,0	 
group size	group size	group size|&|Group size|&|size group	2	9,44183625827	42,599506019	507,568825161	3,0	15,0	 
density gradient population	gradient of population density	gradient of population density|&|population density gradient	4	5,95713542369	27,9071575181	619,841549007	2,0	10,0	 
body density population size	body size and population density	body size and population density|&|population density and body size|&|Population density and body size|&|population density with body size	5	29,7856771185	81,5755361892	376,53758876	14,0	111,0	 
distribution population	population distribution	population distribution	2	4,72091812914	26,4862116799	514,321449768	1,0	7,0	 
density low population	low population density	low population density	3	11,9142708474	50,983493919	532,11469696	3,0	14,0	 
development economic	economic development	economic development	2	4,72091812914	21,2997530095	340,463083883	3,0	8,0	 
combustion premixed turbulent	turbulent premixed combustion	turbulent premixed combustion	3	3,9714236158	18,6047716787	340,723450256	2,0	23,0	 
FSD transport	FSD transport	FSD transport	2	9,44183625827	46,4278411782	340,723450256	2,0	23,0	 
approach density population	population density approach	population density approach	3	9,92855903949	46,5119291968	863,693313624	2,0	9,0	 
temporal variability	temporal variability	temporal variability	2	7,86819688189	38,6898676485	317,434948023	2,0	13,0	 
Austrian dispersal land population snail	dispersal in an Austrian population of the land snail	dispersal in an Austrian population of the land snail	9	3,9714236158	18,6047716787	350,311096632	2,0	34,0	 
condition food	food conditions	food conditions	2	6,29455750551	30,9518941188	395,937607693	2,0	14,0	 
estimate population	population estimates	population estimates|&|population estimate	2	11,0154756347	40,3660347524	472,716275463	7,0	41,0	 
density low	low densities	low densities	2	4,72091812914	23,2139205891	422,918253299	2,0	8,0	 
rate strain	strain rate	strain rate	2	7,86819688189	33,2360491637	582,495303699	4,0	44,0	 
density population	population density	population density|&|Population density|&|population densities|&|density population|&|density populations|&|density of populations|&|density of a population	2	418,588074117	377,090925327	386,488114639	140,0	884,0	 
body increase size	body size increases	body size increases	3	5,95713542369	25,4917469595	365,996947633	3,0	19,0	 
density function	density functions	density functions|&|density function|&|function of density	2	9,44183625827	39,8832589964	1301,05900879	9,0	26,0	 
home-range size	home-range size	home-range size	2	18,8836725165	85,1990120379	319,310670703	3,0	22,0	 
estimated lifetime prevalence rate	estimated lifetime prevalence rate	estimated lifetime prevalence rate	4	3,9714236158	21,3575527608	2471,66707092	1,0	2,0	 
bear density	bear densities	bear densities|&|bear density	2	6,29455750551	28,3996706793	496,054583132	3,0	35,0	 
land use	land use	land use	2	9,44183625827	46,4278411782	414,157095225	2,0	12,0	 
density increase population	increases in population density	increases in population density|&|population density increases	4	7,94284723159	31,7039811933	451,94183088	4,0	16,0	 
curvature term	curvature term	curvature term|&|curvature terms	2	9,44183625827	46,4278411782	605,853536162	3,0	30,0	 
density mass	density on mass	density on mass|&|density and mass|&|mass and density	3	4,72091812914	21,2997530095	297,495058058	3,0	24,0	 
growth rate	growth rates	growth rates	2	6,29455750551	26,588839331	687,1758637	4,0	18,0	 
age group	age groups	age groups	2	7,86819688189	35,4995883491	600,855139292	3,0	11,0	 
density local population	local population density	local population density	3	5,95713542369	25,4917469595	616,218362209	3,0	18,0	 
pattern similar	similar pattern	similar pattern	2	4,72091812914	23,2139205891	471,988171477	2,0	18,0	 
density flame surface transport	flame surface density transport	flame surface density transport|&|transport of flame surface density	4	7,94284723159	33,988995946	537,955665703	3,0	34,0	 
series time	time series	time series	2	4,72091812914	23,2139205891	662,912289009	2,0	10,0	 
area urban	urban areas	urban areas|&|urban area	2	17,3100331402	61,1209074936	705,344057985	8,0	31,0	 
density maximum population	maximum population density	maximum population density	3	7,94284723159	33,988995946	354,078987211	3,0	32,0	 
displacement speed	displacement speed	displacement speed	2	4,72091812914	23,2139205891	496,213257609	2,0	21,0	 
