stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
entrance flow	entrance flow	entrance flow|&|flows near the entrance|&|entrance flows|&|flow entrance|&|flow near the entrance	2	12,589115011	51,1075755693	290,105814069	7,0	55,0	 
flow shear wall-bounded	wall-bounded shear flow	wall-bounded shear flow	3	5,95713542369	28,2568866466	347,967029724	2,0	16,0	 
edge flow	edge flow	edge flow	2	4,72091812914	23,4910743661	651,814099031	2,0	11,0	 
law power	power law	power law	2	4,72091812914	23,4910743661	268,657628461	2,0	15,0	 
cross flow	cross flow	cross flow	2	4,72091812914	23,4910743661	404,541335377	2,0	8,0	 
flow rate	flow rate	flow rate|&|flow rates	2	25,1782300221	80,1723978923	332,897747576	13,0	78,0	 
model simulation	model simulation	model simulation	2	4,72091812914	23,4910743661	1019,12487054	2,0	13,0	 
disc valve	disc valves	disc valves	2	7,86819688189	39,1517906102	236,160546282	2,0	21,0	 
area ratio	area ratio	area ratio	2	4,72091812914	23,4910743661	252,96626608	2,0	22,0	 
gradient pressure	pressure gradient	pressure gradient|&|pressure gradients	2	26,7518693984	87,510889754	304,816197258	11,0	80,0	 
near-wall region	near-wall region	near-wall region	2	7,86819688189	31,9422347308	281,292522368	5,0	51,0	 
flow phenomenon	flow phenomenon	flow phenomenon|&|flow phenomena	2	7,86819688189	35,9615113109	253,424851882	3,0	17,0	 
flow regime	flow regimes	flow regimes|&|flow regime	2	15,7363937638	56,4883072814	431,873662333	8,0	70,0	 
section test	test section	test section	2	7,86819688189	33,6979721255	262,298608515	4,0	45,0	 
direction spanwise	spanwise direction	spanwise direction	2	4,72091812914	23,4910743661	270,361993068	2,0	17,0	 
model structure	structure model	structure model	2	4,72091812914	23,4910743661	234,528573779	2,0	4,0	 
flow visualization	flow visualization	flow visualization	2	9,44183625827	38,330681677	517,54307561	6,0	32,0	 
fluid non-Newtonian	non-Newtonian fluids	non-Newtonian fluids	2	4,72091812914	23,4910743661	343,655357537	2,0	11,0	 
entrance region	entrance region	entrance region	2	20,4573118929	71,0252751697	333,008741302	13,0	100,0	 
boundary condition	boundary conditions	boundary conditions	2	12,589115011	46,8716878844	333,589905631	12,0	75,0	 
Flow development	Flow development	Flow development	2	14,1627543874	49,1713443482	236,26862211	9,0	57,0	 
flow structure	flow structure	flow structure|&|flow structures|&|structure of the flow	2	22,0309512693	74,1675654889	235,036850062	10,0	88,0	 
flow pipe	pipe flow	pipe flow	2	9,44183625827	46,9821487323	248,947244802	4,0	38,0	 
frequency range	frequency ranges	frequency ranges	2	4,72091812914	23,4910743661	418,707572859	2,0	17,0	 
flow measurement	flow measurement	flow measurement|&|flow measurements	2	6,29455750551	26,9583777004	395,772891577	4,0	23,0	 
flow technique visualization	flow visualization technique	flow visualization technique|&|technique of flow visualization	3	7,94284723159	32,170286698	530,407099315	4,0	26,0	 
free-stream velocity	free-stream velocity	free-stream velocity	2	9,44183625827	40,4375665506	259,394486927	4,0	47,0	 
blood flow velocity	blood flow velocity	blood flow velocity|&|velocity of blood flow	3	7,94284723159	34,4553014507	928,652218511	3,0	16,0	 
field velocity	velocity field	velocity field|&|velocity fields|&|field velocity	2	26,7518693984	87,510889754	262,265628825	11,0	82,0	 
channel inlet	inlet of the channel	inlet of the channel|&|channel inlet	4	4,72091812914	21,5769067865	350,92107596	3,0	19,0	 
equation momentum	momentum equations	momentum equations|&|momentum equation	2	6,29455750551	31,3214324882	279,975624725	3,0	24,0	 
flow shear turbulent	turbulent shear flow	turbulent shear flow	3	5,95713542369	25,841476088	280,290623029	3,0	30,0	 
blood pressure	blood pressure	blood pressure	2	6,29455750551	31,3214324882	463,271053573	2,0	6,0	 
cross section	cross section	cross section	2	9,44183625827	36,6092313914	254,24572886	6,0	58,0	 
conditioner flow fractal	fractal flow conditioner	fractal flow conditioner	3	7,94284723159	43,1814110264	251,368862413	1,0	8,0	 
energy transfer	energy transfer	energy transfer	2	6,29455750551	28,7692090487	321,647522529	3,0	15,0	 
development length	development length	development length	2	9,44183625827	40,4375665506	298,738106897	4,0	43,0	 
blood velocity	blood velocity	blood velocity	2	4,72091812914	23,4910743661	339,206894699	2,0	13,0	 
flow secondary	secondary flow	secondary flow	2	7,86819688189	35,9615113109	292,984128088	3,0	28,0	 
bubble separation	separation bubble	separation bubble	2	9,44183625827	40,4375665506	376,494315333	5,0	54,0	 
shear stress	shear stress	shear stress|&|shear stresses	2	39,3409844095	113,95167578	234,142603129	22,0	171,0	 
gas velocity	gas velocity	gas velocity	2	6,29455750551	31,3214324882	337,159043525	2,0	8,0	 
duct square	square duct	square duct	2	6,29455750551	31,3214324882	314,158565759	4,0	29,0	 
eddy viscosity	eddy viscosity	eddy viscosity	2	6,29455750551	31,3214324882	318,722798501	2,0	13,0	 
capillary number	capillary number	capillary number	2	4,72091812914	26,763365457	302,964077997	1,0	9,0	 
layer shear	shear layer	shear layer	2	25,1782300221	84,7629319873	285,203586389	11,0	105,0	 
