stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
availability resource	resource availability	resource availability	2	4,72091812914	22,9890724692	227,503765938	2,0	16,0	 
mortality rate	mortality rates	mortality rates|&|mortality rate	2	9,44183625827	39,4335627566	368,945602665	5,0	32,0	 
density relationship	density relationship	density relationship|&|density relationships|&|relationships between density	2	9,44183625827	42,1498097791	440,132965841	4,0	30,0	 
pattern similar	similar pattern	similar pattern	2	4,72091812914	22,9890724692	290,626587688	2,0	20,0	 
density grid	density grid	density grid|&|density grids	2	4,72091812914	22,9890724692	499,710843699	3,0	21,0	 
annual variability	annual variability	annual variability	2	6,29455750551	35,0151514134	412,214489218	1,0	6,0	 
development urban	urban development	urban development	2	4,72091812914	21,0749048896	401,809334131	3,0	17,0	 
association density population	association between population density	association between population density|&|association with population density	4	5,95713542369	27,6234307803	353,560342725	2,0	13,0	 
World population	World population	World population	2	4,72091812914	21,0749048896	707,811114124	3,0	20,0	 
patch size	patch size	patch size	2	4,72091812914	22,9890724692	234,909459363	2,0	10,0	 
home range	home range	home range|&|home ranges|&|Home range	2	40,9146237858	147,982302517	515,985949859	9,0	55,0	 
body mass	body mass	body mass	2	20,4573118929	80,8744687464	540,650894324	6,0	35,0	 
growth population	population growth	population growth	2	33,046426904	94,3381618972	385,201601768	22,0	154,0	 
datum population	population data	population data|&|data on population	2	6,29455750551	28,0998731861	659,782161141	4,0	25,0	 
growth population rapid	rapid population growth	rapid population growth	3	11,9142708474	42,1576971972	252,795782976	6,0	58,0	 
deer red	red deer	red deer	2	11,0154756347	53,6411690947	407,691548529	2,0	9,0	 
density low	low densities	low densities	2	4,72091812914	22,9890724692	316,640085566	2,0	8,0	 
growth population rate	population growth rate	population growth rate|&|population growth rates	3	11,9142708474	44,3299256061	233,273589896	5,0	42,0	 
body size	body size	body size|&|body sizes	2	33,046426904	107,737334954	637,28965328	12,0	66,0	 
characteristic demographic	demographic characteristics	demographic characteristics|&|Demographic characteristics	2	4,72091812914	21,0749048896	391,81563698	3,0	4,0	 
migration net projected	projected net migration	projected net migration	3	3,9714236158	18,4156205202	707,811114124	2,0	20,0	 
datum series time	time series data	time series data	3	7,94284723159	33,610693629	237,982407823	3,0	33,0	 
body weight	body weight	body weight	2	11,0154756347	49,1747780756	302,362780619	3,0	17,0	 
change population	population change	population change|&|population changes	2	9,44183625827	39,4335627566	395,777917236	4,0	14,0	 
food resource	food resources	food resources	2	6,29455750551	26,2890418377	260,467043172	4,0	32,0	 
density maximum population	maximum population density	maximum population density	3	7,94284723159	33,610693629	421,270975367	3,0	29,0	 
area census	census area	census area	2	7,86819688189	38,3151207819	261,715806102	2,0	10,0	 
animal density population	animal population density	animal population density|&|population density animals	3	9,92855903949	36,9416046718	469,824454279	5,0	19,0	 
management plan	management plan	management plan	2	6,29455750551	35,0151514134	343,574322329	1,0	4,0	 
metabolic rate	metabolic rates	metabolic rates|&|metabolic rate	2	6,29455750551	28,0998731861	433,335889947	3,0	26,0	 
density relation	density in relation	density in relation|&|relation between density|&|density or the relation	3	4,72091812914	21,0749048896	531,710003181	3,0	11,0	 
density gradient population	gradient of population density	gradient of population density|&|population density gradient	4	5,95713542369	27,6234307803	288,741750918	2,0	11,0	 
body density population size	population density and body size	population density and body size|&|Population density and body size|&|body size population density|&|population density with body size	5	13,8999826553	47,0412882874	620,506353919	7,0	43,0	 
habitat use	habitat use	habitat use	2	4,72091812914	22,9890724692	338,227584406	2,0	8,0	 
distribution population	population distribution	population distribution	2	6,29455750551	30,6520966255	347,590992737	2,0	11,0	 
density low population	low population density	low population density	3	9,92855903949	46,0390513005	359,956625603	2,0	8,0	 
development economic	economic development	economic development	2	6,29455750551	26,2890418377	415,332362911	4,0	14,0	 
density increase	density increases	density increases|&|density increase|&|increase in density	2	6,29455750551	26,2890418377	245,488632378	6,0	41,0	 
FSD transport	FSD transport	FSD transport	2	9,44183625827	45,9781449383	234,353436961	2,0	23,0	 
temporal variability	temporal variability	temporal variability	2	7,86819688189	38,3151207819	283,380251764	2,0	14,0	 
space use	space use	space use	2	4,72091812914	22,9890724692	402,433584159	2,0	14,0	 
estimate population	population estimates	population estimates|&|estimates of the population	2	7,86819688189	32,8613022971	582,689979744	6,0	31,0	 
number total	total number	total number	2	6,29455750551	26,2890418377	336,686254369	4,0	26,0	 
rate strain	strain rate	strain rate	2	7,86819688189	32,8613022971	383,691495923	4,0	44,0	 
density population	population density	population density|&|Population density|&|population densities|&|density population|&|density populations|&|density of populations	2	317,875154029	371,378944463	381,789765566	98,0	493,0	 
home range size	home range size	home range size	3	13,8999826553	64,4546718207	458,73716534	3,0	17,0	 
equality gender	gender equality	gender equality	2	4,72091812914	22,9890724692	294,685625049	2,0	18,0	 
bird population	bird population	bird population|&|Bird population	2	6,29455750551	28,0998731861	356,909767303	3,0	16,0	 
density function	density functions	density functions|&|density function|&|function of density	2	6,29455750551	28,0998731861	966,424766833	8,0	23,0	 
inverse relationship	inverse relationship	inverse relationship	2	4,72091812914	21,0749048896	374,444035458	3,0	19,0	 
level national	national levels	national levels	2	4,72091812914	21,0749048896	693,048955258	3,0	24,0	 
land use	land use	land use	2	11,0154756347	49,1747780756	463,441100701	3,0	15,0	 
curvature term	curvature term	curvature term|&|curvature terms	2	9,44183625827	45,9781449383	361,509750611	3,0	30,0	 
domestic violence	domestic violence	domestic violence	2	4,72091812914	22,9890724692	444,985801592	2,0	13,0	 
international migration	international migration	international migration	2	4,72091812914	22,9890724692	392,867967694	2,0	17,0	 
age group	age groups	age groups	2	7,86819688189	35,1248414826	369,724425216	3,0	13,0	 
curvature dependence	curvature dependence	curvature dependence	2	4,72091812914	21,0749048896	295,225594111	3,0	29,0	 
density flame surface transport	flame surface density transport	flame surface density transport|&|transport of flame surface density	4	7,94284723159	33,610693629	342,971401568	3,0	34,0	 
area urban	urban areas	urban areas|&|urban area	2	18,8836725165	63,5537848763	368,734882938	9,0	59,0	 
adolescent girl	adolescent girls	adolescent girls	2	4,72091812914	22,9890724692	435,827276485	2,0	4,0	 
displacement speed	displacement speed	displacement speed	2	4,72091812914	22,9890724692	269,618131261	2,0	21,0	 
FSD equation transport	FSD transport equation	FSD transport equation	3	7,94284723159	33,610693629	383,691495923	4,0	44,0	 
heat release	heat release	heat release	2	7,86819688189	38,3151207819	234,353436961	2,0	23,0	 
cover land	land cover	land cover	2	9,44183625827	42,1498097791	490,034026798	4,0	22,0	 
care health	health care	health care	2	4,72091812914	21,0749048896	314,856906282	3,0	35,0	 
density grid population	population density grid	population density grid	3	7,94284723159	36,8312410404	808,68125131	2,0	15,0	 
factor important	important factor	important factor	2	4,72091812914	21,0749048896	299,335913637	3,0	18,0	 
series time	time series	time series	2	6,29455750551	26,2890418377	332,41730489	7,0	50,0	 
