evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,feedbackWeight,feedbackGamma,feedbackDecay,logmse
4897,0.01230605139998573,1.7184081054787934E-4,3.197045311507761,20000.0,0.16162707900688875,8.23485920079146,0.01,31.214289925354418
4897,0.012306049969856904,1.7184081985956507E-4,3.1970491602037514,20000.0,0.16162545167119644,8.234580896694757,0.01,31.214289925354855
4897,0.012306056108927335,1.7184063536139065E-4,3.1970469356008753,19999.999976452822,0.16162405419144016,8.234732459455119,0.01,31.21428992535515
4897,0.012306054005902007,1.7184061680633732E-4,3.1970477602236036,19999.999917451867,0.1616264226021249,8.234779353927104,0.01,31.214289925355374
4897,0.012306053404582346,1.718406875965935E-4,3.1970383420773816,19999.99990343668,0.16162371402394035,8.234764256667956,0.01,31.21428992535543
4897,0.012306054370771632,1.71840689108183E-4,3.197038206541157,19999.999855118756,0.16162592666996442,8.234634327742762,0.01,31.214289925355633
4897,0.01230605211869122,1.7184072191064114E-4,3.1970529428622925,19999.999974481518,0.16162687910980889,8.234562112573853,0.01,31.21428992535568
4897,0.012306050705028758,1.7184083577168985E-4,3.19704679482888,19999.999913553223,0.16162660965932,8.2349206517833,0.01,31.2142899253557
4897,0.012306059162266132,1.7184049821479332E-4,3.1970378160354813,20000.0,0.16162328626104433,8.234849558059098,0.01,31.21428992535588
4897,0.012306058591904869,1.7184054904902742E-4,3.197041161886261,19999.999932227696,0.16162427370280905,8.23479314201327,0.01,31.214289925355917
4897,0.012306049085456672,1.7184094125278595E-4,3.197040569337489,19999.999910217695,0.1616231915067575,8.23477022335983,0.01,31.21428992535612
4897,0.012306058209461837,1.71840515616164E-4,3.1970395767748734,19999.999961946527,0.16162304441728736,8.234853661466431,0.01,31.214289925356134
4897,0.012306056961216815,1.718405933818978E-4,3.197036438991647,19999.99991442373,0.16162354930116032,8.23485053017146,0.01,31.21428992535616
4897,0.01230605887816231,1.7184049878468612E-4,3.197029597854654,19999.999999999996,0.16162703369506992,8.234693334764179,0.01,31.214289925356244
4897,0.012306058138894939,1.718405827720232E-4,3.1970494259680473,20000.0,0.16162594032623584,8.234655735548634,0.01,31.214289925356244
4897,0.012306056577454217,1.7184064361763717E-4,3.1970303977148795,20000.0,0.16162759854511455,8.234709804317696,0.01,31.214289925356358
4897,0.012306057816139655,1.718405672783794E-4,3.197040905710031,19999.99983177759,0.16162446046413712,8.234786852883701,0.01,31.21428992535639
4897,0.0123060576567364,1.7184060626289946E-4,3.1970360952589885,19999.999974356095,0.16162324871686518,8.23482534452584,0.01,31.214289925356418
4897,0.01230605130096948,1.7184074187079823E-4,3.1970424241123414,20000.0,0.1616275068412561,8.234501559298916,0.01,31.214289925356436
4897,0.012306060744904562,1.718404490513743E-4,3.197030526512636,19999.99994970211,0.16162536272956615,8.234736569796267,0.01,31.21428992535649
4897,0.012306052901717247,1.718407101832557E-4,3.197039787552799,19999.999812146627,0.16162310378430483,8.234801533053426,0.01,31.214289925356702
4897,0.01230606362761621,1.7184030083625218E-4,3.197044864952164,19999.99999827618,0.1616255807122212,8.234797447313165,0.01,31.214289925356717
4897,0.012306063749532754,1.7184030306733537E-4,3.1970427725869244,19999.99997851309,0.16162453438717195,8.23476565442311,0.01,31.214289925356816
4897,0.012306055445775831,1.718406449150436E-4,3.197030582324519,19999.999853197878,0.16162516258324064,8.23460190382853,0.01,31.214289925356823
4897,0.012306047112999728,1.7184100837632963E-4,3.1970354685498563,19999.999797630426,0.1616268647127992,8.2348424419575,0.01,31.214289925356848
4897,0.012306056433479389,1.7184059080253955E-4,3.1970531400126556,19999.999757299345,0.16162565406391027,8.234739359693034,0.01,31.21428992535691
4897,0.012306056460654776,1.7184051238909164E-4,3.1970538131571447,19999.999955921765,0.161628013558837,8.234667872105051,0.01,31.21428992535693
4897,0.012306052508758436,1.718406693293937E-4,3.1970336376229556,19999.99990593815,0.1616261682059649,8.234633335627823,0.01,31.21428992535695
4897,0.012306052497942938,1.718408384009962E-4,3.1970550998153096,20000.0,0.1616254657196588,8.234657940826514,0.01,31.21428992535699
4897,0.01230604902339616,1.718408929962276E-4,3.1970385490596938,19999.99984793761,0.16162268716797037,8.234723594363341,0.01,31.214289925357043
4897,0.012306057615209674,1.7184057524531835E-4,3.1970396737648303,19999.999996894443,0.1616288507560478,8.234621313161943,0.01,31.214289925357107
4897,0.012306056425763745,1.7184049282466916E-4,3.1970471630683828,19999.999969681452,0.16162716938377802,8.234832444727678,0.01,31.214289925357132
4897,0.01230604907745253,1.7184089337998304E-4,3.1970595123581482,19999.999767210164,0.16162431152717235,8.234813143768326,0.01,31.21428992535715
4897,0.012306056686507562,1.7184048406195825E-4,3.1970340343598704,20000.0,0.1616265013351134,8.234734279262318,0.01,31.214289925357193
4897,0.01230605199885642,1.7184087724249025E-4,3.197036268803368,19999.99987539352,0.16162451202416994,8.234704567147178,0.01,31.21428992535728
4897,0.012306061623707286,1.71840380959415E-4,3.197032732481302,19999.999904765817,0.16162484913153674,8.234642950040428,0.01,31.21428992535736
4897,0.012306050927889278,1.7184072878170337E-4,3.197067205978089,19999.999995789567,0.16162699933171132,8.23460686758901,0.01,31.21428992535741
4897,0.01230606172425288,1.7184039529213402E-4,3.197025430390426,19999.999994059635,0.16162633232958606,8.234688448260732,0.01,31.214289925357413
4897,0.01230605713188814,1.7184050533748023E-4,3.1970351850690215,20000.0,0.1616260574278486,8.234514212647989,0.01,31.21428992535745
4897,0.012306058599912791,1.718404736549957E-4,3.1970452163635295,19999.99979343224,0.16162472587145793,8.234643787908489,0.01,31.214289925357512
4897,0.012306057871490346,1.718404469698224E-4,3.1970353734838444,19999.999915060827,0.16162530953093385,8.234663272643402,0.01,31.21428992535754
4897,0.01230605489689996,1.7184058801479076E-4,3.197042845023661,19999.999755181372,0.16162475208451177,8.234645194624187,0.01,31.214289925357605
4897,0.012306060148191298,1.7184038450263097E-4,3.19703253405705,19999.999896953264,0.16162546614008988,8.23467545848207,0.01,31.214289925357637
4897,0.012306051286200896,1.7184074421433941E-4,3.197042040078334,19999.999821043853,0.16162588996593902,8.23452593767309,0.01,31.21428992535765
4897,0.012306046689469052,1.718410597436862E-4,3.197062971983956,20000.0,0.16162722058772977,8.234622379099303,0.01,31.214289925357765
4897,0.012306058178519182,1.7184055222451244E-4,3.1970455462184715,19999.999949544956,0.16162196843410626,8.23478414672955,0.01,31.214289925357782
4897,0.012306048760225431,1.7184085660909714E-4,3.1970497194379552,19999.999963770384,0.16162755910904208,8.234442792644177,0.01,31.214289925357804
4897,0.012306050698061441,1.718408383727725E-4,3.197032174749813,19999.999976927007,0.1616263605980483,8.234438172783719,0.01,31.21428992535781
4897,0.01230604364680734,1.718411284911929E-4,3.1970556083168797,19999.99982896072,0.16162328665096953,8.234763598866076,0.01,31.214289925357864
4897,0.012306047190962208,1.7184092628996152E-4,3.197038538910683,19999.999769043738,0.1616289796739085,8.234657639275744,0.01,31.214289925357868
4897,0.012306059531906673,1.7184043630798964E-4,3.1970364728905687,19999.999826012383,0.16162588532996938,8.234857469757529,0.01,31.21428992535787
4897,0.012306057185535249,1.7184056210483114E-4,3.1970215552069354,20000.0,0.16162357827027174,8.23460824554791,0.01,31.214289925357907
4897,0.012306050382885871,1.7184077731890123E-4,3.197042008891701,19999.999943345952,0.16162408524698624,8.235026172807908,0.01,31.214289925357907
4897,0.012306043688459875,1.7184112961703404E-4,3.1970560803620547,19999.999821576042,0.16162328382962904,8.234797677992558,0.01,31.21428992535791
