evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,mselog
4908,0.013323391337477942,2.549774002125027E-4,4.956848783710267,2.6555465209930462,299.1716096957875
4908,0.013323396085986344,2.5498296182597835E-4,4.956869244396186,2.655538855193008,299.17160969855354
4908,0.013323395933051263,2.54983610812356E-4,4.956711507596315,2.6556164684730237,299.17160969886135
4908,0.01332338510832967,2.54983471814976E-4,4.956681251299815,2.6556317883355356,299.1716096990826
4908,0.013323389650877064,2.549820024415343E-4,4.956529904528504,2.6557109194181177,299.1716096996489
4908,0.013323374320955783,2.549846246885048E-4,4.9568366882182815,2.6555564498860726,299.17160970086513
4908,0.013323370575735469,2.54985695380799E-4,4.956562076024997,2.655695757049171,299.1716097012376
4908,0.013323389505204892,2.549879522065103E-4,4.956869214994144,2.655538172217658,299.17160970123854
4908,0.013323399035455156,2.549773079414838E-4,4.957498987199514,2.6552070295622774,299.17160970274733
4908,0.013323380857849641,2.5497760216591667E-4,4.956641710721227,2.6556508361935984,299.1716097027601
4908,0.013323390923134754,2.5498714896910894E-4,4.95688476565448,2.6555319730888036,299.171609702935
4908,0.013323387264138356,2.549823027512252E-4,4.956797413069652,2.6555776344642763,299.1716097038316
4908,0.013323391712909811,2.5498169114268246E-4,4.956963288204189,2.655482970440738,299.17160970449044
4908,0.01332336327126476,2.549846295017745E-4,4.956455481955774,2.655751127857868,299.17160970600366
4908,0.013323385454807754,2.549828279805315E-4,4.956815460911292,2.655568861521643,299.17160970609905
4908,0.01332336539459127,2.5498602951157663E-4,4.9567231259811235,2.655610370588617,299.17160970610024
4908,0.013323410645697118,2.549783773980278E-4,4.956641804883344,2.6556503342971567,299.1716097062795
4908,0.013323398703434276,2.549835642880772E-4,4.956877621035731,2.655528121365175,299.1716097064339
4908,0.013323372537429068,2.5497807594844897E-4,4.956745104093314,2.655595999758965,299.17160970671523
4908,0.013323421060706312,2.549806111764582E-4,4.956830097103422,2.6555579261504163,299.1716097069619
4908,0.013323387804725315,2.549842300010796E-4,4.956844130212505,2.6555453457242266,299.171609707238
4908,0.013323352580848706,2.549822121109746E-4,4.956853205917526,2.65554497003811,299.1716097081404
4908,0.013323377117578106,2.549780344125646E-4,4.9566698999528755,2.655642500473955,299.17160970978426
4908,0.013323378873568987,2.5498414198337795E-4,4.956518513381473,2.6557145711615155,299.17160970992427
4908,0.013323397843995728,2.54986229254077E-4,4.956218290201659,2.6558762169656056,299.17160971054744
4908,0.013323390037896211,2.5499155958252695E-4,4.956569525538359,2.65569258835318,299.17160971057956
4908,0.013323376041285176,2.549779363067211E-4,4.956638330814344,2.655658757508926,299.1716097106287
4908,0.01332338747341279,2.549869382657126E-4,4.956415511086056,2.655777092654538,299.17160971063856
4908,0.013323423520919392,2.549846467059409E-4,4.956830866107953,2.655557057516662,299.1716097117309
4908,0.013323356603560469,2.549863466769753E-4,4.9568627706108135,2.655537682680749,299.1716097122991
4908,0.013323375321359127,2.549826196372287E-4,4.956299686888333,2.6558290740498753,299.17160971256374
