"","theta","emp","empsd","th","beta"
"1",0.001,0.517782330538047,1.01894005421999e-05,0.533382374821715,0.5
"2",0.00125892541179417,0.519524762851446,2.34046562149216e-05,0.536755095599944,0.5
"3",0.00158489319246111,0.52137793977966,2.40397302818871e-05,0.54046949016242,0.5
"4",0.00199526231496888,0.523540405477808,2.65660706539344e-05,0.544561816277614,0.5
"5",0.00251188643150958,0.525946654409369,2.67611222504066e-05,0.549072737561974,0.5
"6",0.00316227766016838,0.528408141773108,1.77449511038246e-05,0.554048010117075,0.5
"7",0.00398107170553497,0.531223814199462,4.45485639721348e-05,0.559539313697066,0.5
"8",0.00501187233627272,0.534286681909321,2.14784074989234e-05,0.565605267029588,0.5
"9",0.00630957344480193,0.537490733042282,2.06933227492392e-05,0.572312680321908,0.5
"10",0.00794328234724281,0.541275470940114,3.86704829521032e-05,0.579738116795744,0.5
"11",0.01,0.545022504321102,4.36081947834195e-05,0.587969861848539,0.5
"12",0.0125892541179417,0.549019607993023,7.34329548378645e-05,0.597110437046434,0.5
"13",0.0158489319246111,0.554025989621666,3.40415528587025e-05,0.607279852756322,0.5
"14",0.0199526231496888,0.558575817845808,5.66068801516458e-05,0.618619877648691,0.5
"15",0.0251188643150958,0.5643968867763,7.12052742750492e-05,0.631299731628946,0.5
"16",0.0316227766016838,0.570427910335622,9.0256754019679e-05,0.645523807929753,0.5
"17",0.0398107170553497,0.576774567358419,4.47510984652314e-05,0.661542346507456,0.5
"18",0.0501187233627272,0.584234985497845,9.02173279495249e-05,0.679666496818023,0.5
"19",0.0630957344480193,0.591155824601395,9.07133451364147e-05,0.700290074480485,0.5
"20",0.0794328234724282,0.599430307268099,0.000161554656380712,0.723921821123427,0.5
"21",0.1,0.608778611929566,6.55171506050909e-05,0.751234693324649,0.5
"22",0.001,0.609122181494155,8.85524317745789e-06,0.614469138592483,0.6
"23",0.00125892541179417,0.610205970632866,1.58329835494713e-05,0.616225230254449,0.6
"24",0.00158489319246111,0.611395575015525,1.12533214151038e-05,0.618187159184342,0.6
"25",0.00199526231496888,0.612783134770701,1.56849803233985e-05,0.620378150389176,0.6
"26",0.00251188643150958,0.614357052919565,1.31270223369103e-05,0.622823982888429,0.6
"27",0.00316227766016838,0.616018395950917,1.04799989478946e-05,0.625553282405545,0.6
"28",0.00398107170553497,0.617910565237744,2.09215262031657e-05,0.628597855935228,0.6
"29",0.00501187233627272,0.620031355672206,1.16636148768298e-05,0.631993077178654,0.6
"30",0.00630957344480193,0.622272379953553,1.15763323860956e-05,0.635778334539676,0.6
"31",0.00794328234724281,0.624936319142444,2.15498204205263e-05,0.639997557048404,0.6
"32",0.01,0.627668590403701,1.69331361571699e-05,0.644699838621127,0.6
"33",0.0125892541179417,0.630586555375901,3.04085760218198e-05,0.649940188055066,0.6
"34",0.0158489319246111,0.634258586309152,2.17019237328387e-05,0.655780441947836,0.6
"35",0.0199526231496888,0.637724584111686,3.33404697372994e-05,0.662290391601193,0.6
"36",0.0251188643150958,0.642056379801812,4.18895821484436e-05,0.669549194857774,0.6
"37",0.0316227766016838,0.646694855797738,4.796204339223e-05,0.677647172718759,0.6
"38",0.0398107170553497,0.651618616430896,3.96950837597056e-05,0.68668813319784,0.6
"39",0.0501187233627272,0.657414531582266,5.99595480588877e-05,0.696792428701876,0.6
"40",0.0630957344480193,0.663009001204963,4.37525083893562e-05,0.708101050591165,0.6
"41",0.0794328234724282,0.66949649991186,8.47315402094511e-05,0.720781216072803,0.6
"42",0.1,0.677032974399845,4.95264139201834e-05,0.735034143694841,0.6
"43",0.001,0.70438215858892,5.50782828643119e-06,0.706101335054824,0.7
"44",0.00125892541179417,0.70499761881425,8.40804562350832e-06,0.706976592049961,0.7
"45",0.00158489319246111,0.705683643278021,4.28683888044323e-06,0.707971852331717,0.7
"46",0.00199526231496888,0.706498359979759,9.49219279349817e-06,0.709102541867097,0.7
"47",0.00251188643150958,0.70743066567218,8.56859896775225e-06,0.710385891095996,0.7
"48",0.00316227766016838,0.708438175800871,5.20235063871936e-06,0.71184111887099,0.7
"49",0.00398107170553497,0.70961013941555,1.12197877440525e-05,0.713489632465974,0.7
"50",0.00501187233627272,0.710929917462044,6.98140818945423e-06,0.715355245453958,0.7
"51",0.00630957344480193,0.7123652152738,6.84529830919449e-06,0.717464415843273,0.7
"52",0.00794328234724281,0.714081841554674,8.6658908201554e-06,0.719846507719342,0.7
"53",0.01,0.715879656162879,8.04522654253766e-06,0.722534080878534,0.7
"54",0.0125892541179417,0.717848322585014,1.81133568282253e-05,0.725563214722913,0.7
"55",0.0158489319246111,0.72030387151202,4.58206795291401e-06,0.728973875238794,0.7
"56",0.0199526231496888,0.722696035716475,9.85950790212799e-06,0.732810337539935,0.7
"57",0.0251188643150958,0.725695028260589,2.76962599964089e-05,0.73712168170189,0.7
"58",0.0316227766016838,0.728949184633768,2.24188623222859e-05,0.741962387160531,0.7
"59",0.0398107170553497,0.732460321143487,1.3271288056861e-05,0.747393061865978,0.7
"60",0.0501187233627272,0.736579775914667,1.38099201518825e-05,0.753481358299288,0.7
"61",0.0630957344480193,0.740643650088681,3.36662335840635e-05,0.760303151889916,0.7
"62",0.0794328234724282,0.745449785104787,4.18265941775839e-05,0.767944092284987,0.7
"63",0.1,0.750967336523598,2.07662129508772e-05,0.776501690705215,0.7
"64",0.001,0.801902206503654,4.96980727640141e-06,0.802379474808964,0.8
"65",0.00125892541179417,0.802207259403767,6.49700478290624e-06,0.802772260911088,0.8
"66",0.00158489319246111,0.802552254579302,4.24856349917415e-06,0.80322690886178,0.8
"67",0.00199526231496888,0.802970332857347,6.41753681073562e-06,0.803752513741921,0.8
"68",0.00251188643150958,0.803453706273358,5.91886200774873e-06,0.804359370375705,0.8
"69",0.00316227766016838,0.80398852878919,3.52236675303172e-06,0.805059103613481,0.8
"70",0.00398107170553497,0.804620939012726,8.34211206979324e-06,0.80586480744521,0.8
"71",0.00501187233627272,0.805339391867865,3.87902143749438e-06,0.806791192653961,0.8
"72",0.00630957344480193,0.806141415480232,6.36193928855938e-06,0.80785474261555,0.8
"73",0.00794328234724281,0.807108188638755,9.32782658989235e-06,0.809073876801807,0.8
"74",0.01,0.808135710944612,1.2989030268035e-06,0.810469121594553,0.8
"75",0.0125892541179417,0.809292213714132,1.0246921706865e-05,0.812063288227852,0.8
"76",0.0158489319246111,0.810730095604626,7.0239417240302e-06,0.81388165813379,0.8
"77",0.0199526231496888,0.812174305292441,6.1629130393212e-06,0.815952176797361,0.8
"78",0.0251188643150958,0.813986789691322,2.1024516325948e-05,0.818305658602616,0.8
"79",0.0316227766016838,0.815964877752481,8.76568959506677e-06,0.820976007322554,0.8
"80",0.0398107170553497,0.818163327127751,1.46856018636255e-05,0.824000460224063,0.8
"81",0.0501187233627272,0.820742283293578,1.48196902451223e-05,0.827419868739638,0.8
"82",0.0630957344480193,0.823322134391519,1.9536243779e-05,0.83127903605542,0.8
"83",0.0794328234724282,0.826420788915065,2.70033698284542e-05,0.835627142915729,0.8
"84",0.1,0.829955521714865,1.52041867680587e-05,0.840518309185371,0.8
"85",0.001,0.900638177571444,2.71946718983265e-06,0.900732726780896,0.9
"86",0.00125892541179417,0.900751778746722,3.12357366027192e-06,0.900867919801137,0.9
"87",0.00158489319246111,0.900882866620278,2.48244289217172e-06,0.901026949550715,0.9
"88",0.00199526231496888,0.901042546105588,2.93242350033104e-06,0.90121375247232,0.9
"89",0.00251188643150958,0.901230701398999,2.97870601850199e-06,0.901432851712254,0.9
"90",0.00316227766016838,0.901442887097384,2.35511548087024e-06,0.901689429725148,0.9
"91",0.00398107170553497,0.901695568587775,3.81345588621342e-06,0.90198940644442,0.9
"92",0.00501187233627272,0.901989691153125,2.40466427667175e-06,0.902339522646551,0.9
"93",0.00630957344480193,0.902320351307363,3.08878670409734e-06,0.902747427915171,0.9
"94",0.00794328234724281,0.902724271880823,4.0033255116294e-06,0.903221772365413,0.9
"95",0.01,0.903164655877863,1.58054883155484e-06,0.903772301031028,0.9
"96",0.0125892541179417,0.903661700089792,3.72397642514955e-06,0.904409949569405,0.9
"97",0.0158489319246111,0.904289110200446,3.25942764395879e-06,0.905146939731183,0.9
"98",0.0199526231496888,0.904932713874151,2.17244688030862e-06,0.905996872921828,0.9
"99",0.0251188643150958,0.905738622939291,5.18377265185786e-06,0.906974820216381,0.9
"100",0.0316227766016838,0.906645304940968,3.11757190219607e-06,0.908097407471051,0.9
"101",0.0398107170553497,0.907651246595326,4.35373464271295e-06,0.909382894835383,0.9
"102",0.0501187233627272,0.908846473093088,6.72579064951622e-06,0.910851251187593,0.9
"103",0.0630957344480193,0.910075138311645,3.15251707011231e-06,0.91252422604287,0.9
"104",0.0794328234724282,0.911535900447528,1.22697074041532e-05,0.914425424674003,0.9
"105",0.1,0.913238523320135,5.09689483028229e-06,0.916580397043215,0.9
"106",0.001,1,2.18938933023887e-16,1,1
"107",0.00125892541179417,1,2.74454477185462e-16,1,1
