"","theta","emp","empsd","th","beta"
"1",0.001,1.03759622760601,0.00371775756812879,1.04967539474412,1.05
"2",0.00125892541179417,1.03766639490019,0.00345530200090582,1.04960996809807,1.05
"3",0.00158489319246111,1.03791624943301,0.00335752298591689,1.04953197268244,1.05
"4",0.00199526231496888,1.03786141354328,0.00335355009723095,1.04943915529106,1.05
"5",0.00251188643150958,1.03826193366567,0.00343231663646462,1.04932890021487,1.05
"6",0.00316227766016838,1.0385886221713,0.00363011809579015,1.04919818130852,1.05
"7",0.00398107170553497,1.0390656328479,0.00353747288649239,1.04904351023951,1.05
"8",0.00501187233627272,1.03914799735609,0.00329916874164769,1.04886088121488,1.05
"9",0.00630957344480193,1.03921141394616,0.00340408419514135,1.04864571263758,1.05
"10",0.00794328234724281,1.03929697685427,0.00351472101581464,1.04839278630256,1.05
"11",0.01,1.04038951992277,0.00382372234828526,1.04809618488427,1.05
"12",0.0125892541179417,1.04037450463243,0.00381346644220097,1.0477492285606,1.05
"13",0.0158489319246111,1.04054806518199,0.0038505423914307,1.04734441162004,1.05
"14",0.0199526231496888,1.04097448408786,0.00381227158385835,1.04687333974362,1.05
"15",0.0251188643150958,1.0407744797828,0.00387691995295653,1.04632666824953,1.05
"16",0.0316227766016838,1.04061164102755,0.00403005811134391,1.04569404080378,1.05
"17",0.0398107170553497,1.04197353415321,0.00374924645315958,1.04496402674478,1.05
"18",0.0501187233627272,1.04234706498445,0.00243728901282539,1.04412405295999,1.05
"19",0.0630957344480193,1.04231052477444,0.00185320582444744,1.04316032275963,1.05
"20",0.0794328234724282,1.04158960338607,0.00172302834318949,1.04205770873409,1.05
"21",0.1,1.0406713661203,0.00168230084201405,1.04079959804134,1.05
"22",0.001,1.07788654128035,0.00937493374552513,1.09944248799808,1.1
"23",0.00125892541179417,1.07850193944832,0.00864156365389348,1.09932711988089,1.1
"24",0.00158489319246111,1.07900606089164,0.00873511040305171,1.09918893345469,1.1
"25",0.00199526231496888,1.07930788321278,0.0100050540351974,1.09902369956152,1.1
"26",0.00251188643150958,1.08023994320708,0.0101647519247443,1.09882648072911,1.1
"27",0.00316227766016838,1.08010379529862,0.0101402944831326,1.09859153225484,1.1
"28",0.00398107170553497,1.08174087183338,0.0105375364063824,1.09831219450617,1.1
"29",0.00501187233627272,1.0841518676346,0.0104745748521159,1.09798077693625,1.1
"30",0.00630957344480193,1.08645874687062,0.00940167182905938,1.09758843469185,1.1
"31",0.00794328234724281,1.08738351055705,0.0097860368727954,1.09712503910783,1.1
"32",0.01,1.08808436501125,0.00939262818034948,1.09657904380782,1.1
"33",0.0125892541179417,1.08777637895892,0.00869121436750461,1.09593734851385,1.1
"34",0.0158489319246111,1.08752342135007,0.0077896286758793,1.09518516292758,1.1
"35",0.0199526231496888,1.0875326570904,0.00739305762353218,1.09430587306501,1.1
"36",0.0251188643150958,1.08737253465348,0.00736446207014752,1.09328091203104,1.1
"37",0.0316227766016838,1.08778763361835,0.00520216409116103,1.09208963616252,1.1
"38",0.0398107170553497,1.08702183436605,0.0051971343159358,1.09070920539164,1.1
"39",0.0501187233627272,1.08616785373703,0.00478111483526331,1.0891144630644,1.1
"40",0.0630957344480193,1.08585663136066,0.00456952600192935,1.0872778045148,1.1
"41",0.0794328234724282,1.08510003945909,0.00391292409938858,1.08516901424028,1.1
"42",0.1,1.0832451511107,0.00380115064492601,1.08275503661319,1.1
"43",0.001,1.11648207864335,0.0157993391617949,1.14927164782428,1.15
"44",0.00125892541179417,1.11945690227246,0.0139141580361963,1.14911766932881,1.15
"45",0.00158489319246111,1.12046321668205,0.0132167385789521,1.14893248417177,1.15
"46",0.00199526231496888,1.12492328751684,0.00958833971799372,1.1487101402621,1.15
"47",0.00251188643150958,1.12579186462085,0.00914128445977092,1.14844365245665,1.15
"48",0.00316227766016838,1.12589944240526,0.00925202463255827,1.14812485090875,1.15
"49",0.00398107170553497,1.12820210563387,0.00811156012233212,1.14774421451458,1.15
"50",0.00501187233627272,1.12861031432268,0.00791335037441956,1.14729068996367,1.15
"51",0.00630957344480193,1.12851851138271,0.00749713649797441,1.14675149752866,1.15
"52",0.00794328234724281,1.13103698417601,0.00805283074040983,1.14611192546436,1.15
"53",0.01,1.13121676389018,0.00873604507404151,1.14535511569607,1.15
"54",0.0125892541179417,1.13065916323706,0.00875403554391611,1.14446184430058,1.15
"55",0.0158489319246111,1.13086670561549,0.00686050937965913,1.14341030101824,1.15
"56",0.0199526231496888,1.13246189111978,0.00664115919758801,1.14217587251807,1.15
"57",0.0251188643150958,1.13278321683087,0.00767050761504008,1.14073093412992,1.15
"58",0.0316227766016838,1.13288730588473,0.00693387518875651,1.13904465390445,1.15
"59",0.0398107170553497,1.13294121881361,0.00613367267820343,1.13708281065297,1.15
"60",0.0501187233627272,1.13493006771322,0.00338064756353482,1.13480762331695,1.15
"61",0.0630957344480193,1.1334400212367,0.00289361231198628,1.13217758153169,1.15
"62",0.0794328234724282,1.13149884540331,0.0025537265799006,1.12914725493117,1.15
"63",0.1,1.12858659394819,0.00240964462526654,1.12566703899197,1.15
"64",0.001,1.1625620835866,0.0166352667450685,1.1991427248931,1.2
"65",0.00125892541179417,1.16470618488414,0.0163401461430276,1.19895837058199,1.2
"66",0.00158489319246111,1.16534964555381,0.0164290877006369,1.19873589442016,1.2
"67",0.00199526231496888,1.16608679380282,0.0143795723148711,1.19846784584838,1.2
"68",0.00251188643150958,1.17056068586173,0.0108084169659447,1.19814544016213,1.2
"69",0.00316227766016838,1.1760714777849,0.00529965319901295,1.19775835366796,1.2
"70",0.00398107170553497,1.17842365608242,0.00877959637959428,1.1972944967945,1.2
"71",0.00501187233627272,1.17799342093068,0.00787580882033316,1.19673976541232,1.2
"72",0.00630957344480193,1.1778973206598,0.00764242485815444,1.19607777149061,1.2
"73",0.00794328234724281,1.17706407827306,0.007649853982548,1.19528955528971,1.2
"74",0.01,1.17700221800219,0.00740947355547754,1.19435328253524,1.2
"75",0.0125892541179417,1.17982885666367,0.00797506018972977,1.1932439313855,1.2
"76",0.0158489319246111,1.17946963902832,0.0091838514933821,1.19193297537572,1.2
"77",0.0199526231496888,1.17964715351325,0.00843737891473687,1.19038806971454,1.2
"78",0.0251188643150958,1.17958379818606,0.00764181506459153,1.18857274902327,1.2
"79",0.0316227766016838,1.1839808776225,0.00413747348871898,1.18644614440456,1.2
"80",0.0398107170553497,1.18328273427605,0.00316735533131977,1.18396272595211,1.2
"81",0.0501187233627272,1.18097138454351,0.00313935407402107,1.18107207252122,1.2
"82",0.0630957344480193,1.17931133230895,0.00289462894856877,1.17771866238425,1.2
"83",0.0794328234724282,1.1770471071046,0.0027359450996052,1.17384166422762,1.2
"84",0.1,1.17326423699203,0.00261703986835596,1.16937468461004,1.2
"85",0.001,1.18846195221607,0.0185222709385657,1.24904205556042,1.25
"86",0.00125892541179417,1.19375106465831,0.0223463602271921,1.24883327300157,1.25
"87",0.00158489319246111,1.19459177912017,0.0234323816486754,1.24858060528781,1.25
"88",0.00199526231496888,1.19624977170899,0.0217980013086472,1.248275297783,1.25
"89",0.00251188643150958,1.19635223030161,0.0215621060600476,1.24790698518717,1.25
"90",0.00316227766016838,1.19422546929218,0.021762308126967,1.24746343418231,1.25
