"","theta","emp","empsd","th","beta"
"1",0.001,1.04191560751033,0.0053209904590169,1.04967539474412,1.05
"2",0.0010471285480509,1.04190615199438,0.00532081455168259,1.04966321779955,1.05
"3",0.00109647819614319,1.04190092828705,0.0053208790801789,1.04965060186815,1.05
"4",0.00114815362149688,1.04228874514168,0.00637565592812559,1.04963753198048,1.05
"5",0.00120226443461741,1.04228089145725,0.00637519333659655,1.04962399269754,1.05
"6",0.00125892541179417,1.04234416067577,0.00628948638285783,1.04960996809807,1.05
"7",0.00131825673855641,1.04233443103615,0.00628909762172674,1.04959544176544,1.05
"8",0.00138038426460289,1.04141070626498,0.00399423279379693,1.04958039677441,1.05
"9",0.00144543977074593,1.04139962113604,0.00399193011049382,1.04956481567755,1.05
"10",0.00151356124843621,1.04157655078512,0.0039185272110919,1.04954868049139,1.05
"11",0.00158489319246111,1.04177843810475,0.00351819544695777,1.04953197268244,1.05
"12",0.00165958690743756,1.04204008856408,0.00330155986611247,1.04951467315279,1.05
"13",0.00173780082874938,1.04203011524565,0.00330066632630951,1.04949676222553,1.05
"14",0.00181970085860998,1.04201637733216,0.00329815878154098,1.04947821962996,1.05
"15",0.00190546071796325,1.04204868046316,0.00333756383381615,1.04945902448644,1.05
"16",0.00199526231496888,1.04203304511606,0.00333613022713606,1.04943915529106,1.05
"17",0.00208929613085404,1.04202075477712,0.00333436134448858,1.04941858990007,1.05
"18",0.00218776162394955,1.04256464871867,0.00361158944997543,1.04939730551397,1.05
"19",0.00229086765276777,1.0428110411977,0.00367603497432971,1.04937527866149,1.05
"20",0.00239883291901949,1.04304459397702,0.00329158438479854,1.04935248518318,1.05
"21",0.00251188643150958,1.0430243127613,0.00328988275261513,1.04932890021487,1.05
"22",0.00263026799189538,1.04315992750715,0.00332552368045089,1.04930449817085,1.05
"23",0.00275422870333817,1.04314207078999,0.00332446529842136,1.04927925272683,1.05
"24",0.00288403150312661,1.04312390756688,0.00332241174773012,1.04925313680264,1.05
"25",0.00301995172040202,1.04360511161991,0.00315912238137963,1.04922612254474,1.05
"26",0.00316227766016838,1.0435860604376,0.0031570361062238,1.04919818130852,1.05
"27",0.00331131121482591,1.04393375860392,0.0027698192808856,1.04916928364037,1.05
"28",0.00346736850452532,1.04391011714376,0.00276787046853122,1.0491393992595,1.05
"29",0.00363078054770101,1.04398114768192,0.00259331457658869,1.04910849703969,1.05
"30",0.00380189396320561,1.04396415474556,0.00259252568580406,1.04907654499067,1.05
"31",0.00398107170553497,1.04423046535597,0.00259822669463956,1.04904351023951,1.05
"32",0.00416869383470336,1.04421672351893,0.00256978190632075,1.04900935901165,1.05
"33",0.00436515832240166,1.04443313783153,0.00220529662662659,1.04897405661188,1.05
"34",0.00457088189614875,1.04440443539186,0.00220219843727599,1.04893756740515,1.05
"35",0.00478630092322639,1.04438007844577,0.00220033759542076,1.04889985479716,1.05
"36",0.00501187233627272,1.04435175814301,0.00219886451801344,1.04886088121488,1.05
"37",0.00524807460249772,1.0443247597516,0.0021970569951154,1.04882060808691,1.05
"38",0.00549540873857625,1.04429132479702,0.00219407006286705,1.04877899582372,1.05
