evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,nwThreshold,nwExponent,nwGmax,logmsepop,logmsedist
50000,0.11256234387551892,0.004392482667182174,3.4549264075477155,1999.7915997262382,0.6730096014083763,13.910397830054446,0.10808875206676419,30.450695200347365,21.89339560179229
50000,0.03696764002479829,0.011769442592657576,0.26777985423542106,1213.4636899699221,14.122345665772857,8.092483638633619,0.1062041203669742,24.109984592403897,21.916504237734905
50000,0.15700616620372462,0.0010646513997509424,6.715555190476949,383.3659644629633,1.1488900728466345,13.299675793925982,0.1064818859348741,24.44061211094468,21.90111562246271
50000,0.0757178039154224,0.006980032386248563,0.4374520962140319,2000.0,20.0,8.120938578770993,0.11313362719770076,24.25326300995579,21.90397774830577
50000,0.08650072774260867,0.004177621229911452,3.518512884160967,1999.9605988998446,0.6104139033197943,13.0983060222151,0.10818409475830532,30.26145188495039,21.893396009341718
50000,0.19781611046671832,0.004281822706576172,3.48680613390052,2000.0,0.6314231606102778,14.76436848162679,0.10804886007061193,30.35435101907189,21.893396001351107
50000,0.17788011124522493,0.001873161731297129,3.7575644613647627,1999.8685046705618,0.5785539379371041,9.553633158473966,0.10803173872269474,27.016944881131916,21.893499608905284
50000,0.15690993557138116,0.0018474336230885854,3.745332324686835,1999.9232122310761,0.5887402301659734,9.039781955957402,0.1080565203320538,26.9507166860207,21.893502239718973
50000,0.08335014932864049,0.004301607430572426,3.532801502878474,1999.9999999999998,0.5801533309970003,15.0,0.10813566974671365,30.372580871770918,21.893395778808127
50000,0.10916008880204142,0.003976758530967393,3.509783389017634,1999.9978910221157,0.6482093072528434,13.667641314728286,0.10804184256428369,30.07473274818636,21.893397827614233
50000,0.10885241726863232,0.003675836719387413,3.517025978582013,1999.997863185989,0.6479269250713369,13.670039334801041,0.10804465158637906,29.777002106460937,21.893401531298956
50000,0.08976461800810095,0.004020705732468136,3.552643456404562,1999.9303893066078,0.5755134651283088,15.0,0.10818864787798897,30.116998886254326,21.893397371917317
50000,0.08399647271775634,0.003935516482340317,3.5619195746519923,1999.9204220691038,0.5775413123980989,15.0,0.10819101975689305,30.036093309596062,21.893398139807648
50000,0.1026940855511302,0.0013338573101804303,3.826117003539981,1999.9756782964346,0.5885853607170481,12.427968517220334,0.10808194866674244,25.226842389877852,21.893570871857282
50000,0.10103053866573075,0.0022897685135033438,3.634517801092688,1999.9742132400795,0.6623314284023136,13.318540093396429,0.10805282891038095,27.913771950163287,21.89346096913162
50000,0.1057572886846639,0.0013442474640799722,3.787828576660286,2000.0,0.6361764358685463,12.028061326149246,0.10815308307531568,25.268905995023854,21.89356987401329
50000,0.12916125746851523,0.0038969255138615448,3.5072470351427336,1999.7743650414004,0.6462400753932095,13.074312071589501,0.10803587444181942,29.997950691070898,21.893398435134074
50000,0.18509645443430084,0.0019125547985207986,3.7376937348302133,1999.994831689441,0.5978827171898514,8.639656788614827,0.10799423339487005,27.115010741496977,21.89349538264383
50000,0.11413308777895144,0.0017731661870354419,3.762073981631231,1999.9977363827202,0.5967218374038081,12.925158161645937,0.10787374156282058,26.75103119218171,21.89351192962947
50000,0.10061233675410314,0.0014976118713243584,3.779701476758963,1999.9486847850997,0.5854116791698517,11.862281987634377,0.10815633990871754,25.866083681725087,21.893547019045126
50000,0.11248681702633623,0.002267798471928073,3.5634747264287827,2000.0,0.7938302759786261,15.0,0.10807650846923983,27.871789082028496,21.89346445343129
50000,0.11628309040023772,0.0024038283677589953,3.5864410244430336,1999.9988746818674,0.705907536931008,5.913633304833343,0.10803174202256777,28.116655628660542,21.893452868872018
50000,0.11012165552455809,0.0019290653122550942,3.7363166851946654,1999.7918602875484,0.5928220330421139,13.424505991079707,0.10811028282450391,27.155193266942458,21.893493590293346
50000,0.12217960393614802,0.003489047275474105,3.573539088090487,1999.9953983471569,0.6061458360352152,10.53878494865252,0.10808397409737101,29.58003709023132,21.893405137780956
50000,0.11607468398821111,0.003116600270807263,3.5872020225131034,1999.8923909734824,0.6318351226423508,12.951209505522893,0.1080372185403135,29.14876146354161,21.893415992739254
50000,0.16120643944701388,0.001384814903027195,3.8436411736369305,1999.9100198308868,0.5631464083034937,13.859662914182502,0.10812826862160818,25.431598156460257,21.8935634157774
50000,0.09670159716634458,0.0014633114590563076,3.796785547668029,2000.0,0.5816060712527498,9.939512451431309,0.10813336514012571,25.73803263241909,21.893551132050348
50000,0.09118998396864367,0.0012816743250414872,3.8288722671237365,1999.972567667454,0.5863538446259279,12.650690905806332,0.10806134351689037,25.019490579278518,21.893579040924244
50000,0.10963108704245864,0.003635239665695913,3.529268433901232,1999.9958213611042,0.641535656238423,13.601858486022401,0.10804901781431493,29.735113566094764,21.893402075685287
50000,0.11409257543028956,0.002344637296575152,3.592480143665232,1999.9969814579777,0.7090090034999003,14.70150760402886,0.10807004904397095,28.01287269411255,21.893456885823873
50000,0.17576495296527284,0.0018214305273577052,3.7448947542272726,1999.2644559760286,0.5926291595786888,11.566807621982111,0.1080082035537169,26.88231400848814,21.893505421405568
50000,0.14940500582360458,0.001544617973788752,3.7797117726009244,1999.7459810423939,0.5925352617101589,12.60359433181947,0.10806290037118736,26.03508074190454,21.893539328193274
50000,0.11385720700212798,0.001534715262398219,3.7933274222652233,2000.0,0.5864649534672852,12.368839120617457,0.10824742205933667,26.00019969271298,21.89354183556739
50000,0.10102912819301624,0.002382875498566565,3.6244631963467246,1999.9615376969566,0.6910942750842171,13.206831393306604,0.10801879255630241,28.08087391060591,21.893455208063877
50000,0.11142502071164062,0.0022205188388891594,3.5601418957093043,2000.0,0.7916182923384637,8.423701952433786,0.1079982287142413,27.781661928512452,21.89346780324829
50000,0.06748163951185868,0.0031468073424006497,3.499288116796529,1999.936670908456,0.7355986042529257,13.99136836273162,0.10804251297237151,29.184492116821485,21.89341476441021
50000,0.10461825525566955,0.0013933203378124481,3.775737495516586,2000.0,0.6168974944315407,11.757356327366777,0.10789859166388596,25.46564756448191,21.89356196611703
50000,0.06637303652448194,0.010814264778875465,0.27670389712612037,1999.9999999999998,20.0,13.423545072361994,0.11245014487698612,24.163984724363736,21.906101766404326
50000,0.0940151783300578,0.0033108819037651087,3.5405660773888292,1999.8819400746543,0.6592313264624771,14.686168367352137,0.10835788499151636,29.379900899026996,21.893410828186266
50000,0.1110849712597025,0.0032309084618180567,3.5779192019917483,2000.0,0.6325350500281202,12.111866081194878,0.10794313698711691,29.286959417460032,21.89341300957592
50000,0.11126914068146852,0.0032024812014402964,3.58174073555877,1999.871058272153,0.6380035024601406,12.835546521775356,0.10794325306665492,29.25314441015166,21.893414243495336
50000,0.12958503443806202,0.0031729934222689596,3.623473055901839,1999.712062879307,0.575503644916398,5.595709824057017,0.1080464888142389,29.218249411459972,21.893414685193605
50000,0.1780541997110039,0.0018344298749478282,3.7495634560336786,2000.0,0.5974897411856037,9.75269154474205,0.10802243015973577,26.916765242339363,21.893503676235287
50000,0.2,0.00377353800468435,3.5085818382936984,2000.0,0.6453423960696505,13.959043189493284,0.10804567118038587,29.87620321883623,21.89340021909729
50000,0.12675209876918006,0.0026202953140990505,3.612375616713407,1999.9989584454258,0.6377900995210947,6.521537739548248,0.10794974794860523,28.468566895414405,21.893440122020134
50000,0.10489345746951971,0.002539007563081099,3.5527199404179157,1999.984744287191,0.7711604256958029,14.98116154448889,0.1080762556547586,28.34045477091142,21.893445075195018
50000,0.10139947394750587,0.0020950077600393325,3.71257155983542,1999.4635788562946,0.6115165002687246,10.403606355155693,0.10824122243979331,27.52994140735637,21.893478860345454
50000,0.09836292697101133,0.0014863161915562718,3.7952192863962013,2000.0,0.5827539888165271,7.198367069136338,0.1081429076517408,25.824392170350826,21.89354775278032
50000,0.09786061431183016,0.002363353625866039,3.6561898421451677,1999.4186376597554,0.6334597841191829,10.370545408065711,0.10806836940920186,28.047043451459885,21.893455688412
50000,0.10605201466721503,0.001758541571855839,3.72487796893231,1999.9224528227132,0.6280921444325569,11.626914711984975,0.10797589235839944,26.70958370287642,21.89351223106807
50000,0.10881877273800084,0.00214248827957482,3.755790977645021,2000.0,0.5554150510084918,3.2380078320260126,0.10806516447779367,27.629207789551593,21.89347435132601
50000,0.10285814714892694,0.0021271095936859323,3.698796344882139,1999.207460196543,0.6128287135314188,10.405106682245854,0.10823952549656475,27.596895515917254,21.893475552432125
50000,0.10755754572887338,0.0017845914625328168,3.7601939659477877,1999.7956045491687,0.5962880687514794,13.286873589987467,0.10785396973457938,26.78268217002622,21.893510901636752
