accessibility,activesentropy,collcost,constrcost,empentropy,euclpace,expcollab,failed,game,gametype,id,lambdaacc,realcollab,regionalproba,replication,setupType,stability,targetDistance,targetNetwork,traveldistance,wantedcollab
0.4626868628303259,0.9986874183268781,4.884497182628474E-4,0.0033428799578608353,0.9983906658294551,7.816829548685016,0.0,0.0,1.5738602324172786,simple-nash,0,0.006985184639528004,0.0,0.8225418988668743,-1295861645,1,0.019742992435785044,140.85585803073315,0,121.68120207536863,0.0
0.4626868628303259,0.9986874183268781,4.884497182628474E-4,0.0033428799578608353,0.9983906658294551,7.816829548685016,0.0,0.0,1.5738602324172786,simple-nash,0,0.006985184639528004,0.0,0.8225418988668743,-400973137,1,0.019742992435785044,140.85585803073315,0,121.68120207536863,0.0
0.7558965361133004,0.9993324062452461,2.0925307080758783E-4,0.0018347654630709524,0.9990963550478673,7.975909260747297,0.0,0.0,1.000320784279668,simple-nash,1970,0.002275059897589613,0.0,0.8034971792721187,1129144047,1,0.023055589505677473,144.33316209377477,0,127.13158892897837,0.0
0.7558965361133004,0.9993324062452461,2.0925307080758783E-4,0.0018347654630709524,0.9990963550478673,7.975909260747297,0.0,0.0,1.000320784279668,simple-nash,1970,0.002275059897589613,0.0,0.8034971792721187,1336923099,1,0.023055589505677473,144.33316209377477,0,127.13158892897837,0.0
0.6770927342822962,0.9992777934195041,9.416116949107159E-5,0.004881517312996565,0.9989729841241106,3.3185139226135134,0.0,0.0,1.0032295940446925,simple-nash,1943,0.007770270958689801,0.0,0.9952422126106905,98633635,1,0.022665120392961195,142.7446693088402,0,52.58528100381158,0.0
0.6770927342822962,0.9992777934195041,9.416116949107159E-5,0.004881517312996565,0.9989729841241106,3.3185139226135134,0.0,0.0,1.0032295940446925,simple-nash,1943,0.007770270958689801,0.0,0.9952422126106905,1756686571,1,0.022665120392961195,142.7446693088402,0,52.58528100381158,0.0
0.4562170481291944,0.9986573721918163,3.648044139475255E-4,0.004700618373432362,0.9983680473951584,8.70985031092042,0.46358415306142087,0.0,2.760038355263915,discrete-choices,1999,0.0064000704952032784,1.0,0.8519535153438432,-2055952038,1,0.01963193952056899,137.86928862202123,0,135.50315474718192,1.0
0.4562170481291944,0.9986573721918163,3.648044139475255E-4,0.004700618373432362,0.9983680473951584,8.70985031092042,0.46358415306142087,0.0,2.760038355263915,discrete-choices,1999,0.0064000704952032784,1.0,0.8519535153438432,-760255899,1,0.01963193952056899,137.86928862202123,0,135.50315474718192,1.0
0.7370349000466502,0.9993267073216647,1.9544848192922635E-4,0.002056223412893678,0.9990742630469318,5.643859562607786,0.5,0.0,1.951241222685368,simple-nash,17,0.0035212145816852247,0.0,0.5222826061365125,306368308,1,0.023000904521019425,154.80061275928017,0,89.8363452007054,0.5
0.7370349000466502,0.9993267073216647,1.9544848192922635E-4,0.002056223412893678,0.9990742630469318,5.643859562607786,0.5,0.0,1.951241222685368,simple-nash,17,0.0035212145816852247,0.0,0.5222826061365125,-1751215518,1,0.023000904521019425,154.80061275928017,0,89.8363452007054,0.5
0.466947649515523,0.9987067415837253,1.8089862675471513E-4,0.0036087325059771984,0.9984053927733162,7.345660875015534,0.0,0.0,2.4916050176219757,discrete-choices,1984,0.007332476871603329,0.0,0.89146511054565,-1086134341,1,0.019816069244906136,155.47115039758464,0,114.39058794226466,0.0
