stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
density function probability	probability density functions	probability density functions|&|Probability density functions	3	11,9142708474	50,7597451677	331,528820214	6,0	69,0	 
characteristic flow	flow characteristics	flow characteristics|&|characteristics of the flow	2	7,86819688189	36,7863663453	342,007293199	5,0	41,0	 
experimental measurement	experimental measurements	experimental measurements	2	9,44183625827	42,4221893287	188,148994978	6,0	54,0	 
flat plate	flat plate	flat plate	2	29,8991481512	111,219213857	210,774603101	13,0	138,0	 
annulus concentric	concentric annulus	concentric annulus	2	7,86819688189	38,5421037399	274,78172731	4,0	26,0	 
numerical result	numerical results	numerical results	2	14,1627543874	59,5589134593	193,260654325	11,0	85,0	 
flow separation	flow separation	flow separation	2	15,7363937638	62,665095721	213,877986034	10,0	118,0	 
boundary flow layer	boundary layer flow	boundary layer flow	3	27,7999653106	110,441853757	372,948337724	11,0	101,0	 
shear wall	wall shear	wall shear	2	11,0154756347	49,4925542168	389,643664391	40,0	390,0	 
flow fluid	fluid flow	fluid flow	2	11,0154756347	47,7945111591	222,003823311	7,0	59,0	 
function wall	wall function	wall function	2	7,86819688189	40,8056429254	193,06859887	3,0	33,0	 
flow study	flow studies	flow studies	2	11,0154756347	53,9589452359	218,400424669	4,0	21,0	 
constant flux heat	constant heat flux	constant heat flux	3	7,94284723159	39,345392276	273,874378284	3,0	40,0	 
flow shear	shear flow	shear flow|&|shear flows|&|flow in the shear	2	84,9765263245	247,916096923	278,080439277	33,0	213,0	 
channel flow plane	plane channel flow	plane channel flow	3	9,92855903949	49,181740345	193,560573704	5,0	56,0	 
element finite method	finite element method	finite element method	3	13,8999826553	64,8556606656	233,901000179	4,0	29,0	 
flow thermal	flow and thermal	flow and thermal	3	9,44183625827	42,4221893287	203,151291196	6,0	62,0	 
force lift	lift force	lift force|&|lift forces	2	25,1782300221	105,882512816	291,9861176	10,0	79,0	 
coefficient friction skin	skin friction coefficient	skin friction coefficient	3	7,94284723159	39,345392276	239,775696664	3,0	38,0	 
fraction volume	volume fractions	volume fractions|&|volume fraction	2	12,589115011	54,6222984676	194,369222162	7,0	61,0	 
channel flow heat transfer turbulent	turbulent heat transfer in a channel flow	turbulent heat transfer in a channel flow|&|turbulent channel flow with heat transfer|&|turbulent heat transfer in channel flow|&|heat transfer of turbulent channel flow|&|heat transfer in a turbulent channel flow	7	13,8999826553	57,0770109197	318,023934505	10,0	126,0	 
development flow	flow development	flow development|&|development of the flow	2	94,4183625827	249,941959559	417,186438425	40,0	169,0	 
flow pipe turbulent	turbulent pipe flow	turbulent pipe flow	3	17,8714062711	76,1396177515	252,80912575	8,0	92,0	 
present result	present results	present results	2	9,44183625827	42,4221893287	267,712872199	6,0	53,0	 
channel friction half velocity width	friction velocity and the channel half width	friction velocity and the channel half width	7	11,9142708474	50,7597451677	393,046404206	6,0	56,0	 
shear stress wall	wall shear stress	wall shear stress|&|wall shear stresses	3	133,042691129	340,012880484	387,305737139	36,0	364,0	 
flow rate	flow rate	flow rate|&|flow rates	2	34,6200662803	126,214519453	222,28956557	15,0	83,0	 
heat transfer turbulent	turbulent heat transfer	turbulent heat transfer	3	27,7999653106	99,1699378165	303,760356769	17,0	200,0	 
entrance flow	entrance flow	entrance flow|&|flows near the entrance|&|entrance flows|&|flow entrance|&|flow near the entrance	2	15,7363937638	68,2778730845	330,290383047	7,0	47,0	 
depth flow	flow depth	flow depth	2	9,44183625827	46,2505244879	204,044334221	4,0	34,0	 
component velocity	velocity components	velocity components|&|velocity component|&|components of velocity|&|components of the velocity	2	34,6200662803	119,492825364	202,261440246	17,0	127,0	 
diameter pipe	pipe diameter	pipe diameter	2	9,44183625827	42,4221893287	222,95508887	6,0	44,0	 
particle tracking	particle tracking	particle tracking	2	7,86819688189	36,7863663453	203,963340154	5,0	34,0	 
combustion model	combustion model	combustion model	2	11,0154756347	57,1279000955	222,077632512	3,0	28,0	 
inner wall	inner wall	inner wall	2	15,7363937638	73,5727326905	282,862894371	5,0	52,0	 
energy equation momentum	momentum and energy equations	momentum and energy equations	4	9,92855903949	44,1099779805	241,928545375	5,0	47,0	 
length scale	length scale	length scale|&|length scales	2	11,0154756347	51,5009128834	236,044801313	5,0	47,0	 
region separation	separation region	separation region|&|region of separation	2	7,86819688189	36,7863663453	212,755701549	5,0	53,0	 
flux heat	heat flux	heat flux|&|heat fluxes	2	26,7518693984	92,3353650541	202,473020206	30,0	376,0	 
field flow heat transfer turbulent	turbulent flow field and the heat transfer	turbulent flow field and the heat transfer|&|turbulent flow field and heat transfer	7	7,94284723159	39,345392276	252,726620461	3,0	35,0	 
flow phenomenon	flow phenomena	flow phenomena|&|flow phenomenon	2	9,44183625827	46,2505244879	276,368800069	4,0	22,0	 
channel flow open	open channel flow	open channel flow|&|flow in an open channel	3	17,8714062711	76,1396177515	237,486502751	6,0	42,0	 
flow regime	flow regimes	flow regimes|&|flow regime	2	17,3100331402	70,7553993108	213,832175371	9,0	71,0	 
section test	test section	test section	2	9,44183625827	44,1436396143	203,714056872	5,0	59,0	 
eddy simulation	eddy simulation	eddy simulation|&|eddy simulations	2	17,3100331402	72,7942275613	244,456711963	42,0	454,0	 
entrance region	entrance region	entrance region	2	28,3255087748	107,632821441	357,080610921	14,0	93,0	 
fluctuation temperature	temperature fluctuations	temperature fluctuations	2	15,7363937638	66,1765705103	191,542611431	11,0	140,0	 
eddy large simulation	large eddy simulation	large eddy simulation|&|Large eddy simulation	3	97,299878587	245,761446783	250,98528691	37,0	404,0	 
component shear stress	shear stress component	shear stress component	3	7,94284723159	39,345392276	212,775631459	3,0	25,0	 
entrance length	entrance length	entrance length	2	29,8991481512	122,213871537	334,453079667	9,0	71,0	 
bed shear stress	bed shear stress	bed shear stress	3	7,94284723159	37,0603775232	226,281334027	4,0	40,0	 
sediment transport	sediment transport	sediment transport	2	11,0154756347	53,9589452359	195,05422804	4,0	33,0	 
core vortex	vortex core	vortex core	2	7,86819688189	40,8056429254	350,472873712	3,0	13,0	 
shedding vortex	vortex shedding	vortex shedding	2	12,589115011	54,6222984676	237,670842335	7,0	62,0	 
boundary layer turbulent	turbulent boundary layer	turbulent boundary layer|&|turbulent boundary layers	3	37,7285243501	131,567879506	189,226819718	14,0	120,0	 
flow pipe	pipe flow	pipe flow|&|pipe flows	2	40,9146237858	146,339796518	292,309991745	20,0	196,0	 
fluctuation temperature velocity	velocity and temperature fluctuations	velocity and temperature fluctuations	4	9,92855903949	46,325471904	187,360188592	4,0	61,0	 
Direct numerical simulation	Direct numerical simulation	Direct numerical simulation|&|Direct numerical simulations	3	69,4999132764	175,543890559	228,911639907	42,0	387,0	 
flow technique visualization	flow visualization technique	flow visualization technique|&|technique of flow visualization	3	7,94284723159	37,0603775232	908,10981978	4,0	20,0	 
free-stream velocity	free-stream velocity	free-stream velocity	2	9,44183625827	46,2505244879	232,007457413	4,0	37,0	 
blood flow velocity	blood flow velocity	blood flow velocity|&|velocity of blood flow	3	11,9142708474	52,9319735766	550,983992239	5,0	33,0	 
gradient velocity	velocity gradient	velocity gradient|&|velocity gradients	2	18,8836725165	71,755214294	228,821077786	12,0	107,0	 
cross section	cross section	cross section	2	15,7363937638	66,1765705103	246,637963785	8,0	73,0	 
development length	development length	development length	2	9,44183625827	46,2505244879	310,658575905	4,0	32,0	 
Large-eddy simulation	Large-eddy simulation	Large-eddy simulation|&|Large-eddy simulations	2	29,8991481512	105,010973727	222,314048019	18,0	176,0	 
motion particle	particle motion	particle motion|&|motion of a particle	2	7,86819688189	40,8056429254	240,560098689	3,0	30,0	 
boundary layer	boundary layer	boundary layer|&|boundary layers	2	138,480265121	323,146158779	279,978936887	66,0	591,0	 
flow region	flow region	flow region|&|region flow|&|region of the flow	2	20,4573118929	88,7612350098	221,368189002	7,0	69,0	 
shear stress	shear stress	shear stress|&|shear stresses	2	116,449313852	286,013498894	302,752863945	76,0	715,0	 
large-eddy simulation	large-eddy simulation	large-eddy simulation|&|large-eddy simulations	2	39,3409844095	127,474193791	230,092328917	21,0	221,0	 
energy equation	energy equations	energy equations|&|energy equation	2	14,1627543874	59,5589134593	216,733724303	13,0	140,0	 
distribution pressure	pressure distribution	pressure distribution	2	7,86819688189	36,7863663453	201,82740297	5,0	51,0	 
shear velocity	shear velocity	shear velocity|&|velocity shear	2	20,4573118929	91,9147435455	210,151905293	8,0	80,0	 
leakage tip vortex	tip leakage vortex	tip leakage vortex	3	7,94284723159	42,5659396874	303,307589268	2,0	14,0	 
bundle tube	tube bundle	tube bundle	2	9,44183625827	48,9667715104	223,066648074	3,0	34,0	 
boundary flow layer turbulent	turbulent boundary layer flow	turbulent boundary layer flow	4	7,94284723159	39,345392276	207,379672102	3,0	32,0	 
gradient temperature	temperature gradients	temperature gradients|&|temperature gradient	2	9,44183625827	44,1436396143	202,284538307	5,0	56,0	 
layer shear	shear layer	shear layer|&|shear layers	2	50,3564600441	160,824384743	208,543146892	27,0	260,0	 
