stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
engineering traffic	traffic engineering	traffic engineering	2	11,0154756347	47,099586883	311,429508443	5,0	55,0	 
control traffic	traffic control	traffic control	2	15,7363937638	61,9902645125	286,524513107	7,0	77,0	 
traffic urban	urban traffic	urban traffic	2	6,29455750551	28,3186395631	335,053302099	5,0	48,0	 
flow forecasting traffic	traffic flow forecasting	traffic flow forecasting	3	7,94284723159	36,1717608145	234,009476347	3,0	29,0	 
equilibrium network	network equilibrium	network equilibrium|&|equilibrium network	2	6,29455750551	30,1294709115	300,903696167	8,0	87,0	 
signal timing	signal timing	signal timing	2	14,1627543874	63,7169390171	242,106161008	4,0	30,0	 
network neural	neural network	neural network	2	12,589115011	51,5328322474	346,340989469	6,0	34,0	 
network performance transportation	transportation network performance	transportation network performance|&|performance of a transportation network	3	5,95713542369	27,1288206109	544,676595814	3,0	15,0	 
guidance system	guidance system	guidance system|&|guidance systems	2	11,0154756347	49,5576192355	250,712295189	6,0	82,0	 
system traffic urban	urban traffic system	urban traffic system	3	11,9142708474	50,8301190926	329,293899112	4,0	35,0	 
network road urban	urban road network	urban road network	3	7,94284723159	36,1717608145	222,478371858	3,0	45,0	 
development urban	urban development	urban development	2	11,0154756347	49,5576192355	490,133878619	4,0	18,0	 
network optimization problem	network optimization problems	network optimization problems	3	7,94284723159	39,3923082259	243,250913351	2,0	14,0	 
model traffic	traffic model	traffic model|&|model of the traffic	2	9,44183625827	42,4779593447	517,875093522	6,0	34,0	 
algorithm model	model and algorithm	model and algorithm|&|model and the algorithm	3	12,589115011	47,9111695507	210,010400447	8,0	95,0	 
model network	network model	network model|&|network models	2	12,589115011	49,59221161	326,109461299	12,0	107,0	 
guidance route	route guidance	route guidance	2	14,1627543874	57,9744362783	249,08436796	7,0	70,0	 
growth relationship urban	relationship between urban growth	relationship between urban growth|&|relationship with urban growth	4	5,95713542369	29,5442311694	345,614561117	2,0	13,0	 
trade wildlife	wildlife trade	wildlife trade|&|WILDLIFE TRADE	2	11,0154756347	57,1929651142	974,416989457	2,0	4,0	 
design network problem	network design problem	network design problem|&|network design problems	3	75,4570487001	183,642898829	228,525437536	45,0	593,0	 
design network	network design	network design|&|design network	2	47,2091812914	141,383534223	237,891246696	59,0	668,0	 
demand transit variable	variable transit demand	variable transit demand	3	5,95713542369	29,5442311694	209,402595277	2,0	42,0	 
control signal traffic	traffic signal control	traffic signal control	3	5,95713542369	29,5442311694	219,67202091	2,0	25,0	 
network traffic	traffic network	traffic network|&|network traffic|&|traffic networks	2	102,286559465	219,663807836	391,767161959	61,0	433,0	 
growth management urban	urban growth management	urban growth management	3	5,95713542369	29,5442311694	904,76411565	2,0	11,0	 
control system	control system	control system|&|control systems	2	7,86819688189	37,6618386394	212,109454065	3,0	30,0	 
cost network total travel	total travel cost in the network	total travel cost in the network	6	5,95713542369	27,1288206109	198,906113263	3,0	65,0	 
design network problem transportation	transportation network design problem	transportation network design problem|&|transportation network design problems	4	31,7713889264	109,782604955	246,666324818	10,0	122,0	 
cost time travel	travel time and travel cost	travel time and travel cost	5	5,95713542369	27,1288206109	200,446030083	3,0	35,0	 
network transport	transport network	transport network	2	7,86819688189	35,3982994539	216,268686286	4,0	28,0	 
article full	Full article	Full article	2	9,44183625827	38,6496241855	1645,89697495	6,0	14,0	 
application system	systems applications	systems applications|&|systems and applications	2	6,29455750551	32,681694351	338,59739407	2,0	11,0	 
freight network transportation	freight transportation network	freight transportation network	3	7,94284723159	39,3923082259	581,330651981	2,0	12,0	 
growth management	growth management	growth management	2	11,0154756347	52,7265740951	560,686939831	3,0	13,0	 
model simulation	simulation model	simulation model|&|simulation models	2	7,86819688189	35,3982994539	273,33491899	6,0	50,0	 
network urban	urban network	urban network|&|urban networks|&|network and urban	2	7,86819688189	35,3982994539	205,146691054	5,0	32,0	 
network road transportation	road transportation network	road transportation network|&|road network transportation	3	11,9142708474	54,2576412217	207,070912579	3,0	30,0	 
assignment traffic	traffic assignment	traffic assignment	2	44,0619025386	139,991399941	285,900920594	43,0	435,0	 
network performance	network performance	network performance	2	22,0309512693	78,9284820086	223,235419141	10,0	103,0	 
decision investment optimal order	optimal investment decision in order	optimal investment decision in order	5	5,95713542369	27,1288206109	198,906113263	3,0	65,0	 
choice travel	travel choice	travel choice	2	6,29455750551	30,1294709115	209,747667317	3,0	25,0	 
route set size	route set size	route set size	3	5,95713542369	29,5442311694	242,282186103	2,0	27,0	 
design network transportation	transportation network design	transportation network design	3	17,8714062711	63,8576637694	258,256828062	16,0	186,0	 
path problem short	shortest path problem	shortest path problem	3	5,95713542369	33,6734027926	274,166806153	1,0	8,0	 
assignment problem traffic	traffic assignment problem	traffic assignment problem	3	15,8856944632	58,8836066995	322,978149126	8,0	74,0	 
design network problem route	route network design problem	route network design problem	4	5,95713542369	27,1288206109	229,708386891	3,0	51,0	 
average time travel	average travel time	average travel time	3	5,95713542369	27,1288206109	206,202473615	3,0	23,0	 
simulation traffic	traffic simulation	traffic simulation	2	6,29455750551	28,3186395631	320,850501019	8,0	73,0	 
equilibrium model multicriteria network traffic	multicriteria traffic network equilibrium model	multicriteria traffic network equilibrium model	5	7,94284723159	39,3923082259	318,91928779	2,0	26,0	 
city network public transportation	city public transportation network	city public transportation network|&|public transportation network of the city	4	7,94284723159	39,3923082259	812,912101821	2,0	11,0	 
quality service	service quality	service quality|&|quality of service	2	9,44183625827	42,4779593447	422,883464575	4,0	14,0	 
constraint equilibrium	equilibrium constraints	equilibrium constraints	2	6,29455750551	32,681694351	207,187482889	2,0	17,0	 
model network neural	neural network model	neural network model	3	9,92855903949	49,2403852824	474,209249584	2,0	20,0	 
freight transportation	freight transportation	freight transportation	2	6,29455750551	32,681694351	205,050943062	3,0	17,0	 
congestion traffic	traffic congestion	traffic congestion	2	23,6045906457	82,3164729448	223,146681832	11,0	119,0	 
growth urban	urban growth	urban growth	2	31,4727875276	107,016806679	842,693447211	17,0	62,0	 
choice model	choice model	choice model|&|choice models	2	11,0154756347	47,099586883	298,94340389	10,0	101,0	 
congestion pricing	congestion pricing	congestion pricing	2	6,29455750551	32,681694351	452,08118479	2,0	14,0	 
assignment problem	assignment problem	assignment problem|&|assignment problems	2	9,44183625827	40,3710744711	310,201197036	12,0	106,0	 
guidance route system	route guidance system	route guidance system	3	5,95713542369	27,1288206109	232,476652779	3,0	39,0	 
network transportation urban	urban transportation network	urban transportation network|&|urban transportation networks	3	29,7856771185	94,3523868228	218,986274021	12,0	101,0	 
method solution	solution methods	solution methods	2	9,44183625827	40,3710744711	212,697474833	5,0	51,0	 
system traffic	traffic system	traffic system|&|traffic systems	2	11,0154756347	45,0912282164	335,946960315	9,0	75,0	 
area urban	urban areas	urban areas|&|urban area	2	14,1627543874	52,2319335395	224,128627837	9,0	76,0	 
efficiency network transportation	transportation network efficiency	transportation network efficiency|&|efficiency of the transportation network	3	13,8999826553	63,3005814253	1012,10812844	3,0	16,0	 
equilibrium model network	network equilibrium model	network equilibrium model|&|network equilibrium models	3	5,95713542369	27,1288206109	286,735209459	4,0	52,0	 
mode transportation	transportation modes	transportation modes	2	6,29455750551	30,1294709115	268,215675983	3,0	29,0	 
measurement performance	performance measurement	performance measurement	2	11,0154756347	57,1929651142	249,873055475	2,0	31,0	 
efficiency network	network efficiency	network efficiency	2	6,29455750551	28,3186395631	430,054731922	5,0	39,0	 
demand traffic	traffic demand	traffic demand	2	22,0309512693	81,2496743947	209,766261701	9,0	103,0	 
public transportation	public transportation	public transportation	2	7,86819688189	37,6618386394	276,580621675	3,0	11,0	 
assignment model traffic	traffic assignment model	traffic assignment model|&|traffic assignment models	3	45,6713715817	128,766015337	265,404565899	24,0	283,0	 
series time	time series	time series	2	7,86819688189	35,3982994539	308,907765204	4,0	28,0	 
