stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
complex network	complex networks	complex networks|&|complex network	2	6,29455750551	29,2984750652	374,755700352	4,0	13,0	 
network traffic urban	urban traffic network	urban traffic network|&|urban traffic networks|&|traffic in urban networks	3	33,7571007343	99,7741452817	216,706004413	13,0	112,0	 
flow traffic	traffic flow	traffic flow|&|Traffic flow	2	44,0619025386	137,214386196	299,754895336	16,0	166,0	 
21st century	21st century	21st century	2	7,86819688189	32,6038172515	727,567255104	5,0	23,0	 
management strategy	management strategy	management strategy|&|management strategies	2	6,29455750551	27,4876437169	462,403823648	4,0	31,0	 
model two-fluid	two-fluid model	two-fluid model	2	6,29455750551	31,8506985047	302,986389507	2,0	29,0	 
result simulation	simulation results	simulation results|&|result of simulation	2	11,0154756347	41,9389424278	211,069560265	7,0	73,0	 
assignment flow	flow assignment	flow assignment	2	9,44183625827	43,9477125979	234,039687068	3,0	23,0	 
period time	time periods	time periods|&|time period	2	6,29455750551	29,2984750652	311,642184337	4,0	37,0	 
Urban growth	Urban growth	Urban growth	2	7,86819688189	34,3595546461	750,306927604	4,0	5,0	 
multiple period time	multiple time periods	multiple time periods	3	9,92855903949	43,9039510069	318,967928052	3,0	30,0	 
flow link	link flows	link flows	2	7,86819688189	34,3595546461	250,775789468	4,0	50,0	 
network planning transportation	transportation network planning	transportation network planning	3	7,94284723159	38,3437082169	339,962311037	2,0	8,0	 
choice model route	route choice model	route choice model	3	19,857118079	74,0439966032	254,024783917	6,0	73,0	 
path problem	path problem	path problem|&|path problems	2	6,29455750551	31,8506985047	208,764822594	3,0	21,0	 
consumer surplus	consumer surplus	consumer surplus	2	6,29455750551	29,2984750652	261,181064285	3,0	45,0	 
flow network	network flow	network flow|&|network flows	2	7,86819688189	32,6038172515	211,482958065	5,0	43,0	 
link travel	link travel	link travel|&|travel along a link	2	4,72091812914	21,9738562989	240,181153075	5,0	52,0	 
assignment model	assignment model	assignment model|&|assignment models	2	22,0309512693	78,3411889329	238,09447253	29,0	326,0	 
multimodal network traffic urban	urban multimodal traffic network	urban multimodal traffic network	4	7,94284723159	38,3437082169	209,71573264	2,0	29,0	 
network public transportation	public transportation network	public transportation network	3	5,95713542369	26,3423706041	458,061120014	4,0	17,0	 
development regional	regional development	regional development	2	9,44183625827	47,7760477571	373,338220347	2,0	9,0	 
layout network transportation	transportation network layout	transportation network layout	3	5,95713542369	28,7577811627	666,648639665	2,0	8,0	 
model network traffic	traffic network model	traffic network model|&|model under a traffic network	3	5,95713542369	26,3423706041	276,261599021	5,0	45,0	 
behavior travel	travel behavior	travel behavior	2	4,72091812914	21,9738562989	732,896020157	3,0	19,0	 
length path	path length	path length	2	6,29455750551	31,8506985047	509,459732609	2,0	11,0	 
network street	street network	street network	2	6,29455750551	29,2984750652	290,344379274	3,0	38,0	 
engineering traffic	traffic engineering	traffic engineering	2	6,29455750551	27,4876437169	229,35561383	4,0	49,0	 
congestion toll	congestion tolls	congestion tolls	2	4,72091812914	23,8880238785	464,139533418	2,0	15,0	 
traffic urban	urban traffic	urban traffic	2	6,29455750551	27,4876437169	305,473966654	5,0	51,0	 
flow forecasting traffic	traffic flow forecasting	traffic flow forecasting	3	7,94284723159	35,1231608055	283,815785791	3,0	27,0	 
network transit	transit network	transit network	2	6,29455750551	27,4876437169	209,582918438	6,0	82,0	 
network traffic	traffic network	traffic network|&|network traffic|&|traffic networks	2	83,4028869481	188,213406264	297,725327794	46,0	361,0	 
signal timing	signal timing	signal timing	2	14,1627543874	61,847198363	280,661960132	4,0	31,0	 
network performance transportation	transportation network performance	transportation network performance|&|performance of a transportation network	3	5,95713542369	26,3423706041	863,369787636	3,0	15,0	 
guidance system	guidance system	guidance system|&|guidance systems	2	11,0154756347	48,1033765046	192,575194106	5,0	78,0	 
system traffic urban	urban traffic system	urban traffic system	3	11,9142708474	49,2572190791	377,168228417	4,0	33,0	 
network road urban	urban road network	urban road network	3	7,94284723159	35,1231608055	295,955631069	3,0	45,0	 
system traffic	traffic system	traffic system|&|traffic systems	2	11,0154756347	43,6369854855	370,844846304	9,0	76,0	 
development urban	urban development	urban development	2	11,0154756347	48,1033765046	485,620584987	4,0	22,0	 
network optimization problem	network optimization problems	network optimization problems	3	7,94284723159	38,3437082169	268,242036288	2,0	15,0	 
algorithm model	model and algorithm	model and algorithm|&|model and the algorithm	3	12,589115011	46,2491778581	206,140124729	8,0	96,0	 
status traffic	traffic status	traffic status|&|status of the traffic	2	11,0154756347	55,7387223833	225,925459687	2,0	9,0	 
measure performance	performance measures	performance measures	2	7,86819688189	34,3595546461	191,032073857	4,0	76,0	 
congestion network	network congestion	network congestion|&|congestion in the network	2	4,72091812914	23,8880238785	197,011387959	2,0	42,0	 
guidance route	route guidance	route guidance	2	11,0154756347	45,645344152	201,565295809	5,0	64,0	 
growth relationship urban	relationship between urban growth	relationship between urban growth|&|relationship with urban growth	4	5,95713542369	28,7577811627	283,954050258	2,0	14,0	 
constraint equilibrium	equilibrium constraints	equilibrium constraints	2	6,29455750551	31,8506985047	201,197541942	2,0	17,0	 
design network	network design	network design|&|design network	2	47,2091812914	135,151065376	192,159282801	59,0	694,0	 
demand transit variable	variable transit demand	variable transit demand	3	5,95713542369	28,7577811627	207,148650084	2,0	45,0	 
growth management urban	urban growth management	urban growth management	3	5,95713542369	28,7577811627	1150,15162133	2,0	11,0	 
cost network total travel	total travel cost in the network	total travel cost in the network	6	5,95713542369	26,3423706041	199,616378061	3,0	69,0	 
datum traffic	traffic data	traffic data	2	7,86819688189	34,3595546461	202,697889687	4,0	45,0	 
traffic volume	traffic volume	traffic volume	2	9,44183625827	41,2314655753	190,68490637	4,0	42,0	 
cost time travel	travel time and travel cost	travel time and travel cost	5	5,95713542369	26,3423706041	228,839341897	3,0	40,0	 
network transport	transport network	transport network	2	7,86819688189	34,3595546461	242,314646606	4,0	29,0	 
application system	systems applications	systems applications|&|systems and applications	2	6,29455750551	31,8506985047	272,024873556	2,0	13,0	 
freight network transportation	freight transportation network	freight transportation network	3	7,94284723159	38,3437082169	477,855236831	2,0	13,0	 
growth management	growth management	growth management	2	11,0154756347	51,2723313642	750,189408598	3,0	13,0	 
network urban	urban network	urban network|&|urban networks|&|network and urban	2	7,86819688189	34,3595546461	205,46434168	5,0	34,0	 
network road transportation	road transportation network	road transportation network|&|road network transportation	3	11,9142708474	52,6847412082	248,62144369	3,0	32,0	 
system transport	transport system	transport system	2	4,72091812914	21,9738562989	197,653278561	3,0	27,0	 
assignment traffic	traffic assignment	traffic assignment	2	37,7673450331	123,434192938	245,109387934	31,0	338,0	 
network performance	network performance	network performance	2	17,3100331402	65,9040523865	225,84943796	7,0	84,0	 
decision investment optimal order	optimal investment decision in order	optimal investment decision in order	5	5,95713542369	26,3423706041	199,616378061	3,0	69,0	 
control traffic	traffic control	traffic control	2	14,1627543874	56,1046956242	227,098043753	6,0	74,0	 
infrastructure transportation	transportation infrastructure	transportation infrastructure	2	7,86819688189	39,8133731309	211,314555652	2,0	27,0	 
route set size	route set size	route set size	3	5,95713542369	28,7577811627	210,92268056	2,0	30,0	 
design network transportation	transportation network design	transportation network design	3	17,8714062711	61,4983137492	230,657850237	16,0	194,0	 
path problem short	shortest path problem	shortest path problem	3	5,95713542369	32,8869527858	338,635624157	1,0	7,0	 
assignment problem traffic	traffic assignment problem	traffic assignment problem	3	7,94284723159	32,8381460527	210,478708765	4,0	43,0	 
design network problem route	route network design problem	route network design problem	4	5,95713542369	26,3423706041	221,34839326	3,0	54,0	 
average time travel	average travel time	average travel time	3	5,95713542369	26,3423706041	208,612761528	3,0	24,0	 
model network	network model	network model|&|network models	2	11,0154756347	43,6369854855	318,511494256	11,0	99,0	 
equilibrium model multicriteria network traffic	multicriteria traffic network equilibrium model	multicriteria traffic network equilibrium model	5	7,94284723159	38,3437082169	340,406564371	2,0	30,0	 
city network public transportation	city public transportation network	city public transportation network|&|public transportation network of the city	4	7,94284723159	38,3437082169	1067,29982181	2,0	11,0	 
link network	network links	network links|&|links in the network	2	6,29455750551	29,2984750652	198,072849548	3,0	30,0	 
design model network	network design model	network design model|&|network design models	3	7,94284723159	32,8381460527	278,650562216	6,0	65,0	 
model network neural	neural network model	neural network model	3	9,92855903949	47,9296352712	525,335618932	2,0	19,0	 
congestion traffic	traffic congestion	traffic congestion	2	23,6045906457	79,2002385214	216,832996352	11,0	119,0	 
growth urban	urban growth	urban growth	2	31,4727875276	102,861827448	713,726782489	17,0	73,0	 
delay intersection	intersection delays	intersection delays	2	11,0154756347	55,7387223833	221,173118491	2,0	23,0	 
effectiveness model	effectiveness of the model	effectiveness of the model|&|effectiveness of this model|&|model and the effectiveness	4	7,86819688189	32,6038172515	216,4385553	5,0	54,0	 
choice model	choice model	choice model|&|choice models	2	9,44183625827	41,2314655753	259,010643309	8,0	91,0	 
congestion pricing	congestion pricing	congestion pricing	2	6,29455750551	31,8506985047	464,139533418	2,0	15,0	 
assignment model traffic	traffic assignment model	traffic assignment model|&|traffic assignment models	3	43,6856597738	120,048619484	244,967611358	19,0	230,0	 
assignment problem	assignment problem	assignment problem	2	6,29455750551	29,2984750652	213,022945022	7,0	64,0	 
network transportation	transportation network	transportation network|&|transportation networks|&|network transportation	2	158,937577014	246,113613621	216,254711278	93,0	721,0	 
network transportation urban	urban transportation network	urban transportation network|&|urban transportation networks	3	29,7856771185	90,4201367891	240,304457948	12,0	103,0	 
method solution	solution methods	solution methods	2	9,44183625827	39,1245807017	195,273637304	5,0	52,0	 
level service	service levels	service levels|&|service level|&|level of service	2	9,44183625827	37,4031304161	209,47092988	6,0	48,0	 
design network problem transportation	transportation network design problem	transportation network design problem|&|transportation network design problems	4	31,7713889264	105,588204919	198,357307803	10,0	129,0	 
efficiency network transportation	transportation network efficiency	transportation network efficiency|&|efficiency of the transportation network	3	13,8999826553	61,4655314096	932,814550569	3,0	17,0	 
equilibrium model network	network equilibrium model	network equilibrium model|&|network equilibrium models	3	5,95713542369	26,3423706041	316,351799488	4,0	56,0	 
mode transportation	transportation modes	transportation modes	2	6,29455750551	29,2984750652	319,086517333	3,0	28,0	 
efficiency network	network efficiency	network efficiency	2	6,29455750551	27,4876437169	698,321250995	5,0	39,0	 
demand traffic	traffic demand	traffic demand	2	22,0309512693	78,3411889329	207,318121476	9,0	105,0	 
public transportation	public transportation	public transportation	2	7,86819688189	36,6230938316	319,827567884	3,0	11,0	 
modeling network	network modeling	network modeling	2	6,29455750551	31,8506985047	248,885605967	2,0	9,0	 
information traffic	traffic information	traffic information|&|information traffic	2	7,86819688189	36,6230938316	236,744673525	3,0	19,0	 
