evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,logmse,mselog
48,0.014604862460099425,2.61913042655566E-4,1.0,13.639037954589208,25.591659354597045,4.878720712658452
48,0.014659757523724446,1.2207205500438907E-4,6.948169279012679,353.3659715537717,24.797618698875002,4.8896564337907
48,0.014424676439149499,3.2547699675853975E-4,1.6595469183613647,14.105026351971237,25.097583191306338,4.883291225090857
48,0.01469717045383936,1.7407053205297011E-4,7.3785688351898715,452.53340292443164,25.031399080421217,4.88836943792102
48,0.014564589961329956,1.7510881075659897E-4,4.602990279777805,500.0,24.99681814126034,4.889350566596571
48,0.015024739883837396,1.0737692826495378E-4,9.446484681457093,334.6790048175039,24.80026130353632,4.89232354568537
48,0.015387290017400633,9.184105173718798E-5,10.0,500.0,24.79896763983587,4.898357346309304
48,0.014831433252513883,1.2062651504365903E-4,8.724145985470248,311.0914260285101,24.802907165435567,4.890418071463229
48,0.014190740757711012,1.5641086717956262E-4,6.815858078356668,500.0,24.81472706602784,4.890748765995576
48,0.015110368832725724,1.0058847053686086E-4,7.804350099721473,289.47322178483097,24.802121924233294,4.89376332830492
48,0.014900669986478182,1.1585477952719952E-4,3.839777566443718,414.2522294353017,24.80308163790272,4.892950385387724
48,0.015627945823271677,8.466446646079774E-5,8.619054766400485,368.58434189835157,24.80209369868692,4.904833807919661
48,0.014466198866609811,1.0191154673515756E-4,10.0,377.79143552177,24.87320050103928,4.890865780964722
48,0.014893295771309928,9.466547789183354E-5,10.0,273.6472271387598,24.833744485686076,4.891801101423838
48,0.014578220894418494,2.1023995196797857E-4,4.842239442006892,434.7966583082529,25.31471282207857,4.889742913545234
48,0.014900096175870924,8.471102251657297E-5,10.0,363.48343549046905,24.871227187606955,4.8919292021751115
48,0.014810857035863127,2.0247477228655685E-4,10.0,500.0,25.334699014521785,4.889678892453906
48,0.014455282842194262,8.187867694808166E-5,9.47618737210703,500.0,24.999806477051685,4.891732599469991
48,0.01394685166041001,1.5698884326308915E-4,6.293684377526944,280.3825310054515,24.810449087538,4.89638048270894
48,0.015061697638276823,1.0568628336338223E-4,3.4202432781652172,286.7726059201282,24.8116646439347,4.896641843123835
48,0.015008768688691993,1.1951357019492526E-4,3.519886810715573,294.4933342734577,24.821877588173642,4.895724937210235
48,0.015881882871491625,7.41904522399501E-5,10.0,219.77212880479368,24.80984218774623,4.91384484494554
48,0.015739692223338143,8.794922553310483E-5,8.123619736348418,374.68108777576225,24.80996783825132,4.908147450182325
48,0.014715595327809203,1.944139792813339E-4,4.355764000820768,377.6494343810198,25.220022558225896,4.891222587413427
48,0.015083488149230384,5.9248483697581275E-5,6.272820139778397,429.5875219298719,24.980565584865722,4.894917072771863
48,0.014316873991656601,1.0454760131735161E-4,4.084059128962044,250.62145782471745,24.90213028824712,4.895000096423807
48,0.01588580389949164,6.887749699010426E-5,10.0,254.8757094620695,24.810176425431145,4.913944758537616
48,0.014638427520208065,2.4311451422120636E-4,9.526732759110956,359.61578043653515,25.67114355027194,4.891068322450249
48,0.01495086888644481,2.0802389773124348E-4,8.80884789387055,389.86628887081673,25.445512132075123,4.891508105754622
48,0.01448542779590435,7.281919345738871E-5,10.0,238.9428894420572,25.06506556609213,4.892786881659186
48,0.014671565957195362,1.667396338472339E-4,2.9026201788927373,12.169422489448204,24.829757349131302,4.898571558026918
48,0.014995338249321711,6.950304388451932E-5,2.7691776877591217,500.0,24.94549285230364,4.896322584124445
48,0.015003022036114241,5.921776040422908E-5,10.0,500.0,25.004651940155505,4.893889679349658
48,0.014469805416261874,7.10002818896062E-5,6.315134687148999,353.75506575529647,25.0824530645266,4.892814080883528
48,0.014894819715536587,1.991536907973525E-4,1.0,49.18908164012753,24.827482577522527,4.906154601557154
48,0.015296558532800073,1.0776534665930175E-4,3.0826676128337223,227.0271994206174,24.829878663064658,4.902218468766008
48,0.014727448070297812,2.4432128986877496E-4,4.54491076352793,461.2619875062456,25.70861954555371,4.891478825274211
48,0.014640552075256011,2.733396097520524E-4,8.952205128482166,500.0,25.956695175748557,4.891321888843358
48,0.014932878635138798,6.209693695627866E-5,10.0,154.00237465218757,25.009618071616597,4.8939984102954295
48,0.016288164682003895,5.599988397065206E-5,6.217290766651818,285.5359314854594,24.81307242903305,4.931192478604713
48,0.014686979977519965,1.1228381096228816E-4,2.012769785572945,251.33089926687603,24.843735996676156,4.898826702747723
48,0.014602945589597297,1.8589286197387257E-4,1.0,374.63254331682083,24.83083429686115,4.902659176364656
48,0.014699538905097953,2.729669070718033E-4,8.40633897278823,500.0,25.974192111817626,4.891344747410962
48,0.015260005270696526,6.093734818502417E-5,9.436946740713648,336.9193537968186,24.92390231589686,4.897382663458789
48,0.015514870035552837,1.434085364470456E-4,1.0,314.3857284121046,24.82938796985,4.913471894465518
48,0.015090419917706883,9.771435967913873E-5,1.4656295959815044,340.0884852765987,24.852570608467474,4.901685052707258
48,0.016241180660040877,6.052165247273306E-5,10.0,200.87990547406952,24.81524162769037,4.928922261880713
48,0.015981183432017473,5.873959876156909E-5,9.104545250526954,336.21061732131267,24.817827297717034,4.917518464923717
48,0.014933497521010114,1.1831786605474518E-4,1.6863935197327236,167.13251875582213,24.836796205599278,4.902578786871467
48,0.014473480531297336,1.9243142266033527E-4,1.0,375.40661190235426,24.833177910512052,4.903049878158676
48,0.015844039295816358,7.73920126596163E-5,2.384369630305196,307.0372648200249,24.819874460589215,4.9170276226898
48,0.014195369130059471,8.775420275427797E-5,10.0,342.9547640113125,25.038664968318745,4.894490179820433
48,0.014854173781036454,1.397719021367109E-4,1.0,270.5634683547715,24.865768575504248,4.902160686932587
