evolution$generation,growthRate,feedbackWeight,feedbackGamma,feedbackDecay,logmse,mselog
170,0.07054798186070198,0.1,5.0,0.10483346444292055,32.411504509841606,311.0327466553177
170,0.08682098891513844,0.1,0.3615343152723782,1.3404844826940983,31.25278602768324,417.3730269719076
170,0.08475976426508981,0.0994840650883706,0.2317199980635734,1.5089222075605573,31.298359081451974,392.205312185748
170,0.08638039155032032,0.09945948528905121,0.273954168388839,1.472682931207573,31.25494830974045,411.7184725297573
170,0.083831561977328,0.09855876413212412,0.0,1.3084627266317992,31.34526009037879,381.98521978583113
170,0.08195446495376825,0.09998410484610619,0.13229149048986535,1.4181902773054758,31.47209592083511,363.3560138254551
170,0.08052060498374926,0.09960834491564129,0.09627178117653742,1.6419941297167617,31.588325884061405,351.0449793933538
170,0.07816563419594552,0.09804512760028325,0.1993030073817695,1.2238804650494597,31.79201612826968,334.33672569858703
170,0.08672229153060534,0.1,0.3151025801742244,1.6212678471697395,31.252965276075116,416.11048484799335
170,0.0768483377252569,0.09972925388733464,0.1219377106750408,1.4640484408604215,31.905367988299734,326.9992038157184
170,0.08071105780576696,0.09823295619162109,0.20555588555155768,1.5648357312869385,31.572627117138122,352.5589650366747
170,0.07625794002347595,0.09888397861853192,0.1185249346191057,1.2800569722598667,31.955738066265383,324.14063496356596
170,0.08530583095345891,0.09933489236550981,0.253492471369484,1.4529945448277528,31.27788652880681,398.5435406080522
170,0.07959643802739992,0.09888459809711667,0.34864628395303526,1.2100614145323596,31.667752219932037,343.91270542423496
170,0.08201598022248378,0.1,0.12572314768618276,1.4605725622304038,31.467402798126656,363.92520629150687
170,0.08569056030116229,0.09999026254032627,0.20485974654286399,1.8138505801077465,31.26708841602458,403.18587937579406
170,0.0799360050333291,0.1,0.27897003463753317,1.094500338213269,31.638233948622425,346.43542587441414
170,0.08029088201891516,0.1,0.002290859557648149,1.5414752138364456,31.60774000896827,349.2393259894079
170,0.0813237358848678,0.09972038175650233,0.12826683685539092,1.5738406867456398,31.52191808654838,357.73825294514637
170,0.08156403650172091,0.1,0.07530579169934812,1.16610809774118,31.50283481814587,359.8322346040396
170,0.08161395078722122,0.09999727265260015,0.0,1.9600240760012555,31.499294495253327,360.3314794250963
170,0.07739664071294697,0.09931609905285417,0.1951956012239038,1.5610715140066957,31.858436510936073,329.88847415333265
170,0.07592751691907967,0.09228655927702493,0.23913692965597205,2.2716130198592484,31.98580946938703,322.6857096843642
170,0.0740817382563027,0.09192568333600047,0.23139508082167604,2.329398486995948,32.13611318686143,316.12173287726444
170,0.08366984967208585,0.09491303799910329,0.1132116425851741,1.25908539300675,31.355099678319434,380.2189925330204
170,0.08107442648605892,0.09999890008509323,0.1268467861238659,1.6497121425354748,31.542197108883762,355.6082318211798
170,0.08450066239325567,0.09760475111714134,0.3697538171551519,1.3081113168423524,31.31038944139695,389.23751497299287
170,0.08495872439389775,0.09892977843872908,0.19080811795869784,1.5174398588109042,31.290356150453615,394.49131026234124
170,0.08411581997747196,0.09457953743209355,0.220830144122614,1.4569697927239067,31.329977415107155,384.98880206844166
170,0.08545217737835561,0.09996516505690424,0.17724241490286316,1.3512411154478807,31.273304461300846,400.2938362258795
170,0.07973522242613025,0.09641539226227555,0.1480206189364948,1.7868445147843255,31.656175967399435,344.974760524368
170,0.08292523052660067,0.1,0.11316652567244267,1.4225430858910064,31.40159008313561,372.6385102623545
170,0.08619878356692258,0.0980424131632527,0.2803194247404802,1.3554774252570891,31.25720966376511,409.40802222492846
170,0.08430006784464676,0.09937542098259054,0.2310752807550756,1.4107528039140493,31.319636404860372,387.04084322814657
170,0.07932371221257317,0.09942359056715154,0.2743847090022227,2.0596497447274644,31.69170702430212,342.01156018629547
170,0.0832072009404547,0.097389683225589,0.0,1.3272538229807724,31.383620698954726,375.4735743752112
170,0.0816695195067762,0.0990685785012334,0.11398005325168158,1.2429783312317297,31.49452427846625,360.7629846645153
170,0.07651911498913,0.09646802644683239,0.19482599086387373,1.4798815448541274,31.934171827013312,325.3581859406634
170,0.08458952142988835,0.1,0.2920259417477248,1.6232823420794142,31.30589551108908,390.2786303961724
170,0.07452418555435786,0.09983712698581265,0.1927080354915403,1.5115349932000492,32.098492562254535,317.4216763989979
170,0.08664722963690234,0.09988701502126307,0.287981373310516,1.396373297811809,31.253100931184953,415.1295179767882
170,0.07925764516247216,0.09931731941728705,0.2729682544652461,2.018290466784886,31.69739792413,341.54470669329186
