stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
fragmentation habitat	habitat fragmentation	habitat fragmentation|&|Habitat fragmentation	2	17,3100331402	61,8307577434	68,1162724212	5,0	90,0	 
FSD equation term transport various	various terms of the FSD transport equation	various terms of the FSD transport equation	7	3,9714236158	16,9010483999	263,427136808	2,0	23,0	 
density multi-scale population	multi-scale population density	multi-scale population density	3	3,9714236158	19,653829482	1469,03730498	1,0	2,0	 
density due population	population density due	population density due	3	3,9714236158	16,9010483999	236,057544369	2,0	12,0	 
body density mass population	population density and body mass	population density and body mass	5	5,95713542369	22,9361620413	298,241632195	3,0	16,0	 
density relationship	density relationship	density relationship|&|density relationships|&|relationship between density|&|relationships between density	2	12,589115011	44,9678238133	292,477773779	5,0	30,0	 
community stream	stream communities	stream communities	2	4,72091812914	21,1886674577	230,629701391	2,0	34,0	 
community consistent feature	consistent feature in these communities	consistent feature in these communities	5	3,9714236158	16,9010483999	230,629701391	2,0	34,0	 
correlation positive	positive correlation	positive correlation	2	4,72091812914	19,2744998781	270,493117823	3,0	17,0	 
habitat probability	probability from habitat	probability from habitat	3	6,29455750551	28,2515566102	48,9850082517	2,0	71,0	 
behavior matrix movement	movement behavior in matrix	movement behavior in matrix	4	3,9714236158	16,9010483999	48,9850082517	2,0	71,0	 
rate strain tangential term	tangential strain rate term	tangential strain rate term	4	9,92855903949	42,2526209998	237,355646306	2,0	25,0	 
association density population	association between population density	association between population density|&|association with population density	4	5,95713542369	25,3515725999	336,9523564	2,0	12,0	 
model parameter	model parameters	model parameters	2	4,72091812914	21,1886674577	201,52790644	2,0	14,0	 
density measure population	measure of population density	measure of population density|&|population density as a measure	4	3,9714236158	16,9010483999	312,907969549	2,0	7,0	 
intermediate size species	species of intermediate size	species of intermediate size	4	3,9714236158	19,653829482	110,369352966	1,0	7,0	 
change climate	climate change	climate change	2	6,29455750551	23,8885018224	203,866789927	4,0	9,0	 
child mortality rate	child mortality rates	child mortality rates	3	3,9714236158	16,9010483999	1029,10657808	2,0	8,0	 
patch size	patch size	patch size	2	4,72091812914	21,1886674577	134,989749094	2,0	7,0	 
body mass	body mass	body mass|&|Body mass	2	26,7518693984	86,5553642731	424,921502767	8,0	47,0	 
growth population	population growth	population growth	2	9,44183625827	32,0044175744	463,721701364	7,0	27,0	 
datum population	population data	population data|&|data on population	2	6,29455750551	25,6993331708	520,206061855	4,0	21,0	 
dilatation rate	dilatation rate	dilatation rate	2	4,72091812914	21,1886674577	269,250712645	2,0	22,0	 
area census	census area	census area	2	7,86819688189	35,3144457628	237,720343536	2,0	9,0	 
context equation transport	transport equation in the context	transport equation in the context	5	5,95713542369	25,3515725999	210,572075588	2,0	20,0	 
previous study	previous studies	previous studies	2	4,72091812914	19,2744998781	311,092323451	3,0	19,0	 
body density size	density and body size	density and body size	4	5,95713542369	22,9361620413	227,279085365	3,0	41,0	 
energetic equivalence rule	energetic equivalence rule	energetic equivalence rule	3	9,92855903949	38,2269367355	223,199236647	3,0	21,0	 
body size	body size	body size|&|body sizes	2	26,7518693984	77,0136427551	292,926246883	13,0	93,0	 
Population body density size	Population density and body size	Population density and body size	5	3,9714236158	16,9010483999	188,474632638	2,0	8,0	 
density effect population	effects of population density	effects of population density|&|effect on population density|&|effect of population density	4	11,9142708474	39,7862092452	62,8376400988	5,0	78,0	 
change population	population change	population change	2	4,72091812914	21,1886674577	266,660984461	2,0	4,0	 
size territory	territory size	territory size	2	4,72091812914	21,1886674577	251,33962191	2,0	4,0	 
distance fragmentation habitat inter-patch	Habitat fragmentation and inter-patch distance	Habitat fragmentation and inter-patch distance|&|habitat fragmentation and inter-patch distance	5	7,94284723159	33,8020967998	48,9850082517	2,0	71,0	 
animal density population	animal population density	animal population density	3	7,94284723159	28,2965346356	297,049725434	5,0	20,0	 
density model population	population density model	population density model|&|population density models|&|model of population density	3	11,9142708474	42,4448019534	244,552476959	4,0	8,0	 
density relation	density in relation	density in relation|&|relation between density|&|density or the relation	3	4,72091812914	19,2744998781	457,031705207	3,0	12,0	 
group size	group size	group size|&|size group	2	7,86819688189	35,3144457628	462,963357975	2,0	8,0	 
Population density	Population density	Population density	2	44,0619025386	86,4724869071	355,744523208	27,0	107,0	 
body density population size	population density and body size	population density and body size|&|body size and population density|&|population density with body size	5	15,8856944632	47,7031838473	259,649256709	7,0	65,0	 
correlation density population	correlation between population density	correlation between population density	4	5,95713542369	25,3515725999	310,075412905	2,0	17,0	 
distribution population	population distribution	population distribution	2	6,29455750551	28,2515566102	268,52090826	2,0	8,0	 
density low population	low population density	low population density	3	9,92855903949	42,2526209998	411,275586286	2,0	10,0	 
development economic	economic development	economic development	2	4,72091812914	19,2744998781	373,381743562	3,0	8,0	 
FSD transport	FSD transport	FSD transport	2	9,44183625827	42,3773349153	269,250712645	2,0	22,0	 
coefficient correlation	correlation coefficient	correlation coefficient	2	4,72091812914	19,2744998781	353,130135364	3,0	23,0	 
body condition	body condition	body condition	2	9,44183625827	48,9219170971	186,963081034	1,0	10,0	 
estimate population	population estimates	population estimates	2	6,29455750551	23,8885018224	1313,90471737	4,0	11,0	 
density low	low densities	low densities	2	4,72091812914	21,1886674577	361,933172677	2,0	7,0	 
rate strain	strain rate	strain rate	2	7,86819688189	29,860627278	381,474156188	4,0	43,0	 
density population	population density	population density|&|population densities	2	297,417842136	249,115153333	362,657611644	88,0	396,0	 
fisher population	fisher population	fisher population	2	4,72091812914	24,4609585485	361,387928285	1,0	6,0	 
home range size	home range size	home range size	3	13,8999826553	59,1536693997	567,771789944	3,0	15,0	 
density function	density functions	density functions|&|density function|&|function of density	2	9,44183625827	35,8327527336	738,61659903	7,0	16,0	 
land use	land use	land use	2	7,86819688189	32,1241664634	545,006966404	3,0	14,0	 
density increase population	increases in population density	increases in population density|&|population density increases	4	7,94284723159	28,2965346356	228,945977433	4,0	17,0	 
curvature term	curvature term	curvature term|&|curvature terms	2	9,44183625827	42,3773349153	348,384901216	3,0	29,0	 
age group	age groups	age groups	2	7,86819688189	32,1241664634	387,594293732	3,0	8,0	 
curvature dependence	curvature dependence	curvature dependence	2	4,72091812914	19,2744998781	317,44476942	3,0	26,0	 
density flame surface transport	flame surface density transport	flame surface density transport|&|transport of flame surface density	4	5,95713542369	25,3515725999	314,131623727	3,0	31,0	 
experiment factorial simulation	factorial simulation experiment	factorial simulation experiment	3	3,9714236158	16,9010483999	48,9850082517	2,0	71,0	 
area urban	urban areas	urban areas|&|urban area	2	11,0154756347	39,3468458367	331,790807925	5,0	24,0	 
density maximum population	maximum population density	maximum population density	3	5,95713542369	25,3515725999	218,94201091	2,0	18,0	 
displacement speed	displacement speed	displacement speed	2	4,72091812914	21,1886674577	257,251610649	2,0	18,0	 
antibiotic resistance	antibiotic resistance	antibiotic resistance	2	4,72091812914	24,4609585485	499,071159368	1,0	6,0	 
FSD equation transport	FSD transport equation	FSD transport equation	3	7,94284723159	30,5815493884	381,474156188	4,0	43,0	 
count trap	trap counts	trap counts	2	4,72091812914	24,4609585485	591,965537514	1,0	4,0	 
heat release	heat release	heat release	2	7,86819688189	35,3144457628	269,250712645	2,0	22,0	 
cover land	land cover	land cover	2	9,44183625827	38,5489997561	371,751575282	4,0	19,0	 
density grid population	population density grid	population density grid	3	7,94284723159	33,8020967998	546,028175158	2,0	13,0	 
series time	time series	time series	2	6,29455750551	25,6993331708	248,848415408	3,0	15,0	 
