stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
intersection real	real intersection	real intersection	2	4,72091812914	22,3223540609	484,346990202	3,0	23,0	 
signal timing	signal timing	signal timing|&|signal timings	2	18,8836725165	66,5539880879	278,570095841	12,0	127,0	 
network neural	neural network	neural network	2	6,29455750551	27,9523073995	275,276265832	4,0	21,0	 
model optimization	optimization model	optimization model|&|optimization models	2	20,4573118929	72,1001537619	267,636669046	10,0	74,0	 
management traffic	traffic management	traffic management	2	14,1627543874	53,0758183763	233,438856189	14,0	156,0	 
development urban	urban development	urban development	2	11,0154756347	48,9165379491	451,789647678	4,0	20,0	 
model traffic	traffic model	traffic model|&|traffic models|&|model of the traffic	2	11,0154756347	46,4585055966	232,178973178	7,0	43,0	 
maker policy	policy makers	policy makers	2	4,72091812914	22,3223540609	338,325478243	3,0	21,0	 
assignment dynamic problem traffic	dynamic traffic assignment problem	dynamic traffic assignment problem|&|problem of dynamic traffic assignment	4	9,92855903949	39,5651139993	250,981750929	5,0	52,0	 
control time	time control	time control	2	7,86819688189	34,9403842494	222,11653355	4,0	34,0	 
length path	path length	path length	2	6,29455750551	32,3153621873	231,888085915	2,0	8,0	 
growth relationship urban	relationship between urban growth	relationship between urban growth|&|relationship with urban growth	4	5,95713542369	29,1975363768	250,812174066	2,0	13,0	 
trade wildlife	wildlife trade	wildlife trade|&|WILDLIFE TRADE	2	11,0154756347	56,5518838278	631,121652339	2,0	5,0	 
design network problem	network design problem	network design problem	3	17,8714062711	67,9588625853	448,415592673	6,0	54,0	 
design network	network design	network design	2	12,589115011	48,8595472827	598,055542157	10,0	74,0	 
control signal traffic	traffic signal control	traffic signal control|&|traffic control signal	3	41,6999479659	123,238402676	202,534829795	21,0	272,0	 
model programming	programming model	programming model|&|programming models	2	11,0154756347	44,4501469301	273,118526767	11,0	114,0	 
growth management urban	urban growth management	urban growth management	3	5,95713542369	29,1975363768	1005,39460986	2,0	10,0	 
signal traffic	traffic signal	traffic signal|&|traffic signals|&|Traffic signals|&|Traffic signal	2	26,7518693984	87,26608192	197,935794452	31,0	375,0	 
network traffic	traffic network	traffic network|&|network traffic|&|traffic networks|&|Network traffic	2	94,4183625827	195,049898358	293,05794456	62,0	489,0	 
article full	Full article	Full article	2	9,44183625827	38,1001259401	2498,51921009	6,0	16,0	 
application system	systems applications	systems applications|&|systems and applications	2	6,29455750551	32,3153621873	330,447679162	2,0	14,0	 
freight network transportation	freight transportation network	freight transportation network	3	7,94284723159	38,9300485025	316,228148025	2,0	12,0	 
network optimization transportation	transportation network optimization	transportation network optimization	3	5,95713542369	26,7821258183	263,292857512	3,0	28,0	 
growth management	growth management	growth management	2	15,7363937638	69,8807684988	656,491028028	4,0	15,0	 
model simulation	simulation model	simulation model|&|simulation models|&|model through simulation	2	11,0154756347	44,4501469301	348,136569873	12,0	117,0	 
network urban	urban network	urban network|&|urban networks|&|network and urban	2	26,7518693984	89,407373982	225,448295398	14,0	110,0	 
network road transportation	road transportation network	road transportation network|&|road network transportation	3	9,92855903949	48,6625606281	277,423172877	2,0	19,0	 
datum probe vehicle	probe vehicle data	probe vehicle data	3	7,94284723159	38,9300485025	206,163373204	2,0	50,0	 
consumption energy	energy consumption	energy consumption	2	12,589115011	53,0954349676	226,158615347	5,0	35,0	 
assignment traffic	traffic assignment	traffic assignment|&|Traffic assignment	2	61,3719356788	167,91130688	297,872933227	47,0	468,0	 
infrastructure transportation	transportation infrastructure	transportation infrastructure	2	7,86819688189	40,3942027342	240,280480917	2,0	17,0	 
network simulation traffic	network traffic simulation	network traffic simulation|&|traffic network simulation	3	5,95713542369	29,1975363768	261,968642326	2,0	12,0	 
design network transportation	transportation network design	transportation network design	3	9,92855903949	41,7806079228	429,727968253	4,0	27,0	 
path problem short	shortest path problem	shortest path problem	3	5,95713542369	33,326708	351,610026643	1,0	7,0	 
light traffic	traffic lights	traffic lights|&|traffic light	2	20,4573118929	76,665070988	273,395587085	8,0	44,0	 
assignment problem traffic	traffic assignment problem	traffic assignment problem	3	7,94284723159	35,709501091	309,131319054	6,0	58,0	 
bi-level model programming	bi-level programming model	bi-level programming model	3	13,8999826553	52,8568931219	233,931170507	6,0	72,0	 
intelligent system transportation	intelligent transportation system	intelligent transportation system	3	5,95713542369	26,7821258183	209,136038756	3,0	33,0	 
network street urban	urban street network	urban street network	3	5,95713542369	29,1975363768	206,163373204	2,0	50,0	 
analysis method	analysis method	analysis method	2	7,86819688189	37,2039234348	195,06912745	4,0	63,0	 
simulation traffic	traffic simulation	traffic simulation|&|Traffic simulation	2	15,7363937638	63,5002099001	320,612506064	18,0	170,0	 
management system traffic	traffic management system	traffic management system	3	5,95713542369	26,7821258183	286,28200073	3,0	17,0	 
quality service	quality of service	quality of service|&|service quality	3	6,29455750551	29,7631387479	227,369769925	3,0	24,0	 
example numerical	numerical example	numerical example	2	15,7363937638	55,4616567399	195,490844358	10,0	108,0	 
road safety	road safety	road safety	2	12,589115011	64,6307243747	301,422331163	2,0	13,0	 
flow link	link flows	link flows|&|link and flow	2	6,29455750551	29,7631387479	253,678299175	3,0	33,0	 
assignment dynamic model traffic	dynamic traffic assignment model	dynamic traffic assignment model	4	15,8856944632	57,9590872526	263,432692758	7,0	71,0	 
model network neural	neural network model	neural network model	3	9,92855903949	48,6625606281	463,178719577	2,0	19,0	 
growth urban	urban growth	urban growth|&|Urban growth	2	51,9300994205	155,467889409	654,698592442	22,0	82,0	 
land use	land use	land use	2	15,7363937638	63,5002099001	398,9302702	6,0	37,0	 
assignment problem	assignment problem	assignment problem|&|assignment problems	2	6,29455750551	27,9523073995	310,758749492	9,0	83,0	 
assignment solution	assignment solution	assignment solution	2	6,29455750551	32,3153621873	195,715419695	2,0	22,0	 
network transportation	transportation network	transportation network|&|transportation networks|&|network transportation	2	125,89115011	251,576270739	302,558326173	60,0	375,0	 
method solution	solution methods	solution methods	2	6,29455750551	29,7631387479	297,476417766	3,0	15,0	 
system traffic	traffic system	traffic system|&|traffic systems|&|Traffic system	2	18,8836725165	66,5539880879	221,435537674	14,0	118,0	 
control network system	network control system	network control system	3	5,95713542369	29,1975363768	197,073684105	2,0	34,0	 
information system	information systems	information systems|&|information system	2	17,3100331402	62,8316164316	225,729839	11,0	69,0	 
area urban	urban areas	urban areas|&|urban area	2	22,0309512693	70,2335159874	197,715833011	14,0	126,0	 
transportation urban	urban transportation	urban transportation	2	9,44183625827	41,9284610993	203,835885807	5,0	50,0	 
demand traffic	traffic demand	traffic demand|&|traffic demands	2	17,3100331402	69,8502308901	207,71117839	6,0	88,0	 
assignment model traffic	traffic assignment model	traffic assignment model|&|traffic assignment models	3	45,6713715817	126,108021927	323,841100379	24,0	241,0	 
optimization particle swarm	particle swarm optimization	particle swarm optimization	3	5,95713542369	26,7821258183	249,122416482	3,0	21,0	 
series time	time series	time series	2	7,86819688189	34,9403842494	244,691483429	4,0	34,0	 
information traffic	traffic information	traffic information|&|information traffic	2	17,3100331402	64,8704446822	206,4713186	11,0	90,0	 
model simulation traffic	traffic simulation model	traffic simulation model|&|traffic simulation models	3	13,8999826553	52,8568931219	351,733376591	6,0	55,0	 
