evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,mselog
11,4.026268070297818E-6,0.3450320659006735,0.0,6915.641461127458,86.03256978979782
11,0.061585384836676665,0.0,0.0,3742.0667352801734,2.0306684831418362
11,0.0,0.4400181404058884,0.0,7981.673919459507,141.45902472941106
11,0.0358678552980335,0.025783446122000054,0.0,5283.328624429442,2.030672146261471
11,0.006735089470566832,0.05485754808599273,0.0,7401.734897649571,2.0306683199154456
11,0.0,0.2800038234594971,0.0,3763.5776346812254,54.53361428957994
11,0.0,0.2100090199598633,0.0,2439.6289068995707,27.714391984982473
11,0.0,0.1200476111106431,0.0,7818.151290050404,6.339519435463059
11,0.0,0.18500129306598675,0.0,3148.546166612394,20.170429739474628
11,0.0,0.12500483408893942,0.0,4269.177052516655,7.078838817187745
11,0.0,0.260008293092636,0.0,8127.445461875159,46.068491928506994
11,0.0,0.07000724819698229,0.0,10000.0,2.1240606362159538
11,0.0,0.10000580233716969,0.0,4185.601067643698,3.92537086964461
11,0.0,0.23002528653599588,0.0,9800.386531498329,34.558844107198624
11,0.0,0.4650312713050667,0.0,7951.2764662914715,157.65479200692891
11,6.977889452851787E-7,0.28500738590723684,0.0,4171.695920066022,56.746472790285374
11,0.0,0.39000622947255503,0.0,1907.0058014725978,111.00291305211182
11,0.0,0.1450032836146896,0.0,9192.708528856228,10.611110953360397
11,0.0,0.42000581901267686,0.0,5989.956367311892,128.95263130228506
11,0.0,0.3050086954060388,0.0,8639.531817578638,65.95362424384231
11,0.0,0.44501381127634987,0.0,5489.0828961730185,144.644572870222
11,0.0534337059110689,0.007708068896211336,0.0,7561.960814887652,2.030944790597942
11,5.048945498099905E-7,0.37000241811105494,0.0,7203.919190244799,99.59715261012666
11,0.029751953973163506,0.0318042423534969,0.0,6667.862270931112,2.0306705558375513
11,1.505680043861524E-6,0.30000829008086,0.0,3753.9640873954995,63.598889593931105
11,0.0,0.42500640925192545,0.0,2889.649927821923,132.03885682235727
11,0.0,0.14001210991854662,0.0,6558.957377736816,9.64850824554431
11,1.1946436829214303E-5,0.19000424889415163,0.0,5815.116330832483,21.590393617769802
11,0.0,0.35000695820936334,0.0,8504.429806196526,88.67186876017009
11,0.0,0.10501147133723582,0.0,8613.851147907115,4.440382447569574
11,0.0,0.16501999998396027,0.0,1528.2207941744973,14.99395049858409
11,0.0,0.46001029395249254,0.0,7135.686735808478,154.3550510454707
11,0.0,0.3250262026073542,0.0,3770.496614334917,75.72858404343421
11,0.0,0.48500208850711135,0.0,4810.352102314391,171.0131353367311
11,0.012458445427569326,0.04912883422717824,0.0,7293.236164021493,2.030668426985168
11,0.0,0.26503419549770324,0.0,6348.8293400423745,48.13853861470629
11,7.39339720325753E-6,0.38500785018490324,0.0,6327.799431325572,108.11372301902998
11,1.4754685110201892E-6,0.4800308614909484,0.0,9533.849638551083,167.65454259966592
