evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,mselog
7,0.06914507816167415,0.10863512293704339,0.0,9534.713640127533,7.0178807407756265
7,0.0,0.1777700088308951,0.0,7140.251384494779,7.017880606549666
7,0.08874928856469472,0.09043074629703445,8.218697357905101E-4,44.613259122403825,5.968600924364506
7,0.005967140517806102,0.17189924159971814,0.0,5581.992071332619,7.017886066581053
7,0.01036172718801838,0.16745586832512768,0.0,9628.748233374907,7.017882131171204
7,0.056085890372594094,0.12168039000076458,0.0,6674.801624954569,7.017880583639765
7,0.04260154861357594,0.13513937834978093,0.0,6967.088656298793,7.017880799939869
7,0.024064080124384813,0.15370943749225816,0.0,1052.5862625440732,7.01788064092433
7,0.0375216681979085,0.14024827304330617,0.0,6854.94608858621,7.01788060600949
7,0.025802356753277453,0.15194068720707155,0.0,5085.995257681624,7.01788075705417
7,0.05233818350595868,0.12543317117515096,0.0,10000.0,7.017880618265649
7,0.01458933039231046,0.1632081403962692,0.0,6739.402688722087,7.017881207525081
7,0.020137359133429535,0.1576990847812222,0.0,4390.568677585307,7.017883366886627
7,0.04671368084183069,0.1310670470890844,0.0,1610.658486432508,7.017880750563368
7,0.09385336848824916,0.08390969118980221,0.0,1126.1953540726142,7.017880575144152
7,0.05774631743873698,0.12001188406263519,0.0,594.9985662172293,7.017880582135578
7,0.07814061887074007,0.09961940443571214,0.0,5869.271778374031,7.01788057672229
7,0.029430982184675793,0.1567706780459781,3.90625E-4,60.64753500201109,6.767218802949508
7,0.08418330482965934,0.09358867741047892,0.0,2930.894703350042,7.017880624353661
7,0.06172749724417995,0.11601919371534306,0.0,9816.18130764035,7.017880693782695
7,0.08961000366029352,0.08811654808699497,0.0,1703.1784819016132,7.017881210797593
7,0.0014252160305579607,0.1764232413219555,0.0,4509.990282790358,7.017884341561303
7,0.07435778208945314,0.10338010058693306,0.0,1545.744003507074,7.017880869539989
7,0.006225456950261891,0.17148992487993464,0.0,5735.33653656433,7.01788167405005
7,0.06084805530933395,0.08423410617833114,0.051463527376351265,45.8356297221979,6.712831028551787
7,0.08543910122556654,0.09231863141950264,0.0,4213.296499252073,7.017880584070709
7,0.02829051148147569,0.14949046029983568,0.0,1314.5539797510437,7.017880755188572
7,0.03808817778006359,0.13965937939864567,0.0,949.921400234945,7.017880680727674
7,0.07016580651004213,0.10759067968375706,0.0,862.0385602596969,7.0178805902942205
7,0.02191197266410433,0.15584929985152746,0.0,4409.635434542352,7.01788057494638
7,0.03335165195944409,0.14441687071391252,0.0,7526.309587927563,7.01788059573617
7,0.09242509176786606,0.08529461887212308,0.0,6035.754326228417,7.017881479574429
7,0.06585774128704534,0.111895190579596,0.0,6904.337455734239,7.0178806166520085
7,0.09757003931953705,0.08018880939106056,0.0,4190.667801815355,7.017880579828825
7,0.009030809396429704,0.1687575301640346,0.0,7367.2474911618665,7.017880923235154
7,0.05378682087208946,0.1332538176048625,4.8828125E-6,39.74371106721518,6.761664382369819
7,0.07733378901070115,0.08712323557630895,1.220703125E-6,108.10842305650436,6.96957082263209
7,0.09675729827920582,0.0809467031065488,0.0,2026.0082568059102,7.01788227555673
7,0.013488363128509618,0.16428384641301846,0.0,9999.999999999998,7.0178806266567895
7,0.04190436210449503,0.12626735653737928,0.09381310902904944,43.169568422830594,6.990673634564691
7,0.0730244353752023,0.10476504387577809,0.0,7349.174727701857,7.017880954122205
7,0.002433015296595933,0.17524553989240818,0.0,3718.0172293083115,7.017884093473832
7,0.03216634899829762,0.14561312436848475,0.0,10000.0,7.017880727716182
7,0.03466673538777517,0.14309716582509896,0.0,1179.8242140449502,7.01788057635361
7,0.04594682583539925,0.13183310562040015,0.0,4654.788174703128,7.017880735874437
7,0.06452297587634873,0.1132152962644977,0.0,632.1962582045711,7.0178808601140386
7,0.017485398268561568,0.1603045824392808,0.0,3459.436312559973,7.0178809681275895
7,0.022225826092675743,0.1555035777807471,0.0,3484.759232948931,7.017881112694611
7,0.04411421395260026,0.13366190163801117,0.0,10000.0,7.01788067438201
7,0.05977708195166449,0.11798432704520996,0.0,1427.3674464124108,7.017880574847788
7,0.027897864066551016,0.1498532109024744,0.0,5337.720190450912,7.017880635492972
7,0.07188650929017976,0.1058870838527606,0.0,7749.4632136022765,7.0178806418008515
7,0.012887453654027754,0.1452804039743501,0.005,75.81985890244029,7.0106155531043015
7,0.054839568210617945,0.12291728272396042,0.0,1644.1594141720311,7.017880588310787
7,0.04989290920489863,0.12784014756078266,0.0,7196.601696351442,7.017880999040457
7,0.08616845553252171,0.09158124586431908,0.0,9453.954664216966,7.017880651669182
7,0.08114778421975093,0.09659014963958212,0.0,9789.277782893956,7.017880868292511
7,0.07600170468725567,0.10175519695377686,0.0,856.7121245404306,7.017880588045671
7,0.007637678965677838,0.17012525721687916,0.0,1892.8926015653208,7.017880575026802
7,0.039371121875102034,0.13838404267468846,0.0,10000.0,7.017880598605992
7,0.09863852807213158,0.0790823197760858,0.0,1696.6580727297267,7.01788143162153
7,0.09130986832614965,0.08648515360327454,0.0,1290.87521843985,7.017881123025399
7,0.06694065235214619,0.11081726621552561,0.0,10000.0,7.017880583276798
7,0.0032698455910347007,0.1744663679585242,0.0,971.0460803831934,7.017880911670857
7,0.08099044204670665,0.09677152892102832,0.0,979.4216989451782,7.0178805746399355
7,0.03547514169730792,0.14226594074361237,0.0,631.1295447342263,7.017880796636334
