accessibility,activesentropy,collcost,constrcost,empentropy,euclpace,expcollab,failed,game,gametype,id,lambdaacc,realcollab,regionalproba,replication,setupType,stability,targetDistance,targetNetwork,traveldistance,wantedcollab
0.7865069233349892,0.9993316430335579,1.1246130956675329E-4,0.004855687189936864,0.9991242914733993,4.586075806513721,0.4887557651391028,0.0,2.28851119460683,discrete-choices,1561,0.0033716052351358914,0.25,0.02250671125891881,715559327,1,0.02311111323872746,147.06535166321575,0,73.2598525757818,0.5
0.33060450329299995,0.9978887217032039,2.2125760625789858E-4,5.384558226664137E-4,0.9978653341920037,8.364823459605006,0.0,0.0,1.6315666950723604,simple-nash,1560,0.009980540986583589,0.0,0.9952436108341719,-675125686,1,0.017639218066370255,170.87408289073787,0,128.57270727302506,0.0
0.309699394737358,0.9977226300888449,1.5175839638558724E-4,0.0016695999978509882,0.9977696762019712,9.695238751183231,0.5,0.0,1.3575686476061952,simple-nash,85,0.00923303909728973,0.0,0.7273540120620554,-1543843441,1,0.01737412438653574,145.72202887518245,0,148.70158516682753,0.5
0.620328293209728,0.9991923057071775,2.827503824325585E-4,0.0020156070330765805,0.9988505609192568,3.405186507781619,0.47175506360547415,0.0,2.8181804170206437,discrete-choices,84,0.009419529401883314,0.3333333333333333,0.24435481866260453,-1819799588,1,0.02205118156565503,143.4932609941045,0,53.720273416828896,0.6666666666666666
0.8700626367753168,0.9992962693288611,1.927060038082326E-4,0.003946272313620021,0.9991085051618938,6.661684573769019,0.0,0.0,2.541446862383496,discrete-choices,943,0.0013215161629567674,0.0,0.8039289101333695,989286785,1,0.023345022984373687,136.5577759648582,0,107.02981298307407,0.0
0.8263290286603145,0.9990210899184051,4.703869093937636E-4,0.004775967233960118,0.9986815051102478,3.3963078698491262,0.4530995923490847,1.0,2.979103574413997,discrete-choices,942,0.0035824630735784785,1.0,0.3262638248015193,652604733,1,0.032068159250374886,139.3233614297156,0,54.441479943011245,1.0
0.5471982352154751,0.9990107405408248,7.809733856812188E-5,0.0021378792143986847,0.9986590427231317,8.05667122172693,0.49219090118900694,0.0,2.9874017257893652,discrete-choices,1519,0.005142171141043828,0.5,0.414053313397659,-1463627185,1,0.02107014803639833,141.54562809719494,0,126.34318109074293,0.75
0.4591655179668892,0.9986711709493946,4.647907055231612E-4,0.00125994620972992,0.9983783936355229,8.466910880432204,0.0,0.0,1.1573826772821338,simple-nash,1518,0.006521938066896051,0.0,0.9606829410626969,713831146,1,0.019682612030393273,143.1382186988459,0,131.7588213480421,0.0
0.8282921411743723,0.999316809041937,4.110981931450576E-4,0.0015711304388693244,0.9991402605079058,6.233376033192338,0.0,0.0,1.1191731288412912,simple-nash,1843,0.0019281583853678601,0.0,0.9336321671125329,969071779,1,0.02320589945288004,146.30428845638687,0,99.86609401922286,0.0
0.3999351551870343,0.9983584822261529,3.8533989163759634E-4,0.0019775935499121494,0.9981579876500061,8.136068989425187,0.5,0.0,1.984864578333191,simple-nash,1842,0.008198044320844117,0.0,0.5320790152482994,2074389165,1,0.018688901981919796,138.8009636262938,0,125.91530451841966,0.5
0.8973380275320341,0.999278172658318,3.057991657678354E-4,0.003229911838492303,0.9990441318059643,4.347760553858533,0.4694581547775748,0.0,2.9267601206623066,discrete-choices,1841,0.001567403346132778,0.0,0.9454839247630112,-1819543930,1,0.02286960558385754,142.93839579910863,0,69.97391086073847,0.0
0.8556974088889006,0.9993054605509513,4.955740757370984E-4,0.0019811844479062568,0.9991284152277033,3.383488526968171,0.0,0.0,1.572369761752109,simple-nash,1495,0.0029216177778239732,0.0,0.989591650967748,902979552,1,0.023392147487030564,144.47059452384275,0,54.30926620678166,0.0
0.8964989607411157,0.9992785543966788,4.1652074671406686E-4,0.0028345968611782975,0.9990466498458277,3.3233123373523332,0.3333333333333333,0.0,1.250656210007236,simple-nash,1840,0.0020686110989466076,0.0,0.3505045526660407,1765471808,1,0.02290370698129932,172.0450605900524,0,53.48352614656841,0.3333333333333333
0.7406667524645325,0.9993281848478559,2.5078629059135406E-4,0.0044804354285340395,0.9990787689090668,4.977004300636972,0.4749423803242516,0.0,2.571830946949267,discrete-choices,1494,0.003925248821164602,1.0,0.5458152544468343,1656705492,1,0.02301272006178986,143.03502451251958,0,79.24276466486887,1.0
0.8927473102233074,0.999280202015886,3.5073707313463946E-4,0.0032922212453769467,0.9990574105288674,2.5993070952267154,0.0,0.0,1.8652400540307112,simple-nash,1433,0.0027482671525374,0.0,0.9075964321167034,1567624521,1,0.023055240311055155,154.58818302575145,0,41.822480821147224,0.0
0.3610993468862146,0.9981101174775558,1.427463460302434E-4,8.737134131561828E-4,0.9979987394295112,7.98804354010069,0.5,0.0,1.3036330551572457,simple-nash,1432,0.009459495697786226,0.0,0.7383734472627559,-2132747216,1,0.01807583129387324,134.61689113119553,0,123.15829788217329,0.5
0.532512189844593,0.9989633012901935,1.4065933573661498E-4,0.004900667757067724,0.9986159968007127,7.393185772177454,0.5,0.0,1.8821178756640182,simple-nash,1745,0.005885489869857939,0.5,0.6706654417312345,-1544274291,1,0.02085924010501835,139.4031810930096,0,115.79399783348389,0.5
0.5737465817282195,0.9990869248488028,2.905412068873761E-4,0.003572226121437321,0.9987329402116977,5.296801138593259,0.47097853627324066,0.0,2.606683487836217,discrete-choices,1744,0.007145340096304594,0.6666666666666666,0.27523155719194914,-1610707954,1,0.021441669765146013,147.46784619607294,0,83.247688720167,0.6666666666666666
0.7664825461755773,0.9993335086910433,2.428838262390956E-4,0.00470173951644501,0.9991072272669659,2.9929684681574638,0.0,0.0,1.7743961409706444,simple-nash,1667,0.005747264864530896,0.0,0.9885538474021891,-1772911362,1,0.023079593534467886,156.10525885514573,0,47.74269104746035,0.0
0.5707683338054599,0.9990789783320606,1.54114955748177E-4,0.003148953263286577,0.9987248995243769,3.937436917699875,0.25,0.0,1.1880423796549096,simple-nash,1666,0.009711379659829208,0.0,0.8875024774400357,-780873935,1,0.021400822973424126,163.21769538265016,0,61.86787893999051,0.25
0.5766177181599712,0.9990944445064902,1.5809629399891694E-4,0.0026514040507572096,0.9987406323470622,4.129732289587343,0.4841956371980077,0.0,2.5384490756229408,discrete-choices,1993,0.009074093326843613,1.0,0.6217427255723723,-1892320284,1,0.02148085644103248,145.8806436479613,0,64.92070404019032,1.0
0.5639807480762019,0.9990603068595739,1.2724761769596107E-4,6.06814810570685E-4,0.9987063396373675,4.082312212872885,0.0,0.0,1.4350657582178312,simple-nash,1992,0.009587287011396304,0.0,0.9939906245424812,-1089307369,1,0.021306908874440755,147.0031753690206,0,64.108146052602,0.0
0.6638685307056171,0.9992617276266051,3.9774205830209235E-4,0.0023284707668360847,0.9989465739689212,6.204730138463747,0.46030947874803185,0.0,2.4164945702113627,discrete-choices,1899,0.004381465090298794,1.0,0.578386559793649,-1436842673,1,0.022539106197960415,138.5287158714009,0,98.22048014395486,1.0
0.7557260558235281,0.9993323763576887,1.772952161610243E-4,0.0016604405509530575,0.9990961704911596,9.475020560408344,0.5,0.0,1.1105019603574635,simple-nash,1898,0.001916726642204992,0.0,0.5738437072161277,1293056652,1,0.023055161906796344,148.48993380303145,0,151.02473118440008,0.5
0.3899796960572715,0.9982982484099729,3.4299451572650794E-4,0.0010847940910281427,0.9981182955957132,9.466426430208514,0.46575424957516404,0.0,2.6420808145009724,discrete-choices,1015,0.007273798271759154,0.5,0.7547917514388066,1238481857,1,0.018526850892701376,141.68198762642004,0,146.3642796973798,0.5
0.8078615684045932,0.9993242036717707,4.1239160851307865E-4,0.0014308579912752886,0.9991363767836386,4.938144267827205,0.0,0.0,1.2596555728164922,simple-nash,1014,0.002768775402307742,0.0,0.8531072525334233,-1276749097,1,0.02312319362129811,135.50836839469082,0,79.0024673802984,0.0
0.3183076149422659,0.997792477917338,8.336634721716913E-5,0.002719127979897448,0.9978094727937376,9.548187147694517,0.0,0.0,2.486855374068022,discrete-choices,1719,0.009108295694841975,0.0,0.9415430952523375,-319751659,1,0.01747811513621117,137.73083169680166,0,146.57678513317083,0.0
0.8469967568054655,0.9993099303595999,4.2854510835549256E-4,6.116833860970432E-4,0.9991349453586903,4.814090093091629,0.4572501186624631,0.0,2.2570731558768484,discrete-choices,969,0.002192009661537821,1.0,0.3994817766580056,2037025358,1,0.023345300523726763,142.70294436931812,0,77.22667164993081,1.0
0.8652952347835086,0.9992995504104735,2.5028235520939656E-4,0.004356445110385574,0.9991160428896464,5.91920045464335,0.0,0.0,2.478630179950166,discrete-choices,1718,0.0015474790594213422,0.0,0.9459953863290305,-495483858,1,0.0233625783704563,141.81760260050913,0,95.0708837827453,0.0
0.5271860685068332,0.9989451383097709,2.639014569049172E-4,7.772456058286932E-4,0.9985999996563194,5.845203216800437,0.0,0.0,1.8431347679640622,simple-nash,968,0.007576730448869515,0.0,0.971521944211353,813186358,1,0.020783205612863506,137.8177504980022,0,91.50732747178976,0.0
0.6072922865266143,0.9991663211778371,1.5308139072454E-4,0.003972974352216675,0.9988191857948899,5.0661085920811075,0.0,1.0,1.146430706929788,simple-nash,735,0.006638250234215165,0.0,0.9520309915447942,-1981430200,1,0.02188638438333437,145.1441816027404,0,79.83977560123353,0.0
0.8101072815309605,0.999323106401126,8.705169185990754E-5,0.004745105230142677,0.9991372110960886,6.542176200698301,0.0,0.0,1.4067797102168647,simple-nash,734,0.002061714737895621,0.0,0.9127835179705655,-1338167243,1,0.023123035289874007,138.27824421403793,0,104.68083800440228,0.0
0.5125645587762896,0.9988925982265453,1.9562300869747004E-4,0.0021165190643417427,0.998555016407417,6.534914396206581,0.4804476745850841,0.0,2.8026381473740107,discrete-choices,875,0.007111149772222284,1.0,0.7108019238738824,729083921,1,0.02057322495732663,132.9603555491037,0,102.17563890601681,1.0
0.3411176359551877,0.9979677829358562,3.745916260945424E-4,0.004357200352562058,0.9979121557303612,9.572459429253623,0.0,0.0,1.9155198797491029,simple-nash,874,0.008424738895763187,0.0,0.8265765689244453,-674119641,1,0.01778244329451921,138.28350218439434,0,147.29189120267105,0.0
0.8029160475248873,0.9993264117026791,4.3650995776009055E-4,0.0023773646891031746,0.9991342253902007,8.801278893353686,0.4564595645347356,0.0,2.138477185000915,discrete-choices,1617,0.0015999259502277735,0.5,0.5037860816138412,-1777297094,1,0.02312255030265209,145.27916069468583,0,140.7577878209588,0.5
0.7807150295484783,0.9993327028523381,1.1495490307525261E-4,0.002813786191660296,0.999119867820738,3.5724385360107838,0.5,0.0,1.9407655084446134,simple-nash,1616,0.004467317619954565,0.0,0.7567982454105938,453089121,1,0.023104020196519102,133.6332206445214,0,57.04415228912513,0.5
0.5379424254299584,0.9989812911822726,3.439082013989341E-4,0.004289106423481199,0.9986320946424645,9.618205649827072,0.0,0.0,2.4897376408810805,discrete-choices,1713,0.004442937468971224,0.0,0.9891926105367188,1464226534,1,0.020936861618251833,147.21745204280376,0,150.71261146853828,0.0
0.7088873420335309,0.999307865824657,2.7719196819693136E-4,0.00264127542298468,0.9990309050997974,4.429832934533118,0.0,0.0,2.898053607320711,discrete-choices,1712,0.005094004002396214,0.0,0.9685787232416908,1966596163,1,0.022907983804852778,130.93558504875583,0,70.3645117416361,0.0
0.29885017507786515,0.9976316283472435,3.392383525344542E-4,0.0036858599102827933,0.9977187277946211,9.54256674312996,0.46612812301262757,0.0,2.3371933755545853,discrete-choices,79,0.009732193778948472,0.5,0.5551193524429187,-1226588502,1,0.01725235193725176,155.68869879794943,0,146.19413603126748,0.75
0.6762642178024487,0.9992768609745426,3.17028509711085E-4,0.0033231004624527305,0.9989713684735468,2.5943949044188686,0.5,0.0,1.5622614165018693,simple-nash,78,0.009972414035500206,0.3333333333333333,0.3480044720231137,1950654940,1,0.0226573502892247,144.0827063878305,0,41.10826192031274,0.5
0.37105572298726275,0.9981772723532524,2.0879423523800265E-4,0.0029589246220977647,0.9980407004152817,8.224615759825232,0.5,0.0,1.3537064819091775,simple-nash,1227,0.008896588852554281,0.0,0.835173137691083,133670928,1,0.01822861144008405,141.62260225858375,0,126.93028234994385,0.5
0.504008673496871,0.9988600010621952,1.9106966243961982E-4,0.004572658202446905,0.9985279614112186,7.309590286751723,0.0,0.0,2.3674511454039586,discrete-choices,1226,0.006537683820571842,0.0,0.8815042796183457,122070107,1,0.020450540966125655,142.78805040727835,0,114.20261794112749,0.0
0.5050163446860844,0.9988639122425085,2.4277026862932948E-4,6.407685349660126E-4,0.9985311761520176,5.552140312276693,0.0,0.0,1.5398764327956582,simple-nash,73,0.008578873337049596,0.0,0.8571096056529515,-640582077,1,0.02046502972208887,142.79060896558084,0,86.75245956433342,0.0
0.8355573706752183,0.9993145892407557,4.0853712854074754E-4,0.0017130634219301956,0.9991393569800109,5.080627711275948,0.45923695955558363,0.0,2.131749124103881,discrete-choices,72,0.002252495482455713,0.2,0.002128534875115359,461906303,1,0.023261885240451495,149.60338336281563,0,81.4385473808365,0.5
0.9020683545200913,0.9992760925954107,9.313156560650338E-5,0.0014406470037089329,0.9990294200055508,4.008978210230072,0.49068792032397884,0.0,2.37966085860411,discrete-choices,1393,0.0016159079401265985,0.3333333333333333,0.7751998220443661,1629840913,1,0.02266852062150514,150.26144783355605,0,64.53956316834662,0.5
0.38560767049360395,0.9980901545229871,3.7832280295763116E-4,0.0015960443902001357,0.9975772941850183,9.196776343821053,0.4622397529361166,1.0,2.2497837373147416,discrete-choices,1392,0.0075437056344602,1.0,0.3167674656198457,1999556862,1,0.059380179135693115,128.6977157467674,0,143.01469253611776,1.0
0.3781339427471531,0.9982235314024761,2.289969822055393E-4,8.458987342363371E-4,0.9980700542646821,7.780267775311889,0.4771162997090978,0.0,2.0431042649872215,discrete-choices,1691,0.009192879772157794,0.5,0.839977972224679,-1291572398,1,0.01833870401108509,132.13089455735584,0,120.15583177086349,0.5
0.7244074309270997,0.9993197143634788,1.3002754668865253E-4,0.0038567625825316138,0.9990561284492036,7.3186624605863395,0.0,0.0,1.4918597978909982,simple-nash,1690,0.0028780625116888747,0.0,0.9990306922941306,-2103093475,1,0.022957667581541268,152.59122361400355,0,116.3864196611317,0.0
0.42074632779127946,0.9984770694374833,4.079756903420223E-4,0.003037512681298473,0.9982384749477956,8.945019084271827,1.0,0.0,1.9066000105837877,simple-nash,1981,0.006977922979716859,1.0,0.7512736048260924,324176126,1,0.019032700493213057,129.25050215126745,0,138.70753406170104,1.0
0.426395271729471,0.9985075913203881,3.195921366795558E-4,0.0037769909818611475,0.9982597474968699,9.29991915645125,0.125,0.0,1.8369348981122375,simple-nash,1980,0.006591956028216238,0.0,0.10846843124715728,-1561447041,1,0.019126975727374568,159.22158430444676,0,144.28698942199483,0.125
0.44047399760467293,0.9985806483831595,4.191684393561276E-4,0.001101245498100042,0.998311708926975,7.922011663627619,0.5,0.0,1.8671153468903932,simple-nash,1551,0.007399097361468866,0.0,0.7697990603672875,182510440,1,0.019363137655653874,147.37629886392128,0,123.06926839833922,0.5
0.8769635688636253,0.9992911304346755,2.324790154122232E-4,0.001717445974234081,0.9990957151710124,3.065876403004135,0.0,0.0,2.005641145697922,discrete-choices,1550,0.0027047331963247,0.0,0.8943815305447415,1284729273,1,0.02331568088724323,154.49038245284265,0,49.280151253705455,0.0
0.6454536478034012,0.9992350712879194,4.075758440085219E-4,0.004070965174760648,0.9989076272911875,3.1740008592780997,0.45933245058639355,0.0,2.2720241384208366,discrete-choices,1961,0.009199564531854405,0.5,0.5853538097202621,-198608593,1,0.02235511302436058,151.68266204652292,0,50.17228476649527,0.5
0.35013240873059825,0.9980332659536368,1.0974330262844949E-4,0.0013380499247683656,0.9979516097394154,9.028588604606945,1.0,0.0,1.0523847583201675,simple-nash,1960,0.008672847917318056,1.0,0.6846784352898629,394502267,1,0.017911839074902493,135.31203568188778,0,139.04929220334537,1.0
0.8564570113727803,0.9993050275769808,3.170856428698593E-4,0.0021817969064167903,0.9991275610424071,8.746461408977073,0.4683338752268143,0.0,2.518679455588871,discrete-choices,1669,0.0011235914876099168,0.75,0.2517849185874727,-1668455771,1,0.023390071161714557,148.8060499957683,0,140.39881772473103,0.875
0.8186590128128881,0.9993189149224341,3.7102245815135544E-4,0.002946861791813579,0.9991395106780501,6.978255505200201,0.4629657033093696,0.0,2.8755359034114925,discrete-choices,1668,0.0018330849805306033,1.0,0.6578039274573202,-741896466,1,0.023130671031130888,138.18262193096209,0,111.72503480764505,1.0
0.6004694855780772,0.9991516515813857,8.772057250361614E-5,0.001387800653056946,0.9988022866780906,6.743052002852478,0.0,0.0,2.665597934192479,discrete-choices,1585,0.005110737057193917,0.0,0.960389705142979,-931736995,1,0.021798281274278415,138.7201904273226,0,106.20932091542606,0.0
0.5284046474092531,0.998949339391523,3.451593979304837E-4,0.004507192275869236,0.9986036779102218,4.622100996852053,0.4655387833227133,0.0,2.1211635377136275,discrete-choices,1584,0.009543123446422316,0.0,0.889285770873952,1925913930,1,0.020800653156803676,152.77141617012958,0,72.36709001853558,0.5
0.6066005867849149,0.9991648677116168,7.987274870752379E-5,8.257989599728544E-4,0.9988174874947521,6.255946317295101,0.0,0.0,1.1224237030214137,simple-nash,1623,0.0053890896476353825,0.0,0.8044680656065283,-546713848,1,0.02187750856217216,154.25249171899642,0,98.58564601520928,0.0
0.45655043357293335,0.9986589413568278,3.9896757663839975E-4,0.0014911489328805053,0.9983692204823781,6.967776094944732,0.4601877015281887,0.0,2.0969765134230305,discrete-choices,1622,0.00799168792111133,1.0,0.9234282185914199,742401215,1,0.019637659763609726,130.29380624550845,0,108.40418105716134,1.0
0.6823342949930296,0.9992834654876199,4.398198782953364E-4,0.004721989899766625,0.9989830829964996,6.2695874038923645,0.4561311014024162,0.0,2.443279338173865,discrete-choices,1977,0.004025943532074777,0.0,0.8604662331969494,753342930,1,0.022713841274460914,157.51681361497572,0,99.38783620658354,0.5
0.7510468808426917,0.9993314038956198,6.229419487164956E-5,0.0037903964796480397,0.9990909930837915,4.811773868393978,0.0,0.0,1.7021069725198323,simple-nash,1976,0.003862246020778224,0.0,0.9151862363067471,-1232624256,1,0.023043023042748703,149.78017256675037,0,76.67004614449932,0.0
0.6479054237759119,0.999238913376876,2.924117312253345E-4,0.0025027493616508233,0.9989129562429435,5.431170958645574,0.47079211807223087,0.0,2.2509431678350786,discrete-choices,1885,0.0053260849846049375,1.0,0.7723993815261321,-234128896,1,0.022380132798971046,150.73980522528922,0,85.86846407057952,1.0
