evolution$generation,growthRate,gravityGamma,gravityDecay,logmse,mselog
73,0.00928205080038176,1.0,21.96538083575401,24.522451061852966,2.2405064992915813
73,0.011337432474343092,1.0,21.41605394578436,25.013610558166558,2.098545876097064
73,0.011345255325760735,1.0,20.847283902358814,24.89377061274488,2.0986407176526813
73,0.011311912471927522,1.0,21.124254510725006,24.938126403469532,2.0985878078336713
73,0.011320653763186292,1.000000957101647,21.171145419189436,24.9520404143063,2.0985688134308558
73,0.011315057857264133,1.0,21.33858432052136,24.986412461684097,2.0985618984571612
73,0.011292736004328502,1.0,20.67828985206378,24.838440390587078,2.098772428328167
73,0.011328473559873634,1.0,20.51485485715611,24.821169824709656,2.098793492387284
73,0.01129782183843651,1.0000031484704273,20.805722778564128,24.86574672954483,2.0987053529700583
73,0.011329646304802876,1.0,20.40771280231756,24.801725583855045,2.0988575705239496
73,0.011321642669040524,1.0,20.14538421827246,24.753202461107673,2.099054214429069
73,0.011314668885685423,1.0000769022701488,20.066484371005803,24.738306899560765,2.099142808994171
73,0.011326239846979001,1.0,20.683409703919743,24.852853250888177,2.0987084692557105
73,0.011283393431011509,1.0,19.732177493307564,24.68040872693832,2.0995351329999217
73,0.011329384504906562,1.0002185778882717,19.948856479103995,24.72550493077221,2.0992587466786854
73,0.011284842584743215,1.0,19.64456584254579,24.67004109606302,2.0996274156823453
73,0.011290547109361159,1.0,19.418871244983404,24.646869631311706,2.0998821749221865
73,0.009544332999614224,1.0,21.427754822643884,24.524289948121424,2.206376419280118
73,0.011294909698351948,1.0,19.755281649848886,24.686758164827815,2.0994731370406936
73,0.011335781817488379,1.00000141677011,20.23141341420627,24.772744684900314,2.0989789047770024
73,0.01126328990538657,1.000004786827245,19.888024215761597,24.695013353184986,2.0994608255677445
73,0.011296144987945143,1.0000099793826993,20.901359245461663,24.88455471261593,2.0986779439634966
73,0.0095005538163985,1.0,21.601493676743377,24.52334908635197,2.211740101935628
73,0.011358583995428419,1.0,20.294731877759173,24.792250447114935,2.0989471629435092
73,0.011354207552957378,1.0,20.258387871019284,24.784188875888624,2.0989679483842116
73,0.011290883802888499,1.0,19.33244051548711,24.638738929448337,2.099994556697801
73,0.00946846006248684,1.0001762426544474,21.61196499336728,24.523250956640425,2.2157826925943835
73,0.009387571157112168,1.0,21.774488462789538,24.522673099601302,2.22619279784197
73,0.011315796430912848,1.0,19.882691945876964,24.710672359719524,2.099297581445219
73,0.009337292095981537,1.0,21.872070223373846,24.522499660986462,2.232916975983983
73,0.011313652766642259,1.0000089306426188,19.415512008909843,24.65227902454612,2.099833172253291
73,0.011343720962478218,1.0,19.415190341315927,24.659907859212915,2.099813827664742
73,0.009733371396684329,1.0,21.171321285186856,24.52639959565987,2.1847773906263916
73,0.009656128237974433,1.0,21.396217900859607,24.52541144784941,2.193295732114597
73,0.011325571050902216,1.0,19.79362957504221,24.701194501945192,2.099376895190828
73,0.009767431276966143,1.0,21.10132622793826,24.52705191422627,2.1811541527413625
73,0.011251697873226439,1.0000397447854077,19.18215530459081,24.61844799249422,2.100383849271523
73,0.011331767999178646,1.0,20.6635749196574,24.851165408980414,2.098714687465194
73,0.011312708278562856,1.0,20.423937212442915,24.79825714023414,2.0988653772031904
73,0.00961326902179751,1.0,21.326415234997555,24.524891182478424,2.1982134265880617
73,0.011281899985636792,1.0,19.292193807738673,24.633159843660454,2.100079777058133
73,0.011268796627192318,1.0,19.25711339962052,24.627426826607458,2.100182631300414
73,0.011273009975374754,1.0,20.32901206782026,24.766743068805674,2.0990454506189287
73,0.011265420000143125,1.0,19.208962629916915,24.623018927640373,2.1002661289883866
73,0.009911805760146723,1.0,20.916425021562702,24.530177886380887,2.1666648100100585
73,0.011310988374890339,1.0000101632624536,19.5382933224268,24.6648508529145,2.099684780209486
73,0.009872626174406998,1.0,21.058014236646482,24.52986672674143,2.170429282205115
73,0.011335730296627732,1.0000221826756233,20.479400343630704,24.81740689166914,2.0988155291803934
73,0.01129984221554083,1.0,18.667343550470928,24.60158798238335,2.1009973316243293
73,0.011243201837431452,1.0,18.786617196953284,24.597995871273696,2.1010446238736766
73,0.011314567400823913,1.0000024285436961,20.40466570051006,24.7954713498328,2.0988751335626716
73,0.011299648126853194,1.0001793837448532,18.81032317628173,24.606397588692683,2.1007853044513665
73,0.009700309604187968,1.0000035268537364,21.34592433759954,24.52635088086572,2.1883636869919947
73,0.011252036658372074,1.0000010802829649,19.664055115858133,24.6633258804759,2.0997566376691967
73,0.009843457919888379,1.0,20.860845939562584,24.52968980022787,2.1733923609588475
73,0.009804567727706506,1.0,21.14294161208328,24.52803877821104,2.1772699671594364
73,0.011281669902616545,1.0,19.635038511813455,24.668033776520943,2.0996497999729895
73,0.009962261798081363,1.0,20.837775906295533,24.531498442024148,2.161945549446425
73,0.011283469758185736,1.0,19.8740311421396,24.69928632192792,2.0993876427546643
73,0.011340165856648723,1.0,19.434111652856743,24.661018861655855,2.0997886374252497
73,0.009866410948075123,1.0,21.07729726355995,24.52983686042846,2.1710379928252816
73,0.011251855675436828,1.0000056385983058,18.88211404557266,24.602242788772582,2.1008357755645592
73,0.009676266583052142,1.0,21.22435904993575,24.52571048479612,2.191044078770369
73,0.009698548939785837,1.0,21.186084998123082,24.526056048448115,2.1885749753233035
73,0.00967887318369637,1.0,21.216098363498574,24.525781194229012,2.1907539912675236
73,0.00991710582755226,1.0,20.949391215714563,24.530583647680025,2.1661470654794566
73,0.00983993242952242,1.0,20.946965789483215,24.52866987984637,2.1737167035093385
73,0.011321547627639877,1.0000652706217859,20.505221964069136,24.81691694677522,2.0988161632497375
73,0.011216500609756638,1.0,18.878717558384928,24.59741775303653,2.1010851093365894
73,0.009996496151608771,1.0,20.714280401982233,24.53233110871955,2.1588758143970073
73,0.011226215075888786,1.000004178827878,18.768133261340413,24.595608811368955,2.1011936038195396
73,0.0110379016477528,1.0001346116244858,18.85650694566636,24.580808420710653,2.103656354158183
73,0.009977367730777988,1.0,20.768079733516323,24.531787014856825,2.160586584587418
73,0.011013342058246302,1.0003960897743651,18.980562608606363,24.57941333275447,2.1040143263539557
73,0.010025203436376556,1.0000565082185586,20.60022870724221,24.533541267844427,2.1563866117200443
73,0.010381587707375826,1.0007155637677498,20.0251038601134,24.5460626689998,2.129815405309726
73,0.009934318313878074,1.0004340658070219,20.82818991734234,24.530842500483587,2.164636164891194
73,0.009822065479554718,1.0,21.060303289203997,24.52810414285897,2.175494470536313
73,0.011285467885580222,1.0,19.630034383024196,24.668490468153315,2.0996418719086223
73,0.011196752055701285,1.0000567754663388,18.842318962705033,24.594096692529565,2.1013276094535214
73,0.009346269268291874,1.0001079242963018,21.89576635260922,24.522592261646512,2.231735208888751
73,0.011135418667819233,1.00059536327265,18.8673961069272,24.588650070458538,2.102083774863246
73,0.010229355261784047,1.0,20.417124172981598,24.54021488258306,2.1399071593003547
73,0.011318776475824167,1.0000496124210292,20.241833145943154,24.76852995897337,2.098990916709995
73,0.010139170944019208,1.0,20.489991159888657,24.53662840498648,2.1468370432822637
73,0.00983038815260199,1.0,21.066279526651282,24.528357220689724,2.1746472015220775
73,0.010207690655474557,1.000038082761494,20.310537167416353,24.53916053539674,2.141614884975784
73,0.010827565490396492,1.0000016642375438,19.346864578817836,24.56816903835695,2.108587203022187
73,0.010051585270020234,1.0,20.60985425199134,24.533931549062647,2.1540697495367835
73,0.01124874202021267,1.0,19.210710564031093,24.619819116466438,2.1003534230413345
73,0.010078353781480982,1.0,20.597535668529154,24.53469443162907,2.1517895432082246
73,0.010191787303379577,1.0000060131627413,20.400177170753924,24.538417911511182,2.1427592015626225
73,0.010711819219131129,1.0,19.366170133267907,24.562167080187955,2.112955060586529
73,0.01132156797055944,1.0,19.38490332187532,24.651126221482908,2.0998606426736406
73,0.010066546777922281,1.000043998595861,20.648349590834744,24.53443175355441,2.1527730476032683
73,0.01072972727356213,1.000417596463386,19.47710992539725,24.562705673506336,2.1121448687998967
73,0.010171753496475137,1.0,20.471874666931356,24.53783089361,2.1442642876674674
73,0.01095440128240948,1.000034435889068,19.08680004476017,24.575518036386043,2.105180174667199
73,0.011084276689823534,1.0000003326995033,18.881912334234087,24.583914738366893,2.102734465375107
73,0.011111905007856226,1.0,18.83075208716691,24.58572886126422,2.10237634304078
73,0.01128141197165021,1.0,20.131625756617723,24.737025891504768,2.099161447681417
73,0.0111086506443125,1.0002242135755124,18.92971310671407,24.586805299368603,2.1023037328922047
73,0.011138689964188667,1.0004625801653304,18.989206305837154,24.591677250257025,2.1018220540558157
73,0.010127751327199409,1.0,20.532165820213056,24.536295659871946,2.1477340974547223
73,0.010145822964124224,1.0,20.46823209505347,24.536848840975026,2.1463173198807506
73,0.010121660588362605,1.0,20.543616320009956,24.536100869245445,2.148223068207377
73,0.011263023713105662,1.0,19.047542892548822,24.611922727472777,2.100515040673913
73,0.010852142386267152,1.0,19.336652696945265,24.569916843167572,2.107783329606909
73,0.010434770535301693,1.0,19.945285927304322,24.548007576317687,2.1264533748272427
73,0.01021919615229756,1.0,20.288726390988455,24.539569926049293,2.1407569467991414
73,0.010062258411591068,1.0,20.567045881656696,24.53436460232315,2.1531759547722955
73,0.010768769067905254,1.0,19.45172688471483,24.564858137572752,2.1105683640845916
73,0.010674569651077319,1.0,19.631356480946916,24.559906941375992,2.114226460498241
73,0.011089548828999575,1.0000006014015625,18.89700911739184,24.58447046786136,2.102621682462346
73,0.010470117061122965,1.0,19.923589906345214,24.54956657775026,2.1243796292172363
73,0.010445001647425473,1.0,19.946967369741657,24.548428860413527,2.1258366593844507
73,0.01098001502107284,1.0000250092103788,19.106617621321732,24.577612422292347,2.1045150252700875
73,0.010672590577379034,1.0,19.480331943435516,24.559649315637042,2.1144989826346263
73,0.01060364237752564,1.0,19.79324593900538,24.556725456401978,2.117358400326213
73,0.011263535792961153,1.0000731743498543,20.16642777651854,24.736693094224805,2.0992233130925957
73,0.010942579546190784,1.0001221273395382,19.079486932898433,24.574761357071495,2.1055138819847468
73,0.009610827895467303,1.0,21.42336898800237,24.524534015445816,2.198493152477593
73,0.010304849603552576,1.0,20.215986418750525,24.542619572929407,2.1346369042568494
73,0.010325732406317978,1.0000057590925493,20.213550929419803,24.543594308705227,2.1332091107224818
73,0.01009013044986644,1.0000621628787865,20.53559656510766,24.535150552157724,2.1508453541585055
73,0.010106800556973418,1.0,20.526713439504018,24.53559329484822,2.1494530764381636
73,0.010388375746915214,1.0,20.13877115859472,24.54644695806341,2.129154342179209
73,0.010574649795445805,1.0,19.697371989334684,24.55448323740841,2.1189159056359874
73,0.01015435549394149,1.0,20.435995079363153,24.537161938785204,2.1456583488959033
73,0.010929081286044307,1.0,19.143328175289074,24.574005932477387,2.1057593970784074
73,0.010402151980148672,1.0000052058473432,20.080723304658182,24.546750528056197,2.1283360967701537
73,0.01018203403244565,1.0,20.40416129089638,24.538076034474106,2.143508221562497
73,0.010553011989089828,1.0,19.791107190315074,24.553459056493306,2.119932799903972
73,0.01059748528385206,1.0,19.704861735938536,24.555602758023824,2.11775916192023
73,0.0101120702314874,1.0,20.602017269201493,24.53602952563263,2.1489756172019625
73,0.009824613108978836,1.0,21.090225737238846,24.52831589024921,2.175227989748083
73,0.011141570115624836,1.0001547905584856,18.744574560698673,24.587632658938432,2.1021303738808634
73,0.0109207932373474,1.0001086992690016,19.079682939874296,24.573456835128198,2.106102075169152
73,0.011209504282227896,1.000032155003677,18.714026400595056,24.592987072995875,2.1014248826489372
73,0.010998797875320154,1.0,18.840344752813053,24.579027214798327,2.104493740258067
73,0.010275337764510537,1.0000717790477234,20.260616957198636,24.541502716222933,2.136686803805897
73,0.010788738427945078,1.0,19.347767856703967,24.565674038299782,2.1099595478950204
73,0.010360583865493198,1.0,20.084335092721258,24.54484060202116,2.1309947915487344
73,0.010780638596928876,1.0003041661119447,19.354389152062698,24.56537416495853,2.1103033652705463
73,0.010243071641341235,1.0,20.290402946818105,24.540261786081107,2.1389841777869774
73,0.01018635709531475,1.0,20.389131622737125,24.538234408637578,2.1431840200697425
73,0.01090262232504562,1.0000020381474402,19.221198834469803,24.57263289538225,2.1063922445807566
73,0.010249158826828718,1.000307797223554,20.279946073002485,24.540615967577835,2.138601508072974
73,0.010082044968166438,1.000026018949983,20.536672194325195,24.53495058047667,2.1515174544376237
73,0.010290334265239018,1.0000715702464877,20.16760398813561,24.542221355674812,2.135701030297719
73,0.011100984003019955,1.0000006019359933,18.861439759379902,24.585089407770244,2.102494514073611
73,0.01049568374237715,1.0,19.913125650371242,24.550867546522504,2.122927069101908
