stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
density experiment observation population post-fragmentation	observations of population density in post-fragmentation experiments	observations of population density in post-fragmentation experiments	7	3,9714236158	14,7766418687	15,7932159175	2,0	66,0	 
normal rate strain term	normal strain rate term	normal strain rate term	4	3,9714236158	17,5294229508	134,433563448	1,0	12,0	 
direction fragmentation habitat observed relationship	direction of observed relationships between habitat fragmentation	direction of observed relationships between habitat fragmentation	7	3,9714236158	14,7766418687	15,7932159175	2,0	66,0	 
density layer performance population	population density on layer performance	population density on layer performance	5	3,9714236158	17,5294229508	295,64126336	1,0	4,0	 
evolution ownership	evolution of ownership	evolution of ownership	3	4,72091812914	21,9356300324	295,64126336	1,0	4,0	 
density equation flame surface transport	transport equation for flame surface density	transport equation for flame surface density|&|flame surface density transport equation	6	3,9714236158	17,5294229508	179,732531419	1,0	8,0	 
crown width	crown width	crown width	2	4,72091812914	21,9356300324	900,146941054	1,0	2,0	 
density effect population	effects of population density	effects of population density|&|Population density effects|&|effect on population density	4	11,9142708474	33,4129896516	70,5962712297	5,0	80,0	 
density matrix population	matrix on population density	matrix on population density	4	3,9714236158	14,7766418687	15,7932159175	2,0	66,0	 
illness mental	mental illness	mental illness	2	4,72091812914	21,9356300324	15,1157693228	1,0	1,0	 
distance fragmentation habitat inter-patch	habitat fragmentation and inter-patch distance	habitat fragmentation and inter-patch distance|&|Habitat fragmentation and inter-patch distance	5	7,94284723159	29,5532837374	15,7932159175	2,0	66,0	 
density evolution population	Population density and the evolution	Population density and the evolution|&|population density on the evolution|&|evolution of population density	5	5,95713542369	19,7495522445	265,360792442	3,0	12,0	 
density fragmentation habitat population	habitat fragmentation and population density	habitat fragmentation and population density	5	3,9714236158	14,7766418687	15,7932159175	2,0	66,0	 
animal density population	animal population density	animal population density	3	3,9714236158	14,7766418687	215,923761665	2,0	3,0	 
density model population	population density models	population density models	3	3,9714236158	14,7766418687	30,2315386456	2,0	2,0	 
post-fragmentation scale study time	time scale of post-fragmentation studies	time scale of post-fragmentation studies	5	3,9714236158	14,7766418687	15,7932159175	2,0	66,0	 
density relation	density in relation	density in relation|&|relation between density|&|density or the relation	3	4,72091812914	16,7491713619	272,298014257	3,0	8,0	 
FSD equation transport	FSD transport equation	FSD transport equation	3	7,94284723159	26,332736326	225,100656306	4,0	42,0	 
density gradient population	gradient of population density	gradient of population density	4	3,9714236158	17,5294229508	291,349836031	1,0	6,0	 
distribution population	population distribution	population distribution	2	4,72091812914	21,9356300324	170,492736793	1,0	6,0	 
density low population	low population density	low population density	3	9,92855903949	36,9416046718	320,736836886	2,0	8,0	 
rate ratio	rate ratios	rate ratios	2	4,72091812914	21,9356300324	339,368742362	1,0	6,0	 
combustion premixed turbulent	turbulent premixed combustion	turbulent premixed combustion	3	3,9714236158	14,7766418687	175,964384041	2,0	22,0	 
eddy simulation	eddy simulation	eddy simulation	2	3,14727875276	14,6237533549	179,732531419	1,0	8,0	 
movement pace post-fragmentation response	pace of post-fragmentation movement responses	pace of post-fragmentation movement responses	5	3,9714236158	14,7766418687	15,7932159175	2,0	66,0	 
density low	low densities	low densities	2	4,72091812914	18,6633389415	461,072848178	2,0	7,0	 
density effect negative population	negative effect on population density	negative effect on population density	5	3,9714236158	14,7766418687	15,7932159175	2,0	66,0	 
rate strain	strain rate	strain rate	2	7,86819688189	25,6517464177	225,100656306	4,0	42,0	 
density population	population density	population density|&|Population density|&|population densities	2	245,487742715	135,541357205	483,262986234	65,0	210,0	 
fisher population	fisher population	fisher population	2	4,72091812914	21,9356300324	384,573358858	1,0	4,0	 
home range size	home range size	home range size	3	3,9714236158	17,5294229508	606,706688203	2,0	6,0	 
density function	density functions	density functions|&|density function|&|function of density	2	4,72091812914	16,7491713619	497,376915188	4,0	7,0	 
density intermediate population	intermediate population densities	intermediate population densities	3	3,9714236158	14,7766418687	341,925675762	2,0	11,0	 
density increase population	increases in population density	increases in population density|&|population density increases	4	7,94284723159	24,0477215732	286,721611152	4,0	16,0	 
curvature term	curvature term	curvature term|&|curvature terms	2	9,44183625827	37,326677883	217,796536019	3,0	28,0	 
effect mean various	effects of various means	effects of various means	4	3,9714236158	17,5294229508	574,493929786	1,0	4,0	 
age group	age groups	age groups	2	4,72091812914	21,9356300324	339,368742362	1,0	6,0	 
body size	body size	body size	2	11,0154756347	35,9124449848	544,778339678	4,0	7,0	 
curvature dependence	curvature dependence	curvature dependence	2	4,72091812914	16,7491713619	197,240506593	3,0	26,0	 
density flame surface transport	flame surface density transport	flame surface density transport|&|transport of flame surface density	4	5,95713542369	22,1649628031	193,084323296	3,0	30,0	 
experiment factorial simulation	factorial simulation experiment	factorial simulation experiment	3	3,9714236158	14,7766418687	15,7932159175	2,0	66,0	 
density high yield	highest yield at a density	highest yield at a density	5	3,9714236158	17,5294229508	15,1157693228	1,0	1,0	 
area urban	urban areas	urban areas|&|urban area	2	9,44183625827	30,7820957012	312,92971499	4,0	18,0	 
flame premixed turbulent	turbulent premixed flames	turbulent premixed flames	3	3,9714236158	14,7766418687	150,513745639	2,0	22,0	 
displacement speed	displacement speed	displacement speed	2	4,72091812914	18,6633389415	173,158969151	2,0	18,0	 
antibiotic resistance	antibiotic resistance	antibiotic resistance	2	4,72091812914	21,9356300324	350,180707107	1,0	6,0	 
importance movement pattern relative	relative importance of movement pattern	relative importance of movement pattern	5	3,9714236158	14,7766418687	15,7932159175	2,0	66,0	 
group size	group size	group size|&|size group	2	7,86819688189	31,1055649025	430,353731319	2,0	9,0	 
heat release	heat release	heat release	2	7,86819688189	31,1055649025	175,964384041	2,0	22,0	 
cover land	land cover	land cover	2	6,29455750551	24,884451922	259,876506428	3,0	15,0	 
density grid population	population density grid	population density grid	3	7,94284723159	29,5532837374	352,800899539	2,0	13,0	 
initial response species	initial response of a species	initial response of a species	5	3,9714236158	14,7766418687	15,7932159175	2,0	66,0	 
series time	time series	time series	2	4,72091812914	18,6633389415	259,41917889	2,0	8,0	 
