stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
algorithm solution	solution algorithm	solution algorithm	2	18,8836725165	71,05630191	203,060582716	9,0	93,0	 
algorithm genetic	genetic algorithm	genetic algorithm	2	12,589115011	52,4753148189	216,976668613	6,0	47,0	 
development regional	regional development	regional development	2	9,44183625827	49,7294034551	279,145866135	2,0	8,0	 
network traffic transportation	traffic and transportation network	traffic and transportation network|&|traffic network transportation	4	7,94284723159	39,9869485225	214,348686026	2,0	9,0	 
layout network transportation	transportation network layout	transportation network layout	3	5,95713542369	29,9902113919	906,399046103	2,0	6,0	 
model network traffic	network traffic model	network traffic model|&|traffic network model|&|network traffic models|&|traffic network models|&|model under a traffic network	3	15,8856944632	60,0728872928	343,786472234	11,0	86,0	 
pattern traffic	traffic patterns	traffic patterns	2	7,86819688189	34,2316136665	279,328907556	5,0	32,0	 
demand travel	travel demand	travel demand|&|demand for travel	2	11,0154756347	45,9159004666	204,348572857	6,0	44,0	 
traffic urban	urban traffic	urban traffic	2	7,86819688189	34,2316136665	221,362265223	7,0	77,0	 
consequence growth urban	consequences of urban growth	consequences of urban growth	4	5,95713542369	27,5748008333	280,968363086	3,0	22,0	 
plan signal timing	signal timing plan	signal timing plan|&|signal timing plans	3	11,9142708474	49,0634868293	442,964073007	5,0	53,0	 
flow forecasting traffic	traffic flow forecasting	traffic flow forecasting	3	11,9142708474	49,0634868293	226,231882745	5,0	32,0	 
signal timing	signal timing	signal timing|&|signal timings	2	20,4573118929	72,8724773976	295,791322446	13,0	133,0	 
network neural	neural network	neural network	2	7,86819688189	34,2316136665	407,617357992	5,0	21,0	 
jam traffic	traffic jams	traffic jams|&|traffic jam	2	6,29455750551	28,7898808489	285,861903267	4,0	17,0	 
model optimization	optimization model	optimization model|&|optimization models	2	20,4573118929	74,8222674725	252,311205525	10,0	74,0	 
management traffic	traffic management	traffic management	2	17,3100331402	65,1349434175	232,963103369	15,0	176,0	 
development urban	urban development	urban development	2	11,0154756347	50,3822914856	420,428214802	4,0	18,0	 
model traffic	traffic model	traffic model|&|traffic models|&|model of the traffic|&|model for the traffic	2	18,8836725165	75,8020412723	258,485812172	10,0	58,0	 
algorithm model	model and algorithm	model and algorithm	3	7,86819688189	34,2316136665	207,355056372	5,0	60,0	 
assignment dynamic problem traffic	dynamic traffic assignment problem	dynamic traffic assignment problem|&|problem of dynamic traffic assignment	4	13,8999826553	54,7064681571	215,672404673	6,0	64,0	 
control time	time control	time control	2	7,86819688189	35,9873510612	202,944629423	4,0	34,0	 
capacity network road	road network capacity	road network capacity|&|capacity of the road network	3	5,95713542369	29,9902113919	332,67345411	2,0	16,0	 
growth relationship urban	relationship between urban growth	relationship between urban growth|&|relationship with urban growth	4	5,95713542369	29,9902113919	321,361275008	2,0	11,0	 
trade wildlife	wildlife trade	wildlife trade|&|WILDLIFE TRADE	2	11,0154756347	58,0176373643	945,119502867	2,0	4,0	 
road safety	road safety	road safety	2	14,1627543874	68,8516024439	260,826923863	3,0	16,0	 
design network	network design	network design	2	12,589115011	50,5346941816	607,126211859	10,0	73,0	 
control signal traffic	traffic signal control	traffic signal control|&|traffic control signal	3	41,6999479659	128,787127781	214,929513713	21,0	271,0	 
model programming	programming model	programming model|&|programming models	2	11,0154756347	45,9159004666	267,547479757	11,0	110,0	 
area road	area road	area road|&|road area	2	7,86819688189	41,4411695459	191,822642304	2,0	17,0	 
growth management urban	urban growth management	urban growth management	3	5,95713542369	29,9902113919	835,135270565	2,0	10,0	 
network sensor	sensor network	sensor network	2	11,0154756347	53,5512463452	239,632338713	3,0	6,0	 
system time total travel	total system travel time	total system travel time|&|total travel time of the system	4	7,94284723159	36,7664011111	202,107476642	3,0	29,0	 
signal traffic	traffic signal	traffic signal|&|traffic signals|&|Traffic signals|&|Traffic signal	2	34,6200662803	117,539230574	212,574620092	32,0	368,0	 
network traffic	traffic network	traffic network|&|network traffic|&|traffic networks|&|Network traffic	2	99,1392807119	213,487068038	268,701242839	70,0	560,0	 
article full	Full article	Full article	2	9,44183625827	39,3564861142	2298,91244885	6,0	14,0	 
freight network transportation	freight transportation network	freight transportation network	3	7,94284723159	39,9869485225	205,574953335	2,0	11,0	 
growth management	growth management	growth management	2	15,7363937638	71,9747021223	575,949298851	4,0	15,0	 
model simulation	simulation model	simulation model|&|simulation models|&|model through simulation	2	15,7363937638	61,0670651528	367,225795955	14,0	123,0	 
network urban	urban network	urban network|&|urban networks|&|network and urban	2	26,7518693984	92,967061142	209,66852586	14,0	109,0	 
network road transportation	road transportation network	road transportation network|&|road network transportation	3	9,92855903949	49,9836856532	214,139267361	2,0	18,0	 
macroscopic model	macroscopic model	macroscopic model|&|macroscopic models	2	7,86819688189	35,9873510612	243,812772755	4,0	44,0	 
datum probe vehicle	probe vehicle data	probe vehicle data	3	7,94284723159	39,9869485225	191,594781749	2,0	51,0	 
consumption energy	energy consumption	energy consumption	2	12,589115011	54,7705818664	216,695428877	5,0	36,0	 
assignment traffic	traffic assignment	traffic assignment|&|Traffic assignment	2	64,5192144315	176,859562279	312,404124385	57,0	559,0	 
network simulation traffic	network traffic simulation	network traffic simulation|&|traffic network simulation	3	5,95713542369	29,9902113919	254,655427487	2,0	11,0	 
design network transportation	transportation network design	transportation network design	3	9,92855903949	43,1017329479	444,685691788	4,0	25,0	 
light traffic	traffic lights	traffic lights|&|traffic light	2	22,0309512693	82,899018895	309,895843222	9,0	52,0	 
assignment problem traffic	traffic assignment problem	traffic assignment problem	3	15,8856944632	62,5216778938	367,002175911	10,0	91,0	 
bi-level model programming	bi-level programming model	bi-level programming model	3	13,8999826553	54,7064681571	236,78193315	6,0	71,0	 
modeling traffic	traffic modeling	traffic modeling	2	6,29455750551	30,6007121973	212,779014717	3,0	30,0	 
network street urban	urban street network	urban street network	3	5,95713542369	29,9902113919	191,594781749	2,0	51,0	 
simulation traffic	traffic simulation	traffic simulation|&|Traffic simulation	2	23,6045906457	88,8203773875	315,256857995	21,0	179,0	 
management system traffic	traffic management system	traffic management system	3	5,95713542369	27,5748008333	263,4079947	3,0	17,0	 
example numerical	numerical example	numerical example	2	22,0309512693	73,1650230603	218,53965425	14,0	156,0	 
design network problem	network design problem	network design problem	3	17,8714062711	70,3368876305	498,489384855	6,0	51,0	 
assignment dynamic model traffic	dynamic traffic assignment model	dynamic traffic assignment model	4	15,8856944632	60,0728872928	234,633449265	7,0	70,0	 
model network neural	neural network model	neural network model	3	9,92855903949	49,9836856532	540,231910614	2,0	17,0	 
growth urban	urban growth	urban growth|&|Urban growth	2	51,9300994205	162,377870366	758,815155882	22,0	75,0	 
land use	land use	land use	2	15,7363937638	65,5941435237	442,25950763	6,0	36,0	 
different level	different levels	different levels	2	6,29455750551	30,6007121973	207,206616368	3,0	31,0	 
modeling network	network modeling	network modeling	2	6,29455750551	33,1529356367	308,067289065	2,0	9,0	 
assignment problem	assignment problem	assignment problem|&|assignment problems	2	6,29455750551	28,7898808489	354,661002294	13,0	116,0	 
assignment solution	assignment solution	assignment solution	2	6,29455750551	33,1529356367	223,270656158	2,0	22,0	 
network transportation	transportation network	transportation network|&|transportation networks|&|network transportation	2	127,464789487	268,940552553	241,559459793	61,0	372,0	 
method solution	solution methods	solution methods	2	6,29455750551	30,6007121973	252,808401173	3,0	16,0	 
system traffic	traffic system	traffic system|&|traffic systems|&|Traffic system	2	20,4573118929	72,8724773976	247,830827993	15,0	130,0	 
information system	information systems	information systems|&|information system	2	17,3100331402	65,1349434175	250,975969841	11,0	70,0	 
measurement traffic	traffic measurements	traffic measurements	2	6,29455750551	30,6007121973	773,972557859	3,0	12,0	 
model result	model results	model results|&|model on the results	2	7,86819688189	35,9873510612	225,202528206	4,0	38,0	 
area urban	urban areas	urban areas|&|urban area	2	23,6045906457	76,7625476472	203,678255404	15,0	136,0	 
transportation urban	urban transportation	urban transportation	2	9,44183625827	43,1848212734	215,359090391	5,0	52,0	 
assignment model traffic	traffic assignment model	traffic assignment model|&|traffic assignment models	3	51,6285070053	141,036134792	322,044476927	27,0	270,0	 
optimization particle swarm	particle swarm optimization	particle swarm optimization	3	5,95713542369	27,5748008333	272,619175256	3,0	18,0	 
series time	time series	time series	2	7,86819688189	35,9873510612	261,693189358	4,0	32,0	 
information traffic	traffic information	traffic information|&|information traffic	2	20,4573118929	76,9776604025	225,795616279	12,0	90,0	 
model simulation traffic	traffic simulation model	traffic simulation model|&|traffic simulation models	3	13,8999826553	54,7064681571	338,460749166	6,0	56,0	 
