stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
metabolic rate	metabolic rates	metabolic rates|&|metabolic rate	2	6,29455750551	27,2109153084	249,29413901	3,0	34,0	 
density inverse population	population density and inverse	population density and inverse|&|inverse population density	4	7,94284723159	41,2150632552	244,283720145	1,0	12,0	 
association density population	association between population density	association between population density|&|association with population density	4	5,95713542369	26,7821258183	339,205547115	2,0	14,0	 
density measure population	measure of population density	measure of population density|&|population density as a measure	4	3,9714236158	17,8547505455	572,89954108	2,0	7,0	 
change climate	climate change	climate change	2	11,0154756347	41,9921145775	286,127002874	5,0	7,0	 
community stream	stream communities	stream communities	2	4,72091812914	22,3223540609	270,149231086	2,0	34,0	 
home range	home range	home range|&|home ranges|&|Home range	2	34,6200662803	115,703660447	288,805252481	10,0	86,0	 
body mass	body mass	body mass|&|Body mass	2	33,046426904	106,552094676	512,716635821	12,0	89,0	 
growth population	population growth	population growth	2	14,1627543874	47,3333156375	712,094242748	10,0	43,0	 
datum population	population data	population data|&|data on population	2	6,29455750551	27,2109153084	580,226490486	4,0	24,0	 
period post-breeding	post-breeding period	post-breeding period	2	6,29455750551	29,7631387479	255,595651371	2,0	34,0	 
growth population rapid	rapid population growth	rapid population growth	3	5,95713542369	24,3667152597	495,887492955	3,0	20,0	 
animal assemblage body size	body size in animal assemblages	body size in animal assemblages	5	3,9714236158	17,8547505455	270,149231086	2,0	34,0	 
body density size	density and body size	density and body size|&|body size and density	4	7,94284723159	30,2039389268	258,830234556	4,0	56,0	 
number total	total number	total number	2	4,72091812914	20,4081864813	350,353862988	3,0	20,0	 
energetic equivalence rule	energetic equivalence rule	energetic equivalence rule	3	9,92855903949	40,6111920995	254,099639318	3,0	22,0	 
body size	body size	body size|&|body sizes	2	48,7828206677	139,352535375	358,192954097	19,0	156,0	 
population world	world population	world population	2	4,72091812914	20,4081864813	242,714918281	3,0	6,0	 
home inverse range	inverse home range	inverse home range|&|home range and inverse	3	5,95713542369	30,9112974414	244,283720145	1,0	12,0	 
change population	population change	population change|&|population changes	2	9,44183625827	38,1001259401	390,565382839	4,0	13,0	 
size territory	territory size	territory size	2	4,72091812914	22,3223540609	699,342057331	2,0	6,0	 
food resource	food resources	food resources|&|food resource	2	7,86819688189	29,9943675554	301,295102272	5,0	39,0	 
health reproductive	reproductive health	reproductive health	2	7,86819688189	34,0136441355	485,434096541	3,0	11,0	 
displacement speed	displacement speed	displacement speed	2	4,72091812914	22,3223540609	287,370515295	2,0	21,0	 
animal density population	animal population density	animal population density|&|population density animals|&|animal population densities	3	15,8856944632	53,9667830308	248,364253707	6,0	26,0	 
density model population	population density model	population density model|&|population density models|&|model of population density	3	11,9142708474	45,3059083902	443,79812602	4,0	8,0	 
density relation	density in relation	density in relation|&|relation between density|&|density or the relation	3	4,72091812914	20,4081864813	486,091456936	3,0	12,0	 
group size	group size	group size|&|size group	2	7,86819688189	37,2039234348	275,813715905	2,0	8,0	 
Population density	Population density	Population density	2	47,2091812914	100,352691404	369,997846661	29,0	128,0	 
body density population size	population density and body size	population density and body size|&|body size and population density|&|body size population density|&|population density with body size	5	17,8714062711	55,5713477159	320,628700036	8,0	86,0	 
correlation density population	correlation between population density	correlation between population density	4	5,95713542369	26,7821258183	300,931452997	2,0	15,0	 
distribution population	population distribution	population distribution	2	6,29455750551	29,7631387479	341,595828206	2,0	9,0	 
density population variability	variability in population density	variability in population density|&|variability of population density	4	5,95713542369	26,7821258183	338,934090423	2,0	19,0	 
development economic	economic development	economic development	2	4,72091812914	20,4081864813	342,164547492	3,0	8,0	 
density inverse proportionality	inverse proportionality between density	inverse proportionality between density	4	3,9714236158	17,8547505455	270,149231086	2,0	34,0	 
FSD transport	FSD transport	FSD transport	2	9,44183625827	44,6447081218	266,508650255	2,0	23,0	 
coefficient correlation	correlation coefficient	correlation coefficient	2	4,72091812914	20,4081864813	352,782191816	3,0	21,0	 
estimate population	population estimates	population estimates|&|estimates of the population	2	9,44183625827	35,9932410665	488,114076222	5,0	18,0	 
density low	low densities	low densities	2	4,72091812914	22,3223540609	310,626404315	2,0	10,0	 
rate strain	strain rate	strain rate	2	7,86819688189	31,7501049501	443,962584425	4,0	44,0	 
density population	population density	population density|&|population densities|&|density population|&|density populations|&|density of populations|&|density of the population	2	306,859678394	300,381399082	306,714525376	106,0	625,0	 
home range size	home range size	home range size|&|Home range size	3	17,8714062711	67,9588625853	279,430608386	5,0	50,0	 
equality gender	gender equality	gender equality	2	4,72091812914	22,3223540609	833,065567551	2,0	13,0	 
density function	density functions	density functions|&|density function|&|function of density	2	9,44183625827	38,1001259401	991,360789288	7,0	19,0	 
land use	land use	land use	2	12,589115011	50,8001679201	539,412378194	4,0	20,0	 
density increase population	increases in population density	increases in population density|&|population density increases	4	7,94284723159	30,2039389268	243,31244244	4,0	15,0	 
curvature term	curvature term	curvature term|&|curvature terms	2	9,44183625827	44,6447081218	396,870412432	3,0	30,0	 
growth rate	growth rates	growth rates	2	4,72091812914	20,4081864813	524,13994317	3,0	15,0	 
age group	age groups	age groups	2	7,86819688189	34,0136441355	284,683727844	3,0	11,0	 
curvature dependence	curvature dependence	curvature dependence	2	4,72091812914	20,4081864813	314,96264695	3,0	29,0	 
density flame surface transport	flame surface density transport	flame surface density transport|&|transport of flame surface density	4	7,94284723159	32,4889536796	375,76387954	3,0	34,0	 
area urban	urban areas	urban areas|&|urban area	2	9,44183625827	35,9932410665	637,417296346	6,0	25,0	 
density maximum population	maximum population density	maximum population density	3	7,94284723159	32,4889536796	242,855746756	3,0	36,0	 
habitat home range use	home range and habitat use	home range and habitat use	5	3,9714236158	17,8547505455	255,595651371	2,0	34,0	 
antibiotic resistance	antibiotic resistance	antibiotic resistance	2	4,72091812914	25,5946451518	906,230392344	1,0	6,0	 
FSD equation transport	FSD transport equation	FSD transport equation	3	7,94284723159	32,4889536796	443,962584425	4,0	44,0	 
heat release	heat release	heat release	2	7,86819688189	37,2039234348	266,508650255	2,0	23,0	 
cover land	land cover	land cover	2	9,44183625827	40,8163729626	546,35748934	4,0	20,0	 
density grid population	population density grid	population density grid	3	7,94284723159	35,709501091	686,25329168	2,0	15,0	 
series time	time series	time series	2	6,29455750551	27,2109153084	472,334281645	3,0	13,0	 
