stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
FSD equation term transport various	various terms of the FSD transport equation	various terms of the FSD transport equation	7	3,9714236158	16,4190730264	203,650241966	2,0	23,0	 
density multi-scale population	multi-scale population density	multi-scale population density	3	3,9714236158	19,1718541085	1182,1639959	1,0	2,0	 
density due population	population density due	population density due	3	3,9714236158	16,4190730264	319,576988278	2,0	13,0	 
area density low population	areas with low population density	areas with low population density	5	3,9714236158	19,1718541085	327,478575574	1,0	4,0	 
habitat probability	probability from habitat	probability from habitat	3	6,29455750551	27,4876437169	30,3947494706	2,0	69,0	 
behavior matrix movement	movement behavior in matrix	movement behavior in matrix	4	3,9714236158	16,4190730264	30,3947494706	2,0	69,0	 
rate strain tangential term	tangential strain rate term	tangential strain rate term	4	9,92855903949	41,0476825659	210,298588002	2,0	25,0	 
association density population	association between population density	association between population density|&|association with population density	4	5,95713542369	24,6286095395	352,694214662	2,0	13,0	 
model parameter	model parameters	model parameters	2	4,72091812914	20,6157327877	157,993289409	2,0	14,0	 
density determinant habitat important patch population	important determinant for population density within habitat patches	important determinant for population density within habitat patches	8	3,9714236158	16,4190730264	30,3947494706	2,0	69,0	 
change climate	climate change	climate change	2	6,29455750551	23,1245889291	632,088654854	4,0	9,0	 
child mortality rate	child mortality rates	child mortality rates	3	3,9714236158	16,4190730264	859,916108913	2,0	7,0	 
patch size	patch size	patch size	2	4,72091812914	20,6157327877	133,635815732	2,0	8,0	 
body mass	body mass	body mass	2	7,86819688189	28,9057361613	262,777181405	4,0	24,0	 
growth population	population growth	population growth	2	9,44183625827	32,57999852	361,967760731	5,0	21,0	 
habitat matrix	habitat and matrix	habitat and matrix|&|matrix and habitat	3	6,29455750551	27,4876437169	30,3947494706	2,0	69,0	 
behavior habitat movement	Movement behavior in habitat	Movement behavior in habitat	4	3,9714236158	16,4190730264	30,3947494706	2,0	69,0	 
datum population	population data	population data|&|data on population	2	6,29455750551	24,9354202774	474,028309073	4,0	21,0	 
dilatation rate	dilatation rate	dilatation rate	2	4,72091812914	20,6157327877	241,164904041	2,0	22,0	 
distribution individual initial landscape	initial distribution of individuals across the landscape	initial distribution of individuals across the landscape	7	3,9714236158	16,4190730264	30,3947494706	2,0	69,0	 
context equation transport	transport equation in the context	transport equation in the context	5	5,95713542369	24,6286095395	198,265766641	2,0	20,0	 
density experiment observation population post-fragmentation	observations of population density in post-fragmentation experiments	observations of population density in post-fragmentation experiments	7	3,9714236158	16,4190730264	30,3947494706	2,0	69,0	 
direction fragmentation habitat observed relationship	direction of observed relationships between habitat fragmentation	direction of observed relationships between habitat fragmentation	7	3,9714236158	16,4190730264	30,3947494706	2,0	69,0	 
body size	body size	body size|&|body sizes	2	20,4573118929	60,9749859591	414,318988604	9,0	39,0	 
Population body density size	Population density and body size	Population density and body size	5	3,9714236158	16,4190730264	143,207450364	2,0	6,0	 
density effect population	effects of population density	effects of population density|&|effect on population density|&|effect of population density	4	11,9142708474	38,3402831246	88,3485542154	5,0	77,0	 
traffic volume	traffic volumes	traffic volumes	2	4,72091812914	23,8880238785	602,122658208	1,0	5,0	 
density matrix population	matrix on population density	matrix on population density	4	3,9714236158	16,4190730264	30,3947494706	2,0	69,0	 
size territory	territory size	territory size	2	4,72091812914	20,6157327877	483,477873137	2,0	5,0	 
illness mental	mental illness	mental illness	2	4,72091812914	23,8880238785	32,796278516	1,0	2,0	 
distance fragmentation habitat inter-patch	Habitat fragmentation and inter-patch distance	Habitat fragmentation and inter-patch distance|&|habitat fragmentation and inter-patch distance	5	7,94284723159	32,8381460527	30,3947494706	2,0	69,0	 
density evolution population	population density on the evolution	population density on the evolution|&|evolution of population density	5	3,9714236158	16,4190730264	393,959179983	2,0	6,0	 
density fragmentation habitat population	habitat fragmentation and population density	habitat fragmentation and population density	5	3,9714236158	16,4190730264	30,3947494706	2,0	69,0	 
animal density population	animal population density	animal population density	3	7,94284723159	27,3325838885	276,98962731	5,0	22,0	 
density model population	population density model	population density model|&|population density models|&|model of population density	3	11,9142708474	40,9988758328	209,53728602	4,0	8,0	 
post-fragmentation scale study time	time scale of post-fragmentation studies	time scale of post-fragmentation studies	5	3,9714236158	16,4190730264	30,3947494706	2,0	69,0	 
density relation	density in relation	density in relation|&|relation between density|&|density or the relation	3	4,72091812914	18,7015652081	455,161533412	3,0	10,0	 
FSD equation transport	FSD transport equation	FSD transport equation	3	7,94284723159	29,6175986413	306,848869896	4,0	43,0	 
Population density	Population density	Population density	2	36,1937056567	72,9489674259	402,919767307	23,0	81,0	 
body density population size	population density and body size	population density and body size|&|body size and population density|&|population density with body size	5	7,94284723159	27,3325838885	348,548678968	4,0	22,0	 
correlation density population	correlation between population density	correlation between population density	4	5,95713542369	24,6286095395	282,902810631	2,0	18,0	 
density low population	low population density	low population density|&|lower population density	3	7,94284723159	29,6175986413	357,191034233	3,0	19,0	 
combustion premixed turbulent	turbulent premixed combustion	turbulent premixed combustion	3	3,9714236158	16,4190730264	241,164904041	2,0	22,0	 
FSD transport	FSD transport	FSD transport	2	9,44183625827	41,2314655753	241,164904041	2,0	22,0	 
coefficient correlation	correlation coefficient	correlation coefficient	2	4,72091812914	18,7015652081	335,432004242	3,0	24,0	 
body condition	body condition	body condition	2	9,44183625827	47,7760477571	161,454631425	1,0	10,0	 
estimate population	population estimates	population estimates	2	4,72091812914	18,7015652081	1189,03981076	3,0	8,0	 
density low	low densities	low densities	2	4,72091812914	20,6157327877	316,238260411	2,0	7,0	 
rate strain	strain rate	strain rate	2	7,86819688189	28,9057361613	306,848869896	4,0	43,0	 
density population	population density	population density|&|population densities	2	269,092333361	214,562886594	400,595297753	79,0	313,0	 
fisher population	fisher population	fisher population	2	4,72091812914	23,8880238785	360,539937481	1,0	5,0	 
density function	density functions	density functions|&|density function|&|function of density	2	6,29455750551	24,9354202774	613,004682369	6,0	13,0	 
land use	land use	land use	2	7,86819688189	31,1692753468	444,177783513	3,0	15,0	 
density increase population	increases in population density	increases in population density|&|population density increases	4	7,94284723159	27,3325838885	255,32543375	4,0	17,0	 
curvature term	curvature term	curvature term|&|curvature terms	2	9,44183625827	41,2314655753	288,53091439	3,0	29,0	 
age group	age groups	age groups	2	6,29455750551	27,4876437169	288,567549162	2,0	8,0	 
curvature dependence	curvature dependence	curvature dependence	2	4,72091812914	18,7015652081	267,061994957	3,0	26,0	 
density flame surface transport	flame surface density transport	flame surface density transport|&|transport of flame surface density	4	5,95713542369	24,6286095395	259,115217564	3,0	31,0	 
experiment factorial simulation	factorial simulation experiment	factorial simulation experiment	3	3,9714236158	16,4190730264	30,3947494706	2,0	69,0	 
area urban	urban areas	urban areas|&|urban area	2	11,0154756347	38,0099982733	306,429413155	5,0	23,0	 
density maximum population	maximum population density	maximum population density	3	5,95713542369	24,6286095395	296,584357952	2,0	16,0	 
displacement speed	displacement speed	displacement speed	2	4,72091812914	20,6157327877	231,492923576	2,0	18,0	 
antibiotic resistance	antibiotic resistance	antibiotic resistance	2	4,72091812914	23,8880238785	406,915167891	1,0	6,0	 
group size	group size	group size|&|size group	2	7,86819688189	34,3595546461	372,654545065	2,0	8,0	 
count trap	trap counts	trap counts	2	4,72091812914	23,8880238785	497,494722667	1,0	4,0	 
heat release	heat release	heat release	2	7,86819688189	34,3595546461	241,164904041	2,0	22,0	 
cover land	land cover	land cover	2	9,44183625827	37,4031304161	295,240068384	4,0	18,0	 
density grid population	population density grid	population density grid	3	7,94284723159	32,8381460527	447,407785757	2,0	13,0	 
series time	time series	time series	2	6,29455750551	24,9354202774	283,78987451	3,0	15,0	 
