evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,mselog
24,0.09968471307374364,0.007513391151768128,2.7954562911564205,3.37555411169005,9.534897033203334
24,0.1,0.05510833201832799,0.015198602706786357,23.26875026351343,6.094033904196715
24,0.1,0.008925750332096059,3.5599445497806763,1.9613366770723475,9.553223751013332
24,0.1,0.06550766593666937,0.2031562857864531,33.906355149398415,6.399719355294726
24,0.09896008766764021,0.050498871420084565,0.4059600870206363,26.69832302515297,7.129987064728155
24,0.09993495004158004,0.012532430393033794,2.2688954136861788,4.867487002883103,9.400271654224175
24,0.1,0.015147083923499801,1.7024282674549065,6.552002100874396,9.198512372857964
24,0.09999999644980587,0.02332065270471548,0.9867685770812407,11.244100277830466,8.586806326881888
24,0.09999997253417969,0.015000799709913294,1.4978778090059515,7.6225029539016145,9.107490805323598
24,0.09998390616778283,0.02324474432765545,1.0011636551826473,10.82300578904662,8.60425889024612
24,0.1,0.012821129540346258,2.0939346165945754,5.509017368772849,9.356684820702725
24,0.09924662828486301,0.03940125796519604,0.5632572412416005,23.82077423757718,7.718958154781333
24,0.09999999583540241,0.029772409958739462,0.8179050613975019,11.372544963804856,8.340974176248151
24,0.1,0.013419824053006775,1.8421946475622466,5.496978260462001,9.259376100121969
24,0.09985994229383659,0.007161080919382145,3.724316553582693,2.975463196053266,9.582639880718533
24,0.09977439441662737,0.010071056239631134,2.309227331630763,4.637130495909772,9.42953951164421
24,0.09998227856495712,0.010506277034510418,3.1467867432182186,3.7733183748920105,9.533859663092867
24,0.09986603011691303,0.017672652432652505,1.1859554759336302,10.544792247758638,8.920822907933465
24,0.09995222101345413,0.006695602790384354,3.3677577837493664,1.4846770717784585,9.565681688368759
24,0.09984270165541714,0.010879967738639043,2.4689239581951594,4.522853305613926,9.448497110579488
24,0.09999999999999999,0.00784943081968946,3.599078230924228,3.044962372549192,9.549640420485447
24,0.1,0.0763227781002073,0.058909932165574865,32.80177866287766,5.988854419622816
24,0.1,0.009217167400923584,2.9674221242649614,3.5129280441337065,9.498245453216395
24,0.1,0.05972377496103939,0.2526688857271985,30.715894077369764,6.559700778280831
24,0.09999999998650022,0.007572415720797937,2.4105011725962098,3.7392591911521342,9.478083584455673
24,0.09999169806757896,0.011273788662927761,3.4088868817282307,2.658772395492137,9.611999317593881
24,0.09768045921608859,0.022469367273011857,1.1325205263885079,10.273183415336787,8.924621721300916
24,0.09999999999959569,0.01723835344013441,1.522922495200184,6.627439878113445,9.105726366517473
24,0.09999380714488663,0.008693712960281635,2.8064873033417213,2.040853333437993,9.527509150995414
24,0.09971882617768438,0.024252131062346426,0.8660001617115834,9.858117944535895,8.463751016842062
24,0.1,0.012238131709840753,1.336454070662061,5.695847604157644,9.087309899730995
24,0.09988976809670874,0.009613670615995943,3.7156383077669872,1.9681089564989058,9.582913913214307
24,0.09999927346214833,0.008887724234049004,2.6173271175613864,4.14737995668027,9.47752592345521
24,0.09995979405335303,0.003455837905241772,3.9125867483875303,1.1555670581785142,9.767398158437297
24,0.09794525828912344,0.052861905064891704,0.36442214054410677,26.91164185673142,7.004541282166056
24,0.1,0.012717992064985745,2.134008667601091,5.080057885493574,9.357850384653718
24,0.1,0.007235031340253694,3.09919959521532,2.2248658255776035,9.536775872935747
24,0.09990579521886256,0.007087129904833685,3.854372672605321,2.4762516538396007,9.561752146276946
24,0.09983852093812802,0.040932841089123026,0.5287936231435045,20.649455035370604,7.531413560843634
24,0.09996311080350655,0.014291899510652399,1.6593824466514482,5.8025315351287095,9.184995258188719
24,0.1,0.009511356747258429,2.9286585497439974,3.0982905566800127,9.50661042748556
24,0.1,0.06981573187567489,0.0871976250256314,38.70492647977583,6.087457765732022
24,0.09985518265174238,0.018132652468467486,1.2950145271856912,8.15578087895854,8.936581041462711
24,0.1,0.016259701756001874,1.372496524915725,7.307900682035866,8.995667806428367
24,0.09996376172198307,0.01401846069851382,1.8060205875951578,5.515340935642434,9.251550815001528
24,0.09983930615333009,0.011408423228406813,2.590157141637276,4.246434184438343,9.468993131431233
24,0.1,0.043612357253700815,0.6857025325730929,19.74006884876292,8.020125882349562
24,0.1,0.029769741917030534,0.9171356555563337,15.65686806814763,8.53855345014902
24,0.1,0.016714202884224427,1.7662874301479006,6.040492847058719,9.253248545588205
24,0.09973021245131108,0.010099677821109867,2.3945055094436714,4.60379212980797,9.451432019268582
24,0.09984559310080825,0.024116442569529602,1.0894231542289483,10.70093811594686,8.737522037902348
24,0.09999999999999999,0.009483644376613571,2.8593798524173,3.5893967429463083,9.487473897047789
24,0.09986674561680745,0.04356395033513563,0.512579730444998,24.39805516877318,7.48841984608548
24,0.09998208860527306,0.012682242295390351,2.1766379895033503,4.882382102749332,9.372910237585023
24,0.1,0.013992747480410973,1.9626500259491375,5.427626489050382,9.307824459394197
24,0.09998214137814519,0.010039442573565881,3.4672387738022206,2.753997503094634,9.556899184249584
24,0.09993970751388233,0.011052059454252089,3.248712955462971,2.8602903671705766,9.584601635113005
24,0.09999053524089657,0.009543959653745845,3.0574328662532047,3.2993308356889726,9.50831711536871
24,0.1,0.05644253800175016,0.28382373777999015,30.017547328833253,6.679079482457483
24,0.1,0.013812841139682718,1.5928619272842965,6.293499262270595,9.145722375246422
24,0.09996142896515652,0.004159938637781484,3.9539941696209464,2.1438980146750692,9.70311238659099
24,0.09997122014572629,0.005414795876113906,3.6647240540878396,1.645396792670211,9.613535096394298
24,0.09992763756075945,0.011134407525630963,2.6582903698781766,3.785903756354848,9.48260090623374
24,0.09909772398633795,0.054601918128763784,0.12393820235620479,27.34961835562912,6.292547227073614
