alphalocalization,bioSteps,bioThreshold,diffusion,diffusionsteps,distance,entropy,gravityHierarchyExponent,gravityInflexion,gravityRadius,growthrate,hierarchyRole,id,laAccessibility,laBw,laCloseness,laDroadCoef,laPopCoef,maxNewLinksNumber,meanBwCentrality,meanClosenessCentrality,meanPathLength,meanRelativeSpeed,moran,nwHeuristic,nwLength,nwUpdateTime,replication,rsquared,slope,totalTime
2.0,40.0,0.5,0.1,2.0,0.8940737196428501,0.9579413162031531,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.11086194907556819,0.027973628032052535,0.6157054638691551,0.6581567106084072,0.11946673951589071,0,353.64496556655024,3.0,364589397,0.5256428105063574,-0.9259153458088594,10.0
2.0,40.0,0.5,0.1,2.0,0.8562917250958638,0.9549150204049887,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.12244354760898714,0.028195754886404883,0.6621724691150449,0.6169111817737397,0.1712811510836703,0,336.65448613355437,3.0,-1950153579,0.48716350283372944,-1.0026860149518355,10.0
2.0,40.0,0.5,0.1,2.0,0.8998820196156431,0.9417732561430876,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.12504984882211764,0.03188568515105421,0.631156511255838,0.65189588951035,0.1751196201996549,0,305.98822813231084,3.0,625477845,0.6025053789933966,-1.1163483475928644,10.0
2.0,40.0,0.5,0.1,2.0,1.0404918507587944,0.9537908452392619,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.14473795435333897,0.026158175038177398,0.8696745373584068,0.5899506812444361,0.1851901436396141,0,353.9509736855541,3.0,648217509,0.45863911719259276,-1.042700583909011,10.0
2.0,40.0,0.5,0.1,2.0,0.9018284186497044,0.9543354730250356,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.12253810045179396,0.03150902596700948,0.6411716799468058,0.6364839356198235,0.19438823552869705,0,317.00032231542997,3.0,-392319982,0.3122622294535393,-1.169351107399738,10.0
2.0,40.0,0.5,0.1,2.0,0.8929876820752235,0.9530821425339202,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.10792401303784246,0.028854975350797202,0.5998680882717381,0.6589115258629303,0.16053362283120587,0,337.7662612928418,3.0,-1257315149,0.5612194250854997,-0.9772286540525547,10.0
2.0,40.0,0.5,0.1,2.0,0.8804574315353981,0.9579830217349824,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.12388439099226212,0.030252141842881244,0.6420282703150523,0.647534724008221,0.12723901639881982,0,331.10157929804103,3.0,1713760894,0.5212415112802767,-0.9106947516834634,10.0
2.0,40.0,0.5,0.1,2.0,0.9503127974161125,0.956205623433089,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.13088338945884564,0.025819479094589096,0.7072163615805696,0.6301765634238774,0.12434773476230145,0,340.6327184614888,3.0,795766942,0.534716345743074,-0.9517483742967029,10.0
2.0,40.0,0.5,0.1,2.0,0.8385106169955434,0.9602339424905278,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.11408737309609487,0.030899786817378448,0.6103210622978493,0.6352816246771243,0.1356559059287074,0,329.8529070727487,3.0,-675220356,0.4957200326082298,-0.8852802798842676,10.0
2.0,40.0,0.5,0.1,2.0,0.8405102125272508,0.9501496081585692,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.10982376871589701,0.03328969023885932,0.5557513315832072,0.6561084435112455,0.1784614873747817,0,314.50082561584907,3.0,-886883857,0.3758704483427015,-1.2255722595190188,10.0
2.0,40.0,0.5,0.1,2.0,0.807106144722787,0.9458094653391811,3.0,10.0,200.0,1000.0,0.5,1,1.0,0.0,0.0,0.5,0.5,10.0,0.09959207920792079,0.029309706212553573,0.5971164901508123,0.6417595619589436,0.11890580827651737,0,337.33835268105054,3.0,1315096667,0.3372003447865878,-1.1065430115123656,10.0
2.0,40.0,0.5,0.1,2.0,0.8380220583893495,0.9285103423587966,3.0,10.0,200.0,1000.0,0.5,1,1.0,0.0,0.0,0.5,0.5,10.0,0.1162252173421213,0.030571223830173907,0.6174205109199729,0.6558411930131927,0.12423838330693263,0,313.85552666026547,3.0,-138906605,0.5738239210116565,-1.2294039051726284,10.0
2.0,40.0,0.5,0.1,2.0,1.0117820151347774,0.92104304906508,3.0,10.0,200.0,1000.0,0.5,1,1.0,0.0,0.0,0.5,0.5,10.0,0.13510974201001155,0.029871919980658985,0.7089382608027174,0.6722720718032704,0.16881546334405784,0,308.61344182014057,3.0,-544356040,0.505126007243284,-1.4806000261500933,10.0
2.0,40.0,0.5,0.1,2.0,0.9015973248084599,0.9298002291911425,3.0,10.0,200.0,1000.0,0.5,1,1.0,0.0,0.0,0.5,0.5,10.0,0.11341241471319707,0.032338290635941506,0.5677338211105466,0.7175191303162062,0.15106116895546473,0,310.7416625039731,3.0,1304633833,0.4955894860872163,-1.394805482141477,10.0
2.0,40.0,0.5,0.1,2.0,0.9294546553934259,0.9418343840735154,3.0,10.0,200.0,1000.0,0.5,1,1.0,0.0,0.0,0.5,0.5,10.0,0.14902033849808527,0.028886251493616837,0.7374684398482957,0.6220098105888983,0.13074210485121665,0,310.3435764917332,3.0,-1951658954,0.4272357122755213,-1.1184653814571035,10.0
2.0,40.0,0.5,0.1,2.0,0.9340920525060369,0.9262419429958573,3.0,10.0,200.0,1000.0,0.5,1,1.0,0.0,0.0,0.5,0.5,10.0,0.12163806229962278,0.031005708748158767,0.615743861858205,0.7113011932413424,0.15835347225926047,0,300.64784726484845,3.0,-158333771,0.46125830786855526,-1.489747942234702,10.0
2.0,40.0,0.5,0.1,2.0,0.8810496802138055,0.9326477768521337,3.0,10.0,200.0,1000.0,0.5,1,1.0,0.0,0.0,0.5,0.5,10.0,0.11398790716378468,0.03134152649075512,0.6041040573404619,0.6831885436826626,0.1339599628049972,0,323.40548581431517,3.0,-751478286,0.5885739842737333,-1.2209816518671885,10.0
2.0,40.0,0.5,0.1,2.0,0.8733682329806424,0.9342595069090387,3.0,10.0,200.0,1000.0,0.5,1,1.0,0.0,0.0,0.5,0.5,10.0,0.11766572229500977,0.03316972092512173,0.5784565572692303,0.7003848389242165,0.16407633623827428,0,316.5747533836208,3.0,-1639347324,0.4924693500112565,-1.2507106248797233,10.0
2.0,40.0,0.5,0.1,2.0,0.785907759470513,0.9350716928762475,3.0,10.0,200.0,1000.0,0.5,1,1.0,0.0,0.0,0.5,0.5,10.0,0.1104351174432037,0.033142692805106025,0.5196142474687204,0.6829830334334216,0.1840661220437153,0,323.72346861399774,3.0,53501593,0.4244371924130856,-1.3294431816331052,10.0
2.0,40.0,0.5,0.1,2.0,0.8133280051917562,0.9329708191090965,3.0,10.0,200.0,1000.0,0.5,1,1.0,0.0,0.0,0.5,0.5,10.0,0.13776215130541536,0.0337244100477766,0.6223577900742963,0.6465826515426113,0.1547025971076649,0,291.1202387201458,3.0,-1978995008,0.45530189723736886,-1.3475334385402913,10.0
2.0,40.0,0.5,0.1,2.0,0.8883301080427125,0.9311660710647377,3.0,10.0,200.0,1000.0,0.5,1,1.0,0.0,0.0,0.5,0.5,10.0,0.1292371498800003,0.03195943231838679,0.6341518765222747,0.6700293512652329,0.14932288590875342,0,305.62541146757155,3.0,-720925761,0.4828408156852484,-1.2577093137559063,10.0
2.0,40.0,0.5,0.1,2.0,0.7419369005608586,0.930678296486003,3.0,10.0,200.0,1000.0,0.5,1,1.0,0.0,0.0,0.5,0.5,10.0,0.11461157893686182,0.032253347377973925,0.5142498855103503,0.6715223861392366,0.14624587952854606,0,315.77011301914706,3.0,-673071640,0.530190400011543,-1.3175200152930986,10.0
2.0,40.0,0.5,0.1,2.0,0.8943235503942288,0.9388682439835827,3.0,10.0,200.0,1000.0,0.5,1,1.0,0.0,0.0,0.5,0.5,10.0,0.13658700505384894,0.028826908402368772,0.6370346595642432,0.6436959157229939,0.1338447874513743,0,340.8267611692595,3.0,-1029022790,0.509272478760963,-1.2201930008360242,10.0
2.0,40.0,0.5,0.1,2.0,0.9571025912690209,0.9349981671313309,3.0,10.0,200.0,1000.0,0.5,1,1.0,0.0,0.0,0.5,0.5,10.0,0.11697942069909725,0.029842232692517918,0.6248124382423508,0.6980427244523079,0.14273267907909976,0,316.1708420482871,3.0,-1664524317,0.5455413097412418,-1.2353514591715347,10.0
2.0,40.0,0.5,0.1,2.0,0.8230824265787041,0.9452322531559361,3.0,10.0,200.0,1000.0,0.5,1,1.0,0.0,0.0,0.5,0.5,10.0,0.13585669270800466,0.029900878353077018,0.7092051480879566,0.6124433766626809,0.1260739319873141,0,328.7383278498516,3.0,785418197,0.4120340073875116,-1.0277525098415183,10.0
2.0,40.0,0.5,0.1,2.0,0.8950024692540791,0.9407421282499903,3.0,10.0,200.0,1000.0,0.5,1,1.0,0.0,0.0,0.5,0.5,10.0,0.11340793147064437,0.029161090436746303,0.6422237124433251,0.6356385786783783,0.10552579255790749,0,333.10579517981233,3.0,-1847186724,0.6447114928193843,-1.0278765391049336,10.0
2.0,40.0,0.5,0.1,2.0,0.9079732245976484,0.945170911735912,3.0,10.0,200.0,1000.0,0.5,1,1.0,0.0,0.0,0.5,0.5,10.0,0.1122846427807352,0.026782130269235215,0.6552014746554655,0.6520805882978212,0.11990425647752552,0,342.77021352102787,3.0,1459009329,0.6318053398543718,-1.0125082610044618,10.0
2.0,40.0,0.5,0.1,2.0,0.869729884875309,0.9483046873108221,3.0,10.0,200.0,1000.0,0.5,1,1.0,0.0,0.0,0.5,0.5,10.0,0.11155156903804736,0.027474605310138987,0.7149126752841176,0.6139525476101906,0.11907207134756843,0,341.2250067920303,3.0,1336732148,0.4961524497540088,-1.024084459781029,10.0
2.0,40.0,0.5,0.1,2.0,0.9413183300338983,0.928598380546416,3.0,10.0,200.0,1000.0,0.5,1,1.0,0.0,0.0,0.5,0.5,10.0,0.11984084199717623,0.03020730965795991,0.6506990242402755,0.6573879025555178,0.1251349306395074,0,315.9633137597316,3.0,-504466379,0.5183967824492545,-1.3156305913214434,10.0
2.0,40.0,0.5,0.1,2.0,0.843791741152357,0.9382587694051477,3.0,10.0,200.0,1000.0,0.5,1,1.0,0.0,0.0,0.5,0.5,10.0,0.10837316655498473,0.02948343067622322,0.549378634856951,0.6783381756957719,0.1580236304942406,0,333.04856219313933,3.0,527282677,0.2966721322371695,-1.5436518601086477,10.0
2.0,40.0,0.5,0.1,2.0,0.8036997655437078,0.9179891535091554,3.0,10.0,200.0,1000.0,0.5,3,1.0,0.0,0.0,0.5,1.0,10.0,0.12819456184840802,0.032452780089623746,0.6133313751917924,0.653279524229846,0.14262571656612422,0,308.65602877293315,3.0,1596972768,0.6128641988828466,-1.2901245730321953,10.0
2.0,40.0,0.5,0.1,2.0,0.7733949359309418,0.9292092476640484,3.0,10.0,200.0,1000.0,0.5,3,1.0,0.0,0.0,0.5,1.0,10.0,0.11707584996773422,0.031204755042220037,0.5911156132271902,0.6429205738517043,0.1526497744199351,0,321.3963888124392,3.0,-1900997237,0.6219723369332504,-1.0886352628818203,10.0
2.0,40.0,0.5,0.1,2.0,0.937185968851231,0.9317718855670705,3.0,10.0,200.0,1000.0,0.5,3,1.0,0.0,0.0,0.5,1.0,10.0,0.12399164369942486,0.028059119006220764,0.67115270911903,0.6455718364787038,0.1028414641293201,0,330.80809741579895,3.0,-553794611,0.6340826375638009,-1.1620357234688838,10.0
2.0,40.0,0.5,0.1,2.0,0.8680076670450143,0.9300481965025819,3.0,10.0,200.0,1000.0,0.5,3,1.0,0.0,0.0,0.5,1.0,10.0,0.10899927266504085,0.0313600375402202,0.5710339598846632,0.6838874368871125,0.1143674075632824,0,338.1812068513194,3.0,-255670121,0.6963519905234492,-1.1071245573712216,10.0
2.0,40.0,0.5,0.1,2.0,0.8394019930610532,0.9279748339379181,3.0,10.0,200.0,1000.0,0.5,3,1.0,0.0,0.0,0.5,1.0,10.0,0.11743119266055047,0.029079359290714087,0.5933924263160048,0.6592894705036216,0.10636455337019378,0,328.03834183445736,3.0,876781732,0.5819565232388474,-1.2714463673084848,10.0
2.0,40.0,0.5,0.1,2.0,0.848247606848743,0.9176944473875093,3.0,10.0,200.0,1000.0,0.5,3,1.0,0.0,0.0,0.5,1.0,10.0,0.10335258806206819,0.031195331696821635,0.5523128742608274,0.6895389024369873,0.11379015109590601,0,324.7122405069852,3.0,1934771879,0.6458095927004305,-1.2284939765826104,10.0
2.0,40.0,0.5,0.1,2.0,0.8661685525292435,0.9261956863885856,3.0,10.0,200.0,1000.0,0.5,3,1.0,0.0,0.0,0.5,1.0,10.0,0.1492965102377267,0.029250413986454265,0.6603637352633291,0.6493789713131706,0.1207212406785913,0,325.81540765276105,3.0,-2028598567,0.6592894347698949,-1.1585804911668471,10.0
2.0,40.0,0.5,0.1,2.0,0.8451968281981954,0.9187689235965301,3.0,10.0,200.0,1000.0,0.5,3,1.0,0.0,0.0,0.5,1.0,10.0,0.12092240091801842,0.03354245935165202,0.6120879545736517,0.6691715519359288,0.12283534032377015,0,288.4636887901472,3.0,1788835892,0.5073744611703761,-1.3283610984274759,10.0
2.0,40.0,0.5,0.1,2.0,0.8074297697684865,0.9244316811216605,3.0,10.0,200.0,1000.0,0.5,3,1.0,0.0,0.0,0.5,1.0,10.0,0.1095684113865932,0.033615902432939306,0.552684256752157,0.6636288666183299,0.1561859760614836,0,300.58575340573594,3.0,-1961402004,0.48219168386225536,-1.3546470367426477,10.0
2.0,40.0,0.5,0.1,2.0,0.8235879650781556,0.9307198497721936,3.0,10.0,200.0,1000.0,0.5,3,1.0,0.0,0.0,0.5,1.0,10.0,0.10805084060390201,0.03144595404393532,0.5880071458796178,0.6729622178653922,0.1073617743749827,0,321.9216462916853,3.0,-1974108649,0.6007612933130269,-1.096525370368213,10.0
2.0,40.0,0.5,0.1,2.0,0.8452108632333235,0.9392547036649513,3.0,10.0,200.0,1000.0,0.5,3,1.0,0.0,0.0,0.5,1.0,10.0,0.11445940594059406,0.029128624355611168,0.6840137403347003,0.6037426204160549,0.10673894255643786,0,332.34697865684075,3.0,-851228788,0.6124987652009222,-1.060783336854304,10.0
2.0,40.0,0.5,0.1,2.0,0.8651006908993895,0.9197105443859838,3.0,10.0,200.0,1000.0,0.5,3,1.0,0.0,0.0,0.5,1.0,10.0,0.11494117143712831,0.03227838992565453,0.5692996054420086,0.6688246021930937,0.14729674790276304,0,290.9032891462204,3.0,-769489080,0.41561110269836476,-1.6350060235802786,10.0
2.0,40.0,0.5,0.1,2.0,0.836562284302842,0.9267208966649729,3.0,10.0,200.0,1000.0,0.5,3,1.0,0.0,0.0,0.5,1.0,10.0,0.1177069927069927,0.029363129125389634,0.6059851806083465,0.6600041928068017,0.10731007091032924,0,323.39608411136624,3.0,1897915521,0.5811043242115591,-1.1886079687772193,10.0
2.0,40.0,0.5,0.1,2.0,0.9243405877449464,0.9155254912924622,3.0,10.0,200.0,1000.0,0.5,3,1.0,0.0,0.0,0.5,1.0,10.0,0.1524234693877551,0.030140809666830273,0.6831403580500245,0.6599555694678754,0.11968814242175818,0,306.5271108092879,3.0,1543423283,0.6274728222799176,-1.3424361883139688,10.0
2.0,40.0,0.5,0.1,2.0,0.8037252773803321,0.9325224201688188,3.0,10.0,200.0,1000.0,0.5,3,1.0,0.0,0.0,0.5,1.0,10.0,0.11357458375807,0.030140736631824906,0.547732627415017,0.6908205364842662,0.1275144975840934,0,317.4576414210092,3.0,1363273302,0.5034370962076393,-1.1889295845813248,10.0
2.0,40.0,0.5,0.1,2.0,0.883121641659172,0.923682431423557,3.0,10.0,200.0,1000.0,0.5,3,1.0,0.0,0.0,0.5,1.0,10.0,0.10277712160179396,0.03033657982794042,0.6054259393163381,0.6690651365548679,0.11250346064973209,0,314.5215879399741,3.0,-248097544,0.5535880808892477,-1.2759209573933286,10.0
2.0,40.0,0.5,0.1,2.0,0.8846680706544174,0.9239633852888626,3.0,10.0,200.0,1000.0,0.5,3,1.0,0.0,0.0,0.5,1.0,10.0,0.11833262890955198,0.032719619199543644,0.5979794938997738,0.6802386811628407,0.14380310458917267,0,319.651759026669,3.0,2039109271,0.5074686496709508,-1.2581940377812602,10.0
2.0,40.0,0.5,0.1,2.0,0.751249156340761,0.918083773006756,3.0,10.0,200.0,1000.0,0.5,3,1.0,0.0,0.0,0.5,1.0,10.0,0.11058944295095899,0.03442222195266007,0.5423004958009958,0.6525238196618649,0.16036755951731063,0,297.53474754725033,3.0,-539944161,0.4080471225152134,-1.5552331089390006,10.0
2.0,40.0,0.5,0.1,2.0,0.840435799066052,0.9275591678372647,3.0,10.0,200.0,1000.0,0.5,3,1.0,0.0,0.0,0.5,1.0,10.0,0.11324845506663689,0.03065230619169744,0.6026265925111528,0.6650063536389771,0.12046351246605105,0,308.7574082311642,3.0,1425240750,0.6006052650313728,-1.2591693344566022,10.0
2.0,40.0,0.5,0.1,2.0,0.8640745607030366,0.9314197623060595,3.0,10.0,200.0,1000.0,0.5,3,1.0,0.0,0.0,0.5,1.0,10.0,0.12506765508411627,0.02939524496267179,0.649122209436502,0.6357502671337667,0.10070944066195142,0,325.0008853293676,3.0,-62138157,0.5788125394631157,-1.1804116419366009,10.0
2.0,40.0,0.5,0.1,2.0,0.8407092594334417,0.9444851001549057,3.0,10.0,200.0,1000.0,0.5,2,0.0,0.0,0.0,0.5,1.0,10.0,0.10595643564356437,0.031216574629882202,0.5800880665105852,0.6676874548441337,0.11539665524454615,0,328.14063073308574,3.0,268359893,0.603804236417729,-1.0170168932105417,10.0
2.0,40.0,0.5,0.1,2.0,0.9177832065575342,0.9438004077302776,3.0,10.0,200.0,1000.0,0.5,2,0.0,0.0,0.0,0.5,1.0,10.0,0.09915296386132175,0.029127399487521435,0.5664421825267755,0.6989985227074358,0.1294662732200204,0,328.13373933481785,3.0,809187395,0.5771081723187731,-1.079518221699232,10.0
2.0,40.0,0.5,0.1,2.0,0.8305517003472332,0.9386915946451693,3.0,10.0,200.0,1000.0,0.5,2,0.0,0.0,0.0,0.5,1.0,10.0,0.11279247663449757,0.03231395509528528,0.5757670599899596,0.6636930474669614,0.155602650809761,0,303.17501156949,3.0,-1538372915,0.5500009574196764,-1.1519798452932009,10.0
2.0,40.0,0.5,0.1,2.0,0.9023677547055657,0.9482504310244861,3.0,10.0,200.0,1000.0,0.5,2,0.0,0.0,0.0,0.5,1.0,10.0,0.112589237208377,0.02996041540865934,0.576029378619975,0.6841507729243782,0.11887324561628683,0,322.79138972021866,3.0,-912306896,0.4904727090463018,-1.06669444593859,10.0
2.0,40.0,0.5,0.1,2.0,0.8372816376549624,0.9452006938396386,3.0,10.0,200.0,1000.0,0.5,2,0.0,0.0,0.0,0.5,1.0,10.0,0.13421275610948738,0.03110208144757278,0.6556764165281107,0.618358762994436,0.13532739393609683,0,301.0947820236145,3.0,866224543,0.4082753793633309,-1.2109200472508403,10.0
2.0,40.0,0.5,0.1,2.0,0.9643180031849407,0.9430485176874202,3.0,10.0,200.0,1000.0,0.5,2,0.0,0.0,0.0,0.5,1.0,10.0,0.11372657313109065,0.02900836924670208,0.6720464834991684,0.6697750355043927,0.12824164767735913,0,321.659050361071,3.0,387246274,0.5552503026171345,-1.1220071139593248,10.0
2.0,40.0,0.5,0.1,2.0,0.8670416003500512,0.94687077029749,3.0,10.0,200.0,1000.0,0.5,2,0.0,0.0,0.0,0.5,1.0,10.0,0.10156470920916204,0.03037044278166181,0.5702145021266931,0.6925866132119082,0.1144230964902653,0,328.3557112186582,3.0,973781118,0.4513501382764614,-1.087228424916253,10.0
2.0,40.0,0.5,0.1,2.0,0.8413831759956288,0.9410181994230662,3.0,10.0,200.0,1000.0,0.5,2,0.0,0.0,0.0,0.5,1.0,10.0,0.11011485148514852,0.03187913160298531,0.5973433798606411,0.6562592344144076,0.137189603295008,0,314.68748333706253,3.0,-1846158322,0.6421920941664276,-1.033218999784107,10.0
2.0,40.0,0.5,0.1,2.0,0.8786538021624045,0.9439646585327155,3.0,10.0,200.0,1000.0,0.5,2,0.0,0.0,0.0,0.5,1.0,10.0,0.11078415841584159,0.03134164347070391,0.5767033390415501,0.6683629235698273,0.11309153726409549,0,321.3090605521958,3.0,715157077,0.6048448852502494,-1.0364340862753838,10.0
2.0,40.0,0.5,0.1,2.0,0.9457560136871737,0.9415623922223408,3.0,10.0,200.0,1000.0,0.5,2,0.0,0.0,0.0,0.5,1.0,10.0,0.1358153817150895,0.030686832818368925,0.6573462376575198,0.6633228505935378,0.1413185972070244,0,313.7084854988145,3.0,-2048753321,0.573360927299985,-1.1129104727705301,10.0
2.0,40.0,0.5,0.1,2.0,0.8705469230920493,0.9491687526798925,3.0,10.0,200.0,1000.0,0.5,2,0.0,0.0,0.0,0.5,1.0,10.0,0.09951334379905809,0.029539115745889234,0.5628995484717628,0.6798062373614941,0.10878236505501754,0,333.33273150901033,3.0,778929232,0.595783227336509,-0.9869491041531516,10.0
2.0,40.0,0.5,0.1,2.0,0.8431345609886679,0.933552156542614,3.0,10.0,200.0,1000.0,0.5,2,0.0,0.0,0.0,0.5,1.0,10.0,0.12637362637362637,0.03363862490734568,0.5677405714083614,0.6603258191987065,0.1894647562417438,0,301.08480427822377,3.0,-1616336598,0.48660111896535035,-1.286715941518163,10.0
2.0,40.0,0.5,0.1,2.0,0.7770133330150212,0.9322943017701358,3.0,10.0,200.0,1000.0,0.5,2,0.0,0.0,0.0,0.5,1.0,10.0,0.11671597633136094,0.0328270143391725,0.5429219696824743,0.6541976883150797,0.16882563123825,0,306.6429269192807,3.0,-624518236,0.49407980245180066,-1.3427391849250265,10.0
2.0,40.0,0.5,0.1,2.0,0.89773025823642,0.9502754050000034,3.0,10.0,200.0,1000.0,0.5,2,0.0,0.0,0.0,0.5,1.0,10.0,0.10704826038159372,0.031087704013458443,0.6083705845070396,0.6782282111029786,0.11831244265294301,0,316.7043420966299,3.0,-322368868,0.5425490532739512,-1.002068629310987,10.0
2.0,40.0,0.5,0.1,2.0,0.8431496482916482,0.943183943776354,3.0,10.0,200.0,1000.0,0.5,2,0.0,0.0,0.0,0.5,1.0,10.0,0.11458522154629233,0.03205698151737511,0.5446232557006871,0.6895091679792594,0.15304035473013242,0,318.83201560497815,3.0,1970038126,0.3495344930464562,-1.2347027099151573,10.0
2.0,40.0,0.5,0.1,2.0,0.9780086872353068,0.9480911542063717,3.0,10.0,200.0,1000.0,0.5,2,0.0,0.0,0.0,0.5,1.0,10.0,0.1319955526458371,0.026064193246625806,0.7051662269606568,0.6416227219932137,0.11911850480452174,0,347.47708692676565,3.0,72121332,0.5561200506312795,-1.0278749398677298,10.0
2.0,40.0,0.5,0.1,2.0,0.8430518852383191,0.9432962404166104,3.0,10.0,200.0,1000.0,0.5,2,0.0,0.0,0.0,0.5,1.0,10.0,0.10613722991402226,0.03136404755577961,0.5495286953739159,0.6870384752109856,0.14852629451865265,0,321.3987934335265,3.0,1378725207,0.48862285159234176,-1.1671193118035814,10.0
2.0,40.0,0.5,0.1,2.0,0.9121667928508043,0.9385094782012944,3.0,10.0,200.0,1000.0,0.5,2,0.0,0.0,0.0,0.5,1.0,10.0,0.1315204943305521,0.028914160482419512,0.6966763844504662,0.6408138455143894,0.12980573800129075,0,319.42287428021234,3.0,-1873919696,0.6100017872688467,-1.1265301131822283,10.0
2.0,40.0,0.5,0.1,2.0,0.9195391757422655,0.9371210935267984,3.0,10.0,200.0,1000.0,0.5,2,0.0,0.0,0.0,0.5,1.0,10.0,0.12780483507632676,0.02958034756206468,0.5990559550132999,0.6967217895361026,0.1787016467670966,0,329.2692060836634,3.0,-1846813875,0.3931801289863322,-1.3272402319622936,10.0
