alphalocalization,bioSteps,bioThreshold,diffusion,diffusionsteps,distance,entropy,gravityHierarchyExponent,gravityInflexion,gravityRadius,growthrate,hierarchyRole,id,laAccessibility,laBw,laCloseness,laDroadCoef,laPopCoef,maxNewLinksNumber,meanBwCentrality,meanClosenessCentrality,meanPathLength,meanRelativeSpeed,moran,nwHeuristic,nwLength,nwUpdateTime,replication,rsquared,slope,totalTime
2.0,30.0,0.5,0.1,2.0,0.8918387566338009,0.9369719024419909,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.039617813751369975,0.034704269124734156,0.423384009685117,0.8376605587776363,0.15550774284249871,2,646.2740524291397,5.0,-996441651,0.5723131920464769,-1.1197772609759902,10.0
2.0,30.0,0.5,0.1,2.0,0.8692926443158817,0.9324099411791879,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.03517183234281189,0.03026574494825769,0.3909160913912761,0.8309839573930446,0.11789116248860529,2,694.2766635273658,5.0,1995315941,0.5860609460789944,-1.2045417815937087,10.0
2.0,30.0,0.5,0.1,2.0,0.784490015184613,0.940775692802708,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.04105976208975804,0.03314739132788547,0.4372205602886814,0.800162944293822,0.15171451241588935,2,640.609222571318,5.0,-405606085,0.5128013146131668,-1.0868707282009087,10.0
2.0,30.0,0.5,0.1,2.0,0.906572377791792,0.918658120098116,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.03619846121697373,0.02625184824952351,0.43440057553130546,0.8439157778264503,0.20614785821677667,2,725.7600874452633,5.0,1998631950,0.38832662551744207,-1.8292815890954373,10.0
2.0,30.0,0.5,0.1,2.0,0.8464457075897324,0.9414022785329517,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.03448471926083866,0.02607042463248284,0.38353529413511367,0.8564949609846888,0.15289879648864302,2,769.3126299465337,5.0,805010228,0.38061242818753976,-1.2686967570740741,10.0
2.0,30.0,0.5,0.1,2.0,0.8052456700632988,0.9272342101349341,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.03254968916907452,0.027977523564368785,0.3667287789551325,0.8599932032941213,0.17322662532488445,2,707.963803981223,5.0,-308008799,0.4116859007480381,-1.5337961799736979,10.0
2.0,30.0,0.5,0.1,2.0,0.8119411449097268,0.9347414792323646,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.03459200353846953,0.026240053579117736,0.3984885525886097,0.8333254141661106,0.1300245415447395,2,774.6271883091052,5.0,1926172103,0.592177050946481,-1.105776422322715,10.0
2.0,30.0,0.5,0.1,2.0,0.8207688914523161,0.9263044656287691,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.044689716203094844,0.0433174988776107,0.4540000114235113,0.7889476504451487,0.13936944195141346,2,480.32685225528485,5.0,667628786,0.578537536894013,-1.2563733322145356,10.0
2.0,30.0,0.5,0.1,2.0,0.9137003638987855,0.9380193368815616,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.03417077985924105,0.02949643976049802,0.3992103925553965,0.8609577778460886,0.12177095344364683,2,748.7692352735493,5.0,-707951026,0.6225002993670434,-1.1021961779653644,10.0
2.0,30.0,0.5,0.1,2.0,0.815077966989328,0.9465930702961991,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.031154682169080072,0.025120114818080377,0.3755389204968578,0.84307855083782,0.13758796016406236,2,775.4154024937586,5.0,947799656,0.519629563417468,-0.9977841074406963,10.0
2.0,30.0,0.5,0.1,2.0,0.8255825265161402,0.945895547684992,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.035340104521260754,0.026507977082975,0.38607556199069676,0.8481306031338928,0.13151677128792155,2,808.570072785018,5.0,-1133957019,0.5208032986996526,-1.0171349573695394,10.0
2.0,30.0,0.5,0.1,2.0,0.8194123237446632,0.9416057937754226,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.03277461866218934,0.027326183416636653,0.40756471875233546,0.8333597887411264,0.12424740720704538,2,756.477614840634,5.0,1032617447,0.5403908943290573,-1.1016047313736874,10.0
2.0,30.0,0.5,0.1,2.0,0.7753548708003584,0.9372450705669816,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.03628418108604451,0.042615365195715266,0.29824393033025776,0.8539449504974473,0.13510252477425333,2,554.4982160695139,5.0,-2103382286,0.5455060287697141,-1.1736500178119078,10.0
2.0,30.0,0.5,0.1,2.0,0.856268524927449,0.9197131311024579,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.0454027912644466,0.04473199722480895,0.4460499094253428,0.8106927992760211,0.17235476971005206,2,496.9270526982717,5.0,1758093181,0.5722149604989192,-1.32906722404652,10.0
2.0,30.0,0.5,0.1,2.0,0.8326746845198432,0.9377875692212873,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.03082104967554558,0.022361609146210198,0.3838078081869824,0.7934584810712118,0.15276360036876765,2,784.098705925523,5.0,1417213814,0.6116853577499237,-1.1410774164175086,10.0
2.0,30.0,0.5,0.1,2.0,0.7991357977708515,0.9392217369312055,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.036336849383977333,0.03430270405513719,0.3478233825957841,0.852673556828206,0.14616097116977653,2,657.811926007021,5.0,724402372,0.5069091549308148,-1.1219939231032503,10.0
2.0,30.0,0.5,0.1,2.0,0.7827529845404441,0.9295015302286305,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.03732247781881171,0.026567604286860298,0.3444410308796451,0.833032988063185,0.1360386758100825,2,712.3330458547775,5.0,2041248000,0.5509593505053205,-1.277953447067498,10.0
2.0,30.0,0.5,0.1,2.0,0.8022416772245646,0.9379848350947414,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.035115055489704776,0.030274699057743434,0.367401343286475,0.8515883679209797,0.12191529268819377,2,714.5863914041464,5.0,-1451786342,0.5589790591038035,-1.1066980536707036,10.0
2.0,30.0,0.5,0.1,2.0,0.7769088786244257,0.9237654405419115,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.04191178416667268,0.05016894874378249,0.3480730587115232,0.8321068017740586,0.13786537780357674,2,499.53618044451974,5.0,745468825,0.5466665193113386,-1.3082553178551939,10.0
2.0,30.0,0.5,0.1,2.0,0.7977567167183323,0.9300743089135323,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.03369701141513222,0.035165701140154104,0.3711311585518185,0.8574189057452871,0.13886854701291618,2,656.0809048334336,5.0,2138216999,0.43762005045616753,-1.3532631984796732,10.0
2.0,30.0,0.5,0.1,2.0,0.8342918643733568,0.9339102728359674,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.03371036547319144,0.024477306640425932,0.41601452657521065,0.8295815618339156,0.13795320937385916,2,774.6331133771071,5.0,-1916407824,0.5113034910370704,-1.2237045540097558,10.0
2.0,30.0,0.5,0.1,2.0,0.8073655586766073,0.9318450543955087,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.03618745844452537,0.04015367602474064,0.3467259441824475,0.8447309454616425,0.17929650593849733,2,619.2146921342614,5.0,-1197898912,0.45570727206642553,-1.3490097436676007,10.0
2.0,30.0,0.5,0.1,2.0,0.8490023402946059,0.9482634655256722,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.033643480098287736,0.022803436730270916,0.4248936203056481,0.828361596029694,0.1536652332522176,2,836.6044019078385,5.0,-93197718,0.5399871422615923,-0.9983574626748325,10.0
2.0,30.0,0.5,0.1,2.0,0.9097109264088314,0.9429426019265341,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.031069534651779415,0.023357253088745287,0.42779843202738627,0.8566305340447002,0.10263110431494371,2,833.9361306317252,5.0,1633366579,0.6681612763882586,-1.0021241771354514,10.0
2.0,30.0,0.5,0.1,2.0,0.9033161895818757,0.9402355322489884,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.03312555260831123,0.03239977160947827,0.40047567972121506,0.8596290141245508,0.13318474792036217,2,740.1798441789958,5.0,-1735574223,0.5568925427062676,-1.1240261219698235,10.0
2.0,30.0,0.5,0.1,2.0,0.8110894541953556,0.9308213041114447,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.04159712963214909,0.036543562086902355,0.42016142270386136,0.8123910093857294,0.1437683989908282,2,585.4218733818215,5.0,741335955,0.5396847355196653,-1.2728489546912378,10.0
2.0,30.0,0.5,0.1,2.0,0.8727688308121925,0.9577962525215549,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.037691545250039774,0.027238613068320462,0.4063526589371197,0.8414981378832304,0.15513442939069555,2,713.4123734846063,5.0,211920527,0.41261993495499344,-0.975706143739622,10.0
2.0,30.0,0.5,0.1,2.0,0.8803008138198254,0.9598497555814913,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.0398955131658164,0.032613573947342635,0.39559366868986456,0.8536943809407749,0.1336015888363257,2,706.4450090731126,5.0,1216610137,0.5880528780539759,-0.8478749267580598,10.0
2.0,30.0,0.5,0.1,2.0,0.8927055244524246,0.9562206676246182,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.038475750970642326,0.029699412797314938,0.42238171180578543,0.8328169230750946,0.13401860245074546,2,684.0450626881889,5.0,118542098,0.5443549866671145,-0.9344365211110622,10.0
2.0,30.0,0.5,0.1,2.0,0.7882796136367806,0.9493972803208756,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.03290706869438976,0.02965352291312397,0.37806010211376906,0.8638711402601156,0.18844666381408132,2,754.157877313456,5.0,-707001170,0.21393168494267353,-1.5136519101576418,10.0
2.0,30.0,0.5,0.1,2.0,0.8300871975563101,0.9540047223868959,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.03765916751436264,0.034936792436809236,0.41243972906505155,0.8214326398480015,0.14823853365792344,2,660.6953540645982,5.0,-1286698748,0.5517340578136384,-0.9672638525211346,10.0
2.0,30.0,0.5,0.1,2.0,0.8515668001965571,0.9633100765486575,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.029622374278041423,0.022834225060464324,0.3723854219429799,0.8279894698597551,0.11716835015753384,2,891.1124819636298,5.0,1861781238,0.5476895230349458,-0.8093669320191157,10.0
2.0,30.0,0.5,0.1,2.0,0.7919536205138957,0.9457614059371501,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.03159959885200383,0.03447907694478797,0.34230195778631456,0.8653153120467565,0.19826152748284315,2,647.8478289503099,5.0,1569973479,0.2795230693758533,-1.5333953431618912,10.0
2.0,30.0,0.5,0.1,2.0,0.8846344424303155,0.9545275907912639,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.03137962259536984,0.02573247457631219,0.37894523426722415,0.8466214250069363,0.13834623361445159,2,772.4592304385656,5.0,1683267454,0.4887470776763582,-1.0048593015463994,10.0
2.0,30.0,0.5,0.1,2.0,0.8641662734946192,0.9443446227110611,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.042587101709984906,0.033906635803771804,0.4235780196800583,0.8202014233431509,0.14394509110428166,2,596.4514251403479,5.0,815994322,0.5572420957731394,-1.109989291969151,10.0
2.0,30.0,0.5,0.1,2.0,0.8394863339124593,0.9532327357514363,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.033495779097649614,0.03378558997935297,0.3419653664897873,0.8403401722384597,0.15736461854140574,2,643.3784693465092,5.0,-60833161,0.46106889611643115,-1.0486294429652965,10.0
2.0,30.0,0.5,0.1,2.0,0.8640672220034951,0.956288036641097,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.0374808909242603,0.030202631948748077,0.4060069769858734,0.8426136968479794,0.11588213367465106,2,711.6030132764226,5.0,1881247481,0.5635188837683445,-0.9025582809591797,10.0
2.0,30.0,0.5,0.1,2.0,0.9115793444436461,0.9637033920231841,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.04058484278879016,0.02481896293911268,0.456173312797,0.8350979846980282,0.13694837455338718,2,743.7002889463567,5.0,-1007091269,0.5113601527681225,-0.8102240777290793,10.0
2.0,30.0,0.5,0.1,2.0,0.9467959600182696,0.9612596561810054,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.035604042259990816,0.02752649272494684,0.4047509589910673,0.825303486613482,0.12557813252312822,2,791.7292234387246,5.0,1340250231,0.5988691869388822,-0.8294854366833365,10.0
2.0,30.0,0.5,0.1,2.0,0.9932622336875675,0.954692020346767,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.03907201656102945,0.02017259879633641,0.5364006786508886,0.7846657826830375,0.1645160616413562,2,838.1242798098341,5.0,878117899,0.47897050090169263,-1.045824139633854,10.0
2.0,30.0,0.5,0.1,2.0,0.796260767311424,0.9594167236864519,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.03508929996216787,0.03733161599754804,0.35419860198565184,0.8503766575969848,0.14896328902053046,2,679.5431118598667,5.0,1862994449,0.5540896410674222,-0.8691323979695129,10.0
2.0,30.0,0.5,0.1,2.0,0.8781020147033534,0.9630707377436871,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.03151210337276253,0.02383092385140397,0.3922526159724056,0.8558381940259594,0.13690614817631763,2,873.952134859307,5.0,-1125112461,0.4607732044831927,-0.8526911371998805,10.0
2.0,30.0,0.5,0.1,2.0,0.8314292937256696,0.9475417076011686,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.031439760239760244,0.02856017369996734,0.37569439191422993,0.8714040210665509,0.1579087641697313,2,750.8056703419024,5.0,-430547949,0.5218559072913926,-1.078991295011933,10.0
2.0,30.0,0.5,0.1,2.0,0.9017122623850123,0.95817748916448,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.03226162756931135,0.025982292482246844,0.403049136506044,0.8441777325047607,0.11713366639484006,2,805.5663819067639,5.0,-794973175,0.5362742963751331,-0.8980679219054027,10.0
2.0,30.0,0.5,0.1,2.0,0.8372684963024565,0.9578194427953048,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.03475251403944103,0.029667711860794678,0.37622570382247306,0.8473874875071131,0.1435888843611862,2,753.3927446847862,5.0,-1132947363,0.46746478229933214,-0.9388263057799677,10.0
2.0,30.0,0.5,0.1,2.0,0.9211327310604257,0.9610180879887509,3.0,10.0,200.0,1000.0,0.5,0,0.0,0.0,0.0,0.5,0.5,10.0,0.03609177462150773,0.03161393747407775,0.42091985226832435,0.8230388047916563,0.1281273193799729,2,760.010805537243,5.0,-1640301192,0.5770241946658229,-0.8369345870144819,10.0
2.0,30.0,0.5,0.1,2.0,0.9313879212216084,0.9377831307765916,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.03467107282074173,0.029127617818698683,0.43968473651706613,0.846542963168556,0.11386995189849725,2,714.9740441775356,5.0,-917440930,0.4805273839591113,-1.2024964204074395,10.0
2.0,30.0,0.5,0.1,2.0,0.96787476896664,0.9455649045677634,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.03677536231884058,0.026250627932870245,0.4802176087146111,0.8397083371905174,0.11463070722176949,2,732.9823725354422,5.0,1023335763,0.6286436522469946,-1.0068438585220503,10.0
2.0,30.0,0.5,0.1,2.0,0.8181237071834481,0.9424946205722917,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.028188025210084035,0.02027409950628759,0.4083732230684151,0.8591031042720562,0.16557790635826825,2,924.9310460600905,5.0,-1276011893,0.579154287629941,-1.0447555859421438,10.0
2.0,30.0,0.5,0.1,2.0,0.9577236144620074,0.9465252232336662,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.033463561624250925,0.023729965134652527,0.4789420680932392,0.8321725510289671,0.1337975596861097,2,818.2797396715047,5.0,725941679,0.6191984405247863,-0.9694057266325243,10.0
2.0,30.0,0.5,0.1,2.0,0.7927718557308243,0.9286093589510858,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.03865398587743796,0.031728598435751626,0.4068719679032209,0.8284592780806235,0.15063771284162322,2,636.1675777429729,5.0,2094599835,0.7408975695009471,-1.0670386263949887,10.0
2.0,30.0,0.5,0.1,2.0,0.81285016603553,0.9323923807563089,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.03475654138885155,0.03229718464962752,0.37467293787449496,0.8257807996623768,0.13518928762016363,2,645.4102044043078,5.0,1083752285,0.5637764719445476,-1.1632877588395862,10.0
2.0,30.0,0.5,0.1,2.0,0.8324184311520386,0.9351357171891115,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.0328131021194605,0.029801588690564346,0.37185679034992974,0.8319028097906437,0.16542876214979313,2,643.5337249869397,5.0,-1717056051,0.37898992895319145,-1.4478976642258177,10.0
2.0,30.0,0.5,0.1,2.0,0.8806961240188297,0.9415027810061487,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.03591580172738952,0.03256909446668562,0.3738771937316732,0.85003039145422,0.1290330587056739,2,719.0245303324499,5.0,717276179,0.5945031539584252,-1.060838211786593,10.0
2.0,30.0,0.5,0.1,2.0,0.9632892199595253,0.9275528004848667,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.04475717597879005,0.032242868451579865,0.5487236810929885,0.7803800898397752,0.13535821780406584,2,577.397941120817,5.0,1128271590,0.5328215600680158,-1.3491577532395134,10.0
2.0,30.0,0.5,0.1,2.0,0.8086628396878405,0.9301509717789592,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.04177974538184462,0.03753470123748833,0.4097823896407785,0.8184752600468537,0.13870800025021798,2,522.9652206287232,5.0,782536811,0.578261463184019,-1.2270391505021567,10.0
2.0,30.0,0.5,0.1,2.0,0.7555917693283417,0.9319478915150804,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.033954644563834034,0.03125526015441054,0.33318564403033746,0.8529997811273475,0.17434453718173784,2,673.5266664758797,5.0,266874887,0.3052512456873983,-1.6429770641575105,10.0
2.0,30.0,0.5,0.1,2.0,0.9073144453820842,0.9358063262022481,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.03787985137295372,0.034082160532674724,0.41499388680222843,0.8180026674969645,0.11665911038420071,2,638.478185792419,5.0,-1780394623,0.582754881663396,-1.169417152008062,10.0
2.0,30.0,0.5,0.1,2.0,0.8301945842950567,0.9265751661833923,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.030702704668033425,0.026920033737264683,0.3945627857347862,0.8683809406867617,0.16804728480199196,2,728.1367750933074,5.0,-743450828,0.46196182353903825,-1.5412933679692233,10.0
2.0,30.0,0.5,0.1,2.0,0.7820721142429425,0.9319125589715272,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.041665360265299975,0.04062250277263083,0.41174823892255696,0.8104818679708841,0.12845213899738048,2,598.4329523977559,5.0,386608010,0.5106960218695042,-1.225993945518511,10.0
2.0,30.0,0.5,0.1,2.0,0.7414981682886213,0.924366407914979,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.030808611807537325,0.032438523121266674,0.3393834190439684,0.8478286168688796,0.1505802140261901,2,699.0541522570178,5.0,1904172486,0.5859636187048052,-1.383400964634612,10.0
2.0,30.0,0.5,0.1,2.0,0.8036964985429557,0.9399321547353553,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.033247164658520886,0.02770176140791045,0.3794398373900913,0.8448445734405946,0.13389048637186207,2,763.5496922667619,5.0,-618378385,0.6035083776287072,-1.0525550448711967,10.0
2.0,30.0,0.5,0.1,2.0,0.7628473575719404,0.9369754681507676,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.03088053937632441,0.028822718005827776,0.3539292034361754,0.8517349931674638,0.18721389637650093,2,766.8399010106542,5.0,296777304,0.3650135021126513,-1.3724750326831248,10.0
2.0,30.0,0.5,0.1,2.0,0.863334970049342,0.9345124330727042,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.03787774102446734,0.03907203055731142,0.35404380834291066,0.8481042275570896,0.1455060684909877,2,611.8328450648726,5.0,1398996386,0.48127166444951597,-1.243310587121774,10.0
2.0,30.0,0.5,0.1,2.0,0.8739118109373017,0.9417966644423835,3.0,10.0,200.0,1000.0,0.5,2,1.0,0.0,0.0,0.5,0.5,10.0,0.03469002119893109,0.031765614991492996,0.35993120775963033,0.8546586063385392,0.11195403926216516,2,717.6363624372549,5.0,766620958,0.5704270560590492,-1.0858804180878245,10.0
