evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,nwThreshold,nwExponent,nwGmax,logmsepop,logmsedist
3170,0.19935395846270593,0.03,8.671147986317385,1000.0,0.1,0.14951585939923046,0.05622311742008923,40.211955118530284,22.743245561858412
3170,0.13449503359259454,0.02042424206166238,0.1,1000.0,0.1,6.498826527240775,0.2,24.18716390106184,23.222330148722527
3170,0.054388043194196004,0.01046315601689698,9.942852489023144,1.0,20.0,0.6110639473881303,0.056079989727074675,29.056088159773875,22.743369258446986
3170,0.06416573140485844,0.00921265121125174,10.0,1000.0,0.1,8.105291854499654,0.056109437221998404,33.86148847822549,22.743369258045146
3170,0.1079301598634028,0.0058821518810521865,8.84434021309672,3.189658664418443,18.45131706190448,8.660449415250776,0.056109067102062385,26.769541134293853,22.74345006058111
3170,0.08590936877729789,0.0011086642852083015,10.0,12.640469723279415,20.0,1.89943070373199,0.0560509541106462,26.044900350659095,22.743454928462036
3170,0.10433950353176102,0.0011803160886745179,10.0,11.293518787023814,20.0,1.553348345079385,0.05605759325595616,25.894584195842413,22.743454930084127
3170,0.05762153127597185,0.00661761292604267,8.127888310246961,3.451392403661124,17.63865960735632,1.5235197699537295,0.05610486748228558,27.2052244494361,22.743435828304932
3170,0.12142943722634808,0.006224219434932226,8.787298402539246,3.1909963800182273,18.798120607436836,9.76051208668988,0.056098356680166134,27.31805486350851,22.743433254262772
3170,0.010608517948700838,0.0030100072944536133,8.648803234968103,1.0,20.0,2.775216187766686,0.05607999557466962,28.055712256016353,22.743369258446993
3170,0.05731621481435193,0.006197548944146097,8.627329353505587,3.258468894706809,20.0,9.895039100081133,0.0560785518461059,27.108573758284653,22.743435929432717
3170,0.11029859560447337,0.0012298506764481948,10.0,12.221984796693206,20.0,0.923497416979394,0.05606066318675579,25.810802033232378,22.743454931558105
3170,0.07471122352879495,0.015940946672172097,9.676295258640607,1000.0,0.1,5.571268369886509,0.056258951122262625,36.54564402538869,22.74327110655735
3170,0.1092606781028825,0.0066652747911487426,8.805649365945381,3.2080477625870905,19.44709891380909,10.0,0.05611113391768885,26.848218677511362,22.743449141753064
3170,0.0,0.02023125504681847,0.1,1000.0,0.1,9.3799055206366,0.11478281123552816,24.204591022858295,23.043321183899238
3170,0.1647917226562182,0.020402774563882228,9.354279815885462,1000.0,0.1,3.035833488267166,0.056186203369703196,37.90427502719832,22.743256825476227
3170,0.18352527722545797,0.015765367296946463,9.862094115762293,999.9999999999999,0.1,5.874454642473729,0.056230095111151394,36.48706122774142,22.743271854578648
3170,0.024206667407216838,0.020190658239361944,0.1,1000.0,0.1,7.151781592647456,0.0805842986831229,24.212687141744937,22.969197036951627
3170,0.05338691296408006,0.011748944125359304,10.0,1000.0,0.1,10.0,0.05613070723384035,34.997484388402924,22.74330782928423
3170,0.169831917412358,0.018445604561075638,9.45328302966303,999.5704630040821,0.1,1.664135750951642,0.05620958264214268,37.337489157318096,22.743261680495163
3170,0.04571821156075717,0.005758107063426575,8.298012059606588,3.3866676267049667,17.401959909876226,10.0,0.056109508065818305,26.99644580402826,22.74344145028962
3170,0.14711058744684058,0.015583558292184692,9.82648428500928,1000.0,0.1,3.7972494055653048,0.05624534421274675,36.425723632942976,22.743272634122878
3170,0.015816551980421978,0.014654985444614651,9.957221522341914,999.95317613252,0.1,7.820473273971147,0.05626097840961106,36.10463448722527,22.74327801359002
3170,0.16841070023324947,0.01360319454267701,10.0,1000.0,0.1,0.1,0.05623497779794633,35.723215473043425,22.743285450465645
3170,0.0073754562505550765,0.009689231617252138,10.0,1000.0,0.1,5.205499898478888,0.056228080913876356,34.09051727908805,22.74335471741705
