evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,feedbackWeight,feedbackGamma,feedbackDecay,logmse
5157,0.012366031770014756,1.695047358161472E-4,3.1277716604993353,20000.0,0.0,3.7640239402451265,6529.212356800262,31.21761448929139
5157,0.012366031866793798,1.6950473195983826E-4,3.127771854747275,19999.999999993637,1.3529770317008365E-14,0.04912005931764304,7620.250985176026,31.21761448929139
5157,0.012366031792839325,1.6950473422159296E-4,3.127771602115365,19999.999999993342,0.0,0.01,12570.573926359006,31.21761448929139
5157,0.012366031998120485,1.6950472792243788E-4,3.127771574206827,19999.999999999996,0.0,1.1890340978742153,9840.870252636809,31.21761448929139
5157,0.01236603193634016,1.6950472887545178E-4,3.1277716992627576,19999.999999998498,7.329077809001469E-15,1.8577702888248468,6160.908004860458,31.21761448929139
5157,0.012366031774379387,1.6950473741147388E-4,3.127771659287656,19999.999999938045,0.0,2.586867427127431,8845.556211858966,31.21761448929139
5157,0.012366031770205014,1.6950473788314416E-4,3.1277715812866957,19999.99999998764,0.0,0.01,6976.432187149181,31.21761448929139
5157,0.01236603181238109,1.6950473440358917E-4,3.1277716067213044,20000.0,1.5193993070811768E-14,0.01,7134.397296297436,31.21761448929139
5157,0.012366031793221363,1.6950473383837294E-4,3.127771513332158,20000.0,2.4164500149136084E-14,1.3859944567886906,6775.089099911722,31.21761448929139
5157,0.012366031803029576,1.6950473420255174E-4,3.1277714779668497,19999.999999980602,3.4378647364971236E-15,0.0952513089564263,8264.502232903464,31.21761448929139
5157,0.012366031937271316,1.6950473106576354E-4,3.1277714327261,20000.0,0.0,1.0296132279921533,10987.421799603859,31.21761448929139
5157,0.01236603175114121,1.695047373388954E-4,3.127771646313323,19999.99999999795,3.907402476144289E-14,0.916575879695436,7350.836362402123,31.21761448929139
5157,0.012366031894881497,1.695047326424278E-4,3.1277715525996515,19999.999999981068,2.904646301985845E-15,1.9650941737009788,8636.673426772595,31.21761448929139
5157,0.01236603163876521,1.6950474174449862E-4,3.1277715323834396,19999.999999994427,0.0,0.887007109502772,8431.62325132813,31.21761448929139
5157,0.012366031772430062,1.6950473648970517E-4,3.1277715566603215,19999.999999981632,7.567113892631085E-14,0.2787809689074825,8190.026934436094,31.21761448929139
5157,0.012366031879371556,1.6950473201826088E-4,3.1277715642762085,19999.999999991804,3.340480073033189E-14,0.3763601512240972,17687.692539707117,31.21761448929139
5157,0.012366032003578288,1.6950472626257686E-4,3.12777148844494,19999.999999992942,0.0,0.7542838775483107,5604.208046397594,31.21761448929139
5157,0.012366031711102232,1.6950473760172065E-4,3.1277717891216255,20000.0,0.0,1.5222775475308545,7385.068108097799,31.21761448929139
5157,0.012366031931010038,1.6950473017683627E-4,3.1277714808049013,19999.99999992066,7.388626678123879E-15,0.01,8609.223933455181,31.21761448929139
5157,0.012366031840823662,1.6950473353796128E-4,3.1277715209520913,20000.0,1.7642125492763255E-14,0.7781383929209091,7909.076894391441,31.21761448929139
5157,0.012366031973436846,1.6950472859651744E-4,3.1277714859997197,19999.99999999363,5.4213204882226974E-17,1.6924974233534384,6572.2139126554475,31.21761448929139
5157,0.012366031796070957,1.6950473607027668E-4,3.127771771441174,19999.999999975655,3.3677929878559416E-14,0.22124470759396478,14524.75967744128,31.21761448929139
5157,0.012366031922885282,1.695047325558284E-4,3.1277711744931165,20000.0,7.869913243266494E-16,4.90352745458755,6885.629336297715,31.21761448929139
5157,0.012366031908691795,1.6950472950740968E-4,3.1277712362228,19999.99999994561,0.0,5.796071135458424,0.01,31.21761448929139
5157,0.012366031767040198,1.6950473730806693E-4,3.1277716845600767,20000.0,0.0,0.04282208775652655,8286.679597482766,31.21761448929139
5157,0.012366031910917192,1.6950473197391953E-4,3.12777158273893,19999.999999999945,0.0,3.3129628829155013,8838.309893553942,31.21761448929139
5157,0.012366031923242388,1.695047311670501E-4,3.127771445783053,19999.999999999996,0.0,1.7550921962561123,7687.264725451513,31.21761448929139
5157,0.012366031924368416,1.6950472955674396E-4,3.127771758616563,19999.999999977852,4.3597236264780665E-15,1.1922741252488098,4316.2397424630335,31.21761448929139
5157,0.012366031905137801,1.6950473196969146E-4,3.127771491429989,19999.999999996966,3.0433769548937664E-14,1.0568855237281543,8023.622415084735,31.21761448929139
5157,0.012366031878546908,1.6950473151753414E-4,3.1277714361192395,19999.999999997588,1.2798309762207491E-14,2.4520558385307565,6863.918565672154,31.21761448929139
5157,0.012366031773663232,1.6950473876140032E-4,3.127771533133434,20000.0,1.6875944012375236E-13,0.9826118171097274,6923.920388036964,31.21761448929139
5157,0.012366031816699681,1.6950473430368514E-4,3.127771606464907,20000.0,0.0,0.01,6557.124153050859,31.21761448929139
5157,0.012366031915668443,1.6950473067510216E-4,3.127771454309813,19999.99999998746,0.0,0.32846997664840893,6255.44463224585,31.21761448929139
5157,0.012366031780439803,1.6950473663647774E-4,3.127771573676981,20000.0,2.162295511432779E-16,4.937963427306121,3913.1938821351696,31.21761448929139
5157,0.012366031968052825,1.695047268382747E-4,3.1277718734075868,19999.999999990658,2.8153463133695467E-16,0.01,6289.178356988049,31.21761448929139
5157,0.012366031891753466,1.695047314213029E-4,3.127771964936809,19999.999999999964,4.048187865169433E-16,0.7310471026688161,8205.546534288265,31.21761448929139
5157,0.012366031774585087,1.695047359155727E-4,3.127771783542084,19999.999999996722,7.291380267404357E-17,0.4159198766631751,7000.001634260107,31.21761448929139
