feedbackDecay,feedbackGamma,feedbackWeight,gravityAlpha,gravityDecay,gravityGamma,gravityWeight,growthRate,id,logmse,mselog
80.0,0.5,0.01,0.0,1.0,1.0,0.0,0.071,1915,32.379447495315695,311.48925931303404
75.0,0.5,0.01,0.0,1.0,1.0,0.0,0.071,1914,32.379443476594865,311.4893910570752
70.0,0.5,0.01,0.0,1.0,1.0,0.0,0.071,1913,32.379439870929616,311.4894800528924
55.0,0.5,0.01,0.0,1.0,1.0,0.0,0.071,1910,32.379432595386284,311.48933513310874
60.0,0.5,0.01,0.0,1.0,1.0,0.0,0.071,1911,32.379434312416265,311.4894721363342
65.0,0.5,0.01,0.0,1.0,1.0,0.0,0.071,1912,32.37943677853491,311.48951287549
50.0,0.5,0.01,0.0,1.0,1.0,0.0,0.071,1909,32.3794317518206,311.4890719524945
45.0,0.5,0.01,0.0,1.0,1.0,0.0,0.071,1908,32.379431888906275,311.4886427622367
40.0,0.5,0.01,0.0,1.0,1.0,0.0,0.071,1907,32.37943305706187,311.4879938592214
35.0,0.5,0.01,0.0,1.0,1.0,0.0,0.071,1906,32.3794351682919,311.48705167355206
30.0,0.5,0.01,0.0,1.0,1.0,0.0,0.071,1905,32.37943782403187,311.48571296134315
25.0,0.5,0.01,0.0,1.0,1.0,0.0,0.071,1904,32.379439921335226,311.4838264621985
20.0,0.5,0.01,0.0,1.0,1.0,0.0,0.071,1903,32.37943860614776,311.4811517038801
15.0,0.5,0.01,0.0,1.0,1.0,0.0,0.071,1902,32.3794259307501,311.47724994147217
10.0,0.5,0.01,0.0,1.0,1.0,0.0,0.071,1901,32.37937639589912,311.4711597258022
5.0,0.5,0.01,0.0,1.0,1.0,0.0,0.071,1900,32.37919685217294,311.4602277286223
500.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1899,32.37971557481017,311.47815340886325
495.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1898,32.37971460811801,311.4781958615143
490.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1897,32.379713624612954,311.4782390557428
485.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1896,32.37971262386847,311.4782830106956
480.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1895,32.379711605444115,311.47832774616455
475.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1894,32.379710568885045,311.4783732826111
470.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1893,32.37970951372145,311.47841964119294
465.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1892,32.37970843946795,311.4784668437961
455.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1890,32.379706231668386,311.4785638724185
460.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1891,32.37970734562303,311.478514913062
450.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1889,32.379705097068275,311.4786137461154
445.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1888,32.379703941268886,311.4786645592549
435.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1886,32.37970156376201,311.4787691087606
440.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1887,32.37970276369754,311.4787163378293
430.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1885,32.37970034084979,311.478822899934
425.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1884,32.37969909432722,311.47887774024434
420.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1883,32.379697823538734,311.4789336596366
415.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1882,32.379696527805955,311.47899068914865
410.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1881,32.379695206426824,311.47904886096296
405.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1880,32.379693858674685,311.47910820844794
395.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1878,32.379691081015984,311.4792305701758
400.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1879,32.37969248379733,311.4791687662169
390.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1877,32.379689649524316,311.4792936575803
380.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1875,32.379686697040555,311.4794238388483
385.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1876,32.379688188487386,311.47935806709506
375.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1874,32.37968517428831,311.4794910145023
360.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1871,32.3796804087578,311.4797014058078
365.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1872,32.3796820311247,311.479629752198
355.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1870,32.379678751172015,311.47977464660073
370.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1873,32.37968361930323,311.47955963731283
350.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1869,32.37967705730001,311.47984952491083
345.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1868,32.3796753260364,311.4799260930327
340.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1867,32.379673556236476,311.4800044052953
335.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1866,32.3796717467149,311.4800845181448
330.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1865,32.379669896244515,311.48016649023015
325.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1864,32.379668003555096,311.4802503824835
320.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1863,32.37966606733213,311.4803362582071
315.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1862,32.379664086215676,311.4804241831608
310.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1861,32.37966205879932,311.48051422564276
305.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1860,32.379659983629146,311.4806064565795
300.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1859,32.37965785920291,311.4807009496036
290.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1857,32.379653456327404,311.48089703044656
295.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1858,32.3796556839693,311.4807977811332
280.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1855,32.37964883716594,311.48110311422596
285.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1856,32.379651174626495,311.48099877974846
275.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1854,32.379646442195586,311.48121012209486
260.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1851,32.37963889400144,311.48154811410546
255.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1850,32.37963625053857,311.4816667588438
250.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1849,32.37963354011955,311.4817885637074
265.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1852,32.37964147248247,311.48143252616666
270.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1853,32.379643987916545,311.4813198946286
245.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1848,32.37963076073515,311.4819136348142
240.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1847,32.37962791034696,311.4820420808917
235.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1846,32.37962498689464,311.4821740130096
230.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1845,32.37962198830485,311.482309544248
225.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1844,32.37961891250223,311.48244878924265
220.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1843,32.379615757422776,311.48259186361685
215.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1842,32.37961252103011,311.48273888324445
210.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1841,32.37960920133501,311.4828899633434
205.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1840,32.379605796418986,311.4830452173274
165.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1832,32.379575310517886,311.4844490220991
155.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1830,32.3795667654472,311.484846823165
175.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1834,32.37958348714028,311.4840700789934
150.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1829,32.379562359527434,311.48505257663345
185.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1836,32.37959129039138,311.4837100877925
160.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1831,32.3795710833032,311.48464559578593
190.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1837,32.37959505285267,311.4835370974553
195.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1838,32.379598723778436,311.48336868274146
145.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1828,32.37955786922096,311.4852626591836
180.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1835,32.37958743537798,311.48388772894066
140.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1827,32.37955329952022,311.4854767874986
170.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1833,32.379579445430196,311.4842571740341
200.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1839,32.37960230446246,311.48320475538907
135.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1826,32.37954865698703,311.4856945710597
125.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1824,32.37953918936437,311.48613884440783
120.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1823,32.37953438820808,311.4863637514605
115.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1822,32.379529562982654,311.4865890582109
110.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1821,32.37952473377145,311.4868132972601
130.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1825,32.37954395005168,311.4859154862842
105.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1820,32.37951992500277,311.4870346036143
100.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1819,32.37951516621872,311.48725061380867
85.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1816,32.37950158144351,311.4878327757806
90.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1817,32.37950594779834,311.4876539887273
95.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1818,32.379510492963405,311.4874583369602
75.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1814,32.37949363633505,311.4881137521924
70.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1813,32.37949021103094,311.48819827797286
65.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1812,32.37948727330766,311.4882294364917
80.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1815,32.379497454021106,311.48798861345455
60.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1811,32.379484930514145,311.4881907078719
55.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1810,32.379483299315105,311.4880605238308
35.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1806,32.379485742936225,311.48589102272786
45.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1808,32.37948262796584,311.48740268895165
40.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1807,32.37948373752479,311.4867861737597
50.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1809,32.379482497859264,311.4878104651671
30.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1805,32.37948826556946,311.4846191451119
25.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1804,32.37949025765555,311.48282682749414
20.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1803,32.37948900793954,311.4802855898355
15.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1802,32.37947696638821,311.4765785526972
10.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1801,32.37942990977699,311.4707921273157
5.0,0.5,0.009500000000000001,0.0,1.0,1.0,0.0,0.071,1800,32.37925935070312,311.460404680094
495.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1798,32.37975312984342,311.4774410950691
490.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1797,32.3797521981268,311.47748201488696
500.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1799,32.3797540456325,311.47740087777896
485.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1796,32.37975125007856,311.47752365537184
480.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1795,32.37975028528147,311.47756603527284
470.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1793,32.37974830370294,311.47765309151555
475.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1794,32.37974930330462,311.4776091739714
465.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1792,32.37974728601662,311.4776978086354
460.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1791,32.37974624977055,311.4777433467805
455.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1790,32.37974519447372,311.4777897281473
450.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1789,32.379744119618614,311.477836975706
435.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1786,32.37974077236707,311.47798415759667
445.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1788,32.379743024680565,311.4778851132378
440.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1787,32.37974190911706,311.47793416536723
430.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1785,32.37973961385033,311.47803511634385
425.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1784,32.37973843296657,311.4780870689833
420.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1783,32.37973722909472,311.47814004387976
415.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1782,32.37973600159215,311.4781940704399
410.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1781,32.37973474979377,311.47824917914863
405.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1780,32.379733473011186,311.4783054016204
395.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1778,32.37973084161786,311.4784213202328
390.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1777,32.37972948550549,311.4784810856832
400.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1779,32.3797321705318,311.47836277064266
385.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1776,32.37972810140373,311.47854210362203
380.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1775,32.379726688493456,311.47860441206547
375.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1774,32.379725245926345,311.4786680504815
370.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1773,32.37972377282379,311.47873305984604
365.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1772,32.379722268275785,311.47879948271515
360.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1771,32.3797207313398,311.47886736328064
355.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1770,32.37971916103958,311.4789367474492
350.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1769,32.37971755636402,311.4790076829018
345.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1768,32.37971591626594,311.4790802191817
340.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1767,32.3797142396609,311.4791544077562
335.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1766,32.37971252542601,311.47923030209904
325.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1764,32.379708979375756,311.47938743249205
330.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1765,32.379710772398745,311.47930795777023
320.0,0.5,0.009000000000000001,0.0,1.0,1.0,0.0,0.071,1763,32.37970714511176,311.4794687862337
