feedbackDecay,feedbackGamma,feedbackWeight,gravityAlpha,gravityDecay,gravityGamma,gravityWeight,growthRate,id,logmse,mselog
7.7,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12076,32.31161127863827,311.97722564827365
7.4,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12073,32.310984384289426,311.9474110777463
7.6,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12075,32.31140776235039,311.9673898039022
7.5,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12074,32.311198845612005,311.9574519810769
7.3,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12072,32.310764230761905,311.9372660164825
7.1,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12070,32.31030623907956,311.91665926312197
6.8,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12067,32.30957266790316,311.8849430073011
7.0,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12069,32.31006808814147,311.90619558535667
6.9,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12068,32.30982361945048,311.8956237905622
7.2,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12071,32.31053823390434,311.92701574932676
6.7,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12066,32.30931506497776,311.87415242579306
6.6,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12065,32.30905063879786,311.8632513062057
6.5,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12064,32.308779214216415,311.85223898766645
6.4,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12063,32.308500612922636,311.8411148980247
6.3,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12062,32.3082146535748,311.8298785644033
6.2,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12061,32.307921151961814,311.81852962458606
6.1,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12060,32.30761992119714,311.8070678392626
6.0,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12059,32.307310771948856,311.79549310515296
5.9,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12058,32.30699351270986,311.78380546905487
5.8,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12057,32.30666795011296,311.7720051427793
5.6,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12055,32.305991134319996,311.7480681880339
5.7,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12056,32.30633388929564,311.7600925190103
5.5,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12054,32.30563948865387,311.73593295528997
5.3,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12052,32.30490873951635,311.71133419245234
5.0,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12049,32.303741055409645,311.6736388669773
5.2,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12051,32.30452924532723,311.69887351661845
5.1,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12050,32.30414008051331,311.68630768645676
5.4,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12053,32.305278755719414,311.7236878596742
4.9,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12048,32.303331984329304,311.6608695528098
4.8,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12047,32.30291268668722,311.64800258598615
4.7,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12046,32.30248298825504,311.6350411719134
4.6,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12045,32.30204272255975,311.62198889258866
4.5,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12044,32.301591732439775,311.60884971591446
4.3,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12042,32.30065700740394,311.5823284878006
4.3999999999999995,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12043,32.301129871774364,311.5956279996043
4.2,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12041,32.300173021262076,311.5689562980462
4.1,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12040,32.29967781274398,311.55551689560906
4.0,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12039,32.29917130134182,311.5420160514298
3.9000000000000004,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12038,32.298653429585514,311.528459779006
3.8000000000000003,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12037,32.29812416633908,311.51485424433196
3.7,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12036,32.29758351051971,311.50120564157555
3.5000000000000004,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12034,32.296468193137194,311.47380308783136
3.4000000000000004,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12033,32.29589372115655,311.4600598673499
3.3000000000000003,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12032,32.29530824822698,311.4462943690474
3.1,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12030,32.29410528410906,311.4187043278775
3.2,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12031,32.294712003004115,311.43250907683563
3.6,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12035,32.29703149533101,311.4875200253059
2.8000000000000003,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12027,32.29222661863049,311.37712619865005
2.9000000000000004,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12028,32.29286205042204,311.39102207375464
3.0000000000000004,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12029,32.29348847296907,311.40487751504594
2.5000000000000004,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12024,32.290274808044735,311.3349621750556
2.6,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12025,32.290931930113814,311.3491295675197
2.7,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12026,32.291582930539576,311.363171221884
2.4000000000000004,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12023,32.289613079750836,311.3206152583014
2.3000000000000003,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12022,32.288948695615545,311.3060162328252
2.2,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12021,32.28828419801586,311.2910686050825
2.1,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12020,32.28762294653236,311.27564556911904
2.0,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12019,32.28696944295574,311.25958200383866
1.9000000000000001,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12018,32.28632980313549,311.2426645110886
1.8000000000000003,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12017,32.28571244625513,311.2246190967175
1.7000000000000002,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12016,32.28512910848673,311.2050961072996
1.6,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12015,32.284596345004424,311.1836521696794
1.5000000000000002,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12014,32.28413777528532,311.15972930357066
1.3000000000000003,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12012,32.28359515860594,311.1015091784249
1.2000000000000002,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12011,32.28363422749,311.06534110126336
1.0,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12009,32.28490227272081,310.97320952054645
1.1,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12010,32.28401444358366,311.02296968459694
1.4000000000000001,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12013,32.28378747444818,311.1326324500077
0.9,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12008,32.28655404905859,310.9151736182586
0.8,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12007,32.289370527178924,310.8491071073279
0.7000000000000001,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12006,32.29398530413683,310.7784432925191
0.6,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12005,32.301396079594184,310.71477861797234
0.5,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12004,32.31309263649863,310.68935222602653
0.4,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12003,32.33083114100189,310.77461051102983
0.30000000000000004,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12002,32.354565843456086,311.090556161407
0.2,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12001,32.37619130290948,311.64615261372967
0.1,0.5,0.6,0.0,1.0,1.0,0.0,0.071,12000,32.382701893328196,312.0983029251572
9.9,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11998,32.31552812144689,312.161915174035
10.0,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11999,32.31563889333609,312.16966980536864
9.8,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11997,32.31541443815662,312.1540847791209
9.6,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11995,32.31517802516759,312.13819259789756
9.700000000000001,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11996,32.315297765957254,312.14617759896646
9.5,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11994,32.31505513387438,312.1301287264088
9.4,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11993,32.31492900787242,312.12198492141783
9.3,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11992,32.31479956060374,312.1137601065635
9.2,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11991,32.31466670309597,312.10545319259154
9.0,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11989,32.31439038902693,312.0885886485905
8.9,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11988,32.31424674188471,312.0800287800907
9.1,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11990,32.314530343899996,312.0970630778012
8.8,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11987,32.31409930321426,312.0713823369081
8.7,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11986,32.31394797102557,312.0626481739773
8.6,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11985,32.3137926405338,312.0538251375557
8.4,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11983,32.313469551146646,312.0359077927754
8.3,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11982,32.31330156813831,312.0268111444672
8.5,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11984,32.313633204095716,312.04491206634486
8.2,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11981,32.31312913847781,312.0176209458688
8.1,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11980,32.31295214246835,312.0083360201092
8.0,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11979,32.31277045725184,311.9989551910717
7.9,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11978,32.31258395675412,311.9894772857186
7.8,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11977,32.31239251163324,311.97990113667987
7.7,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11976,32.31219598923152,311.9702255851355
7.5,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11974,32.311787165119696,311.9505717015728
7.6,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11975,32.31199425353191,311.96044948402107
7.4,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11973,32.311574581150225,311.9405911252519
7.3,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11972,32.31135635532369,311.93050666607235
7.2,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11971,32.31113233786815,311.92031726336904
7.1,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11970,32.310902375531924,311.91002189003973
6.9,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11968,32.310423985843016,311.88910932593643
7.0,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11969,32.310666311586694,311.89961955829074
6.7,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11966,32.30991989108897,311.8677616605929
6.8,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11967,32.31017523467969,311.87849030327357
6.6,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11965,32.30965778473977,311.8569226363413
6.5,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11964,32.30938874206099,311.84597254600186
6.4,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11963,32.309112586347624,311.8349107917072
6.2,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11961,32.308538214146004,311.81245039628163
6.3,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11962,32.30882913789239,311.8237368726463
6.1,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11960,32.30823962990949,311.80105109042245
6.0,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11959,32.307933197562214,311.7895388161712
5.9,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11958,32.307618727329924,311.77791358176364
5.8,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11957,32.307296027597005,311.76617555731684
5.5,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11954,32.306276615601526,311.7302892074525
5.6,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11955,32.3066251661847,311.7423627228414
5.7,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11956,32.30696490526815,311.7543250904597
5.4,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11953,32.30591905873086,311.71810552667364
5.2,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11951,32.30517615055064,311.6934128578798
5.3,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11952,32.30555230136003,311.7058129109481
5.1,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11950,32.3047904154273,311.6809071515347
4.9,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11948,32.30398944448398,311.65558746213463
4.7,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11946,32.30314793928945,311.62987455528827
4.8,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11947,32.30357384576445,311.6427786488923
5.0,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11949,32.30439490806492,311.6682978816217
4.6,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11945,32.302711560131435,311.61687866531497
4.5,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11944,32.302264552594444,311.60379484273204
4.3999999999999995,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11943,32.301806771927986,311.5906273348734
4.3,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11942,32.30133808623025,311.5773807692538
4.2,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11941,32.300858378560974,311.56406014062713
4.1,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11940,32.300367549288694,311.5506707855365
4.0,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11939,32.29986551870244,311.5372183406649
3.9000000000000004,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11938,32.2993522299261,311.5237086803431
3.8000000000000003,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11937,32.29882765218525,311.5101478274159
3.7,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11936,32.29829178449278,311.496541830207
3.6,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11935,32.29774465984421,311.48289659651886
3.5000000000000004,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11934,32.29718635004816,311.4692176733457
3.4000000000000004,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11933,32.296616971368906,311.455509958162
3.3000000000000003,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11932,32.29603669123143,311.44177732413345
3.2,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11931,32.295445736346366,311.4280221372163
3.1,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11930,32.29484440276741,311.41424463759967
3.0000000000000004,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11929,32.294233068617686,311.40044215108776
2.9000000000000004,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11928,32.29361221054672,311.3866080873986
2.8000000000000003,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11927,32.2929824254499,311.37273067157645
2.6,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11925,32.29169924885202,311.34476272473506
2.7,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11926,32.292344459665046,311.3587913411456
2.5000000000000004,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11924,32.29104797320587,311.33060609672134
2.4000000000000004,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11923,32.290392134764005,311.3162681761213
2.3000000000000003,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11922,32.28973366666418,311.3016771056266
2.2,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11921,32.28907508877611,311.2867374074145
2.1,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11920,32.288419730905815,311.2713236662608
2.0,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11919,32.28777205490507,311.25527263913807
1.9000000000000001,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11918,32.287138122310026,311.2383734396726
1.8000000000000003,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11917,32.28652627746129,311.22035541030743
1.5000000000000002,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11914,32.28496569194604,311.15565384926634
1.6,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11915,32.285420153951804,311.1794895717429
1.7000000000000002,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11916,32.28594815210003,311.2008733085911
1.3000000000000003,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11912,32.284427962144136,311.0977317752748
1.4000000000000001,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11913,32.28461853722491,311.1286810646936
1.1,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11910,32.28484356658178,311.0197613082728
1.2000000000000002,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11911,32.284466711083375,311.06180432255775
1.0,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11909,32.28572350921174,310.97044299497946
0.9,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11908,32.287360589265,310.912990910161
0.8,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11907,32.290151999935105,310.8476746525566
0.7000000000000001,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11906,32.29472573231747,310.7779269058187
0.5,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11904,32.31366383658573,310.69059787573445
0.6,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11905,32.302070723016264,310.7152602102708
0.4,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11903,32.33124643209939,310.775529445628
0.2,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11901,32.37621243360723,311.63815576029015
0.30000000000000004,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11902,32.35477430577333,311.0884848014769
0.1,0.5,0.595,0.0,1.0,1.0,0.0,0.071,11900,32.3826652835183,312.0857517104071
10.0,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11899,32.31619314175626,312.16142980268
9.9,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11898,32.31608334082022,312.1537269991242
9.8,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11897,32.31597065427992,312.14594880482554
9.700000000000001,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11896,32.31585500531925,312.138094198946
9.6,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11895,32.31573631496856,312.13016214645205
9.5,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11894,32.31561450204629,312.122151598291
9.4,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11893,32.31548948309967,312.1140614916196
9.2,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11891,32.31522948160376,312.0976382842281
9.3,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11892,32.31536117234443,312.1058907500936
9.1,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11890,32.3150943202465,312.08930299182833
9.0,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11889,32.3149555951248,312.08088375851304
8.9,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11888,32.31481321051118,312.07237945832225
8.8,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11887,32.31466706803538,312.0637889544356
8.7,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11886,32.314517066621015,312.0551111000063
8.6,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11885,32.31436310242229,312.0463447391094
8.4,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11883,32.31404285606411,312.02854183560294
8.5,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11884,32.314205068761005,312.0374887078499
8.3,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11882,32.31387635180218,312.0195029464416
8.2,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11881,32.31370544042894,312.01037086073495
8.1,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11880,32.31353000332257,312.0011443969591
8.0,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11879,32.31334991872885,311.99182237372554
7.9,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11878,32.313165061706954,311.98240361205524
7.8,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11877,32.31297530407822,311.9728869379157
7.7,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11876,32.312780514378645,311.9632711850482
7.5,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11874,32.31237529623079,311.9437378361389
7.6,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11875,32.312580557815785,311.953555198106
7.3,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11872,32.311948288342386,311.9237945188235
7.4,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11873,32.31216458806646,311.9338179764461
7.2,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11871,32.311726248638145,311.9136663902567
7.1,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11870,32.31149831708581,311.9034325500678
7.0,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11869,32.31126433837316,311.8930919955685
6.9,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11868,32.31102415375905,311.88264376825936
6.8,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11867,32.310777601102636,311.8720869605971
6.7,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11866,32.31052451490829,311.86142072338293
6.6,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11865,32.31026472638827,311.85064427380604
6.5,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11864,32.309998063545386,311.8397569041852
6.4,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11863,32.309724351278305,311.82875799144455
6.3,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11862,32.30944341151203,311.81764700736375
6.2,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11861,32.30915506335686,311.8064235296376
6.1,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11860,32.30885912329908,311.7950872537719
6.0,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11859,32.308555405427064,311.7836380058493
5.9,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11858,32.30824372169693,311.7720757561839
5.8,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11857,32.30792388224221,311.760400633853
5.7,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11856,32.307595695732296,311.7486129421223
5.5,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11854,32.30691351144013,311.7247020329694
5.6,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11855,32.30725896978517,311.73671317473026
5.4,0.5,0.59,0.0,1.0,1.0,0.0,0.071,11853,32.30655912769679,311.71258044350003
