feedbackDecay,feedbackGamma,feedbackWeight,gravityAlpha,gravityDecay,gravityGamma,gravityWeight,growthRate,id,logmse,mselog
1.3000000000000003,0.5,0.2,0.0,1.0,1.0,0.0,0.071,4012,32.34884591244807,311.15935516330484
1.2000000000000002,0.5,0.2,0.0,1.0,1.0,0.0,0.071,4011,32.348859077339895,311.1456522813993
1.0,0.5,0.2,0.0,1.0,1.0,0.0,0.071,4009,32.349263964927225,311.11501973141446
1.1,0.5,0.2,0.0,1.0,1.0,0.0,0.071,4010,32.348980785441086,311.1308624246133
0.9,0.5,0.2,0.0,1.0,1.0,0.0,0.071,4008,32.34979020308141,311.0984028366236
0.8,0.5,0.2,0.0,1.0,1.0,0.0,0.071,4007,32.350687295465065,311.08181418364427
0.7000000000000001,0.5,0.2,0.0,1.0,1.0,0.0,0.071,4006,32.35215793068375,311.0671593829863
0.6,0.5,0.2,0.0,1.0,1.0,0.0,0.071,4005,32.35452295359033,311.0586516934391
0.5,0.5,0.2,0.0,1.0,1.0,0.0,0.071,4004,32.35826581360699,311.0652027009803
0.4,0.5,0.2,0.0,1.0,1.0,0.0,0.071,4003,32.3639674959646,311.10410792298245
0.30000000000000004,0.5,0.2,0.0,1.0,1.0,0.0,0.071,4002,32.37164381835452,311.1998665572948
0.2,0.5,0.2,0.0,1.0,1.0,0.0,0.071,4001,32.37866957196747,311.35013170169447
0.1,0.5,0.2,0.0,1.0,1.0,0.0,0.071,4000,32.38075312046002,311.47964492084657
9.9,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3998,32.3594278324391,311.63119231809384
10.0,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3999,32.359463083509844,311.63408757894587
9.700000000000001,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3996,32.35935454704556,311.62530571663416
9.8,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3997,32.35939166173531,311.6282652112354
9.6,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3995,32.35931646333969,311.62231328007095
9.5,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3994,32.35927738489214,311.619287334545
9.4,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3993,32.359237285263724,311.616227299988
9.3,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3992,32.35919613728293,311.6131325829613
9.2,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3991,32.35915391302717,311.6100025763773
9.1,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3990,32.359110583803734,311.6068366592091
9.0,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3989,32.35906612013061,311.60363419621206
8.8,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3987,32.358973667444985,311.5971170190591
8.9,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3988,32.3590204917172,311.60039453765546
8.7,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3986,32.358925615348134,311.593800960948
8.5,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3984,32.35882569546522,311.58705043190844
8.6,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3985,32.35887630259426,311.590445668615
8.4,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3983,32.3587737593382,311.58361452503647
8.3,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3982,32.35872045866712,311.5801372063951
8.2,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3981,32.35866575696445,311.57661771843095
8.1,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3980,32.358609616783575,311.5730552875219
7.9,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3978,32.358492866304815,311.5657984216859
7.8,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3977,32.35843217617054,311.5621023587616
8.0,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3979,32.358551999701916,311.56944912391464
7.7,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3976,32.35836988785648,311.55836009698186
7.6,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3975,32.358305958886824,311.5545707822316
7.5,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3974,32.35824034574188,311.55073354463406
7.4,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3973,32.35817300384948,311.54684749881227
7.3,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3972,32.35810388757857,311.5429117442427
7.2,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3971,32.35803295023554,311.53892536568287
7.1,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3970,32.3579601440635,311.5348874337144
6.9,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3968,32.357808728909085,311.52665312491155
7.0,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3969,32.357885420245076,311.5307970053716
6.8,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3967,32.357730019141684,311.5224548246838
6.7,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3966,32.357649239002576,311.5182011261572
6.6,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3965,32.3575663355469,311.51389104109177
6.5,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3964,32.35748125485348,311.50952357285337
6.4,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3963,32.35739394206039,311.50509771791786
6.3,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3962,32.35730434140843,311.5006124675419
6.2,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3961,32.35721239629373,311.496066809626
6.1,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3960,32.357118049330445,311.4914597307812
5.8,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3957,32.35682001340147,311.47725986448427
5.6,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3955,32.35660823395479,311.4674677670999
5.7,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3956,32.35671547240462,311.47239702601127
5.9,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3958,32.35692191686061,311.4820572640939
6.0,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3959,32.357021242424615,311.4867902185894
5.5,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3954,32.35649823801568,311.46247112166367
5.4,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3953,32.35638542460264,311.45740614259194
5.3,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3952,32.35626973397825,311.45227190538435
5.2,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3951,32.35615110687331,311.4470675118839
5.1,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3950,32.356029484735615,311.44179209405434
4.9,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3948,32.3557770264476,311.43102488607644
5.0,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3949,32.355904810009264,311.43644481770474
4.8,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3947,32.3556460794627,311.42553154311815
4.6,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3945,32.35537448754839,311.4143218186305
4.7,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3946,32.35551191651527,311.41996407628744
4.5,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3944,32.35523374546973,311.4086041498333
4.3999999999999995,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3943,32.35508964668674,311.40281049585985
4.3,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3942,32.3549421517004,311.39694032669064
4.2,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3941,32.35479122576383,311.39099315154425
4.1,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3940,32.35463683961352,311.38496851081425
3.8000000000000003,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3937,32.354152727244006,311.3664253684796
4.0,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3939,32.35447897028238,311.37886596375324
3.7,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3936,32.353984347817835,311.360086336718
3.9000000000000004,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3938,32.35431760200695,311.37268507072093
3.5000000000000004,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3934,32.35363713714728,311.3471676368151
3.4000000000000004,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3933,32.35345836919591,311.3405861688362
3.3000000000000003,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3932,32.35327622702037,311.33392159849325
3.6,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3935,32.35381247622655,311.3536673534956
3.2,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3931,32.353090783840194,311.3271721173362
2.9000000000000004,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3928,32.35251573133898,311.3063856665434
3.1,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3930,32.35290213459359,311.3203353022554
3.0000000000000004,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3929,32.35271039992395,311.313407917471
2.8000000000000003,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3927,32.352318318023734,311.29926288343006
2.7,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3926,32.35211839600147,311.2920321495714
2.6,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3925,32.35191626064692,311.28468382183905
2.5000000000000004,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3924,32.35171228400695,311.27720545405987
2.4000000000000004,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3923,32.351506939042565,311.26958109295487
2.3000000000000003,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3922,32.351300833871356,311.26179042840295
2.2,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3921,32.35109476051341,311.25380777883714
2.1,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3920,32.350889764754434,311.2456008972739
2.0,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3919,32.35068724689755,311.23712959502103
1.6,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3915,32.34995271882155,311.19943116076547
1.5000000000000002,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3914,32.34981107692043,311.1886499454649
1.7000000000000002,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3916,32.35011745484856,311.2095753723992
1.2000000000000002,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3911,32.34965698374511,311.1513365381949
1.8000000000000003,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3917,32.350297962969094,311.2191839480316
1.4000000000000001,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3913,32.34970308685559,311.17711829131514
1.9000000000000001,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3918,32.35048910793856,311.22834420431525
1.3000000000000003,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3912,32.34964414637837,311.1647170770516
1.0,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3909,32.35005153839962,311.12147089005515
1.1,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3910,32.34977558951521,311.1369082842559
0.9,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3908,32.35056433241738,311.10530310158
0.8,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3907,32.351438503829364,311.08919618325456
0.7000000000000001,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3906,32.35287157343474,311.07501748904895
0.6,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3905,32.35517622635214,311.0668792520503
0.5,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3904,32.35882367031519,311.0734518576638
0.4,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3903,32.36438031493555,311.1115143276039
0.30000000000000004,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3902,32.371861957838675,311.20476321002803
0.2,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3901,32.378709946039606,311.35084476682164
0.1,0.5,0.195,0.0,1.0,1.0,0.0,0.071,3900,32.38074043449014,311.4768610357447
9.6,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3895,32.359861439078664,311.617488276831
10.0,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3899,32.3600042464038,311.6289784934475
9.700000000000001,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3896,32.359898532297656,311.62040857404236
9.4,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3893,32.359784320538694,311.61154888349284
9.9,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3898,32.359969911914476,311.62615314583445
9.8,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3897,32.359934681784424,311.623296682828
9.2,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3891,32.359703117295666,311.60547390536817
9.5,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3894,32.359823377074854,311.6145352359949
9.3,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3892,32.35974424300961,311.6085286381478
9.1,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3890,32.35966091545503,311.60238407685625
9.0,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3889,32.35961760877734,311.599258530338
8.9,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3888,32.35957316776491,311.5960966292897
8.8,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3887,32.359527562113854,311.59289772267635
8.7,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3886,32.35948076069534,311.58966114470905
8.6,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3885,32.359432731536735,311.58638621460415
8.5,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3884,32.35938344180297,311.5830722363716
8.4,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3883,32.35933285777813,311.5797184986111
8.3,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3882,32.35928094484736,311.576324274345
8.2,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3881,32.35922766747915,311.5728888208667
8.1,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3880,32.35917298920818,311.56941137962576
7.8,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3877,32.35900016997912,311.5587193047708
7.6,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3875,32.358877240663034,311.5513666920972
8.0,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3879,32.359116872618905,311.5658911761493
7.7,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3876,32.35893950421078,311.5550660081688
7.9,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3878,32.35905927932987,311.5623274199966
7.5,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3874,32.35881333695782,311.5476205028475
7.4,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3873,32.35874774969239,311.54382657134295
7.2,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3871,32.358611345712035,311.5360919304568
7.3,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3872,32.35868043443314,311.5399840134636
7.1,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3870,32.35854043702595,311.5321494094404
7.0,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3869,32.358467660839366,311.5281555240144
6.9,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3868,32.358392968590934,311.5241093349802
6.8,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3867,32.358316310704346,311.5200098911838
6.6,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3865,32.35815689473702,311.51164738091427
6.7,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3866,32.358237636604144,311.5158562304927
6.5,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3864,32.35807403259943,311.5073823618672
6.4,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3863,32.35798899677219,311.5030601856201
6.3,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3862,32.35790173296285,311.49867985889864
6.2,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3861,32.357812186057,311.49424038468203
6.1,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3860,32.35772030017926,311.489740764186
6.0,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3859,32.35762601876533,311.4851799990523
5.5,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3854,32.35711666247603,311.46142440957897
5.6,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3855,32.35722378745433,311.46630567949563
5.7,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3856,32.35732822719345,311.4711209102525
5.9,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3858,32.357529284646155,311.48055709373546
5.8,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3857,32.357430040145644,311.4758710581057
5.3,0.5,0.19,0.0,1.0,1.0,0.0,0.071,3852,32.35689412343848,311.4514600197447
