feedbackDecay,feedbackGamma,feedbackWeight,gravityAlpha,gravityDecay,gravityGamma,gravityWeight,growthRate,id,logmse,mselog
21.0,0.5,0.05,0.0,1.0,1.0,0.0,0.071,10004,32.3754055941706,311.55439397744374
16.0,0.5,0.05,0.0,1.0,1.0,0.0,0.071,10003,32.37535932879198,311.53650966217265
11.0,0.5,0.05,0.0,1.0,1.0,0.0,0.071,10002,32.37516780229392,311.50913972639256
6.0,0.5,0.05,0.0,1.0,1.0,0.0,0.071,10001,32.374471431714944,311.4619450959955
1.0,0.5,0.05,0.0,1.0,1.0,0.0,0.071,10000,32.37271211947234,311.35916875276206
486.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9997,32.37662050837059,311.53949751855475
481.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9996,32.376615209057725,311.53973026121093
491.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9998,32.376625715813354,311.539268830883
496.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9999,32.37663083367193,311.53904409551103
471.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9994,32.37660432530132,311.54020833972845
476.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9995,32.37660981551407,311.5399671650108
461.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9992,32.376593044709,311.54070395998457
466.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9993,32.37659873590054,311.5404538989009
451.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9990,32.37658134610453,311.5412180782773
456.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9991,32.37658724903703,311.540958644515
436.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9987,32.37656296451222,311.5420262003238
431.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9986,32.376556602802694,311.54230598022167
446.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9989,32.37657533303751,311.541482391484
426.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9985,32.37655011844804,311.54259120850674
441.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9988,32.37656920686439,311.5417517189568
421.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9984,32.37654350804671,311.5428820404742
416.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9983,32.376536768078985,311.54317863709446
411.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9982,32.376529894902326,311.54348116524955
406.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9981,32.37652288474662,311.54378979799066
401.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9980,32.37651573370916,311.5441047147976
391.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9978,32.37650099268468,311.54475415234964
396.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9979,32.376508437749635,311.54442610185737
371.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9974,32.376469632388925,311.5461371141005
386.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9977,32.37649339418255,311.5450890667459
381.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9976,32.37648563775737,311.54543105312194
376.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9975,32.376477718763375,311.54578032748344
366.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9973,32.37646137365041,311.5465016458608
361.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9972,32.37645293738595,311.5468741646341
341.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9968,32.37641730723328,311.54844928292846
326.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9965,32.376388438797704,311.5497278146143
346.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9969,32.376426509010095,311.54804220439377
351.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9970,32.376435510702194,311.5476441778573
331.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9966,32.376398278606786,311.5492917780381
356.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9971,32.37644431824907,311.5472549216427
336.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9967,32.376407899221434,311.54886570611865
321.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9964,32.37637837297233,311.5501741440771
316.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9963,32.37636807407258,311.55063110740565
311.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9962,32.37635753479839,311.55109905877464
306.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9961,32.37634674760245,311.55157836599915
301.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9960,32.37633570468555,311.55206941097026
296.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9959,32.376324397992704,311.55257259006567
286.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9957,32.37630095976351,311.5536170109101
271.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9954,32.37626360779345,311.5552854310448
276.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9955,32.37627636327782,311.5547151033115
281.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9956,32.376288810817634,311.5541591212131
266.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9953,32.376250534764104,311.55587059431144
291.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9958,32.37631281921013,311.55308831454454
261.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9952,32.376237134348735,311.5564710990257
246.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9949,32.37619486706869,311.5583699557292
256.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9951,32.37622339647855,311.55708746692005
236.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9947,32.37616486222433,311.5597225300512
241.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9948,32.376180054435274,311.5590371945114
226.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9945,32.37613329573412,311.5611498582279
231.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9946,32.37614927960775,311.5604265518631
221.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9944,32.37611689979598,311.56189305335886
251.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9950,32.37620931087428,311.5577202351616
216.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9943,32.37610008111148,311.56265674378915
211.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9942,32.37608282922297,311.5634415338328
206.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9941,32.376065134015626,311.56424801989596
201.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9940,32.376046985859574,311.56507678341154
196.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9939,32.376028375779875,311.56592838209343
191.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9938,32.3760092956591,311.5668033391367
166.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9933,32.37590665484866,311.57154244074223
176.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9935,32.375949172128216,311.56957277371237
171.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9934,32.37592815726868,311.5705451721895
181.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9936,32.37596969860443,311.5686251657571
186.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9937,32.375989738478495,311.567702129936
161.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9932,32.375884668858276,311.57256448315604
156.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9931,32.37586220712046,311.5736109821363
151.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9930,32.37583928207651,311.57468134365183
146.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9929,32.37581591171266,311.5757746284949
141.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9928,32.37579212065234,311.57688946796054
131.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9926,32.37574341606908,311.5791755392511
136.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9927,32.37576794144275,311.57802395976546
126.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9925,32.37571859773518,311.5803408195559
116.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9923,32.375668364009435,311.58269358048295
111.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9922,32.37564313181492,311.583868123182
121.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9924,32.37569355295555,311.5815153926173
101.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9920,32.37559305524083,311.586166855343
106.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9921,32.37561797928623,311.5850297850322
81.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9916,32.37549979848381,311.5901070970129
76.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9915,32.375479508513145,311.5908022439197
66.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9913,32.375445298208,311.59153147892647
86.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9917,32.37552163029749,311.5892615690307
91.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9918,32.37554464517132,311.58830399806374
96.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9919,32.37556853892006,311.58726451114495
71.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9914,32.37546118007845,311.5912980180481
61.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9912,32.3754324127744,311.5914212390351
51.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9910,32.37541806376055,311.58971208397764
56.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9911,32.37542312707753,311.5908612470751
46.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9909,32.375417785257376,311.58778859505026
41.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9908,32.37542262411221,311.5848419606811
36.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9907,32.37543233243202,311.5805328094079
31.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9906,32.37544534884497,311.57438816753984
26.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9905,32.375457157668166,311.5657236364728
16.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9903,32.37541027258674,311.53576819574016
21.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9904,32.37545607555289,311.5534753560233
11.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9902,32.37522066677073,311.5086687537227
6.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9901,32.37453128847951,311.4619377844453
1.0,0.5,0.0495,0.0,1.0,1.0,0.0,0.071,9900,32.372789663374,311.36015803108705
496.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9899,32.376669420501905,311.53827715028433
491.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9898,32.37666435447482,311.5384996100173
486.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9897,32.37665919977101,311.5387259820191
471.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9894,32.37664318059884,311.53942960542
476.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9895,32.376648615208204,311.5391908728481
481.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9896,32.37665395412773,311.538956367935
466.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9893,32.3766376478062,311.53967267804006
461.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9892,32.376632014253964,311.5399202069719
456.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9891,32.37662627727969,311.5401723125208
451.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9890,32.37662043413146,311.5404291191987
441.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9888,32.376608417837026,311.54095735607245
446.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9889,32.37661448196439,311.5406907558974
431.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9886,32.37659594142986,311.54150600466664
436.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9887,32.376602238707555,311.541229057939
426.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9885,32.376589522749505,311.54178834459447
421.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9884,32.37658297929939,311.54207623144407
416.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9883,32.37657630759549,311.5423698245552
411.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9882,32.37656950403216,311.54266928911807
406.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9881,32.376562564877474,311.54297479643196
401.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9880,32.376555486268316,311.5432865241565
391.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9878,32.376540894547404,311.5439293849649
381.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9876,32.3765256951432,311.54459943080013
376.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9875,32.37651785635777,311.54494516804783
386.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9877,32.37653337300685,311.5442609077115
371.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9874,32.37650985188768,311.54529834145245
361.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9872,32.37649332598465,311.5460279277344
366.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9873,32.376501676799826,311.54565918154236
351.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9870,32.37647607581398,311.5467901427871
356.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9871,32.37648479414985,311.5464048287074
341.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9868,32.37645805672843,311.54758709419133
346.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9869,32.376467165299935,311.54718413834064
336.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9867,32.376448744011476,311.5479993000296
396.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9879,32.37654826420527,311.5436046565945
331.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9866,32.37643922084585,311.5484210568492
326.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9865,32.37642948070672,311.5488526773753
321.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9864,32.37641951684139,311.54929448651023
316.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9863,32.37640932226329,311.5497468217776
311.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9862,32.376398889746376,311.5502100337619
306.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9861,32.37638821181982,311.5506844865537
301.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9860,32.3763772807635,311.55117055816896
296.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9859,32.376366088604044,311.5516686409695
291.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9858,32.37635462711198,311.5521791420467
286.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9857,32.376342887799886,311.55270248357715
281.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9856,32.37633086192212,311.5532391031319
276.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9855,32.376318540476205,311.55378945392766
266.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9853,32.37629297360938,311.5549332412768
261.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9852,32.3762797089441,311.55552766354555
271.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9854,32.37630591420633,311.55435400499874
251.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9850,32.376252167333334,311.5567641470994
256.0,0.5,0.049,0.0,1.0,1.0,0.0,0.071,9851,32.376266110243755,311.5561377882469
