1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,1e+08,141.418439912247,1e+08,676.647353879929,542.390515585185,352.077654322982,1e+08,141.418439912247,351.565333070176,1e+08,48.3189057780694,141.418439912247,284.703602846421,273.350652419168,1e+08,1e+08,1e+08,276.30471540643,1e+08,138.098854798016,1e+08,1e+08,83.9600372630882,1e+08,1e+08,274.889356147454,147.858097876399,386.202860188701,110.216229646929,176.680053042599,141.418439912247,708.087679666225,667.834066055444,1e+08,718.552246036341,35.9672215221715,1e+08,386.202860188701,1e+08,1e+08,273.350652419168,1e+08,1e+08,1e+08,386.202860188701,416.804365532677,1e+08,1e+08,141.418439912247,1e+08,1e+08,336.779678658817,237.437244660601,1e+08,141.418439912247,351.565333070176,1e+08,48.3189057780694,141.418439912247,282.812655719029,273.350652419168,205.052801818529,1e+08,1e+08,205.052801818529,1e+08,138.098854798016,1e+08,1e+08,83.9600372630882,1e+08,356.525786821621,205.052801818529,147.858097876399,205.052801818529,110.216229646929,176.680053042599,141.418439912247,1e+08,336.779678658817,316.71248745545,1e+08,49.5755304470534,1e+08,237.437244660601,1e+08,1e+08,273.350652419168,1e+08,260.470734107769,1e+08,205.052801818529,289.804155201862,1e+08,356.525786821621,141.418439912247,20.3860156291555,2.00772483834744,93.8227266542418,141.418439912247,1e+08,187.143562443545,141.418439912247,109.259458625277,1e+08,187.143562443545,187.143562443545,2.00772483834744,52.1411261124921,141.418439912247,93.8227266542418,2.00772483834744,1e+08,39.9521941041126,141.418439912247,153.568561073547,141.418439912247,178.538717251859,93.8227266542418,141.418439912247,151.664468795805,151.664468795805,93.8227266542418,1e+08,2.00772483834744,2.00772483834744,2.00772483834744,141.418439912247,1e+08,141.418439912247,93.8227266542418,141.418439912247,141.418439912247,187.143562443545,138.230830560682,2.00772483834744,141.418439912247,151.664468795805,20.4807102012809,141.418439912247,178.538717251859,676.647353879929,542.390515585185,352.077654322982,821.911730403065,141.418439912247,1e+08,1e+08,48.3189057780694,141.418439912247,1e+08,1e+08,205.052801818529,1e+08,1e+08,276.30471540643,1e+08,138.098854798016,1e+08,1e+08,83.9600372630882,1e+08,1e+08,274.889356147454,1e+08,357.623539215944,110.216229646929,176.680053042599,141.418439912247,708.087679666225,667.834066055444,1e+08,717.411387340047,35.9672215221715,1e+08,357.623539215944,1e+08,1e+08,273.350652419168,1e+08,317.244360292701,1e+08,357.623539215944,416.804365532677,1e+08,1e+08,1e+08,1e+08,1e+08,20.3860156291555,310.30982510691,543.425963367012,106.228899983143,20.3860156291555,282.812655719029,230.914508321572,1e+08,1e+08,676.647353879929,336.639188484,1e+08,9.93439168555432,1e+08,672.514137992103,165.936759709141,1e+08,310.30982510691,1e+08,122.383640626832,386.202860188701,180.074762315684,1e+08,2.00772483834744,1e+08,1e+08,1e+08,1e+08,2.00772483834744,676.647353879929,386.202860188701,539.658771989987,310.30982510691,154.639987983204,1e+08,1e+08,1e+08,386.202860188701,1e+08,543.425963367012,310.30982510691,1e+08,542.390515585185,2.00772483834744,186.200816862264,336.779678658817,124.140111865091,2.00772483834744,186.200816862264,155.644119340288,1e+08,351.12971212701,542.390515585185,1e+08,1e+08,23.3150645841894,1e+08,542.390515585185,165.936759709141,258.507112526138,258.507112526138,1e+08,75.6011952251251,386.202860188701,209.455268361929,1e+08,62.8145566443305,1e+08,1e+08,1e+08,1e+08,23.3150645841894,542.390515585185,1e+08,336.779678658817,258.507112526138,154.639987983204,133.165787706046,1e+08,495.145590915259,386.202860188701,1e+08,336.779678658817,258.507112526138,352.077654322982,93.8227266542418,78.0188270091898,237.437244660601,1e+08,74.0778034048819,78.0188270091898,78.0188270091898,1e+08,245.77754550342,352.077654322982,1e+08,1e+08,93.8227266542418,296.518500768346,352.077654322982,1e+08,152.147582209816,147.111012369866,1e+08,1e+08,1e+08,1e+08,1e+08,106.524318298993,1e+08,1e+08,332.988806876875,369.751330186294,93.8227266542418,352.077654322982,1e+08,237.437244660601,152.147582209816,78.0188270091898,107.24214376957,1e+08,237.437244660601,1e+08,1e+08,237.437244660601,147.111012369866,141.418439912247,351.565333070176,1e+08,48.3189057780694,141.418439912247,1e+08,273.350652419168,1e+08,1e+08,1e+08,276.30471540643,1e+08,138.098854798016,1e+08,1e+08,83.9600372630882,1e+08,1e+08,274.889356147454,147.858097876399,386.202860188701,110.216229646929,176.680053042599,141.418439912247,708.087679666225,667.834066055444,1e+08,718.552246036341,35.9672215221715,1e+08,386.202860188701,1e+08,1e+08,273.350652419168,1e+08,1e+08,1e+08,386.202860188701,416.804365532677,1e+08,1e+08,177.486262084283,141.418439912247,109.259458625277,1e+08,177.486262084283,177.486262084283,2.00772483834744,52.1411261124921,141.418439912247,93.8227266542418,2.00772483834744,1e+08,39.9521941041126,141.418439912247,112.849654289424,141.418439912247,155.23205954149,68.3372856418558,141.418439912247,112.849654289424,112.849654289424,68.3372856418558,1e+08,2.00772483834744,2.00772483834744,2.00772483834744,141.418439912247,1e+08,141.418439912247,93.8227266542418,141.418439912247,141.418439912247,177.486262084283,138.230830560682,2.00772483834744,141.418439912247,93.8227266542418,20.4807102012809,141.418439912247,155.23205954149,351.565333070176,65.793052667537,190.885750278402,1e+08,1e+08,78.0188270091898,351.565333070176,351.565333070176,61.9960581038296,78.0188270091898,177.486262084283,310.30982510691,351.565333070176,87.0985199759958,1e+08,439.811358408333,78.0188270091898,1e+08,15.0743318368341,8.63010866601041,61.9960581038296,190.885750278402,310.30982510691,310.30982510691,309.217177444637,351.565333070176,117.480652694865,351.565333070176,78.0188270091898,391.573863595966,1e+08,1e+08,1e+08,186.200816862264,351.565333070176,61.9960581038296,186.200816862264,351.565333070176,1e+08,48.3189057780694,141.418439912247,1e+08,273.350652419168,205.052801818529,1e+08,1e+08,205.052801818529,1e+08,138.098854798016,1e+08,1e+08,83.9600372630882,1e+08,356.525786821621,205.052801818529,147.858097876399,205.052801818529,110.216229646929,176.680053042599,141.418439912247,543.425963367012,543.425963367012,316.71248745545,1e+08,49.5755304470534,1e+08,237.437244660601,1e+08,1e+08,273.350652419168,1e+08,260.470734107769,543.425963367012,205.052801818529,289.804155201862,1e+08,1e+08,109.259458625277,65.793052667537,65.793052667537,106.228899983143,48.3189057780694,48.3189057780694,1e+08,48.3189057780694,109.259458625277,48.3189057780694,48.3189057780694,1e+08,8.53599374619508,8.53599374619508,124.140111865091,65.793052667537,1e+08,1e+08,124.140111865091,1e+08,124.140111865091,124.140111865091,97.0129495517591,106.228899983143,109.259458625277,48.3189057780694,1e+08,48.3189057780694,8.53599374619508,65.793052667537,8.53599374619508,106.228899983143,48.3189057780694,1e+08,124.140111865091,48.3189057780694,8.53599374619508,189.39495352023,190.885750278402,2.00772483834744,141.418439912247,141.418439912247,88.3422578192836,2.00772483834744,196.995913378054,39.9521941041126,141.418439912247,112.849654289424,141.418439912247,188.561169890712,48.829249559153,1e+08,112.849654289424,112.849654289424,48.829249559153,1e+08,2.00772483834744,2.00772483834744,2.00772483834744,141.418439912247,1e+08,141.418439912247,88.3422578192836,141.418439912247,141.418439912247,190.885750278402,138.230830560682,2.00772483834744,141.418439912247,88.3422578192836,20.4807102012809,141.418439912247,188.561169890712,300.528943294578,78.0188270091898,282.812655719029,284.703602846421,61.9960581038296,78.0188270091898,177.486262084283,282.812655719029,284.703602846421,65.793052667537,282.812655719029,1e+08,78.0188270091898,1e+08,25.006153933598,6.69058108946469,61.9960581038296,188.71621277117,208.29148377128,186.200816862264,208.29148377128,284.703602846421,117.480652694865,284.703602846421,78.0188270091898,1e+08,1e+08,300.528943294578,1e+08,124.647754609604,284.703602846421,61.9960581038296,78.0188270091898,1e+08,1e+08,78.0188270091898,273.350652419168,273.350652419168,15.0743318368341,78.0188270091898,177.486262084283,273.350652419168,273.350652419168,87.0985199759958,273.350652419168,1e+08,78.0188270091898,1e+08,15.0743318368341,46.6803084382662,61.9960581038296,190.885750278402,155.644119340288,155.644119340288,155.644119340288,273.350652419168,117.480652694865,273.350652419168,78.0188270091898,294.274718477272,294.274718477272,313.832129195184,1e+08,124.647754609604,273.350652419168,61.9960581038296,78.0188270091898,273.350652419168,1e+08,205.052801818529,1e+08,1e+08,1e+08,23.3150645841894,1e+08,1e+08,144.322546273158,163.985522338367,163.985522338367,1e+08,26.7275588371174,1e+08,180.074762315684,1e+08,62.8145566443305,1e+08,1e+08,1e+08,1e+08,23.3150645841894,1e+08,1e+08,205.052801818529,163.985522338367,78.0188270091898,107.24214376957,1e+08,1e+08,1e+08,1e+08,205.052801818529,163.985522338367,1e+08,205.052801818529,1e+08,39.9521941041126,1e+08,1e+08,83.9600372630882,1e+08,356.525786821621,245.77754550342,146.267733372278,245.77754550342,127.213545448516,176.680053042599,35.9672215221715,1e+08,1e+08,317.606154304744,1e+08,35.9672215221715,1e+08,260.470734107769,453.766491627399,1e+08,273.350652419168,1e+08,260.470734107769,1e+08,245.77754550342,289.804155201862,1e+08,356.525786821621,299.863026655571,1e+08,138.098854798016,1e+08,1e+08,83.9600372630882,1e+08,356.525786821621,278.430678785243,147.858097876399,371.474158744817,148.123147262339,1e+08,141.418439912247,708.087679666225,667.834066055444,1e+08,1e+08,35.9672215221715,1e+08,375.06733567715,1e+08,1e+08,273.350652419168,1e+08,1e+08,1e+08,371.474158744817,416.804365532677,1e+08,356.525786821621,1e+08,151.664468795805,253.708651374363,276.30471540643,1e+08,102.808474838707,102.808474838707,1e+08,5.62470148580503,1e+08,1e+08,1e+08,151.664468795805,1e+08,1e+08,286.510941645524,336.639188484,93.8227266542418,276.30471540643,1e+08,205.052801818529,102.808474838707,15.0743318368341,88.6760426025503,286.510941645524,205.052801818529,1e+08,1e+08,205.052801818529,102.808474838707,23.3150645841894,1e+08,1e+08,96.734875641559,109.813481534308,106.810068391161,1e+08,53.8678459808063,1e+08,105.956136859943,1e+08,23.3150645841894,1e+08,1e+08,1e+08,1e+08,23.3150645841894,1e+08,1e+08,1e+08,106.810068391161,78.0188270091898,106.810068391161,1e+08,1e+08,1e+08,1e+08,1e+08,106.810068391161,39.9521941041126,138.098854798016,153.568561073547,138.098854798016,152.162388967327,93.8227266542418,138.098854798016,151.664468795805,151.664468795805,93.8227266542418,1e+08,23.3150645841894,23.3150645841894,23.3150645841894,9.93439168555432,1e+08,138.098854798016,93.8227266542418,138.098854798016,138.098854798016,177.486262084283,73.285641672935,23.3150645841894,138.098854798016,151.664468795805,73.0821837950877,138.098854798016,152.162388967327,1e+08,96.734875641559,290.56112260357,310.30982510691,253.708651374363,124.15174732714,253.708651374363,148.123147262339,183.318278132942,29.1793265845772,1e+08,1e+08,346.93540511253,1e+08,29.1793265845772,1e+08,296.518500768346,1e+08,310.30982510691,273.350652419168,1e+08,296.518500768346,1e+08,296.518500768346,338.741191033596,1e+08,310.30982510691,83.9600372630882,1e+08,356.525786821621,274.889356147454,147.858097876399,357.623539215944,110.216229646929,176.680053042599,141.418439912247,672.514137992103,667.834066055444,1e+08,1e+08,35.9672215221715,672.514137992103,357.623539215944,1e+08,1e+08,273.350652419168,1e+08,1e+08,1e+08,357.623539215944,381.153674385169,1e+08,1e+08,53.8316793691308,17.359771924207,186.288785949587,65.793052667537,1e+08,1e+08,165.936759709141,153.568561073547,165.936759709141,165.936759709141,144.322546273158,144.322546273158,112.849654289424,83.9600372630882,1e+08,75.4727873619174,34.0067819670391,87.0985199759958,34.0067819670391,165.936759709141,83.9600372630882,1e+08,186.288785949587,75.4727873619174,17.359771924207,1e+08,152.147582209816,1e+08,102.808474838707,71.9230859670726,102.808474838707,141.418439912247,290.56112260357,290.56112260357,290.56112260357,1e+08,49.5755304470534,1e+08,152.147582209816,1e+08,1e+08,273.350652419168,1e+08,238.91898554915,1e+08,139.038282082223,238.91898554915,1e+08,1e+08,147.111012369866,1e+08,102.808474838707,34.0067819670391,102.808474838707,174.950373055531,310.30982510691,310.30982510691,309.217177444637,356.525786821621,99.392411801281,356.525786821621,147.111012369866,391.573863595966,1e+08,1e+08,1e+08,244.077441779787,356.525786821621,102.808474838707,253.964990914477,356.525786821621,1e+08,1e+08,1e+08,212.556928068207,1e+08,93.8227266542418,1e+08,1e+08,278.430678785243,1e+08,73.0821837950877,274.889356147454,1e+08,205.052801818529,152.147582209816,78.0188270091898,107.24214376957,1e+08,205.052801818529,1e+08,1e+08,205.052801818529,147.111012369866,7.62782020844399,46.6803084382662,5.62470148580503,141.418439912247,75.6011952251251,75.6011952251251,98.0030426102923,147.858097876399,99.392411801281,147.858097876399,1e+08,1e+08,1e+08,1e+08,138.230830560682,64.7911369379628,147.858097876399,5.62470148580503,22.456071371794,1e+08,1e+08,1e+08,1e+08,151.664468795805,386.202860188701,386.202860188701,340.267459181689,386.202860188701,112.849654289424,357.623539215944,1e+08,205.052801818529,102.808474838707,15.0743318368341,66.2610517490192,301.379531537808,205.052801818529,1e+08,404.451014662457,205.052801818529,102.808474838707,180.074762315684,151.664468795805,209.455268361929,212.556928068207,180.074762315684,180.074762315684,112.849654289424,110.216229646929,1e+08,110.216229646929,71.9230859670726,65.793052667537,34.0067819670391,180.074762315684,110.216229646929,1e+08,1e+08,110.216229646929,34.0067819670391,93.8227266542418,1e+08,1e+08,1e+08,1e+08,73.0821837950877,181.447327973004,1e+08,176.680053042599,102.808474838707,61.9960581038296,88.6760426025503,1e+08,176.680053042599,1e+08,1e+08,176.680053042599,102.808474838707,62.8145566443305,62.8145566443305,23.3150645841894,2.00772483834744,1e+08,141.418439912247,151.664468795805,141.418439912247,141.418439912247,190.885750278402,73.285641672935,62.8145566443305,141.418439912247,151.664468795805,73.0821837950877,141.418439912247,174.950373055531,1e+08,1e+08,708.087679666225,23.3150645841894,702.263085553208,1e+08,539.658771989987,310.30982510691,154.639987983204,154.01643294233,1e+08,554.298325314249,386.202860188701,1e+08,543.425963367012,310.30982510691,1e+08,667.834066055444,23.3150645841894,667.834066055444,1e+08,336.779678658817,310.30982510691,154.639987983204,154.01643294233,1e+08,554.298325314249,1e+08,1e+08,543.425963367012,310.30982510691,1e+08,23.3150645841894,1e+08,340.267459181689,316.71248745545,309.217177444637,154.639987983204,154.01643294233,1e+08,1e+08,340.267459181689,1e+08,316.71248745545,309.217177444637,2.00772483834744,1e+08,386.202860188701,1e+08,1e+08,273.350652419168,1e+08,1e+08,1e+08,386.202860188701,1e+08,1e+08,356.525786821621,35.9672215221715,93.8227266542418,49.5755304470534,77.3749954098036,117.480652694865,49.5755304470534,23.3150645841894,35.9672215221715,93.8227266542418,73.0821837950877,49.5755304470534,99.392411801281,357.623539215944,1e+08,1e+08,273.350652419168,1e+08,1e+08,1e+08,357.623539215944,416.804365532677,1e+08,1e+08,237.437244660601,152.147582209816,78.0188270091898,107.24214376957,1e+08,237.437244660601,1e+08,404.451014662457,237.437244660601,147.111012369866,1e+08,294.274718477272,1e+08,260.039796126805,1e+08,205.052801818529,260.039796126805,1e+08,1e+08,294.274718477272,1e+08,244.077441779787,1e+08,139.038282082223,253.964990914477,1e+08,1e+08,1e+08,86.2337728212197,273.350652419168,15.0743318368341,78.0188270091898,273.350652419168,1e+08,107.24214376957,1e+08,88.6760426025503,107.24214376957,1e+08,1e+08,260.470734107769,1e+08,1e+08,260.039796126805,244.077441779787,205.052801818529,289.804155201862,1e+08,356.525786821621,404.451014662457,205.052801818529,102.808474838707,260.039796126805,253.964990914477,1e+08
