evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,mselog
7,0.06104877372055546,5.516714742231748E-4,4.0,6999.154874693026,2.02421048207757
7,0.06103539564563685,5.517637496787499E-4,3.9989728917804737,96.8921372391518,2.025564404225923
7,0.06104709811584245,5.522539040542567E-4,4.0,8899.666048948653,2.0242037475772263
7,0.061054145945414834,5.422696886868142E-4,4.0,593.0478103563636,2.0245333875073523
7,0.06105203962741598,5.428708394424788E-4,4.0,1099.8727776697558,2.0243764305826843
7,0.06105067528423783,5.508659330730166E-4,3.999981269370286,5698.4525053116595,2.024217692150027
7,0.06104920723709953,5.51268523740076E-4,3.9999991203789333,4299.260480541961,2.024230269737015
7,0.061049383551045805,5.496377831546343E-4,3.9999993611457576,2498.4022737410573,2.0242670749089515
7,0.061048663518765194,5.491280448575192E-4,3.999982308290832,3797.223574904649,2.02423706486345
7,0.06104528032525272,5.501505819130281E-4,4.0,2599.9170447041793,2.0242636973835295
7,0.06105036574719731,5.506525039422784E-4,3.999996879481236,5297.278758431316,2.0242206138191414
7,0.06104933397419935,5.506347726559357E-4,3.999729562361669,1498.6188159206815,2.0243256696530856
7,0.06104896371697911,5.482194035461488E-4,4.0,2098.498777031079,2.0242837077963944
7,0.061048734282399486,5.498227946083262E-4,3.999980800783918,4698.9279276991465,2.024225935087301
7,0.06104977432382174,5.517978737225778E-4,3.9999996169131786,9394.325779045517,2.0242024463231822
7,0.06105026549591727,5.514073246079031E-4,3.999974211756179,5798.233635501832,2.024217026616956
7,0.06105033900517498,5.514504189244962E-4,4.0,7897.130554938887,2.0242069047781075
7,0.06105226358746605,5.503921588306228E-4,4.0,2997.3332551767962,2.024252493389075
7,0.061044596055274125,5.520635275906865E-4,3.9999968033583433,8498.760483419155,2.024204931175465
7,0.06105061864573407,5.513738227413364E-4,4.0,6196.457933171453,2.0242145717187014
7,0.061048772215535396,5.521833541033723E-4,3.9999996868575507,8998.828025421233,2.0242034753288003
7,0.06104539240115717,5.484976216382832E-4,3.9999110362558365,197.95827655367304,2.0249883527968295
7,0.06104937038764546,5.512571405174128E-4,4.0,7499.133514752028,2.024208385995521
7,0.06104846587835308,5.455229655556323E-4,3.9999989833491156,695.2677931749779,2.0244859281706225
7,0.06104968441804002,5.516907122552267E-4,3.9999999076923993,6099.046223894219,2.024215138550841
7,0.06105035644230036,5.515865421733352E-4,4.0,8598.85580459594,2.024204623978346
7,0.06105446848320853,5.498327230595297E-4,3.999999659556312,2895.0052865320363,2.0242550815603666
7,0.06105086213537189,5.503903883737315E-4,3.9999960016060583,3899.7605754386677,2.024235507828655
7,0.061048525543725154,5.519836030253288E-4,4.0,7099.830858381718,2.024210036855191
7,0.061047462468522634,5.509024280321014E-4,4.0,2199.7319070463022,2.0242791034297425
7,0.06105389043414407,5.49609562616174E-4,4.0,3398.4248344991124,2.02424383848287
7,0.06104925851427839,5.52032629308234E-4,3.999999377431999,9298.79182085535,2.0242026847831616
7,0.0610495862985157,5.51580422393448E-4,4.0,6598.435597040162,2.0242123986628875
7,0.06104981235902244,5.516886296781402E-4,3.999999839158411,9798.610019444171,2.02420147858092
7,0.06106133466693714,5.409246583247782E-4,4.0,997.8518112538022,2.0243958506007047
7,0.06104927632223143,5.516247229628491E-4,3.9999983426051027,5398.016386150584,2.0242198358582453
7,0.06104905079518911,5.514919005648113E-4,3.999999164193847,7797.851540660641,2.0242072553938337
7,0.06104835900964394,5.520632989127064E-4,3.999992124631608,9696.796385231859,2.0242017109215036
