evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,logmse,mselog
47,0.012724710480343838,1.8383142521760456E-4,1.8977953913614645,0.38349635249680936,26.78312487846456,3.966775764373795
47,0.011002565004215165,5.568098777294999E-4,1.0,50.0,24.44035455394894,4.099241440039081
47,0.012966134406050349,1.326783492141831E-4,1.9006872382994948,50.0,25.539046054479652,4.009387432950444
47,0.012798139456270514,1.6962109964427526E-4,1.5503968255554264,50.0,25.371879094873595,4.010467647262311
47,0.013108478053476695,2.094927065847796E-4,1.7524617376961689,50.0,24.700358934066756,4.019710786871101
47,0.012649667341099563,1.969008364691715E-4,3.3661106143927846,42.65793491134826,24.796141238843962,4.014611932477023
47,0.01276629604965849,1.2323437887189898E-4,1.6670681700920398,42.14452551408802,25.8307476994972,4.009163469383991
47,0.012536443033340977,1.8392933205534074E-4,2.35590260333926,50.0,25.051274321060323,4.01358331467274
47,0.012829608400258291,2.04038457978565E-4,5.0,21.45835651333129,24.654864286764163,4.024160464087505
47,0.012964887001380654,1.71728034411495E-4,1.6010475178610295,4.017960693185415,26.713202071541986,3.9740952131133263
47,0.012890336744591635,2.471747396692048E-4,1.670326255422056,34.91296202557114,24.66732401489041,4.024013316262422
47,0.012726012112708253,1.6608418679254992E-4,1.8591331524472572,48.24904858417292,25.294387917690653,4.0109967429390405
47,0.012775308589781778,1.7060318478803255E-4,1.0,22.718582098287015,26.470773056536746,4.003150108780924
47,0.011334150945207011,4.068000075799852E-4,1.257509663795057,50.0,24.44354940283483,4.0801961878420085
47,0.013052487326143773,9.61715448948432E-5,3.0460118141052845,1.8973068633288244,26.684169480482073,3.982056288874219
47,0.012723723979820462,9.741171483724686E-5,3.3833068941483853,50.0,25.931676922228394,4.00563904655607
47,0.013414288750478766,4.091599165991913E-4,1.0989018547050466,3.9103821950054365,26.60019225645559,3.984185796759532
47,0.012189891682416465,2.629459187287033E-4,3.742303225311811,49.509414929841775,24.478558622552512,4.029253043163308
47,0.011600259626910343,5.09480501127771E-4,1.0,50.0,24.459040930848243,4.053236638095624
47,0.01291087207912242,2.8324208453722635E-4,1.5910132755037076,41.70721986934712,24.504668527480526,4.027529114579918
47,0.012823066899215158,9.04368725966798E-5,2.6417986944956326,0.5883185194659468,26.75051608080805,3.9811022907628324
47,0.01279830247213757,2.374588974996686E-4,1.0,26.70823779399448,26.162263249282695,4.005667823175749
47,0.012553516385015902,2.909623603795024E-4,1.2354144152896636,44.316076377868825,24.838150779234006,4.018624807684174
47,0.013043930612356367,1.9088840343404765E-4,1.2950706867263346,50.0,25.293715725654014,4.01386644953707
47,0.012713135503414014,1.8947131226920648E-4,3.0239978346417056,37.92522961801583,24.867102283366172,4.015545306883924
47,0.011406388353954466,2.8545038829282815E-4,3.398462197532107,50.0,24.4706399989934,4.077584038518615
47,0.013183705313638161,2.1070029875266323E-4,1.0,9.093547213345119,26.64457657075279,3.987894353558251
47,0.01297879112704799,1.4219739399826722E-4,1.4834328681354103,50.0,25.607748957558602,4.009986368911405
47,0.012377004908279551,2.59600403153589E-4,3.7077225379390395,31.587905211821898,24.481696170707753,4.03340002338251
47,0.01294539265602098,8.426610146848434E-5,1.7886487483357494,39.14676582844249,26.084792317412415,4.008372858076484
47,0.011885976724645376,2.75883772628242E-4,3.1064136990308193,24.18308642188958,24.474423883245393,4.05967563626802
47,0.011233850168953894,3.439714407712901E-4,1.764419398921969,47.18297253814153,24.459008175498276,4.097886776946156
47,0.01260882986063108,1.9034115619046837E-4,4.036708406189578,29.294110114530575,24.885448495709454,4.018188932949008
47,0.010302244530395367,4.976290464421664E-4,1.1638186875859886,50.0,24.449044812137576,4.19404273310467
47,0.013128364034184506,1.3665116312676582E-4,2.1346094746885016,4.22861445501006,26.665760074967917,3.995851957729973
47,0.012821163886677972,7.036062580421094E-5,2.453071452842183,50.0,26.175898824067456,4.005965365026487
47,0.010235050299283975,7.29995715164251E-4,1.0,38.46418387093113,24.450615419733953,4.18179861653912
47,0.010795075474560607,3.3157049066208366E-4,2.375638480709804,38.482639503764716,24.45860417138051,4.152386081885862
47,0.011011080094920512,3.107745859705987E-4,3.189078409951733,39.234818135088595,24.45867897234828,4.124906440531823
47,0.012964049684015247,2.2398921505045654E-4,3.0843352115766893,24.204865690434698,24.535600275758117,4.029780044065928
47,0.012902019532175858,9.001552153273067E-5,4.17348568313255,18.008451902686502,25.94257189146456,4.009327687712001
47,0.011363620421084124,5.422802947535485E-4,1.1016177327440577,40.719380805677424,24.47707549169814,4.076272278841855
47,0.012116386881667633,2.58094315946152E-4,4.256704122954462,15.750335443655697,24.49836310253608,4.0517010586222035
47,0.013184821509932242,2.7231646291383117E-4,1.537378840199533,49.565727153163486,24.52610898605192,4.030232045343412
47,0.012813734264200247,1.391876961994255E-4,1.3935237378237928,40.385846662415126,25.843917216439266,4.009666991498506
47,0.012581151974885452,2.1356706640771628E-4,1.0,43.645928990817886,25.877337426321564,4.00944106142904
47,0.012441572137291341,2.6696898452536084E-4,3.580232879905776,14.680707345935936,24.502124016567034,4.044266780718776
47,0.012417599318253229,2.408318695436286E-4,1.2973410235502603,50.0,25.12410590328206,4.01657609751586
47,0.012771180546544223,1.9892652952179196E-4,3.9988184171444603,16.690555924233994,24.759682282339433,4.02555607915139
47,0.012765593605443987,1.594334562468102E-4,1.0066703634469967,32.622734303579,26.24417360443016,4.0067964805659395
47,0.012998266891835218,6.904674339478482E-5,1.7742510824191946,3.4226921538844435,26.698926309555276,3.98987277075584
47,0.012503407810074833,4.350906994443306E-4,1.0,12.536979161705892,26.776590867585096,3.9831364908744953
47,0.012845988591256841,6.732418270032161E-5,2.1412099322021194,1.8381339623315243,26.743052835052165,3.9870675036730883
47,0.012517966885434065,2.4010111973815724E-4,4.768484055501195,12.000358658779788,24.522950199774655,4.038479196171848
47,0.012685091997930288,1.5863159331334022E-4,1.0,29.560082704210373,26.346547099187855,4.006202689866766
