IRIS;com;DEP;NBUC02;RFUCQ102;RFUCQ202;RFUCQ302;RFUCIQ02;RFUCD102;RFUCD202;RFUCD302;RFUCD402;RFUCD602;RFUCD702;RFUCD802;RFUCD902;RFUCRD02;RFUCET02;RFUCMO02;RFUCGI02
751197607;75056;75;1024,8;12369;22078;33448;21079;6921;10954;14803;18581;26432;30665;35544;43371;6,3;16243,95;24542,67;0,3516
751197608;75056;75;1544,2;6744;14939;25677;18933;3019;5554;7923;11322;18364;23140;29519;39545;13,1;26323,63;19599,94;0,4726
751197609;75056;75;2349,8;11139;18931;28630;17491;5353;8926;12849;16445;22266;26323;31385;42570;8,0;27953,75;23394,40;0,4143
751197610;75056;75;1339,8;4501;8494;14677;10176;1758;3717;4810;6201;10504;13047;16311;20429;11,6;9800,71;10597,14;0,4392
751197611;75056;75;2141,9;10420;20727;31075;20655;5510;8875;12606;16530;24603;28641;34457;44292;8,0;19379,65;23512,45;0,3880
751197612;75056;75;1543,5;11871;22739;36020;24149;5019;9985;14466;17965;26834;31954;40465;52115;10,4;23057,39;27207,85;0,4141
751197613;75056;75;1816,5;10177;18661;29366;19189;4580;8068;11817;15147;22514;26799;32243;41102;9,0;15589,50;21244,05;0,3872
751197614;75056;75;1815,0;11500;19075;30672;19172;6180;9694;13465;16527;22678;27503;33312;43548;7,0;17041,93;22978,89;0,3782
751197615;75056;75;1356,9;10012;19537;32104;22092;4695;8108;11689;15074;23536;28354;35678;44243;9,4;21740,55;23567,77;0,4228
751197616;75056;75;1202,3;6203;13201;23683;17480;3358;5233;7328;9850;17128;21007;26771;35749;10,6;21174,25;18602,92;0,4892
751197617;75056;75;;;;;;;;;;;;;;;;;
751207701;75056;75;1728,9;6942;15263;24158;17216;3768;5692;8703;11964;18489;22193;27001;34189;9,1;16387,87;18016,69;0,4232
751207702;75056;75;1702,9;8643;17804;28063;19420;4138;7149;10337;13938;21573;25573;30847;39486;9,5;21873,08;20646,77;0,4139
751207703;75056;75;1347,3;5923;11828;20374;14451;3030;5158;7183;9132;15159;18855;22525;28279;9,3;16220,12;15034,48;0,4306
751207704;75056;75;1715,1;7312;15096;24025;16713;3607;5979;8672;11784;18114;22365;26935;33628;9,3;13516,27;17461,66;0,4050
751207705;75056;75;1465,6;6833;13227;20888;14055;2530;5029;7811;10440;15935;19337;23819;30271;12,0;11391,16;15027,96;0,4030
751207706;75056;75;1442,4;6581;14201;23696;17115;2957;5881;7718;11151;17681;21736;26592;32080;10,8;14008,70;16960,27;0,4216
751207707;75056;75;1827,4;8589;16615;25454;16866;4823;7236;9568;13443;19912;23908;28386;36274;7,5;19299,73;19277,89;0,3946
751207708;75056;75;2554,8;3934;7017;15097;11163;2384;3347;4440;5333;9295;12750;17460;24989;10,5;11538,70;11149,93;0,4839
751207709;75056;75;1230,0;3929;6636;11179;7250;;;;;;;;;;;;
751207710;75056;75;2105,4;4878;8881;17704;12826;2829;4137;5625;7008;10835;15000;20543;29237;10,3;12818,78;13124,85;0,4697
751207711;75056;75;2874,1;5783;11332;20447;14664;3066;4748;6585;8761;14549;18501;23399;31902;10,4;14695,94;15326,63;0,4579
751207712;75056;75;1890,1;7890;16450;25587;17697;4284;6445;9266;13337;19372;23013;28711;37296;8,7;16955,36;19270,26;0,4134
751207713;75056;75;1985,5;6297;12199;19757;13460;3497;5393;7297;9647;14793;17862;21680;26879;7,7;10806,29;14263,15;0,3951
751207714;75056;75;1929,3;8615;17856;28051;19436;4147;7383;10124;14133;21074;25531;30954;39300;9,5;15265,22;20227,97;0,3962
751207801;75056;75;2319,2;5926;11303;17952;12026;3755;5327;6881;8993;13941;16498;19496;25123;6,7;9663,74;13296,74;0,3797
751207802;75056;75;2383,8;9474;19041;30075;20601;4042;7786;11430;15484;22593;27373;32789;44451;11,0;21602,67;23017,64;0,4304
751207803;75056;75;1304,4;5681;10476;16337;10656;2855;4949;6634;8343;12455;14545;18275;23246;8,1;8710,93;11954,00;0,3844
751207804;75056;75;1371,8;7139;12918;19980;12841;4068;5821;8000;10369;15901;18663;21373;26556;6,5;9363,36;14368,68;0,3613
751207805;75056;75;2007,1;11749;21032;31278;19529;5142;9462;13871;17251;25085;29437;34860;42321;8,2;35247,94;24522,24;0,4017
751207806;75056;75;2705,8;10542;19377;28619;18077;4548;8496;12410;16372;22597;26159;31309;39316;8,6;16339,69;21741,11;0,3796
751207807;75056;75;2053,3;11355;20683;29890;18535;4943;9281;13218;16827;23687;27459;33836;44409;9,0;17992,12;23176,35;0,3856
751207808;75056;75;2430,8;12793;20724;28870;16077;6919;11382;14543;17681;23609;27084;31530;39422;5,7;15466,20;22720,12;0,3379
751207809;75056;75;2722,3;12612;21502;30727;18116;6210;10759;14557;18076;24829;28513;33784;42277;6,8;17507,66;23952,79;0,3610
751207810;75056;75;1516,4;6356;12022;19406;13050;3194;5658;7314;9571;14109;17783;21240;27458;8,6;11012,91;14161,48;0,4058
751207811;75056;75;1232,3;10868;18291;26240;15372;5413;8956;12908;15464;20936;24268;28543;35579;6,6;12396,53;19797,56;0,3386
751207812;75056;75;1247,2;13382;21285;31670;18288;6527;11010;15053;18817;24491;28945;35060;43591;6,7;52500,74;25207,86;0,3757
751207813;75056;75;1639,9;8233;14152;22220;13987;4338;7212;9300;11798;17456;20659;24528;32335;7,5;11423,86;16642,62;0,3723
751207814;75056;75;1411,4;7764;14981;23486;15722;3917;6328;8677;12274;18412;21916;26310;32534;8,3;12200,87;17031,16;0,3834
751207815;75056;75;1962,3;9120;17087;28281;19161;4324;7105;10606;14253;21328;25441;31641;41101;9,5;21868,38;21636,55;0,4302
751207816;75056;75;2323,0;10839;19870;29231;18392;5368;9371;12600;16637;23196;26947;32262;39898;7,4;15624,03;22042,62;0,3667
751207901;75056;75;2542,6;11138;19799;28552;17414;5016;9093;12946;16164;22552;26685;31327;39789;7,9;17501,13;21895,43;0,3747
751207902;75056;75;1306,5;15151;23487;34869;19718;6489;12834;17440;20546;27873;31970;38571;47315;7,3;19327,81;26792,45;0,3536
751207903;75056;75;1588,3;12969;21545;30314;17345;6462;10825;14972;18362;24893;28612;32896;42104;6,5;17451,42;24070,80;0,3582
751207904;75056;75;1620,3;12887;20566;30326;17439;7171;11096;14593;17341;23951;27715;32825;41473;5,8;18597,44;23787,28;0,3613
751207905;75056;75;3739,1;10929;20439;29996;19067;5015;8647;12747;16753;24052;27999;32627;39950;8,0;18453,99;22430,11;0,3764
751207906;75056;75;1653,4;4905;9638;19219;14314;2283;4368;5777;7360;12727;16884;21497;28243;12,4;14426,33;13475,78;0,4618
751207907;75056;75;1777,0;5862;11653;21258;15396;3400;5237;7204;9516;15447;19352;24065;32134;9,5;17469,97;16040,14;0,4445
751207908;75056;75;2148,6;6679;12788;21498;14819;3875;5494;7763;10043;15934;19376;24145;30107;7,8;11304,92;15288,50;0,3970
751207909;75056;75;1189,7;12566;21316;30542;17976;5951;10551;14567;17759;24254;27874;33265;40895;6,9;15603,84;23171,72;0,3541
751207910;75056;75;1849,6;6433;11830;19545;13112;3258;5582;7363;8891;14762;18074;21493;27227;8,4;10540,43;13964,07;0,3917
751207911;75056;75;1638,9;8932;17169;25147;16215;4618;6901;10505;13460;20257;23525;27320;33843;7,3;14844,71;18866,74;0,3849
751207912;75056;75;2404,9;9521;17845;26558;17037;3940;7504;11385;15114;21084;24285;29597;38457;9,8;14704,19;19941,57;0,3858
751207913;75056;75;1396,1;11825;20421;30852;19027;5315;9513;13834;17504;23733;28099;33494;42406;8,0;17334,63;23240,23;0,3735
751207914;75056;75;1643,8;13971;22051;30917;16946;7127;11734;15843;18752;25006;28822;34369;43253;6,1;17794,09;24933,41;0,3532
751207915;75056;75;2092,5;13204;20904;30553;17349;6196;11321;14864;17699;24929;28754;33446;42657;6,9;17987,60;23891,65;0,3606
751207916;75056;75;2234,5;7338;15453;26821;19483;3702;5792;8277;11679;19404;23975;29820;40024;10,8;15707,82;19129,81;0,4341
751207917;75056;75;;;;;;;;;;;;;;;;;
751208001;75056;75;1629,0;6897;12310;19053;12156;3548;5678;7872;10045;14774;17545;20883;26024;7,3;9714,68;13980,17;0,3685
751208002;75056;75;1472,7;11720;20517;30153;18433;4730;9956;13429;16919;23975;27882;33107;43045;9,1;16199,14;22811,34;0,3704
751208003;75056;75;2148,3;13010;20212;29325;16315;6856;11279;14701;17778;23440;27225;31479;39163;5,7;14804,96;22509,10;0,3330
751208004;75056;75;1306,8;16030;25962;36774;20744;9110;13913;18183;22173;29451;33495;40513;48891;5,4;21070,57;28729,65;0,3380
751208005;75056;75;1312,9;9044;18221;30071;21027;4722;7716;11108;14684;22601;27687;33109;41719;8,8;17084,20;21819,38;0,4051
751208006;75056;75;1793,7;13129;22511;33119;19990;5585;10697;15535;19293;26248;30788;36219;44747;8,0;18180,51;25127,10;0,3644
751208007;75056;75;2210,4;5824;11067;20233;14409;2986;4977;6762;8537;14358;18250;23508;31183;10,4;13287,89;14953,13;0,4450
751208008;75056;75;1698,0;6789;12684;19264;12475;3101;5441;7843;10018;15508;17843;20963;26696;8,6;9972,51;14101,52;0,3791
751208009;75056;75;1489,3;6982;12017;17690;10708;4060;5946;8247;10157;13902;16395;19161;22836;5,6;7932,84;13002,96;0,3356
751208010;75056;75;1426,2;7341;14107;21036;13695;4084;6349;8291;11653;16664;19532;22889;26628;6,5;10012,26;15151,46;0,3545
751208011;75056;75;1333,3;5792;10245;16982;11190;2881;5105;6440;8211;13374;15792;18722;23662;8,2;8932,90;12326,04;0,3888
751208012;75056;75;1798,6;7263;14149;22940;15677;3564;6260;8420;11097;16939;20677;25488;31667;8,9;12746,66;16566,29;0,4029
751208013;75056;75;1409,2;6895;15298;25431;18536;3901;6011;8712;12022;19124;23221;28185;33856;8,7;14064,90;17781,36;0,4017
751208014;75056;75;1564,4;8299;16121;25122;16824;4523;6889;9747;12884;19522;23197;28148;35353;7,8;13805,08;18429,37;0,3872
751208015;75056;75;1838,1;9277;19488;30422;21145;4517;7400;11265;15738;23293;27397;33678;42669;9,4;17906,75;22357,68;0,4044
751208016;75056;75;1693,5;7834;15953;25537;17703;3637;6302;9568;12762;19517;22938;27958;36203;10,0;15197,14;18761,79;0,4086
751208017;75056;75;1427,6;7604;16989;28286;20682;3021;5640;9238;13239;20742;25767;31265;41777;13,8;16819,63;20233,91;0,4329
751208018;75056;75;1560,2;7212;13646;20542;13330;4151;6104;8588;10711;16388;18974;23166;29032;7,0;10899,15;15426,80;0,3764
751208019;75056;75;3302,5;8043;14611;22482;14439;4360;6860;9252;11936;17524;20614;24727;30769;7,1;12035,46;16616,29;0,3703
751208020;75056;75;1900,8;5317;9856;15301;9984;2245;4611;6067;7917;11984;14094;16607;20895;9,3;7817,64;11032,05;0,3833
751208021;75056;75;2489,8;6525;11780;18980;12455;3433;5485;7488;9746;14527;17287;20921;24858;7,2;8708,05;13287,67;0,3647
751208022;75056;75;1025,4;9318;16809;24035;14717;5312;8533;11352;13825;19414;22351;26233;32335;6,1;13878,40;18697,98;0,3558
751208023;75056;75;1502,5;8185;16818;25789;17604;4698;6816;10313;13792;20093;23742;29546;38177;8,1;14658,26;19503,10;0,3952
751208024;75056;75;2026,9;10749;19835;28800;18051;5287;8905;12900;16370;23062;26781;31772;39523;7,5;15590,12;21838,02;0,3670
751208025;75056;75;1827,2;9708;17293;25069;15361;5084;8126;11251;14076;20505;23602;27090;34775;6,8;12206,49;18708,54;0,3485
751208026;75056;75;1212,0;11724;19353;28140;16416;6115;9956;13174;15835;22236;25801;30472;36963;6,0;16156,92;21434,50;0,3566
770140101;77014;77;1313,9;5317;9624;16159;10842;2930;4631;6158;7353;11832;14481;18111;21984;7,5;8181,14;11381,51;0,3892
770140102;77014;77;2766,6;13267;19375;26603;13336;8893;11862;14632;16894;21708;24835;29165;35885;4,0;12567,40;21404,22;0,2999
770140103;77014;77;1257,1;16629;22112;31052;14423;11505;14736;17697;20327;24515;28799;33621;43578;3,8;15097,84;25408,17;0,2886
770140104;77014;77;2200,4;12173;16671;21498;9325;8194;11179;13160;14920;18416;20190;23146;27523;3,4;8496,31;17507,67;0,2571
770140105;77014;77;1592,0;14753;20406;28262;13509;10586;13688;16088;17931;22574;26215;30943;39439;3,7;14316,43;23222,20;0,2927
770530101;77053;77;2058,9;14099;19842;26502;12403;9524;12878;15333;17602;22209;25017;28320;34661;3,6;17197,44;22170,27;0,2993
770530102;77053;77;3284,7;11808;17258;22960;11152;6548;10318;12978;15110;19176;21652;24887;30228;4,6;11250,29;18493,27;0,3032
770530201;77053;77;3397,5;14753;20287;27126;12373;10204;13452;15968;17789;22661;25417;29019;35499;3,5;12924,65;22250,35;0,2812
770830101;77083;77;2750,8;16389;22153;29672;13283;10826;14416;17640;19935;24772;27729;31980;40194;3,7;12658,36;24243,61;0,2744
770830102;77083;77;2382,0;10832;17432;25121;14289;6633;9657;12368;14842;20196;23444;27361;34139;5,1;12954,29;19575,52;0,3353
770830201;77083;77;3146,9;8609;13916;20319;11710;5033;7612;9702;11572;16288;18675;21864;27873;5,5;9763,27;15454,58;0,3363
770830202;77083;77;2765,8;9683;16421;23422;13739;5599;8563;11155;13980;19039;21783;24909;29868;5,3;10187,82;17436,06;0,3136
770830301;77083;77;1540,6;16661;22764;29551;12890;10995;15206;17895;20147;25322;28129;31692;38504;3,5;13286,59;24457,45;0,2705
770830302;77083;77;1521,0;8831;15192;22446;13615;6083;8036;10388;12891;17325;20337;23855;29359;4,8;9512,32;16500,66;0,3187
770830303;77083;77;798,4;8760;16463;22620;13860;4066;6933;10532;13755;18568;21312;24664;30330;7,5;11015,05;16994,70;0,3499
771080101;77108;77;2839,9;8291;14690;21605;13314;4672;7079;9696;12559;17568;19912;23167;27899;6,0;11877,11;16004,02;0,3498
771080102;77108;77;1337,2;11014;17564;23266;12252;6979;9853;12613;15228;19876;22111;25199;29869;4,3;15805,18;18774,80;0,3125
771080201;77108;77;1738,1;14714;21042;28518;13804;8569;12775;15780;18172;23546;26765;31221;38948;4,5;13169,78;22886,30;0,3028
771080301;77108;77;1258,4;10000;16946;24235;14235;4823;7792;11040;14322;19971;22654;25623;31255;6,5;14760,39;18232,72;0,3520
771080302;77108;77;1131,7;17572;23907;32263;14691;11362;16182;18956;21625;26222;29759;34497;40575;3,6;12470,28;25617,25;0,2592
771080303;77108;77;1780,7;14569;20206;25797;11228;9251;12897;16053;18230;22227;24563;27414;32628;3,5;12552,27;21165,98;0,2612
771080304;77108;77;1281,1;11115;15608;20968;9853;7295;10360;11846;13561;17735;19431;22685;26769;3,7;8361,76;16673,70;0,2710
771080401;77108;77;2014,9;11795;17959;23637;11842;7458;10722;13047;15568;19925;22231;25228;30770;4,1;12279,88;19113,96;0,3040
771080501;77108;77;2826,7;12258;18122;24232;11974;8014;11146;13390;16001;20301;22865;25816;31609;3,9;10262,67;19083,89;0,2840
771080502;77108;77;1423,5;14436;20917;29014;14578;8405;12845;15589;18270;23698;27162;31063;38580;4,6;13071,42;22854,29;0,3042
771080503;77108;77;1430,1;10313;15016;20480;10167;6217;9292;11123;13066;17332;19248;21854;26520;4,3;9821,72;15942,92;0,2934
771080601;77108;77;2975,1;16386;22545;30968;14582;10545;14678;17851;20323;25316;29286;33280;41163;3,9;15145,96;25079,01;0,2944
771080602;77108;77;2315,0;8757;15214;21670;12913;4841;7495;10097;12952;17763;20304;23186;28000;5,8;9813,38;16117,00;0,3303
771080701;77108;77;1463,4;13190;19174;26248;13058;8015;11521;14334;16484;21647;24703;27954;34434;4,3;13186,25;21250,38;0,3077
771080702;77108;77;2091,4;13317;19475;26355;13038;8094;11643;14703;17008;21772;24541;28406;34053;4,2;12387,59;20998,86;0,2963
771080703;77108;77;1998,2;9027;15337;22394;13367;5088;7798;9974;12539;17910;21059;24425;31230;6,1;12723,46;17397,49;0,3648
771180101;77118;77;1825,4;15073;21206;28505;13432;10156;13595;16474;18795;23460;26467;30135;37575;3,7;15912,40;23439,28;0,2931
771180102;77118;77;1710,9;17594;22951;30360;12766;12544;16286;18739;21074;25368;28383;32698;39708;3,2;13918,90;25509,54;0,2627
771180103;77118;77;1286,2;12720;18519;25439;12719;7406;11318;13973;16100;20700;23669;27384;33509;4,5;11323,01;20146,48;0,2994
771180104;77118;77;2002,9;13996;19580;26863;12867;9329;12844;15532;17873;22258;25189;29112;35946;3,9;13968,05;22200,23;0,2956
771220101;77122;77;1266,2;18173;24108;31112;12939;12225;16501;19412;21329;26400;29222;32901;38578;3,2;13006,60;25599,52;0,2497
771220102;77122;77;1298,1;16389;21209;27243;10854;11738;15299;17579;19548;23365;25943;30373;36709;3,1;13864,75;23767,66;0,2637
771220201;77122;77;1306,5;7567;13599;19434;11867;3643;6294;8848;11471;15862;18339;21062;26415;7,3;10421,86;14812,15;0,3567
771220202;77122;77;1003,6;15097;20934;27258;12161;;;;;;;;;;;;
771220203;77122;77;1203,7;9409;14470;20999;11590;4997;7821;10421;12090;16872;19658;22438;25035;5,0;8479,84;15293,28;0,3066
771220301;77122;77;1069,1;8848;15704;23964;15116;4416;7773;10068;12878;18502;22604;26287;32452;7,3;16495,53;18121,62;0,3799
771220302;77122;77;1488,5;10088;14994;20857;10769;6167;8970;11317;13216;17448;19616;21952;26694;4,3;8721,58;15994,25;0,2908
771220401;77122;77;1061,4;11938;17391;23609;11671;7082;10175;13046;15189;19591;22258;25690;30647;4,3;9719,02;18488,73;0,2897
771220402;77122;77;1291,2;18838;23701;29001;10163;15609;17949;19909;21698;25353;27951;30591;36290;2,3;9622,34;25057,26;0,2006
771220403;77122;77;1110,8;12778;18193;23049;10271;9450;11751;14267;16312;19575;21832;24427;28860;3,1;8300,69;18637,53;0,2419
771220404;77122;77;1026,2;17956;23314;30594;12638;12439;16473;19479;21379;25355;28673;32343;38259;3,1;25997,12;26126,28;0,2712
771310101;77131;77;1983,7;12691;18141;25153;12462;8099;10962;13692;15837;20582;23532;26685;33261;4,1;15573,60;20547,03;0,3178
771310102;77131;77;1920,9;5801;9269;13514;7713;3430;5031;6505;7857;10975;12668;14883;17951;5,2;6121,43;10115,69;0,3326
771310201;77131;77;1591,5;11549;16326;21830;10281;7837;10502;12911;14642;18237;20106;23407;29208;3,7;15655,86;18904,58;0,3252
771310202;77131;77;1333,0;10184;15052;20899;10716;5895;9121;11339;13293;17002;19312;22462;27841;4,7;10799,64;16739,99;0,3261
771310301;77131;77;2288,8;9134;13730;18530;9396;5350;8133;10240;12039;15531;17341;19961;24172;4,5;9157,67;14719,96;0,3019
771520101;77152;77;1856,0;11694;18209;25509;13815;6892;10324;13016;15302;20708;23815;27823;34470;5,0;12048,85;19718,45;0,3180
771520201;77152;77;1670,3;10307;15636;21774;11467;6260;9007;12115;13998;17368;19928;23265;27813;4,4;8639,64;16653,64;0,2843
771520202;77152;77;992,6;6151;10246;15121;8970;2814;4629;6982;8812;11985;14282;16487;19583;7,0;7023,41;11038,19;0,3482
771520203;77152;77;1162,2;12936;18309;25007;12071;8008;11425;14148;16032;20980;23613;26896;33664;4,2;13727,09;20525,40;0,3144
771520204;77152;77;300,1;10175;16668;20691;10516;;;;;;;;;;;;
771520205;77152;77;;;;;;;;;;;;;;;;;
771520301;77152;77;2328,9;6596;9972;14746;8150;3914;5845;7226;8673;11630;13500;15621;19295;4,9;6139,34;10934,79;0,3086
771520302;77152;77;1188,5;6061;9848;14463;8402;3431;5447;6701;8142;11597;13066;15762;19383;5,6;6463,79;10710,00;0,3341
771520303;77152;77;1208,1;5983;9976;15257;9274;4343;5290;6969;8032;12112;14257;16724;21225;4,9;7358,97;11537,44;0,3454
771520401;77152;77;2702,5;15041;20682;27763;12722;11092;14073;16248;18268;23101;25915;29776;35522;3,2;12628,37;22779,39;0,2728
771860101;77186;77;1635,1;8707;14532;21367;12660;4705;7315;9802;12196;16764;19630;24313;34879;7,4;15244,53;17745,54;0,4029
771860102;77186;77;1295,2;10695;17169;25835;15140;5997;9230;11993;14356;20001;23733;28980;36585;6,1;61656,72;22491,49;0,4356
771860103;77186;77;1451,7;13377;20454;29737;16360;7834;11761;14875;17691;23932;27913;32410;45689;5,8;18455,43;24524,78;0,3643
771860104;77186;77;1005,9;14837;22687;34370;19533;10143;13619;16425;19175;26580;31285;37810;52565;5,2;21073,83;27811,96;0,3548
771860105;77186;77;1314,0;14198;20670;29199;15001;9018;12326;15250;17887;24113;27210;32827;42202;4,7;15393,99;23790,82;0,3260
771860106;77186;77;1703,4;14664;22041;33862;19198;9869;13231;16154;19007;26181;31009;36954;47440;4,8;22612,48;27524,12;0,3631
771860107;77186;77;1639,0;15391;22775;33133;17742;9623;13535;16973;19939;26441;31027;36624;46815;4,9;22680,39;27195,98;0,3492
771860108;77186;77;;;;;;;;;;;;;;;;;
772430101;77243;77;259,6;15442;20368;27321;11879;;;;;;;;;;;;
772430102;77243;77;2459,2;11565;17761;25690;14125;6917;10244;13262;15348;20314;23507;27608;33665;4,9;12806,47;19881,86;0,3234
772430103;77243;77;1770,7;12613;18367;24754;12141;6710;10994;13533;15865;20722;23135;26927;33771;5,0;13425,47;19973,87;0,3204
772430201;77243;77;2177,7;13929;19311;26827;12898;9344;12980;15157;17315;21709;24462;29029;38672;4,1;18179,90;22835,45;0,3252
772430202;77243;77;1941,2;13646;19416;26540;12894;8687;12546;14920;17330;21526;24601;27994;32667;3,8;9863,06;20504,67;0,2640
772430301;77243;77;1264,9;15781;23112;31119;15338;11531;14591;17349;20480;25940;28731;33846;46833;4,1;20712,78;27096,14;0,3297
772430302;77243;77;1412,6;15835;21145;28710;12875;10898;14412;16680;19144;23445;27254;31378;39425;3,6;15261,49;24173,72;0,2881
772430303;77243;77;1621,8;7147;11413;16981;9834;4405;6121;7652;9682;12942;15432;18330;21665;4,9;8937,34;12642,09;0,3331
772580101;77258;77;2225,4;8336;13601;19503;11167;4760;7003;9279;11293;15663;18162;20617;25126;5,3;8103,86;14381,69;0,3127
772580102;77258;77;1881,1;9384;14550;21146;11762;5440;8160;10238;12020;17292;19460;22676;27804;5,1;9200,31;15899,57;0,3174
772580103;77258;77;1163,9;12233;18221;23960;11727;7299;10726;13176;16023;20097;22789;25600;30903;4,2;10088,13;18832,35;0,2840
772580104;77258;77;;;;;;;;;;;;;;;;;
772580201;77258;77;1384,4;9887;15231;20883;10996;6136;9002;10830;13042;17186;19182;22236;27432;4,5;8484,94;16000,78;0,2916
772580202;77258;77;1728,4;8837;13199;19391;10554;4874;7566;9681;11517;15406;17700;21586;25833;5,3;9018,10;14829,95;0,3230
772840101;77284;77;1883,2;13327;19124;25302;11975;8666;11921;14548;16607;20989;23768;26759;33350;3,8;15657,78;21414,50;0,3204
772840102;77284;77;1891,7;12514;18519;25565;13051;7134;11162;13563;16393;20786;24021;27379;34647;4,9;14772,66;20766,39;0,3255
772840201;77284;77;;;;;;;;;;;;;;;;;
772840202;77284;77;1410,9;10957;15947;21279;10322;6647;9484;11915;14041;17755;20218;22670;27645;4,2;10114,29;16937,23;0,2935
772840203;77284;77;1800,0;4492;8878;14367;9875;2698;3898;5406;6964;10908;13107;15574;18970;7,0;7160,92;10116,29;0,3793
772840204;77284;77;1221,9;5619;10014;13871;8252;2790;4576;6212;7833;11404;13015;15172;18014;6,5;6277,80;10203,63;0,3425
772840301;77284;77;1091,6;6172;10402;15946;9775;3167;5429;6783;8082;12352;14844;16947;21441;6,8;7865,71;11572,58;0,3614
772840302;77284;77;1463,0;8198;13386;18283;10085;5099;7376;9218;11745;15176;17148;19745;23535;4,6;7478,05;13996,57;0,2971
772840401;77284;77;945,5;5172;8059;12328;7156;2838;4026;5586;6782;9626;11533;13731;17266;6,1;5854,98;9129,83;0,3544
772840402;77284;77;1381,5;4795;7854;12307;7512;1958;4222;5318;6695;9506;11387;13566;17274;8,8;5712,82;8889,88;0,3610
772840403;77284;77;1131,4;3896;6430;10180;6284;1737;3367;4473;5236;7525;9338;11356;14753;8,5;5537,37;7581,38;0,3879
772840501;77284;77;929,3;3773;7036;11067;7294;;;;;;;;;;;;
772840502;77284;77;684,3;5366;10672;15635;10269;2463;4700;6460;8204;12813;14663;16998;20332;8,3;7528,90;11227,82;0,3722
772840503;77284;77;1263,1;5002;8420;13839;8837;2157;3911;5732;7144;10282;12404;15204;19048;8,8;6954,85;9868,73;0,3832
772840504;77284;77;1111,0;9335;14310;18375;9040;6487;8600;10499;12212;15955;17357;19815;24318;3,7;7523,23;14794,63;0,2759
772840602;77284;77;812,4;2824;4418;7093;4269;1458;2202;3167;3893;5225;6301;7868;9988;6,9;3758,29;5265,32;0,3807
772840603;77284;77;1018,9;3643;7184;12747;9104;2449;3308;4285;5292;8938;10966;14467;18045;7,4;6623,93;8825,23;0,4075
772840701;77284;77;1998,9;10820;15541;20906;10086;7470;9966;11588;13763;17497;19660;22412;27051;3,6;10644,76;17002,18;0,2903
772840702;77284;77;1488,1;10989;16398;21647;10658;6608;9662;12199;14549;18185;20172;23641;28564;4,3;10122,13;17386,95;0,2950
772840801;77284;77;2123,0;11190;16879;23602;12412;6076;9887;12359;14547;19425;22020;25845;32177;5,3;15147,99;19232,44;0,3448
772840802;77284;77;1498,2;15143;20617;29802;14659;10027;13730;15953;18345;23918;27822;32836;44795;4,5;20927,82;25851,31;0,3539
772840901;77284;77;2486,4;11311;17000;22823;11512;6831;10134;12572;14836;19027;21368;24565;29401;4,3;10381,25;18064,67;0,2986
772840902;77284;77;1389,5;10299;15572;22255;11956;5505;8848;11491;13481;17964;20517;25010;32108;5,8;11664,57;17660,60;0,3453
772850101;77285;77;2165,4;9759;14359;19243;9484;6081;8400;10723;12726;16228;17996;20668;24055;4,0;7308,05;14901,74;0,2730
772850102;77285;77;2592,9;6050;10780;16681;10631;3138;5141;6955;8738;12804;15101;18531;22637;7,2;8246,91;12131,12;0,3646
772850103;77285;77;1443,6;10447;15370;20743;10296;6180;9398;11233;13301;17442;19367;22204;26009;4,2;8338,05;16122,26;0,2806
772850104;77285;77;;;;;;;;;;;;;;;;;
772850201;77285;77;1373,4;8093;14063;20788;12695;5141;6987;9362;11650;16714;19162;22985;28675;5,6;9923,56;15546,59;0,3443
772850202;77285;77;1392,5;11133;16273;21655;10522;6102;9530;12422;14260;18158;20549;23407;28011;4,6;9314,93;16875,51;0,2893
772850203;77285;77;1290,6;10609;15788;21573;10964;7026;9547;11706;13868;17659;20185;22997;27437;3,9;8476,46;16624,47;0,2827
772850204;77285;77;1366,9;8997;14110;19812;10815;5053;7437;10214;12132;16331;18596;21178;25071;5,0;9198,07;14945,28;0,3137
772850301;77285;77;1203,7;15488;21014;28894;13406;11008;14146;16725;19092;23114;26797;31620;40761;3,7;50300,61;26954,21;0,3631
772880101;77288;77;1274,7;6925;12239;17760;10835;3872;5962;8024;9724;14354;16380;18738;21880;5,7;9007,34;12990,01;0,3471
772880102;77288;77;1258,4;8145;13601;19396;11251;4450;6963;9940;12040;16347;18499;20529;24178;5,4;7465,72;14267,55;0,2993
772880103;77288;77;1704,7;7267;12660;18235;10968;2961;6167;8475;10686;14332;16499;19739;24744;8,4;8907,16;13515,56;0,3562
772880201;77288;77;1633,1;5223;8028;12814;7591;2500;4620;5760;6829;9912;11847;13695;16899;6,8;5965,37;9248,65;0,3539
772880202;77288;77;1344,4;7386;13831;20056;12670;4111;6063;8892;11505;16034;18935;21580;26581;6,5;11347,31;14994,19;0,3581
772880203;77288;77;1293,6;8110;14489;20683;12574;4864;7328;9618;11761;16231;19140;22141;28742;5,9;14778,71;15845,44;0,3561
772880301;77288;77;3066,6;11680;17775;25627;13947;6732;10329;12978;15711;20374;23259;28045;35296;5,2;14998,30;20360,68;0,3401
772880401;77288;77;2498,5;5836;10168;15999;10163;2736;4862;6817;8211;12147;14641;17393;22135;8,1;7963,62;11536,76;0,3722
