IRIS;COM;DEP;NBUC01;RFUCQ101;RFUCQ201;RFUCQ301;RFUCIQ01;RFUCD101;RFUCD201;RFUCD301;RFUCD401;RFUCD601;RFUCD701;RFUCD801;RFUCD901;RFUCRD01;RFUCET01;RFUCMO01;RFUCGI01
751051809;75056;75;;;;;;;;;;;;;;;;;
751051901;75056;75;1886,8;16194;27105;41353;25159;8626;14401;18378;22409;32315;38145;46123;59235;6,9;25828,76;32404,23;0,3797
751051902;75056;75;1165,6;18405;28290;44770;26365;9910;16469;20097;24043;33210;41099;50205;70166;7,1;48142,03;37616,53;0,4191
751051903;75056;75;1510,5;16680;27057;42743;26063;8298;14413;18688;22686;31345;39217;47622;66329;8,0;43496,33;36166,37;0,4404
751051904;75056;75;880,4;19988;32870;52148;32160;11069;16355;22757;27186;40108;48113;59965;80437;7,3;53001,01;44310,97;0,4388
751051905;75056;75;1613,6;19663;34633;55465;35802;9978;16279;22103;28317;41863;50204;64013;89978;9,0;82754,25;51521,49;0,5002
751051906;75056;75;1465,2;16536;28779;48484;31948;8840;14148;18761;23182;34996;42325;53004;72591;8,2;44995,89;38988,51;0,4490
751051907;75056;75;1269,8;16011;27767;44354;28343;8299;13447;18175;22585;33762;39681;51027;65834;7,9;56976,56;38408,41;0,4685
751051908;75056;75;1955,7;14851;25735;40190;25339;8000;12947;17113;21124;30705;36429;44143;59713;7,5;31618,93;32085,90;0,4138
751052001;75056;75;1627,2;13589;23524;40717;27128;7317;11359;15667;19766;29521;35160;45839;68049;9,3;49393,48;34940,17;0,4858
751052002;75056;75;1075,3;17020;30794;52088;35068;9710;14088;19655;24306;37548;45750;58358;86145;8,9;40492,52;41054,00;0,4465
751052003;75056;75;1284,7;10807;21355;38879;28072;5315;9158;12381;16745;26930;34126;43218;57593;10,8;28737,21;28933,15;0,4579
751052004;75056;75;2129,8;14146;25926;42875;28729;6832;12103;16456;20707;31708;39190;49203;65522;9,6;44546,60;36587,94;0,4758
751052005;75056;75;206,3;12999;18114;25810;12811;;;;;;;;;;;;
751062101;75056;75;1262,3;16854;29981;50790;33936;9553;15279;18967;23624;36919;45825;56403;81823;8,6;77043,34;45287,31;0,5004
751062102;75056;75;1571,3;14473;25404;42644;28171;6632;12371;16857;20817;31571;37987;47321;62184;9,4;83867,64;36304,19;0,4846
751062103;75056;75;1283,6;14564;25436;43860;29297;6822;12544;17009;21132;32512;39268;50244;70999;10,4;106907,07;42095,50;0,5348
751062201;75056;75;1130,9;18327;35001;59056;40729;9750;16134;21232;28484;43650;52169;72129;119934;12,3;146871,95;64735,59;0,5845
751062202;75056;75;1250,5;18861;34100;59444;40583;9417;16432;21932;28618;42608;50470;70036;107521;11,4;223667,66;64463,00;0,5932
751062203;75056;75;1571,7;15521;28300;47723;32202;7659;13158;18000;22345;34947;42986;53864;86331;11,3;49308,56;41312,86;0,4893
751062204;75056;75;1789,9;17352;30424;51523;34171;9242;15095;19515;24577;36734;45550;58953;85503;9,3;72798,03;46192,05;0,5031
751062205;75056;75;;;;;;;;;;;;;;;;;
751062301;75056;75;1206,6;18191;32122;51629;33439;9326;15104;20862;26467;38568;47231;56659;75567;8,1;86244,14;41087,80;0,4589
751062302;75056;75;1168,8;20415;37120;61474;41060;9648;17258;23202;29283;44287;54096;71600;99888;10,4;73709,22;53733,97;0,4922
751062303;75056;75;1412,9;18600;32643;52048;33448;9937;16319;21685;25886;39545;47559;59324;91390;9,2;85488,39;50124,69;0,5147
751062304;75056;75;1216,4;19327;34392;56727;37400;9804;17094;21784;28081;41184;50972;62847;98914;10,1;60956,36;50655,87;0,4890
751062305;75056;75;1539,3;17483;31440;54202;36719;8671;14917;19983;25483;38369;46732;61992;85214;9,8;69000,12;46587,77;0,4954
751062306;75056;75;1723,7;18958;31034;48427;29469;9954;16820;21423;26003;36387;43140;53093;71579;7,2;88892,24;43319,64;0,4651
751062307;75056;75;1323,4;17883;30915;47548;29665;10004;15353;20231;25587;36307;43912;54128;83579;8,4;47805,61;41295,91;0,4437
751062308;75056;75;1915,4;16938;27815;46305;29367;9666;14981;19016;23292;32840;39700;52621;69430;7,2;37000,70;36552,67;0,4202
751062309;75056;75;1583,4;15776;28728;45700;29924;8254;13374;18187;22765;35164;41758;50173;71324;8,6;50436,87;39208,97;0,4639
751062310;75056;75;1452,6;18532;33918;55328;36796;9209;14970;21699;27784;40893;49877;64623;94782;10,3;72385,41;50360,12;0,5011
751062311;75056;75;1222,3;20168;33751;53407;33239;11342;16907;22230;27293;40228;48169;60648;85778;7,6;65859,99;47361,88;0,4658
751062401;75056;75;1439,2;16407;28796;49397;32990;7680;13651;18659;24327;35786;44261;53713;77797;10,1;89782,62;45721,08;0,5255
751062402;75056;75;2021,8;15806;29381;53120;37314;7041;13404;18178;23802;36074;45855;61680;89758;12,7;120381,69;48860,98;0,5575
751072501;75056;75;1439,8;19332;34496;69010;49678;9908;16891;22091;28420;45266;57225;76956;129273;13,0;110175,91;63753,49;0,5638
751072502;75056;75;1214,1;17481;32037;57891;40410;7681;14799;19181;25636;39353;49754;65696;105427;13,7;85824,74;52960,34;0,5457
751072503;75056;75;995,8;19219;35001;61173;41954;11286;16523;21836;29050;43245;54076;72530;119223;10,6;94474,09;60549,50;0,5486
751072504;75056;75;1132,6;17207;32925;63406;46199;9816;15041;19517;25886;41715;54549;72462;126549;12,9;229004,48;63961,68;0,5969
751072505;75056;75;1370,2;15768;29209;56876;41108;8378;14059;17934;22719;37782;50818;65887;115944;13,8;156676,83;64224,44;0,6306
751072506;75056;75;2180,8;16914;32225;58529;41615;9266;14253;19124;24449;39950;50970;68987;104264;11,3;146068,78;58874,65;0,5849
751072507;75056;75;;;;;;;;;;;;;;;;;
751072508;75056;75;;;;;;;;;;;;;;;;;
751072601;75056;75;1516,6;17997;32344;61945;43948;9897;15347;21047;25830;41249;54523;70359;120364;12,2;85215,51;57258,95;0,5458
751072602;75056;75;1040,3;17477;32760;70027;52550;;;;;;;;;;;;
751072603;75056;75;655,4;19143;36858;58571;39428;;;;;;;;;;;;
751072604;75056;75;997,4;17634;35888;66183;48549;9660;15057;20523;27961;42821;53928;77794;127497;13,2;148305,12;64291,97;0,5917
751072605;75056;75;;;;;;;;;;;;;;;;;
751072606;75056;75;;;;;;;;;;;;;;;;;
751072701;75056;75;2111,2;15978;27413;46513;30535;8282;13905;18453;22760;33395;41585;52763;81806;9,9;67694,12;42217,00;0,5044
751072702;75056;75;1197,1;19862;35405;57062;37200;10562;16942;23067;29505;42757;51565;63624;88272;8,4;67377,70;51074,53;0,4840
751072703;75056;75;1259,6;21406;37579;58853;37447;10697;18071;24874;32181;45112;53912;65890;99529;9,3;63762,79;51711,67;0,4581
751072704;75056;75;1038,1;19635;32509;53602;33967;11438;17069;22185;27503;39404;48651;60300;89147;7,8;141026,79;50495,44;0,4996
751072705;75056;75;1505,8;20331;36646;61940;41609;9947;16682;23087;28624;43648;55653;75754;111661;11,2;103668,00;59797,54;0,5382
751072706;75056;75;1268,9;16706;25475;46427;29721;10553;15502;18165;21208;32482;41645;53759;81502;7,7;74719,99;45434,89;0,5216
751072707;75056;75;;;;;;;;;;;;;;;;;
751072801;75056;75;1620,1;17145;29647;44270;27125;9331;14845;19346;24151;34869;41060;48922;64301;6,9;57481,50;36737,61;0,4138
751072802;75056;75;1242,7;15242;27073;45362;30120;8247;12963;17843;22615;32569;39637;50768;72342;8,8;52749,16;39093,04;0,4826
751072803;75056;75;1209,7;13267;24249;41212;27945;6400;11298;15797;20529;29848;37539;46338;63608;9,9;71085,45;35839,59;0,5000
751072804;75056;75;2184,8;15759;27522;44656;28897;8575;13516;18429;22415;32804;40272;49951;65853;7,7;58308,32;37281,64;0,4512
751072805;75056;75;2336,7;14327;24416;40726;26399;7441;12446;16288;20765;29454;37012;45694;63359;8,5;40189,81;33894,80;0,4538
751072806;75056;75;1477,9;19678;47018;83029;63351;9664;15744;24392;34312;58756;71985;101603;178605;18,5;131458,40;82808,59;0,5882
751072807;75056;75;1495,6;22465;42217;76263;53798;10851;18331;26656;33962;52022;64813;86803;144472;13,3;185289,12;79635,14;0,5972
751072808;75056;75;1201,6;18185;34955;60215;42031;9203;15951;21561;27740;44179;53529;70709;111302;12,1;99213,01;57626,78;0,5381
751072809;75056;75;1547,3;19351;35314;58138;38787;10201;16798;22127;28276;41186;52493;69251;105371;10,3;76448,47;52986,80;0,5022
751072810;75056;75;2071,0;15822;26020;43704;27882;7445;13354;17605;21283;32695;40016;49831;75644;10,2;57726,77;38562,52;0,4846
751072811;75056;75;1153,9;15878;32504;61139;45261;7898;13621;18499;24873;42260;54458;76464;134449;17,0;124078,40;63672,40;0,6001
751082901;75056;75;1053,3;13360;28809;57301;43941;5680;11119;15734;21091;36792;50080;65699;105200;18,5;109314,98;53271,32;0,5958
751082902;75056;75;664,4;11819;24786;52170;40351;;;;;;;;;;;;
751082903;75056;75;756,9;10972;23737;48659;37687;;;;;;;;;;;;
751082904;75056;75;337,8;12750;27390;58277;45527;;;;;;;;;;;;
751082905;75056;75;347,1;14940;32012;71100;56160;;;;;;;;;;;;
751082906;75056;75;;;;;;;;;;;;;;;;;
751082907;75056;75;;;;;;;;;;;;;;;;;
751082999;75056;75;;;;;;;;;;;;;;;;;
751083001;75056;75;1475,7;17745;34611;59150;41405;8010;14923;20446;27033;42068;50935;69381;99941;12,5;74115,01;51593,73;0,5151
751083002;75056;75;2161,6;14718;30951;55572;40854;5961;12060;17595;24257;39507;48743;63319;89833;15,1;78359,24;48236,88;0,5373
751083003;75056;75;483,4;11835;22205;41447;29612;;;;;;;;;;;;
751083004;75056;75;1433,1;16105;30945;51635;35530;7379;13896;18617;24813;37334;45692;60162;85955;11,6;51471,62;42738,09;0,4766
751083005;75056;75;1150,3;14399;25971;49702;35303;6590;11970;16055;20204;33083;42703;57245;81659;12,4;62055,39;42574,54;0,5327
751083006;75056;75;339,3;12541;27006;43577;31036;;;;;;;;;;;;
751083101;75056;75;180,4;15775;25371;47446;31671;;;;;;;;;;;;
751083102;75056;75;310,0;14920;27428;54124;39204;;;;;;;;;;;;
751083103;75056;75;721,5;14635;22127;41277;26642;;;;;;;;;;;;
751083104;75056;75;630,0;15606;27097;47302;31696;;;;;;;;;;;;
751083105;75056;75;922,2;16723;31860;55137;38414;;;;;;;;;;;;
751083106;75056;75;993,3;17267;31433;52448;35181;;;;;;;;;;;;
751083107;75056;75;271,6;15353;27924;52065;36712;;;;;;;;;;;;
751083108;75056;75;278,9;13899;23885;42195;28296;;;;;;;;;;;;
751083201;75056;75;1458,5;16881;30495;49336;32455;9632;14538;19374;25119;36111;43286;58299;84682;8,8;47905,75;42739,70;0,4664
751083202;75056;75;1343,6;17369;34632;57996;40627;10445;14990;20362;27897;41995;51161;64163;93857;9,0;114393,85;55109,98;0,5401
751083203;75056;75;1191,0;18038;34001;62362;44324;8800;14703;20559;27068;44396;54748;75674;138412;15,7;119862,24;64195,96;0,5811
751083204;75056;75;1718,2;18122;33518;54456;36334;10352;15857;21256;26535;40269;48885;64291;101477;9,8;82366,43;50168,78;0,5007
751083205;75056;75;2140,3;18118;31703;49769;31651;7701;15039;20934;25982;38640;45504;55971;75627;9,8;47810,37;42174,20;0,4535
751083206;75056;75;1959,1;15297;27697;42379;27082;7611;12633;17510;23484;32269;39380;46434;61822;8,1;30321,00;32856,62;0,4008
751083207;75056;75;1477,7;16255;29277;47755;31500;7909;12984;19100;23807;35390;42548;53920;73431;9,3;38518,01;37900,58;0,4391
751083208;75056;75;422,0;19889;32413;49061;29172;;;;;;;;;;;;
751083209;75056;75;793,5;15519;30421;54329;38810;;;;;;;;;;;;
751083210;75056;75;705,1;18341;43469;70535;52194;;;;;;;;;;;;
751093301;75056;75;1165,9;12869;24507;39164;26295;6795;10970;14814;20167;29354;35663;42926;57695;8,5;82478,54;33672,79;0,4762
751093302;75056;75;1264,9;15582;28315;44376;28795;8164;13313;18072;22848;34569;40597;49897;70922;8,7;53631,21;37490,27;0,4496
751093303;75056;75;1336,5;15640;27421;43614;27974;7204;13268;17946;22530;32556;38606;48993;65930;9,2;38484,70;35285,11;0,4389
751093304;75056;75;1652,0;16870;29997;46514;29644;8371;14787;19706;24251;35455;42264;51419;69371;8,3;37600,54;37086,83;0,4169
751093305;75056;75;1438,8;15435;27531;44461;29026;6811;13003;17487;22037;32840;40576;49105;63943;9,4;51951,13;36475,70;0,4593
751093306;75056;75;1687,5;13430;24964;39028;25598;5420;10615;15907;20758;29994;35611;43424;58552;10,8;33239,84;30969,90;0,4352
751093307;75056;75;2240,2;15269;26688;42213;26944;7622;12963;17590;21897;31766;37327;46587;63388;8,3;41053,69;34342,02;0,4355
751093308;75056;75;1466,7;7812;17414;30086;22274;2951;6005;9695;13747;22026;26561;33961;44754;15,2;66335,35;24860,40;0,5216
751093309;75056;75;1434,6;14272;25771;40317;26045;7192;11616;16641;21030;30301;36490;44995;60970;8,5;29586,03;31565,10;0,4108
751093310;75056;75;1205,0;15305;26288;40688;25383;7206;12578;17006;20860;31048;37282;48013;62484;8,7;44837,19;35050,27;0,4539
751093311;75056;75;336,9;8710;18154;30479;21769;;;;;;;;;;;;
751093401;75056;75;;;;;;;;;;;;;;;;;
751093402;75056;75;;;;;;;;;;;;;;;;;
751093403;75056;75;793,0;16130;26970;48949;32819;;;;;;;;;;;;
751093404;75056;75;;;;;;;;;;;;;;;;;
751093405;75056;75;278,8;9338;19433;31227;21889;;;;;;;;;;;;
751093406;75056;75;;;;;;;;;;;;;;;;;
751093407;75056;75;672,9;14100;24720;41611;27511;;;;;;;;;;;;
751093408;75056;75;423,6;12585;21023;30276;17691;;;;;;;;;;;;
751093409;75056;75;329,3;14672;22716;40307;25635;;;;;;;;;;;;
751093501;75056;75;2075,1;9861;20206;33542;23681;4225;8163;11536;16319;24590;29863;36329;49478;11,7;25328,93;25247,42;0,4441
751093502;75056;75;1326,3;10683;20828;34615;23932;;;;;;;;;;;;
751093503;75056;75;2765,4;10639;21503;36083;25444;5016;8648;12773;16788;26078;32462;40407;52781;10,5;28254,06;27345,35;0,4442
751093504;75056;75;1098,3;9240;19314;32183;22944;;;;;;;;;;;;
751093601;75056;75;1604,0;12017;22241;36004;23987;5391;10296;15041;18913;26478;32965;39795;50738;9,4;20996,96;26729,32;0,3949
751093602;75056;75;2059,3;9676;19489;31472;21796;4165;7795;11401;15729;23881;28736;35667;46488;11,2;31113,10;24212,83;0,4371
751093603;75056;75;1227,4;10565;19204;30448;19883;4825;8549;12458;16012;23103;27771;33988;43617;9,0;25251,97;24017,62;0,4241
751093604;75056;75;1438,8;11112;20794;34457;23346;5066;9227;13194;16717;25330;31228;38183;49099;9,7;21976,64;25826,83;0,4175
751093605;75056;75;1680,7;12329;22406;33858;21529;5073;10067;14922;18892;26149;30529;37783;47522;9,4;26324,96;26840,47;0,4128
751093606;75056;75;1493,0;14375;23811;37121;22746;7755;12191;16455;20830;28521;34812;40467;52722;6,8;38484,63;30229,68;0,4091
751093607;75056;75;1618,5;11643;22203;33901;22259;5295;9609;14055;17964;25994;31255;37571;48257;9,1;23518,24;26310,19;0,4126
751093608;75056;75;1776,7;13933;24892;39733;25800;7341;11964;16148;20291;28834;35523;44102;65152;8,9;36595,11;33376,67;0,4550
751093609;75056;75;1611,2;13048;23723;37062;24014;6421;10583;14840;19258;28132;33527;40851;54137;8,4;52750,57;27326,04;0,4061
751093610;75056;75;1696,6;10164;19084;32026;21862;4886;8207;12106;15609;23426;27540;35552;46170;9,4;26284,59;24046,17;0,4297
751103701;75056;75;1659,3;8451;17077;27569;19119;3913;6917;10215;13969;20451;25283;31688;40699;10,4;16609,75;20533,49;0,4180
751103702;75056;75;1412,5;7254;15634;25716;18462;3695;5488;8708;11969;18802;23074;28817;36893;10,0;13940,20;18145,65;0,4117
751103703;75056;75;1748,3;8901;17689;28223;19323;4127;7010;10607;14233;21527;25375;30997;40143;9,7;18123,83;20982,43;0,4131
751103704;75056;75;2025,1;10957;21283;34847;23890;4650;8711;12768;16418;25089;31414;39423;49145;10,6;22204,05;25374,77;0,4223
751103705;75056;75;1801,0;12144;22671;36411;24267;6045;10368;14468;19072;27353;33446;39942;54322;9,0;25452,90;28074,56;0,4152
751103706;75056;75;1832,3;9989;20446;32428;22439;5065;8227;12502;16547;24429;29010;35548;45911;9,1;17409,97;23402,34;0,3935
751103707;75056;75;1444,7;9092;17732;28180;19088;4308;7649;10788;14414;21471;25235;30772;38991;9,1;21332,85;20460,38;0,3939
751103708;75056;75;1334,0;9890;18948;27572;17682;4705;8479;11757;15233;22120;25831;30210;37169;7,9;13365,58;20228,77;0,3625
751103709;75056;75;1485,2;7660;15698;24687;17027;3921;6069;9061;12401;18967;22988;26489;32553;8,3;13545,67;17600,39;0,3911
751103711;75056;75;;;;;;;;;;;;;;;;;
751103712;75056;75;438,9;13037;22492;32711;19674;;;;;;;;;;;;
751103801;75056;75;1466,7;7570;14683;25615;18045;3968;6511;8753;11477;18571;22921;29263;38815;9,8;19628,10;19252,59;0,4431
751103802;75056;75;1355,1;4950;9597;21081;16131;2907;4503;5754;7311;13367;18082;24763;33896;11,7;14493,85;14882,64;0,4777
751103803;75056;75;2181,4;8197;16531;30392;22195;3712;6283;9838;13046;21234;26199;34428;44494;12,0;21951,08;22007,56;0,4542
751103804;75056;75;2261,5;6445;15913;28027;21582;3167;5384;7747;11405;20759;25586;31505;41356;13,1;17665,84;19949,43;0,4545
751103805;75056;75;1613,0;8565;17827;30251;21686;3284;6210;10265;14353;21680;26475;34179;43807;13,3;22030,75;21847,88;0,4434
751103806;75056;75;2378,7;10070;19813;32641;22572;4667;8387;12109;16204;24290;29987;36661;47810;10,2;25047,47;24603,57;0,4255
751103901;75056;75;1364,5;11209;20341;32287;21078;5179;8921;13285;16865;24804;29149;35613;46598;9,0;33944,48;26027,48;0,4440
751103902;75056;75;1708,9;11847;21607;34478;22631;5691;9722;13608;17697;26031;31459;37923;47789;8,4;18487,12;25185,55;0,3876
751103903;75056;75;1321,5;10599;18758;28809;18210;5353;8754;12539;15715;22412;26387;32643;41567;7,8;17597,97;22252,75;0,3952
751103904;75056;75;1532,2;9334;18065;30240;20906;4302;7471;10899;14734;22589;27054;33738;43536;10,1;18528,00;22239,94;0,4159
751103905;75056;75;1439,0;6935;13877;25846;18911;3743;5942;8524;10799;18613;22786;29039;39742;10,6;20638,72;19509,05;0,4619
