IRIS;COM;DEP;NBUC06;RFUCQ106;RFUCQ206;RFUCQ306;RFUCIQ06;RFUCD106;RFUCD206;RFUCD306;RFUCD406;RFUCD606;RFUCD706;RFUCD806;RFUCD906;RFUCRD06;RFUCET06;RFUCMO06;RFUCGI06
751145608;75056;75;1685,1;14177;24086;34610;20433;6814;12367;16228;20093;27702;32364;38322;47499;7,0;22897,33;27166,60;0,3703
751145609;75056;75;1740,9;7601;15090;23029;15429;3364;6364;8791;11939;18126;21231;25908;33112;9,8;15261,88;17629,17;0,4189
751145610;75056;75;1728,5;15619;26025;38051;22432;8833;13358;17791;21391;30535;34952;41817;52980;6,0;24317,71;30130,01;0,3721
751145611;75056;75;1217,4;9658;17164;24153;14495;4869;8733;11383;14580;19355;22182;26675;33517;6,9;13576,53;18822,19;0,3594
751145612;75056;75;1415,5;17715;27211;39898;22183;9878;16409;19642;23181;31098;35611;42179;54356;5,5;23714,20;30999,77;0,3425
751145613;75056;75;1621,9;17777;28896;40750;22973;8785;15000;19949;24198;32804;37932;43443;55049;6,3;34702,29;33619,55;0,3874
751145614;75056;75;1178,5;10737;20891;34652;23915;4760;8986;12252;15955;25782;31564;38209;49549;10,4;20778,28;25018,23;0,4168
751145615;75056;75;1564,8;13347;22846;35252;21905;6248;11154;15460;18773;27240;31870;38221;49926;8,0;22806,11;27138,80;0,3943
751145616;75056;75;1920,3;12834;22397;34909;22075;6117;9931;14921;18613;27251;31987;38052;49978;8,2;25468,93;27349,33;0,4119
751145617;75056;75;1364,8;8219;15299;25036;16817;3606;7066;9453;12372;18882;22398;27634;33857;9,4;12750,74;17683,16;0,3917
751145618;75056;75;2072,0;11061;19997;31695;20634;5311;9342;13094;16729;23397;28139;35247;47841;9,0;22485,80;24858,83;0,4200
751145619;75056;75;1531,7;10593;19039;28347;17754;5451;8849;12604;15866;22331;25821;31672;40729;7,5;23009,51;22676,66;0,4028
751145620;75056;75;1892,7;10379;19189;29439;19060;5195;8628;12879;16200;22859;26321;31926;40938;7,9;22908,73;22774,57;0,3996
751145621;75056;75;1551,5;14397;23186;34484;20087;6934;11849;16524;19559;27412;31783;37361;51020;7,4;35764,34;29172,40;0,4160
751145622;75056;75;1150,4;18176;28329;41023;22847;10178;15589;20729;24552;32499;37742;44103;55834;5,5;36698,30;34056,09;0,3820
751145623;75056;75;2458,3;14121;24834;38886;24765;6474;11513;16346;20655;29807;34856;43045;54863;8,5;25536,08;29756,61;0,4013
751145624;75056;75;1856,9;19730;31942;47801;28071;8103;16107;22501;27569;37228;43659;52052;66502;8,2;35273,03;37549,80;0,3860
751145625;75056;75;468,9;15681;24979;43496;27815;;;;;;;;;;;;
751155701;75056;75;2475,7;10456;17316;25152;14696;5744;8899;11811;14628;20024;23295;28097;34886;6,1;13233,95;19296,45;0,3536
751155702;75056;75;1132,0;12097;20366;31060;18963;5697;10122;13989;17334;24143;28492;33676;43338;7,6;19006,73;23728,12;0,3805
751155703;75056;75;2403,3;14449;23230;35748;21299;7375;12592;16627;20182;27313;32108;39772;52915;7,2;30029,36;28462,97;0,3872
751155704;75056;75;1874,1;9369;17445;26319;16950;4249;8091;11203;14624;20572;24123;29081;37964;8,9;15251,43;19970,33;0,3860
751155705;75056;75;2733,7;13627;22291;33158;19531;6701;12021;15338;18912;25980;30162;36818;47867;7,1;22675,01;26301,05;0,3820
751155706;75056;75;1653,9;16949;28223;42353;25404;8861;14724;19318;23326;33635;38923;45984;57761;6,5;24063,67;32290,47;0,3650
751155707;75056;75;1516,9;14219;23857;34304;20085;6497;11886;16557;20543;27574;31764;39194;51215;7,9;137808,27;31654,23;0,4570
751155708;75056;75;2303,6;18084;27753;41235;23151;8572;15605;20411;24215;31978;37982;45716;59361;6,9;30108,52;33379,79;0,3792
751155709;75056;75;2146,9;16302;27206;39355;23053;8003;13880;18475;22629;31605;36637;43037;55550;6,9;30633,43;31556,58;0,3821
751155710;75056;75;2739,8;18115;27936;40903;22788;10128;15638;20293;23852;32865;37569;46013;57908;5,7;27517,71;32731,86;0,3631
751155711;75056;75;1349,4;17694;29327;41602;23908;8339;14918;19753;24055;32935;38944;46024;60173;7,2;30716,19;34078,95;0,3902
751155712;75056;75;1467,4;15736;26329;40163;24427;7231;12871;18091;22574;32294;37421;44159;60766;8,4;29229,67;32496,07;0,4064
751155713;75056;75;1141,6;21768;32913;48084;26316;12905;18606;24296;28737;38051;44506;52620;65857;5,1;25395,18;37669,19;0,3393
751155714;75056;75;1417,2;16280;28371;40952;24672;8292;13914;19106;23719;33754;38724;45399;59770;7,2;34171,10;33681,22;0,4015
751155715;75056;75;1958,2;16945;25961;38675;21730;9041;14488;18496;22678;30691;35211;42727;54610;6,0;24366,97;30754,20;0,3640
751155716;75056;75;1781,7;18655;27112;39974;21319;10945;16094;20345;23811;31668;36958;43890;59131;5,4;28949,21;33132,31;0,3662
751155717;75056;75;1928,4;15728;26054;37389;21662;7271;13433;18102;22363;30302;34420;41131;52055;7,2;20862,46;29230,02;0,3609
751155718;75056;75;1497,1;15122;25950;39102;23980;6636;13062;17604;21856;30231;35512;42828;54358;8,2;24403,15;30103,35;0,3881
751155719;75056;75;1665,4;16240;28285;41576;25336;7345;13045;18904;23979;33069;38116;45879;57442;7,8;24420,52;32133,89;0,3797
751155720;75056;75;1629,3;14600;26839;41021;26421;6861;11423;16944;22037;31921;37305;45357;59772;8,7;28392,38;31889,30;0,4092
751155721;75056;75;1257,0;21129;33468;48496;27367;11402;18518;23854;28504;38859;44902;52570;63867;5,6;51510,39;39896,07;0,3863
751155722;75056;75;2321,1;19956;32107;47463;27507;10711;17540;22711;26895;36339;43803;52857;70373;6,6;37940,72;38876,75;0,3913
751155723;75056;75;1967,4;17392;28369;41466;24074;7751;14728;19319;23943;33487;39511;46663;64032;8,3;26831,85;33176,21;0,3845
751155724;75056;75;2077,6;18591;29610;43473;24882;11188;15976;21124;25145;33983;39374;49138;63084;5,6;34484,20;35846,42;0,3806
751155725;75056;75;1475,9;21215;32547;47081;25866;13011;18300;23349;27525;37575;43025;52107;70353;5,4;27908,30;38294,09;0,3551
751155726;75056;75;1730,4;16285;26587;40864;24579;9268;13888;18655;22460;31503;36330;44440;57831;6,2;24029,99;31423,24;0,3705
751155727;75056;75;2048,8;16937;25522;35540;18603;9311;14853;19041;22522;29011;32886;38164;49026;5,3;18287,94;28129,61;0,3212
751155728;75056;75;1354,2;17737;28367;40749;23012;9647;15356;19603;23189;32947;37830;44372;56748;5,9;27974,82;32509,32;0,3630
751155729;75056;75;2164,7;18436;31704;46645;28209;9494;16350;21488;26239;37027;42866;51168;66087;7,0;29263,58;36858,71;0,3779
751155730;75056;75;1893,7;19472;30960;46801;27329;10481;16994;21923;26319;35247;41453;51541;65824;6,3;33378,24;37519,41;0,3866
751155731;75056;75;2031,6;14215;24630;38701;24486;6398;12279;16366;20871;29403;34769;42746;54337;8,5;21511,44;29010,01;0,3823
751155801;75056;75;1951,8;9101;16904;26203;17102;4690;7906;10632;13868;20072;23761;29097;38026;8,1;18805,62;20676,51;0,4134
751155802;75056;75;1760,3;12008;20507;30372;18364;6556;10120;13781;17342;23538;27804;32694;43740;6,7;16698,75;23467,35;0,3668
751155803;75056;75;2357,2;20396;33003;49651;29255;10950;17779;22969;28093;38646;45521;54251;71883;6,6;34848,40;39672,87;0,3791
751155804;75056;75;1626,6;20611;32618;47998;27387;10731;17858;23203;28974;37298;44213;53363;65737;6,1;39609,98;39620,99;0,3883
751155805;75056;75;1219,0;16001;24927;37082;21081;8397;13501;17403;20857;28855;34423;40423;51787;6,2;22647,39;28902,13;0,3670
751155806;75056;75;2206,9;17290;28051;42517;25227;8521;14761;19603;23427;33004;38859;47309;59155;6,9;32222,06;33902,07;0,3884
751155807;75056;75;2090,4;19072;32190;48476;29404;10058;16339;21785;27585;37567;43889;54077;70904;7,0;32276,42;38773,83;0,3897
751155808;75056;75;1366,8;22363;34370;52224;29861;13353;19598;24930;29464;40589;48049;56823;75573;5,7;35072,74;42381,71;0,3764
751155809;75056;75;2078,3;22025;35844;52008;29983;11992;19232;24800;30395;41595;48095;57033;73449;6,1;41683,85;43058,71;0,3937
751155810;75056;75;3603,5;14692;24758;37224;22532;6842;12097;16650;20677;29049;34152;40734;53015;7,7;32219,02;30192,51;0,4094
751155811;75056;75;1368,4;16184;28798;45484;29300;6957;12721;18708;23407;34028;41730;52681;70085;10,1;38187,09;36486,02;0,4341
751155812;75056;75;1446,3;21985;37971;59511;37526;10654;18892;24756;31431;46393;54075;65883;92308;8,7;46393,04;48153,12;0,4271
751155813;75056;75;1461,2;21430;38727;63010;41580;10262;18020;24100;30042;44792;56936;72451;95568;9,3;55834,87;51308,05;0,4580
751155814;75056;75;1291,4;20284;34463;56731;36447;10372;17292;22997;28553;42606;50559;65390;97702;9,4;151725,61;55017,51;0,5233
751155815;75056;75;1487,2;16507;27956;42251;25744;8709;14314;18962;23821;32215;39062;46776;64578;7,4;30063,06;34391,21;0,4027
751155816;75056;75;1361,3;19692;33692;53242;33550;9030;16812;23083;28299;41687;48880;61443;89190;9,9;79092,27;47439,90;0,4684
751155817;75056;75;1489,0;14837;27526;45075;30238;7204;12917;17361;22868;32898;40447;50035;63822;8,9;34325,93;34621,02;0,4243
751155818;75056;75;466,5;20431;31338;46037;25606;;;;;;;;;;;;
751155901;75056;75;1744,1;15355;26492;38793;23438;6978;13028;17723;21516;30565;35859;43119;53948;7,7;23484,18;29841,20;0,3753
751155902;75056;75;1223,2;18783;29828;45173;26390;9821;15985;20655;25619;34989;41536;49170;63657;6,5;28073,10;35309,08;0,3749
751155903;75056;75;1658,0;14061;25099;41665;27604;6214;11671;16686;20435;30985;36405;49229;68009;10,9;59316,24;36429,79;0,4930
751155904;75056;75;1616,3;19990;32850;49037;29047;11819;17596;22326;27163;38182;44853;55649;73125;6,2;39520,48;40283,50;0,3991
751155905;75056;75;1595,8;18925;29696;44262;25337;10120;16361;20888;25073;35038;40475;48330;66373;6,6;30902,33;35934,04;0,3781
751155906;75056;75;1633,3;21289;35038;52001;30712;10217;18190;24420;30047;40281;47639;57229;73431;7,2;41254,46;42069,38;0,3919
751155907;75056;75;1581,4;17597;27856;43424;25827;9675;15449;19564;23720;33211;39674;48081;62196;6,4;30492,44;34378,90;0,3861
751155908;75056;75;2052,6;12239;29005;47824;35585;4052;9478;15251;21024;36236;43726;54418;76776;18,9;40033,52;37010,33;0,4797
751155909;75056;75;1576,8;15459;27057;41214;25755;6872;12695;17430;22762;31597;37318;47059;63086;9,2;36372,00;33652,85;0,4262
751155910;75056;75;1613,0;16043;27980;41730;25687;8174;13606;18348;22948;32906;38627;46740;59735;7,3;26835,14;32816,92;0,3911
751155911;75056;75;1689,6;19275;30498;45722;26447;10786;16551;21406;25870;36186;42056;50183;63122;5,9;37733,44;37438,12;0,3957
751155912;75056;75;2257,8;14017;24693;38658;24641;6600;11482;16043;20241;28929;35365;42665;55283;8,4;36994,06;30547,67;0,4198
751155913;75056;75;1868,6;22507;37913;57977;35470;10676;18159;25578;31470;44330;52218;64571;88778;8,3;51777,73;48072,20;0,4282
751155914;75056;75;1208,1;18744;35171;60990;42246;8446;15693;22309;29132;43257;52309;69598;99887;11,8;71018,67;52069,34;0,4972
751155915;75056;75;1429,2;17477;28781;43435;25958;7336;13990;19775;24380;33755;39407;48882;66795;9,1;33095,68;35167,51;0,4066
751155916;75056;75;1547,9;17638;28273;44029;26391;8823;14963;19797;23595;32412;38042;49493;70275;8,0;37670,21;36283,14;0,4244
751155917;75056;75;2136,6;19774;31864;50198;30424;10461;16823;21832;26877;38127;46383;54959;78575;7,5;50252,91;43326,37;0,4421
751155918;75056;75;2115,4;22193;35808;54108;31915;10789;18956;25278;30864;41529;49329;59659;80143;7,4;53896,32;44919,33;0,4142
751155919;75056;75;1661,4;16710;28814;41727;25017;6614;14116;19198;23956;33074;38462;45839;59558;9,0;27563,61;33007,38;0,3912
751155920;75056;75;125,7;14668;22878;40227;25559;;;;;;;;;;;;
751155999;75056;75;;;;;;;;;;;;;;;;;
751156001;75056;75;1681,5;8946;15913;24989;16043;4928;7791;10924;13375;19327;22977;27266;33082;6,7;12310,70;18154,95;0,3630
751156002;75056;75;1664,2;19109;31224;46712;27603;9010;15546;21765;26285;37371;43099;51309;70481;7,8;29451,96;36944,69;0,3844
751156003;75056;75;1946,9;15953;27684;41710;25757;6800;13179;18054;23003;32302;38223;45235;57891;8,5;24964,03;31470,37;0,3810
751156004;75056;75;2302,4;16351;26437;39955;23604;9214;13454;18232;22428;30762;36096;44177;56951;6,2;34287,19;31717,81;0,3817
751156005;75056;75;1748,4;19614;31091;43760;24146;12012;17539;21676;26670;34843;40675;47961;58210;4,8;39442,76;35545,30;0,3559
751156006;75056;75;1250,0;16721;26742;38069;21348;9470;15020;19017;22967;31601;36661;40741;51280;5,4;23036,64;30677,45;0,3465
751156007;75056;75;1832,1;12774;24383;40070;27296;6260;10687;15785;20355;29791;35928;44747;59581;9,5;35731,16;31275,48;0,4369
751156008;75056;75;1119,6;15237;24066;34575;19338;8343;13780;17231;20654;27644;32173;38635;48990;5,9;19497,28;27431,45;0,3493
751156009;75056;75;953,7;21365;34299;50794;29429;;;;;;;;;;;;
751156010;75056;75;1776,4;14796;25876;39141;24345;5871;11615;16850;20852;30769;35586;43030;57996;9,9;32019,86;31125,72;0,4163
751156012;75056;75;2678,2;17344;29978;45111;27767;7814;15095;20017;24642;35151;41789;50373;65954;8,4;32980,79;35999,97;0,4051
751156013;75056;75;1630,8;18136;30599;48163;30027;7721;14808;20888;25580;37775;44128;53486;70143;9,1;31564,93;37154,15;0,3992
751156014;75056;75;2058,2;13071;21356;31963;18892;7479;11501;14819;18158;24345;28682;35192;49831;6,7;28706,79;26766,74;0,4105
751156015;75056;75;1304,3;10983;22677;37683;26700;6261;9603;13208;17883;26490;33322;40522;53778;8,6;26891,58;28032,62;0,4349
751156016;75056;75;1431,2;14627;24842;37743;23116;7447;12189;16552;20205;28657;34768;41960;53863;7,2;27739,38;29417,47;0,3945
751156017;75056;75;1435,3;14730;25668;37897;23167;5600;11989;17545;21647;29098;34028;41013;52185;9,3;25463,82;28095,65;0,3793
751156018;75056;75;1976,3;16622;25870;38916;22294;9371;15122;18641;22203;30472;35734;43166;54202;5,8;24331,08;30420,04;0,3554
751156019;75056;75;2789,2;20273;29906;45165;24892;11908;17683;22415;26242;34510;40450;49614;64942;5,5;39298,59;37136,75;0,3790
751156020;75056;75;2311,5;19162;29973;45719;26557;10540;17006;21593;25209;34797;41736;50583;66107;6,3;28710,23;36186,70;0,3707
751156021;75056;75;;;;;;;;;;;;;;;;;
751156023;75056;75;;;;;;;;;;;;;;;;;
751156099;75056;75;;;;;;;;;;;;;;;;;
751166101;75056;75;1581,2;12518;21625;33734;21216;5853;10504;14093;17725;26230;30467;36569;49858;8,5;28667,04;27952,46;0,4379
751166102;75056;75;1889,1;15402;23895;39998;24596;7547;13026;17391;20289;28924;36207;44921;60799;8,1;45471,49;33571,19;0,4490
751166103;75056;75;1307,3;13763;24028;39501;25738;5902;10739;16105;20124;29638;35551;43091;56244;9,5;26141,42;29246,82;0,4088
751166104;75056;75;1389,7;14207;22239;31026;16819;6890;11951;15681;19259;25418;29190;33679;42828;6,2;16619,73;24365,79;0,3428
751166105;75056;75;1618,7;18510;33609;51449;32939;9716;15670;21116;26666;40121;47856;58642;82405;8,5;49056,24;43836,11;0,4502
751166106;75056;75;1947,0;18095;30400;48984;30889;9176;15562;20575;25245;35999;43279;54255;75283;8,2;51054,34;41630,78;0,4559
751166107;75056;75;2312,4;18807;35424;56317;37510;7404;15057;22225;29384;42513;51806;61874;80720;10,9;60965,32;44401,06;0,4402
751166108;75056;75;1486,3;16081;23913;35089;19008;9315;13807;17695;20874;27287;32308;39975;50579;5,4;23337,93;28896,19;0,3687
751166109;75056;75;1654,7;20799;36348;59696;38897;10036;17659;23823;30067;44334;53333;63805;89570;8,9;38216,90;44988,70;0,4122
751166110;75056;75;1832,6;17420;31094;47940;30520;9028;14706;19813;24473;36880;43947;53499;76747;8,5;39231,54;39199,96;0,4288
751166111;75056;75;1572,7;20624;37721;58239;37615;9433;16771;23280;30921;43647;53136;66447;101346;10,7;66745,01;52853,28;0,4884
751166112;75056;75;1244,7;25553;43119;70052;44499;14133;21703;29484;36536;50321;60319;76348;114818;8,1;89754,56;62736,76;0,4823
751166113;75056;75;1362,4;19520;35229;58774;39254;9600;16083;22340;28830;42483;52634;67240;98291;10,2;76144,61;53967,90;0,5129
751166114;75056;75;1371,2;12092;23459;38213;26121;5606;9575;15024;19135;28125;34493;43664;58606;10,5;44140,00;32046,11;0,4796
751166115;75056;75;2414,3;15697;28866;47164;31467;8199;13289;18338;23466;35276;42524;52840;72472;8,8;39385,62;36809,06;0,4273
751166116;75056;75;1027,0;23363;37454;60311;36948;12833;20905;26407;31104;45049;54593;68419;94912;7,4;43826,75;48991,05;0,4118
751166117;75056;75;1678,9;19568;34616;56679;37111;9509;16500;22831;28495;42309;51484;63251;80610;8,5;36820,76;42402,76;0,4045
751166118;75056;75;1687,5;22087;39533;63839;41752;8639;17869;25325;32122;47853;58174;71037;99881;11,6;117040,37;59015,94;0,5160
751166119;75056;75;1241,1;21055;36721;62047;40992;10561;18111;25119;30677;43712;54192;68813;93593;8,9;54102,99;49812,99;0,4523
751166120;75056;75;1182,6;20514;40762;69437;48923;9760;16879;24182;31796;49806;60958;85041;130279;13,3;278078,08;93355,13;0,6754
751166121;75056;75;1580,1;19016;38519;64997;45981;8358;15777;22329;29855;48842;57897;72651;103362;12,4;107125,77;54012,66;0,4953
751166122;75056;75;1576,5;23161;45947;78451;55290;9791;19532;27129;35769;55249;68936;90439;131338;13,4;234169,66;77955,05;0,5730
751166123;75056;75;1568,5;19720;41577;69093;49373;8488;15874;23840;32594;51073;61538;76912;113567;13,4;76418,71;58598,43;0,5019
751166124;75056;75;1208,0;17876;31150;59814;41938;8023;14821;20093;25446;40560;51487;69170;108201;13,5;119220,52;56166,08;0,5635
751166125;75056;75;1498,6;23264;43611;68652;45388;9783;19139;27671;35690;52312;61900;78370;109194;11,2;94709,27;62692,61;0,5038
751166126;75056;75;1780,2;23370;42367;67997;44627;11435;19358;26637;35161;53296;61895;80036;105469;9,2;73886,36;57760,60;0,4625
751166127;75056;75;2192,6;18263;33230;52498;34235;8630;14900;21265;26639;39501;47672;58231;82390;9,5;49363,71;43110,76;0,4463
751166128;75056;75;1899,1;19267;35573;57186;37919;8444;15803;22595;28905;43348;51585;64115;92883;11,0;58488,68;48188,10;0,4681
751166129;75056;75;1084,1;18386;31267;48943;30557;8616;15112;20546;24893;37267;44730;55178;73789;8,6;38136,72;38732,53;0,4203
751166130;75056;75;1460,1;16485;29386;47294;30809;6776;14142;19647;23967;35683;42666;54406;74513;11,0;45429,64;39158,71;0,4538
751166131;75056;75;;;;;;;;;;;;;;;;;
751166177;75056;75;;;;;;;;;;;;;;;;;
751166201;75056;75;1259,1;21141;38092;65102;43961;8405;16706;24276;30935;47283;58084;76305;111098;13,2;102671,87;57433,80;0,5150
751166202;75056;75;1583,2;20326;35579;55961;35635;10221;17557;23117;28529;42693;49832;64519;99424;9,7;58064,79;48714,30;0,4657
751166203;75056;75;1515,7;19880;40978;66401;46521;8480;16702;23915;33189;48892;60370;76238;106496;12,6;75656,54;56530,87;0,4924
751166204;75056;75;1676,0;21486;41141;67583;46097;8647;16469;25405;32717;52243;61577;73621;104072;12,0;289594,97;66822,35;0,5624
751166205;75056;75;1350,6;22508;45531;79328;56820;10354;18293;26799;35804;54944;67266;94435;159846;15,4;156675,15;79711,18;0,5788
751166206;75056;75;1283,3;20524;41920;73598;53074;10005;16194;25592;33543;51523;64619;84593;130964;13,1;276126,91;83649,44;0,6294
751166207;75056;75;1196,3;17285;40288;85339;68054;6662;13325;19422;29585;53228;71286;100875;186164;27,9;189774,84;88481,74;0,6504
751166208;75056;75;1644,8;18456;46043;93170;74714;7610;14961;22817;33714;61166;78844;107825;185814;24,4;166385,48;89374,02;0,6179
751166209;75056;75;1418,7;19496;41594;75041;55546;7762;15868;24318;31591;51347;66508;87865;133308;17,2;92432,95;65421,08;0,5401
751166210;75056;75;1340,1;21507;43447;84906;63399;9073;17585;27451;36841;55358;73682;97639;158131;17,4;86070,04;70232,10;0,5278
751166211;75056;75;1557,4;20185;39013;66644;46459;9021;16684;23226;30412;46698;58963;73819;108645;12,0;65717,11;55420,86;0,4918
751166212;75056;75;1360,9;17455;32740;54120;36665;9542;14809;20495;26160;39014;48262;61190;90446;9,5;99276,50;48745,74;0,5048
751166213;75056;75;1725,6;22121;41243;69069;46948;8965;17976;25256;32324;51172;61830;76581;114455;12,8;117874,82;61334,99;0,5149
751166214;75056;75;1321,8;20878;40112;65267;44389;9198;17390;24114;31399;47819;58819;75570;106104;11,5;72151,93;56519,27;0,4896
751166215;75056;75;1675,7;17810;34428;57921;40111;8722;14925;20250;27255;42394;51691;65194;101182;11,6;67374,20;50261,56;0,5022
751166216;75056;75;1328,2;18137;35680;63426;45289;9098;15699;22554;29875;44281;55450;73644;106222;11,7;107078,61;57182,75;0,5326
751166217;75056;75;1721,7;20732;41728;75166;54434;9481;17470;24776;33069;49411;65003;87271;123842;13,1;80048,75;61941,44;0,5106
751166218;75056;75;1578,2;20120;38373;70129;50009;8172;15493;23643;30290;49017;61575;81643;127193;15,6;116096,78;63334,58;0,5523
751166219;75056;75;1911,9;19727;40350;73095;53368;10014;16200;24003;31789;52144;65861;87878;125301;12,5;163908,64;71811,93;0,5772
751166220;75056;75;1730,1;19395;38504;65126;45731;8157;16007;22911;29601;46553;56841;77745;126165;15,5;94165,03;61922,16;0,5477
751166221;75056;75;1193,1;19308;40079;76573;57265;9003;15937;22326;29691;50726;67009;89261;146388;16,3;159070,05;79137,35;0,6155
751166223;75056;75;;;;;;;;;;;;;;;;;
751166277;75056;75;;;;;;;;;;;;;;;;;
751166299;75056;75;;;;;;;;;;;;;;;;;
751166301;75056;75;1622,1;19675;40167;70675;51000;8418;15426;23098;30968;50332;61768;87315;133824;15,9;161904,30;75689,22;0,6078
751166302;75056;75;2253,7;17537;33790;62373;44836;9085;14866;20116;26634;42420;55025;72669;111780;12,3;143495,82;59263,04;0,5648
751166303;75056;75;1680,8;20137;40744;76566;56429;8899;16187;22754;31541;53716;67946;94778;173651;19,5;224417,56;86504,98;0,6324
751166304;75056;75;2145,5;16962;37679;72110;55148;7589;14509;20301;28326;49219;62140;83923;128746;17,0;169506,47;70266,20;0,6013
751166305;75056;75;1239,0;17038;39918;71418;54380;7763;13222;19271;30668;51571;63235;85845;166540;21,5;143145,76;75893,80;0,6138
751166306;75056;75;1566,7;18468;40470;81413;62945;6722;14701;22048;30806;56193;70563;92684;134427;20,0;176757,93;75142,70;0,5984
751166307;75056;75;1729,2;20957;43450;81157;60200;9478;16343;24279;33345;58704;71452;93105;167235;17,6;195777,52;88095,54;0,6244
751166308;75056;75;1946,9;16597;32745;63774;47177;7400;14103;19406;25647;43260;55009;73884;109468;14,8;125702,37;57696,11;0,5636
751166309;75056;75;1327,9;20529;43801;87305;66776;7968;16404;23621;33200;57177;74039;104168;163475;20,5;170326,16;79366,88;0,5857
751166310;75056;75;1137,4;22574;44399;82651;60077;10048;17731;26974;34699;56215;72884;95186;140697;14,0;218521,09;80094,72;0,5855
751166311;75056;75;1091,5;20334;39644;73456;53122;;;;;;;;;;;;
751166377;75056;75;;;;;;;;;;;;;;;;;
751166401;75056;75;1181,6;17599;35902;69455;51856;9953;15405;20851;28024;46192;60929;79625;112927;11,3;107113,88;63182,14;0,5621
751166402;75056;75;1475,4;15236;29153;58229;42993;6331;12076;17481;22599;39771;50586;66358;114671;18,1;144189,84;58485,12;0,6088
751166403;75056;75;1994,9;16755;33383;63272;46517;8376;14137;19614;25912;42646;54827;72566;123637;14,8;171427,17;62066,80;0,5899
751166404;75056;75;1431,0;16882;32736;63351;46469;8085;14424;20580;26504;43066;55568;70879;113284;14,0;131049,19;60173,38;0,5757
751166405;75056;75;1401,5;16900;34895;61784;44884;6987;13716;20997;27565;41382;54311;71334;114146;16,3;73948,78;52252,28;0,5237
751166406;75056;75;1351,8;18476;40276;77769;59293;9188;14991;21138;29388;52213;66724;90695;152908;16,6;116896,78;71671,71;0,5788
751166407;75056;75;2193,7;17028;35134;62760;45732;7647;14295;20156;27858;42969;55148;71151;111076;14,5;107046,77;58268,03;0,5626
751166409;75056;75;1668,3;16907;34079;63257;46350;7829;14807;19245;26276;43889;54736;74440;120078;15,3;101681,90;60319,87;0,5710
751166410;75056;75;215,0;21447;53874;80976;59529;;;;;;;;;;;;
751166411;75056;75;221,2;15731;33195;62403;46672;;;;;;;;;;;;
751166412;75056;75;462,9;18150;39420;86034;67884;;;;;;;;;;;;
751166413;75056;75;201,0;21280;39575;65319;44039;;;;;;;;;;;;
751166499;75056;75;;;;;;;;;;;;;;;;;
751176501;75056;75;2722,3;17747;32795;54739;36992;8216;14806;20778;26694;39213;48017;63073;98224;12,0;95122,89;51627,67;0,5287
751176502;75056;75;1511,8;19903;38715;64305;44402;8593;16871;23404;31175;48641;59588;71651;103165;12,0;66815,68;52722,03;0,4742
751176503;75056;75;1351,1;17000;32984;53529;36529;8031;14961;19345;26755;39396;47807;60712;84758;10,6;52811,51;43351,98;0,4634
751176504;75056;75;2193,6;18344;33059;54518;36174;7862;15256;21166;26902;39610;47679;60750;87524;11,1;60277,26;45717,88;0,4764
751176505;75056;75;1298,7;18347;27937;44086;25739;9532;15977;20369;23863;32889;39514;48205;66231;6,9;48268,60;36977,19;0,4273
751176506;75056;75;1553,2;17805;31158;52347;34542;7398;14610;21255;26075;38853;46507;60542;82448;11,1;44094,77;42100,08;0,4495
751176507;75056;75;1722,2;18569;33918;53159;34590;8982;16587;21663;27854;40575;47950;60534;86639;9,6;47398,70;44484,67;0,4454
751176508;75056;75;2358,4;21055;37894;64263;43208;11137;18413;24204;30591;45602;56464;73109;96931;8,7;52264,74;51482,51;0,4488
751176509;75056;75;1340,0;20914;37033;63907;42993;9569;17658;23529;28851;45146;57128;72525;105072;11,0;68902,04;53446,12;0,4841
751176510;75056;75;2040,1;18751;33321;55588;36837;8781;15520;20935;27160;41124;50333;63312;87819;10,0;59173,74;47984,93;0,4852
751176511;75056;75;1536,6;18803;34602;58277;39474;9101;16249;21335;28240;42713;51351;64526;88180;9,7;60075,39;46526,43;0,4577
751176512;75056;75;1914,6;17571;30863;51372;33801;9353;15210;19815;24962;37495;45585;57166;77757;8,3;73039,03;45649,60;0,4937
751176513;75056;75;1393,7;19389;33338;51657;32268;7776;16675;22436;27842;40151;47364;57366;76653;9,9;71722,94;44275,36;0,4584
751176514;75056;75;1501,2;20223;35190;51003;30780;10115;16768;23317;29129;40710;46784;57094;75838;7,5;42726,52;42213,20;0,4104
751176515;75056;75;2331,9;16198;24826;36593;20395;7954;13900;18014;21787;28528;33385;39984;52429;6,6;24308,26;29521,02;0,3733
751176601;75056;75;1565,2;19027;34907;62360;43333;9490;15304;22074;27864;41984;53671;72415;113103;11,9;83291,50;54893,72;0,5173
751176602;75056;75;1731,1;20850;37200;67683;46833;10322;17648;23321;30272;44757;56770;78601;118399;11,5;89715,00;60774,65;0,5293
751176603;75056;75;2177,3;22333;45237;81143;58810;10427;18871;26586;34995;56869;68712;99790;152944;14,7;157454,37;77929,39;0,5630
751176604;75056;75;1720,1;22243;38369;68148;45905;10974;18708;24774;30717;47099;58336;76224;112177;10,2;80633,97;57696,23;0,4962
751176605;75056;75;1263,9;21404;38031;62665;41261;9533;17433;24357;30619;46745;57786;72830;96821;10,2;47342,15;49870,68;0,4419
