IRIS;com;DEP;NBUC07;RFUCQ107;RFUCQ207;RFUCQ307;RFUCIQ07;RFUCD107;RFUCD207;RFUCD307;RFUCD407;RFUCD607;RFUCD707;RFUCD807;RFUCD907;RFUCRD07;RFUCET07;RFUCMO07;RFUCGI07
751020602;75056;75;1027,5;17484;31012;51216;33732;;;;;;;;;;;;
751020701;75056;75;1351,4;14658;28542;45923;31265;6783;12192;16704;21724;33734;41455;50655;70849;10,4;37351,59;36300,34;0,4536
751020702;75056;75;1366,6;15745;27359;48170;32425;7314;12871;18185;22372;33215;42468;53820;73112;10,0;60293,69;42957,88;0,5175
751020703;75056;75;1454,0;13675;27347;46379;32704;6099;10692;16415;22017;33586;41197;52472;73523;12,1;69038,06;40010,53;0,5116
751020704;75056;75;428,4;11810;26393;46008;34198;;;;;;;;;;;;
751020801;75056;75;1776,3;7552;16022;32293;24741;4010;6354;8886;11863;20735;28421;38504;56278;14,0;33248,70;25610,60;0,5250
751020802;75056;75;1288,9;14210;27301;46126;31916;6661;11594;16555;21851;33949;40386;53518;70315;10,6;52287,90;37926,22;0,4840
751020803;75056;75;1432,1;10354;23250;41902;31548;4320;8446;12006;18004;30100;37986;48427;68353;15,8;40886,31;33359,47;0,5068
751020804;75056;75;1588,2;7218;15841;32868;25650;4365;6282;8482;11655;20549;27619;36671;49999;11,5;30199,78;23668,64;0,4977
751020805;75056;75;1557,6;8399;17304;32783;24384;4422;7052;9893;12839;23033;29647;36766;47076;10,6;26260,76;23616,05;0,4641
751030901;75056;75;1388,5;10520;22210;37435;26915;5266;8418;12911;17856;27033;33411;42756;61161;11,6;45465,39;30498,86;0,4862
751030902;75056;75;1463,3;10037;22387;38488;28451;3651;7364;13267;17598;28779;34346;42881;58137;15,9;39198,75;29605,24;0,4793
751030903;75056;75;1286,9;15127;26733;41189;26063;7746;12507;17778;21855;30906;37333;49534;71239;9,2;63782,22;36904,42;0,4713
751030904;75056;75;1476,8;8247;18669;35998;27751;4550;6772;9464;13975;24184;30542;41097;61372;13,5;53746,85;30441,24;0,5533
751030905;75056;75;1312,2;11313;25608;42744;31431;5436;9397;14098;19380;31427;37549;49058;72830;13,4;48646,00;35859,52;0,5035
751031001;75056;75;1416,8;11892;22848;40283;28391;6147;9980;13791;18123;29375;37042;46713;61469;10,0;36298,46;31692,93;0,4640
751031002;75056;75;1449,2;14084;26741;43417;29333;6500;11197;16235;21213;31928;40300;49931;67431;10,4;32810,33;34409,22;0,4453
751031003;75056;75;1627,7;13969;27516;49145;35176;5680;11049;16552;21110;33900;42833;56194;79435;14,0;48162,31;39558,02;0,4971
751031004;75056;75;1285,7;13801;26396;47423;33622;7107;11644;16228;21025;33159;41882;54095;82645;11,6;60448,08;41208,06;0,5167
751031101;75056;75;1353,8;18349;32120;52162;33813;8829;14899;21241;26538;39574;47088;56543;78916;8,9;45341,77;41934,40;0,4367
751031102;75056;75;1139,7;17881;29391;50603;32722;8576;15362;20191;24065;36881;45535;57960;83305;9,7;161600,85;45938,18;0,5078
751031103;75056;75;1156,1;18645;30943;52911;34266;8463;15507;20641;26110;37769;47091;60416;91943;10,9;116595,86;52253,86;0,5460
751031104;75056;75;1797,8;17381;31751;56491;39110;8118;14938;20027;25471;38988;49468;68400;101040;12,4;152760,17;55682,89;0,5654
751031201;75056;75;1439,8;12335;24631;43620;31285;5689;9532;14026;18981;31108;37978;48403;68117;12,0;69495,17;37496,66;0,5302
751031202;75056;75;1277,1;13510;25080;45056;31546;6349;11535;15683;20862;31776;40318;54351;76640;12,1;79842,59;41760,67;0,5392
751031203;75056;75;1357,2;14414;23819;40086;25672;6641;12224;16273;19353;29330;35420;45513;64354;9,7;39346,67;33507,03;0,4623
751031204;75056;75;1398,4;10322;21699;38425;28103;4217;8133;12226;16445;27581;34473;43237;58549;13,9;27041,94;28211,90;0,4615
751041301;75056;75;1242,6;16851;28057;45508;28657;8217;13949;18807;23203;33193;40718;53644;77753;9,5;49821,65;39980,51;0,4729
751041302;75056;75;1716,0;14615;27287;44891;30276;6710;12085;17711;21882;32498;40564;49775;66111;9,9;35654,81;34883,39;0,4384
751041303;75056;75;1276,8;12386;24705;41424;29038;5183;10528;15001;20100;29721;36058;47189;65902;12,7;66264,11;35585,34;0,5062
751041304;75056;75;170,4;18415;32764;48985;30570;;;;;;;;;;;;
751041401;75056;75;2138,8;12637;23023;35925;23288;5292;10281;14363;18803;27360;32881;40485;55021;10,4;65107,99;31289,13;0,4833
751041402;75056;75;1564,8;16265;28301;44091;27826;8032;13585;18556;22997;34018;40170;49403;72254;9,0;95884,61;42969,80;0,5157
751041403;75056;75;1832,8;13168;25990;42868;29700;4847;10829;15465;20483;30888;38010;49711;70612;14,6;40201,44;35133,30;0,4801
751041404;75056;75;1258,3;14443;26682;43853;29410;6074;11885;16561;21814;32389;39566;49840;67333;11,1;35363,25;34566,40;0,4494
751041501;75056;75;2154,7;16945;26637;43419;26474;10005;14982;18564;22093;31175;39450;50273;72214;7,2;53221,03;39110,30;0,4678
751041502;75056;75;1233,0;18805;33470;53926;35122;9261;16296;21038;26647;40189;49432;60361;88469;9,6;56603,98;47121,84;0,4772
751041503;75056;75;1367,0;20401;33704;54991;34590;11259;18016;23172;27264;41550;50549;61558;85175;7,6;69841,84;48152,39;0,4659
751041504;75056;75;1550,6;16468;28714;48731;32263;8033;13947;18524;23454;34427;43268;53253;79587;9,9;92857,83;43496,78;0,5113
751041601;75056;75;1738,2;17899;33746;63213;45314;9756;15353;20837;27447;44091;56766;72743;112786;11,6;110689,37;59380,21;0,5573
751041602;75056;75;444,9;17835;36751;62454;44619;;;;;;;;;;;;
751041603;75056;75;121,5;24614;34957;59489;34875;;;;;;;;;;;;
751051701;75056;75;1343,1;16558;28437;42833;26276;7875;14045;19417;23489;33573;39619;48366;63725;8,1;31602,22;34615,61;0,4096
751051702;75056;75;1141,6;18856;30451;49761;30905;10043;16292;20866;25453;36783;44945;55865;73367;7,3;35410,99;39227,88;0,4151
751051703;75056;75;1519,8;16987;26269;41667;24680;9345;15216;18845;22222;31862;37313;46215;61663;6,6;29155,46;33017,96;0,3898
751051704;75056;75;1989,7;17384;29973;49994;32610;8477;15318;20572;24793;35529;44425;57999;79806;9,4;42116,72;40970,43;0,4521
751051705;75056;75;1519,4;16589;30192;55850;39261;7982;14036;18910;24676;39675;50553;62880;89435;11,2;58555,06;46818,79;0,5043
751051706;75056;75;;;;;;;;;;;;;;;;;
751051801;75056;75;1119,5;20422;31310;45212;24790;11000;17218;22830;26699;35447;42169;50749;66965;6,1;269394,08;45821,38;0,4883
751051802;75056;75;1488,2;16941;28387;43816;26875;9941;14645;19249;23898;33791;39928;48824;61240;6,2;29628,17;34647,96;0,3941
751051803;75056;75;1298,2;17944;29764;42858;24915;8421;15508;20769;25285;33657;39458;48434;67393;8,0;52654,22;38112,32;0,4373
751051804;75056;75;1500,5;16259;25734;40438;24179;8957;14340;18549;22117;30757;36264;45203;61345;6,8;40276,09;33970,24;0,4215
751051805;75056;75;2042,2;17486;28998;45473;27987;9334;14663;19836;24216;34275;40769;50610;67301;7,2;37065,65;36969,86;0,4187
751051806;75056;75;1439,7;15688;25091;41156;25468;7739;13009;17569;20903;30262;36803;44932;58115;7,5;31653,98;32036,73;0,4136
751051807;75056;75;1385,5;16522;24226;37937;21415;9337;14478;18109;21118;28222;34526;43584;66490;7,1;40631,26;34057,73;0,4376
751051808;75056;75;1174,6;19268;30208;48673;29405;8920;15754;21044;25518;36166;44183;55315;73664;8,3;39179,29;39149,54;0,4200
751051809;75056;75;;;;;;;;;;;;;;;;;
751051901;75056;75;1900,3;18633;31034;46971;28338;10000;15877;21092;25953;37213;43214;52107;73386;7,3;35938,24;38793,57;0,4129
751051902;75056;75;1130,2;19642;34527;55045;35403;10561;17555;22798;28887;39218;49962;63226;85450;8,1;97393,66;48247,66;0,4754
751051903;75056;75;1464,2;18161;31944;53446;35285;7732;15276;20364;26689;39173;47973;58642;84830;11,0;65527,31;46341,98;0,4933
751051904;75056;75;920,7;23208;38610;63006;39798;12025;19602;26219;31642;46566;59101;73614;109081;9,1;87065,42;58717,33;0,5005
751051905;75056;75;1571,4;20816;40331;67457;46641;8484;17064;24757;32335;50096;60393;76884;113658;13,4;102283,62;63128,98;0,5343
751051906;75056;75;1440,3;18531;32956;58072;39541;9336;15875;21870;27372;40334;51883;66515;94216;10,1;62646,31;48952,43;0,4831
751051907;75056;75;1265,8;17474;31154;50625;33151;8268;14592;20289;25572;37683;45954;57161;79513;9,6;82755,75;47117,34;0,5134
751051908;75056;75;1859,1;16715;29803;45943;29228;7747;14410;19289;24616;34804;41187;51951;70935;9,2;44437,66;38530,32;0,4456
751052001;75056;75;1541,4;15643;28027;47062;31419;7607;13179;18317;21877;33687;41218;55457;87900;11,6;68618,18;43830,23;0,5255
751052002;75056;75;1080,1;19987;36781;61369;41382;10453;16918;23109;30352;44642;56169;70820;102237;9,8;60283,66;52617,57;0,4798
751052003;75056;75;1193,9;12823;26246;46466;33643;5010;10642;15316;20731;31251;40324;52557;78363;15,6;85544,43;39582,39;0,5273
751052004;75056;75;2118,5;17035;30291;51436;34401;7448;14945;19975;25459;36171;43927;57632;80389;10,8;60551,39;44082,34;0,4884
751052005;75056;75;180,6;15756;22447;32363;16607;;;;;;;;;;;;
751062101;75056;75;1216,5;19679;35065;68036;48357;9902;16760;23501;28400;44457;60787;78811;113583;11,5;137737,22;64694,43;0,5723
751062102;75056;75;1484,7;15565;29264;51973;36408;6855;12735;19002;24095;37278;45464;57046;78652;11,5;57444,21;42830,03;0,4923
751062103;75056;75;1273,0;16777;30877;55781;39004;6729;14100;18913;24689;37843;47789;62713;91606;13,6;100508,39;50193,48;0,5433
751062201;75056;75;1134,9;22145;44561;84451;62306;11080;18720;25225;33846;56434;74294;107538;192400;17,4;189588,98;90081,35;0,6131
751062202;75056;75;1112,6;23787;40826;75873;52086;12906;20884;26852;32668;51615;67611;87579;142229;11,0;183360,78;79854,80;0,5897
751062203;75056;75;1471,9;18261;36467;60088;41828;9287;15608;22149;29174;43929;52911;70819;109433;11,8;116374,89;56828,77;0,5333
751062204;75056;75;1673,9;18577;34820;62972;44395;9600;16399;21152;27462;43850;53103;73952;113745;11,8;79977,91;55069,81;0,5208
751062205;75056;75;;;;;;;;;;;;;;;;;
751062301;75056;75;1177,4;22306;39592;66743;44437;10804;18219;24877;31810;47095;58882;76685;128074;11,9;151100,64;65828,57;0,5535
751062302;75056;75;1155,9;23648;44759;74910;51262;12868;20118;27389;36069;53594;67589;82108;133558;10,4;178570,43;78753,27;0,5738
751062303;75056;75;1341,1;21214;38502;68120;46906;11040;18667;24433;31451;47401;58855;79831;125987;11,4;111134,62;64933,26;0,5414
751062304;75056;75;1152,9;22824;41513;71684;48860;12200;19042;26066;34021;52060;63608;85916;140153;11,5;159128,83;74664,34;0,5693
751062305;75056;75;1494,2;20970;37817;65510;44540;10436;17808;24071;30406;47022;59248;73649;114759;11,0;81388,50;57678,89;0,5054
751062306;75056;75;1683,5;23047;38321;59784;36737;12419;19895;26688;31803;45609;53846;68252;102855;8,3;65392,45;53085,67;0,4552
751062307;75056;75;1207,1;21668;38027;63148;41480;10075;18151;24702;31123;44190;56328;72139;105570;10,5;91927,01;55604,75;0,4955
751062308;75056;75;1948,6;18673;32989;54971;36298;9094;15191;21830;27635;39982;49063;60812;85673;9,4;61402,09;47500,27;0,4840
751062309;75056;75;1512,8;17546;32549;55117;37571;7853;14532;20091;26169;39980;49677;65367;89725;11,4;55453,30;46368,15;0,4851
751062310;75056;75;1490,2;20079;37888;70107;50028;8359;15508;23063;30652;47942;62550;81012;120761;14,4;162279,49;72671,37;0,6044
751062311;75056;75;1178,6;22929;42056;68989;46060;11012;18934;25637;33278;50270;61517;80565;128385;11,7;139311,54;70421,00;0,5555
751062401;75056;75;1345,0;20740;36190;65099;44359;9235;17627;23101;28754;44629;56587;77388;123038;13,3;142079,50;64928,24;0,5743
751062402;75056;75;1940,0;17507;33387;66554;49047;7168;14107;20222;26127;43622;57633;76320;133837;18,7;180090,99;73721,11;0,6423
751072501;75056;75;1413,5;22657;42967;85214;62557;10560;19189;25866;33105;56115;74403;108779;196992;18,7;233255,11;102875,08;0,6551
751072502;75056;75;1138,1;21086;42438;79289;58203;9376;17480;24620;33370;51522;68887;89264;143388;15,3;113088,92;70071,51;0,5512
751072503;75056;75;922,6;22393;39949;71421;49028;9966;17829;26184;31893;50549;63827;81180;134874;13,5;288588,78;88586,74;0,6477
751072504;75056;75;1058,1;21616;41456;78568;56953;10848;18688;25242;31674;51074;66919;94438;167289;15,4;240337,47;94909,36;0,6578
751072505;75056;75;1314,3;19193;37578;71247;52054;9800;16217;22068;28973;47352;60699;91836;163407;16,7;367227,49;95207,21;0,6836
751072506;75056;75;1919,8;20759;39279;77605;56846;9862;17595;23458;30356;50673;65326;89561;162058;16,4;213886,00;87915,34;0,6451
751072508;75056;75;;;;;;;;;;;;;;;;;
751072601;75056;75;1424,6;22095;39952;85915;63820;13049;19321;25341;32744;52091;75651;108069;187910;14,4;234806,07;95830,81;0,6354
751072602;75056;75;993,4;20176;42520;89468;69292;;;;;;;;;;;;
751072603;75056;75;636,2;23579;41165;84653;61074;;;;;;;;;;;;
751072604;75056;75;965,4;21747;48855;95436;73689;12050;19242;25387;36013;63984;84325;113886;188272;15,6;242502,03;103685,24;0,6398
751072605;75056;75;;;;;;;;;;;;;;;;;
751072606;75056;75;;;;;;;;;;;;;;;;;
751072699;75056;75;;;;;;;;;;;;;;;;;
751072701;75056;75;2070,0;18942;35321;60594;41652;10047;16156;21644;28021;43168;53185;69729;98128;9,8;67460,82;50999,95;0,4865
751072702;75056;75;1157,3;21006;41341;69335;48329;9891;18192;24100;31866;49717;61694;80079;115011;11,6;139027,50;66078,67;0,5527
751072703;75056;75;1178,5;27608;50321;78175;50567;15739;23541;33926;41343;58976;70795;87810;126961;8,1;76055,42;68393,08;0,4576
751072704;75056;75;1090,8;23330;41147;68615;45285;12280;20128;27509;34056;51126;61879;77983;124723;10,2;203470,45;72304,39;0,5649
751072705;75056;75;1432,6;26427;47234;90591;64164;13761;21329;30112;38067;62635;78479;102682;158907;11,5;187062,30;90999,84;0,5866
751072706;75056;75;1205,7;20796;34345;63187;42391;12709;19226;22853;28000;42911;55474;75301;130153;10,2;222707,90;78781,99;0,6329
751072707;75056;75;;;;;;;;;;;;;;;;;
751072801;75056;75;1543,3;22236;37990;57893;35657;12094;19026;25206;31555;44707;52706;64794;87072;7,2;72422,28;50298,68;0,4491
751072802;75056;75;1172,2;18564;31866;57007;38443;9170;15612;21319;27091;40744;50353;67135;99796;10,9;75921,57;50073,49;0,5035
751072803;75056;75;1175,4;15348;28568;47044;31696;7958;12605;18290;22607;34732;43449;56124;77766;9,8;59363,26;41044,55;0,4897
751072804;75056;75;2096,7;17238;32329;55597;38359;9108;14548;21027;26939;39581;50242;63967;98785;10,8;64607,04;49370,93;0,5073
751072805;75056;75;2254,9;16667;28590;52090;35423;7721;13642;19416;23705;34543;43801;62355;95597;12,4;85354,09;49018,71;0,5475
751072806;75056;75;1385,5;23648;57631;113599;89951;11364;19282;31269;43559;73360;99393;143423;253209;22,3;291751,36;123815,67;0,6403
751072807;75056;75;1430,0;26059;54016;100299;74241;13823;22420;31669;42264;67365;87399;124980;211161;15,3;245346,86;108216,46;0,6140
751072808;75056;75;1231,6;21352;41001;76183;54831;10204;18463;25318;32924;49557;65673;91280;146330;14,3;95683,91;69281,38;0,5435
751072809;75056;75;1411,8;25188;42241;75050;49862;13686;21522;27956;34583;52315;62233;88121;129858;9,5;115153,57;68057,16;0,5136
751072810;75056;75;1970,3;18130;33588;55818;37688;8337;14988;20810;26065;41099;49602;63777;95081;11,4;122419,49;56150,50;0,5623
751072811;75056;75;1303,7;18881;40670;85656;66775;7612;15135;22631;30262;53481;71185;102250;178723;23,5;208476,74;88423,89;0,6377
751082901;75056;75;955,4;16186;31978;61745;45559;7209;13702;19192;24979;39551;52626;71833;128508;17,8;107874,53;58587,11;0,5793
751082902;75056;75;583,6;15026;26646;71833;56807;;;;;;;;;;;;
751082903;75056;75;629,6;13742;27929;61688;47946;;;;;;;;;;;;
751082904;75056;75;317,9;16526;31133;68054;51528;;;;;;;;;;;;
751082905;75056;75;303,9;19335;43752;94848;75513;;;;;;;;;;;;
751082906;75056;75;;;;;;;;;;;;;;;;;
751082999;75056;75;;;;;;;;;;;;;;;;;
751083001;75056;75;1502,8;21155;43120;81344;60189;8990;18605;25739;33297;53756;70692;98550;141955;15,8;100491,98;70647,90;0,5425
751083002;75056;75;2206,5;18250;39526;75287;57037;7853;15233;21970;30754;50978;65858;89532;138044;17,6;143919,24;66543,83;0,5609
751083003;75056;75;480,8;11824;23870;42816;30992;;;;;;;;;;;;
751083004;75056;75;1402,5;18910;36630;67771;48861;9971;16447;22108;28471;47110;59631;81020;124983;12,5;115607,92;63757,92;0,5610
751083005;75056;75;1167,6;13440;28975;57153;43714;5812;10387;16009;21119;37248;49060;69748;110879;19,1;95818,20;53162,44;0,5900
751083006;75056;75;338,0;14681;33337;62005;47324;;;;;;;;;;;;
751083101;75056;75;161,3;21242;34749;91237;69995;;;;;;;;;;;;
751083102;75056;75;271,9;17920;31101;81816;63896;;;;;;;;;;;;
751083103;75056;75;742,5;18017;30200;55983;37966;;;;;;;;;;;;
751083104;75056;75;623,2;18428;33231;62192;43765;;;;;;;;;;;;
751083105;75056;75;915,2;19868;37913;71833;51965;;;;;;;;;;;;
751083106;75056;75;984,7;20423;39442;72227;51804;;;;;;;;;;;;
751083107;75056;75;262,9;22011;42369;71867;49856;;;;;;;;;;;;
751083108;75056;75;310,0;16642;29170;50721;34079;;;;;;;;;;;;
751083201;75056;75;1499,8;22109;40048;67072;44963;12547;19958;24694;31789;50644;60917;77693;111663;8,9;88662,09;60232,05;0,4950
751083202;75056;75;1297,5;19927;41039;75773;55846;8505;15823;25000;32815;52320;67147;86139;128136;15,1;103361,57;63946,34;0,5301
751083203;75056;75;1156,2;21022;43993;87344;66322;12622;18469;23973;34527;56496;72316;108206;186323;14,8;218831,29;94890,12;0,6304
751083204;75056;75;1694,9;23661;43271;77384;53723;12623;19213;27016;34891;54840;69718;90965;141154;11,2;203060,21;78681,28;0,5731
751083205;75056;75;2167,9;24278;41547;67546;43268;11633;20255;28120;35259;48275;58954;74239;107685;9,3;89769,30;58604,09;0,4765
751083206;75056;75;1943,3;20260;33041;52626;32366;9183;16756;23280;27916;39956;48305;58373;77371;8,4;37283,65;41359,28;0,4086
751083207;75056;75;1531,3;19860;35947;61121;41261;9557;16217;22860;29350;43813;54058;70367;101587;10,6;52107,46;49020,53;0,4572
751083208;75056;75;467,2;26096;42863;65221;39126;;;;;;;;;;;;
751083209;75056;75;792,1;19572;38516;71761;52189;;;;;;;;;;;;
751083210;75056;75;704,3;24198;55847;101487;77289;;;;;;;;;;;;
751093301;75056;75;1118,5;15977;28766;49738;33761;9606;14171;18322;23495;35498;43989;55851;76477;8,0;59000,76;40246,82;0,4627
751093302;75056;75;1257,8;18919;34603;60123;41204;9562;16754;21497;29167;41378;52487;65796;96145;10,1;69135,87;50465,59;0,4889
751093303;75056;75;1384,2;18205;33702;55692;37487;9344;14995;20867;27545;40337;49815;61032;90907;9,7;53325,74;45657,33;0,4628
751093304;75056;75;1650,6;21454;37342;58572;37118;10384;18390;24132;30759;44450;53659;65212;91174;8,8;89370,44;52692,11;0,4796
751093305;75056;75;1511,3;19535;33711;57936;38401;9122;16138;22584;27977;39949;50181;64371;89317;9,8;53191,79;46146,37;0,4623
751093306;75056;75;1700,9;16082;29474;47342;31260;7483;12719;19185;24223;35419;42860;52183;72547;9,7;42676,66;38966,19;0,4560
751093307;75056;75;2243,6;17827;31447;48871;31044;8082;14922;20447;25904;37464;44936;55535;76952;9,5;50600,12;42136,04;0,4599
751093308;75056;75;1519,4;8383;19888;37171;28788;4328;7222;10569;15059;25787;32153;41700;56493;13,1;28041,03;26821,48;0,4739
751093309;75056;75;1512,3;12833;27341;44617;31784;4792;10170;16234;21947;32837;41003;50423;65920;13,8;43419,81;35143,87;0,4653
751093310;75056;75;1184,0;18677;33675;57205;38528;10085;16525;21837;27349;40850;48746;63606;87815;8,7;72511,56;48275,58;0,4810
751093311;75056;75;417,0;11111;21508;38486;27375;;;;;;;;;;;;
751093401;75056;75;;;;;;;;;;;;;;;;;
751093402;75056;75;;;;;;;;;;;;;;;;;
751093403;75056;75;847,6;19103;36761;62775;43672;;;;;;;;;;;;
751093404;75056;75;;;;;;;;;;;;;;;;;
751093405;75056;75;270,0;8975;21336;37571;28596;;;;;;;;;;;;
751093406;75056;75;;;;;;;;;;;;;;;;;
751093407;75056;75;650,7;16517;29540;50607;34090;;;;;;;;;;;;
751093408;75056;75;458,6;14034;24487;48138;34104;;;;;;;;;;;;
751093409;75056;75;349,3;15135;28459;46134;30999;;;;;;;;;;;;
751093501;75056;75;2125,5;11303;23842;41095;29792;5318;9505;13693;19259;29569;36577;45129;63693;12,0;31644,29;31157,14;0,4607
751093502;75056;75;1320,4;13358;25995;42785;29427;;;;;;;;;;;;
751093503;75056;75;2806,2;12849;26271;44112;31263;6369;10734;15584;20856;32902;40248;49309;66054;10,4;44956,88;34959,19;0,4621
751093504;75056;75;1129,0;11781;25596;45923;34142;;;;;;;;;;;;
751093601;75056;75;1601,2;16317;28788;45111;28794;8125;13201;18804;24492;34392;40882;49770;67434;8,3;31483,04;35524,74;0,4140
751093602;75056;75;1998,3;11964;23953;38466;26502;4931;9280;14549;18775;28996;34607;43443;58000;11,8;99244,67;33538,39;0,5050
751093603;75056;75;1266,1;12219;22998;37436;25217;5602;10259;14254;18723;27990;33390;42596;57935;10,3;51297,78;31395,07;0,4736
751093604;75056;75;1382,1;12896;26142;40951;28055;6569;11278;15402;21029;31651;38003;45923;60831;9,3;43018,39;33103,54;0,4566
751093605;75056;75;1651,2;14413;27325;39905;25492;7384;11748;17609;22553;31569;36449;44479;58844;8,0;36289,49;32840,57;0,4237
751093606;75056;75;1477,8;18415;30476;46887;28472;10244;15738;21027;25957;35408;42898;52823;67131;6,6;42257,74;37627,38;0,4020
751093607;75056;75;1713,3;12225;24692;40409;28184;5445;9910;15452;20296;29885;36087;44653;58041;10,7;30490,62;30565,33;0,4316
751093608;75056;75;1777,3;16435;29937;48839;32404;8949;14271;19071;23858;35742;43247;55534;72030;8,0;47088,76;39202,23;0,4454
751093609;75056;75;1511,2;15043;29424;46546;31503;5982;12181;17864;23297;35809;43252;51790;70918;11,9;44753,18;36817,00;0,4450
751093610;75056;75;1755,4;11921;23665;36346;24425;5128;9433;14380;19367;28649;33993;40599;57497;11,2;26882,95;29113,58;0,4311
751103701;75056;75;1624,3;10820;23015;35118;24298;4777;9130;13059;18065;26913;32081;38741;49579;10,4;33234,92;27031,76;0,4346
751103702;75056;75;1323,3;11454;22878;34218;22764;5589;9023;12830;17811;27565;32016;37227;48243;8,6;18851,34;25422,71;0,3896
751103703;75056;75;1871,9;11018;21080;34820;23802;5124;9283;13008;16909;25529;30902;38064;47999;9,4;22272,41;25463,48;0,4129
751103704;75056;75;2008,9;13026;25835;42583;29557;5295;10333;15231;20531;31184;38716;46000;59045;11,2;32739,17;31715,92;0,4385
751103705;75056;75;1775,4;15565;29208;43815;28250;7274;13549;18232;24220;33773;40327;49015;64787;8,9;31977,47;34703,24;0,4109
751103706;75056;75;1872,7;13266;25144;39935;26669;5460;10991;16116;20752;29604;36413;44058;57520;10,5;29690,46;30352,89;0,4199
751103707;75056;75;1629,9;7753;16712;30084;22331;3824;6707;8936;12489;22353;27175;33839;43760;11,4;33535,25;22493,17;0,4729
751103708;75056;75;1379,8;12592;23482;34127;21536;6695;9940;14168;19480;26501;31508;37551;46399;6,9;18038,01;25372,46;0,3681
751103709;75056;75;1527,8;8577;18362;28781;20204;4622;7191;10180;13961;22023;26421;32567;42625;9,2;17889,77;21460,38;0,4192
751103711;75056;75;;;;;;;;;;;;;;;;;
751103712;75056;75;430,8;15521;25872;38723;23202;;;;;;;;;;;;
751103801;75056;75;1466,9;8938;19919;33193;24255;4621;7092;11238;14903;25379;30243;37505;48027;10,4;21009,71;24283,02;0,4309
751103802;75056;75;1544,7;5727;11852;25947;20220;3157;5011;6428;8981;16321;21646;31151;44679;14,2;27399,76;19234,37;0,5154
751103803;75056;75;2203,1;9891;21897;36838;26947;4282;7923;11836;16365;27340;33578;41952;56940;13,3;26059,85;27173,53;0,4537
751103804;75056;75;2267,9;9269;20871;36783;27514;4659;7688;11414;16141;26716;32158;40926;55619;11,9;24671,33;26639,26;0,4512
751103805;75056;75;1769,3;14021;23228;37887;23866;6147;12173;16034;19803;27427;32641;42930;57891;9,4;25126,67;29414,60;0,4137
751103806;75056;75;2569,5;12027;25272;41355;29328;5254;9520;14595;19965;30638;37660;46684;63187;12,0;38028,07;32067,51;0,4536
751103901;75056;75;1283,5;13659;23387;38227;24568;5441;11387;15505;19691;28804;34423;42604;58448;10,7;30462,83;30524,67;0,4386
751103902;75056;75;1809,0;10774;23460;39199;28425;5197;8655;13598;18701;28404;35524;42205;54598;10,5;33447,83;29140,44;0,4474
751103903;75056;75;1323,8;13042;23099;36000;22958;6543;11360;15280;19330;26664;33080;40272;54685;8,4;24518,45;28284,23;0,4045
751103904;75056;75;1433,5;13891;25402;39408;25517;6304;10605;15706;20411;29641;35515;43326;57009;9,0;26340,65;30164,11;0,4163
751103905;75056;75;1375,6;9338;19529;34032;24694;4860;7824;10600;15245;25694;30529;38664;52327;10,8;24660,86;25580,19;0,4552
751103906;75056;75;1748,3;11649;22193;34498;22849;5441;9310;13567;18006;26214;31056;37578;49588;9,1;60709,56;28537,84;0,4578
