IRIS;COM;DEP;NBUC04;RFUCQ104;RFUCQ204;RFUCQ304;RFUCIQ04;RFUCD104;RFUCD204;RFUCD304;RFUCD404;RFUCD604;RFUCD704;RFUCD804;RFUCD904;RFUCRD04;RFUCET04;RFUCMO04;RFUCGI04
751020803;75056;75;1437,3;8143;19471;33760;25617;4052;6141;10508;14745;24806;30903;38334;52239;12,9;29939,76;26409,84;0,4908
751020804;75056;75;1563,7;5948;13445;27920;21972;3218;4988;7349;10234;18046;24048;31921;42952;13,3;21612,69;19838,63;0,4890
751020805;75056;75;1599,2;7698;15662;28172;20474;4367;6536;9004;11924;19435;24571;31259;41293;9,5;20979,83;20778,79;0,4523
751030901;75056;75;1452,4;9346;19765;34133;24787;4693;8163;12018;15205;24748;30600;38023;54039;11,5;42476,88;27096,95;0,4796
751030902;75056;75;1579,1;9472;21043;33084;23612;4071;7546;11917;15937;24702;30462;36800;50808;12,5;34011,20;26448,36;0,4707
751030903;75056;75;1334,9;12939;23741;37197;24258;7036;10850;15175;18897;28654;33598;41757;58251;8,3;36732,20;30443,80;0,4373
751030904;75056;75;1457,1;8292;18627;33180;24888;3958;6631;10076;14462;23476;29672;39126;54156;13,7;43603,46;27792,33;0,5260
751030905;75056;75;1430,9;9879;21383;37930;28051;5105;8093;12412;17407;26842;33688;44086;57751;11,3;30203,30;28987,80;0,4668
751031001;75056;75;1493,8;9700;19333;36171;26471;4749;8121;11290;15250;24846;31009;40445;54286;11,4;27994,41;26688,34;0,4629
751031002;75056;75;1549,3;13262;25535;39848;26586;6282;11162;15588;20220;30491;36599;43539;61046;9,7;29441,10;31310,74;0,4295
751031003;75056;75;1621,2;13571;25778;41961;28390;5898;10884;16185;20521;30967;38058;46659;61885;10,5;34169,71;33313,72;0,4488
751031004;75056;75;1413,6;12554;24099;40509;27955;5361;10416;14458;18970;29002;35419;46096;66067;12,3;49686,54;34738,86;0,5068
751031101;75056;75;1404,2;16087;29131;45251;29164;6549;13555;18818;23794;34215;41486;51181;68795;10,5;33966,20;35344,50;0,4220
751031102;75056;75;1182,4;16742;27745;46104;29362;7881;14497;18991;23296;34559;42157;50981;73767;9,4;32225,86;36678,46;0,4232
751031103;75056;75;1230,2;16855;28014;47646;30791;8609;14511;18915;22892;34626;41004;53318;75276;8,7;89069,43;44602,01;0,5182
751031104;75056;75;1813,4;16127;27409;48633;32506;7478;13211;17823;22257;35424;43491;54845;82473;11,0;91601,44;43372,50;0,5142
751031201;75056;75;1459,1;11028;22291;38587;27559;4977;8725;13092;17680;28889;35612;43454;61658;12,4;54140,07;33031,55;0,5161
751031202;75056;75;1321,0;14280;25667;40591;26311;6328;12159;15933;20351;29874;36276;47856;66643;10,5;51178,86;35194,24;0,4762
751031203;75056;75;1396,5;13069;21593;36073;23004;7119;11387;14384;17820;26723;32448;39938;56735;8,0;31582,72;29442,88;0,4418
751031204;75056;75;1372,4;9977;20179;33384;23407;4185;8085;12018;15661;25323;30274;38076;49477;11,8;25953,69;25423,08;0,4476
751041301;75056;75;1303,0;13643;24317;38331;24688;6502;11032;15664;19497;29115;34931;42915;63021;9,7;38165,20;32421,96;0,4602
751041302;75056;75;1761,0;13277;23983;39182;25905;6094;10553;15401;19723;29420;34917;44149;61779;10,1;36333,45;31029,34;0,4460
751041303;75056;75;1257,4;12247;23390;37784;25537;5776;10150;14400;18713;27960;34490;43655;56757;9,8;40120,87;30637,59;0,4621
751041304;75056;75;186,7;16237;26511;40703;24466;;;;;;;;;;;;
751041401;75056;75;2165,4;12224;21587;34035;21812;5535;9762;14219;17872;24976;29676;36979;52956;9,6;144200,52;31289,55;0,5065
751041402;75056;75;1696,5;14376;24025;39297;24921;6995;12119;16452;19874;28998;34879;45552;65964;9,4;113143,22;34576,18;0,4800
751041403;75056;75;1903,3;11503;22691;38532;27029;5000;9309;13393;18470;28021;33884;43031;60962;12,2;35290,16;30518,93;0,4691
751041404;75056;75;1287,9;13276;22430;37030;23754;5955;11021;15424;17976;27325;33012;42208;55604;9,3;34150,10;29368,42;0,4434
751041501;75056;75;2152,9;15649;24488;40320;24671;9651;13678;17415;20942;28823;35468;45291;63601;6,6;36375,42;33028,75;0,4236
751041502;75056;75;1252,2;17307;29367;46514;29207;8547;14977;19668;24073;34698;41600;52731;76059;8,9;65895,71;41055,11;0,4671
751041503;75056;75;1403,5;17496;28511;48137;30641;10896;15204;19613;23879;35695;43416;52953;72877;6,7;39966,65;38932,99;0,4277
751041504;75056;75;1626,9;14374;25109;42972;28598;7066;12471;16108;20323;30511;38426;47826;66837;9,5;58877,69;36188,56;0,4821
751041601;75056;75;1804,7;15951;29844;53732;37781;7641;13263;18325;23654;37807;47499;60757;91384;12,0;62631,68;45625,08;0,5108
751041602;75056;75;466,7;16525;30077;52271;35746;;;;;;;;;;;;
751041603;75056;75;137,8;19569;33307;54197;34628;;;;;;;;;;;;
751051701;75056;75;1402,7;14309;25082;38689;24380;7334;12424;16973;21128;30035;35833;42415;55008;7,5;25878,27;30146,58;0,3941
751051702;75056;75;1179,8;17562;28093;41973;24411;8853;14618;19539;23537;32703;38153;47653;63754;7,2;40769,78;36079,08;0,4262
751051703;75056;75;1584,2;15453;24107;37837;22384;7433;13741;17242;20778;28678;34181;41745;53374;7,2;28273,12;29887,49;0,3905
751051704;75056;75;2011,2;16283;27223;45808;29525;7484;14328;18404;22658;33402;40851;49907;70219;9,4;36948,05;36373,03;0,4368
751051705;75056;75;1504,9;15695;26664;50133;34438;6855;12540;17369;21862;33027;42823;56047;79973;11,7;63401,57;42216,66;0,5165
751051706;75056;75;;;;;;;;;;;;;;;;;
751051801;75056;75;1150,3;16797;28157;39535;22738;9517;14691;19581;23753;31755;36509;43097;56323;5,9;21230,97;31212,87;0,3476
751051802;75056;75;1532,9;15344;25952;39680;24336;8807;13371;17781;21845;30713;36874;42694;58112;6,6;24337,43;30829,40;0,3814
751051803;75056;75;1365,3;15549;25928;39942;24393;8108;13357;17504;22338;30591;36196;43786;59272;7,3;28539,57;32054,00;0,4009
751051804;75056;75;1515,3;14530;23815;35118;20588;7443;13266;16401;19857;27973;32800;39313;54975;7,4;26225,32;29206,39;0,3966
751051805;75056;75;2022,6;16436;26593;40877;24441;8606;13628;18504;22045;31284;37443;44913;57948;6,7;27736,51;32340,38;0,3920
751051806;75056;75;1466,8;13431;22217;36233;22802;7309;11893;15556;18775;26133;32779;40784;54153;7,4;27804,74;28467,03;0,4068
751051807;75056;75;1463,6;16239;23807;36856;20617;8892;13998;17999;20974;28212;33140;40202;56252;6,3;27774,25;30561,36;0,3960
751051808;75056;75;1210,2;16633;27769;42791;26158;6555;13828;18916;22582;32308;38441;46699;62691;9,6;39040,57;34511,93;0,4266
751051809;75056;75;;;;;;;;;;;;;;;;;
751051901;75056;75;1928,7;17446;29432;44621;27175;8647;15449;19789;24514;34026;40392;49546;65808;7,6;25562,62;34365,63;0,3796
751051902;75056;75;1161,4;18073;29786;48069;29996;8612;15129;20492;25304;34839;44560;53325;73152;8,5;60250,78;38905,04;0,4292
751051903;75056;75;1496,2;16597;27627;46542;29945;7933;14076;18757;23682;33429;42697;52342;73909;9,3;47033,18;38961,64;0,4577
751051904;75056;75;919,1;20244;33984;54918;34674;10278;17651;22669;28571;41551;50490;63613;87840;8,5;50256,00;46814,29;0,4493
751051905;75056;75;1582,2;19441;35571;57077;37636;8486;15907;21889;28610;41171;51875;67959;103226;12,2;105927,58;55061,53;0,5277
751051906;75056;75;1473,1;17082;30106;50717;33635;9057;14913;19383;25019;36762;44761;56879;81671;9,0;46678,02;41876,22;0,4602
751051907;75056;75;1282,6;17231;29426;45003;27772;9243;14514;19142;23799;34331;41274;49513;65547;7,1;67186,03;41320,97;0,4821
751051908;75056;75;1898,2;14439;25588;42211;27772;6758;11928;16349;21456;31300;37555;46128;61943;9,2;32673,20;32476,87;0,4270
751052001;75056;75;1546,6;14736;26210;45206;30470;6285;12651;17044;21094;31520;39929;50167;77824;12,4;108213,43;42120,14;0,5363
751052002;75056;75;1093,2;17587;33119;53810;36223;9859;15608;20758;26279;41199;48416;61777;92301;9,4;48044,40;45597,81;0,4628
751052003;75056;75;1255,8;11156;23533;39285;28129;4410;9403;13129;18898;29516;35575;44694;61305;13,9;41084,43;31244,84;0,4798
751052004;75056;75;2185,4;15053;28304;47101;32048;6644;12804;17562;22259;33350;41011;53240;77370;11,6;48191,51;39046,43;0,4757
751052005;75056;75;205,3;12899;18967;29825;16926;;;;;;;;;;;;
751062101;75056;75;1256,1;16661;30180;54894;38233;7403;14243;18836;24523;39277;49056;61672;90673;12,2;74148,09;48706,95;0,5291
751062102;75056;75;1536,0;14930;27404;45698;30769;5056;12549;17564;22407;32619;40918;50679;72341;14,3;45798,32;37978,02;0,4848
751062103;75056;75;1324,5;14850;27821;48512;33662;7157;12845;16818;22269;34936;42848;54725;80207;11,2;66512,76;41726,98;0,5066
751062201;75056;75;1121,9;18797;37014;64764;45967;10190;16710;22723;28005;46912;57831;76111;155831;15,3;176994,88;72827,60;0,6041
751062202;75056;75;1182,2;19342;34277;62306;42964;9619;16695;21444;27715;44279;53970;72600;111202;11,6;76541,36;53523,24;0,5062
751062203;75056;75;1518,8;15837;31291;51014;35177;7200;12742;18958;23764;37851;45791;57148;85583;11,9;54434,44;42618,73;0,4853
751062204;75056;75;1749,9;17341;31287;54768;37427;9157;14618;19662;25407;37875;45826;62877;93943;10,3;73490,57;48419,76;0,5118
751062205;75056;75;;;;;;;;;;;;;;;;;
751062301;75056;75;1217,6;19668;35883;55890;36222;10426;16527;22551;28786;42421;50927;62530;92183;8,8;90781,42;50213,66;0,4858
751062302;75056;75;1161,2;21649;38651;67135;45486;10211;17872;25517;32122;46464;59421;76140;118364;11,6;123134,36;65079,94;0,5534
751062303;75056;75;1398,5;19019;33139;55540;36521;10897;16177;22093;27623;40564;50101;64786;99230;9,1;74329,75;50768,15;0,4960
751062304;75056;75;1164,6;19713;36131;61825;42112;10202;16823;22791;29032;42828;52605;69133;110323;10,8;98482,35;59984,98;0,5483
751062305;75056;75;1542,4;18020;33096;57476;39456;9498;14899;20607;26876;41921;50341;66413;89733;9,4;65156,37;49204,44;0,4919
751062306;75056;75;1681,0;20123;33472;51402;31279;10615;17276;23223;27901;39480;46827;56274;81741;7,7;59753,50;45675,94;0,4525
751062307;75056;75;1250,3;17874;31782;52406;34532;9036;14934;20271;26638;37431;47635;61938;89541;9,9;54111,54;45107,50;0,4746
751062308;75056;75;1963,0;17772;30281;48596;30824;9257;15543;20565;25187;35923;44418;54197;80782;8,7;56385,71;43512,27;0,4744
751062309;75056;75;1541,2;15124;30444;49850;34726;7627;12799;18394;24126;38721;45446;55489;76082;10,0;47303,21;40339,51;0,4615
751062310;75056;75;1396,4;20032;35291;63034;43002;8900;16356;23003;28694;44282;55821;70420;104273;11,7;100263,67;56645,86;0,5298
751062311;75056;75;1183,4;21254;36218;58225;36971;11310;18186;23685;30084;42923;52780;67530;94367;8,3;107506,99;55199,18;0,5132
751062401;75056;75;1401,2;15969;29692;51536;35567;6766;13673;18939;24063;36970;46556;60759;89731;13,3;84516,59;48057,25;0,5363
751062402;75056;75;2013,3;16265;30619;57189;40924;7408;13734;18450;24366;38797;49361;64604;99587;13,4;106647,43;50088,05;0,5520
751072501;75056;75;1444,9;21065;38240;72343;51278;10143;18740;24033;31365;48922;61933;87885;149094;14,7;158339,06;78342,20;0,6057
751072502;75056;75;1188,8;18721;34392;63237;44516;9326;15468;21093;26785;43076;54005;70103;104795;11,2;82559,20;54200,59;0,5203
751072503;75056;75;969,9;19663;37277;61532;41869;10967;16947;21822;29189;44196;55655;70195;116837;10,7;255955,44;69190,51;0,6183
751072504;75056;75;1089,7;18846;36413;65848;47002;11084;16825;21791;28385;45656;57793;79808;146684;13,2;264020,95;75882,70;0,6247
751072505;75056;75;1380,7;16384;32076;60100;43716;8005;14211;18838;24522;40571;51126;71724;114142;14,3;179532,59;68392,82;0,6356
751072506;75056;75;2090,3;17326;33354;64529;47203;8768;14981;20285;25957;43103;55029;74712;121585;13,9;153171,57;63798,16;0,5913
751072508;75056;75;;;;;;;;;;;;;;;;;
751072601;75056;75;1497,5;19779;34523;70586;50807;10636;16808;22528;27242;43207;56754;85977;138515;13,0;106783,35;64846,09;0,5628
751072602;75056;75;1011,7;19267;37692;77666;58399;;;;;;;;;;;;
751072603;75056;75;638,5;20688;39475;68199;47511;;;;;;;;;;;;
751072604;75056;75;1001,3;18928;41441;73061;54133;9680;16514;21986;30194;49635;67157;82978;124989;12,9;142492,63;71122,49;0,5850
751072605;75056;75;;;;;;;;;;;;;;;;;
751072606;75056;75;;;;;;;;;;;;;;;;;
751072699;75056;75;;;;;;;;;;;;;;;;;
751072701;75056;75;2062,0;17121;30698;51312;34191;8401;14907;19874;24806;36815;45560;58528;85769;10,2;87264,11;46515,09;0,5079
751072702;75056;75;1174,2;20290;36255;59919;39629;10577;16556;22212;28607;44711;52614;70688;97810;9,2;130216,38;59387,86;0,5486
751072703;75056;75;1211,4;23904;42199;65776;41872;11531;19936;27867;35416;50459;59565;73090;112302;9,7;99333,34;59745,30;0,4823
751072704;75056;75;1091,8;20737;33944;56252;35515;11988;17907;24257;29888;43295;51949;64121;97351;8,1;116584,69;55805,57;0,5161
751072705;75056;75;1434,6;23671;40252;72723;49052;12848;19391;27253;32989;49680;65039;84273;123080;9,6;141400,70;69284,81;0,5449
751072706;75056;75;1240,1;18547;28171;54356;35809;12217;16762;20362;24438;35724;46448;58955;91821;7,5;84053,60;51353,82;0,5309
751072707;75056;75;;;;;;;;;;;;;;;;;
751072801;75056;75;1559,1;18287;31393;48068;29781;9704;15988;20826;26500;37447;44072;52333;67810;7,0;51875,24;38374,65;0,3999
751072802;75056;75;1177,9;17718;30639;52777;35059;9561;15494;20026;25208;38246;47742;58185;81394;8,5;56017,94;41499,67;0,4497
751072803;75056;75;1203,7;13490;25633;45792;32302;6613;11452;16041;20410;31643;39922;50130;78067;11,8;45262,21;37273,81;0,4905
751072804;75056;75;2144,7;15911;29157;47035;31124;7800;13654;18331;23816;34330;41838;53028;76397;9,8;39552,71;38119,76;0,4489
751072805;75056;75;2218,5;14455;25014;42879;28424;7262;12429;17169;20565;31418;37929;48981;71565;9,9;40751,13;35862,23;0,4662
751072806;75056;75;1431,2;20723;47271;91773;71050;9998;17436;25882;36792;58621;77060;108950;188923;18,9;247945,48;97719,79;0,6312
751072807;75056;75;1448,3;22511;44157;89387;66876;11447;18657;26119;35053;57148;71988;102668;153033;13,4;126856,19;76675,94;0,5538
751072808;75056;75;1236,6;19628;36489;62886;43258;8688;16180;22888;29403;44595;55231;73282;112918;13,0;106950,26;59937,78;0,5466
751072809;75056;75;1469,3;20000;36756;62979;42979;10630;16906;24616;30379;43648;53774;75169;111267;10,5;61899,05;53365,29;0,4848
751072810;75056;75;2017,2;15399;27209;46197;30798;7307;12954;17859;21871;33925;41508;53592;76869;10,5;71338,25;42641,50;0,5180
751072811;75056;75;1286,0;16839;34571;68864;52025;6577;13446;19236;25902;46881;60364;82269;131014;19,9;174351,53;68575,38;0,6199
751082901;75056;75;1066,3;14510;29457;56019;41509;6427;12070;17384;22393;36904;49520;67621;104273;16,2;124013,55;55876,17;0,5985
751082902;75056;75;667,1;10917;24080;55764;44847;;;;;;;;;;;;
751082903;75056;75;721,6;11392;25373;52212;40821;;;;;;;;;;;;
751082904;75056;75;329,3;13656;27822;59382;45726;;;;;;;;;;;;
751082905;75056;75;316,6;17762;32651;70142;52380;;;;;;;;;;;;
751082906;75056;75;;;;;;;;;;;;;;;;;
751082907;75056;75;;;;;;;;;;;;;;;;;
751082999;75056;75;;;;;;;;;;;;;;;;;
751083001;75056;75;1509,2;18282;33756;63506;45224;6966;14922;21492;27870;43148;56172;72459;100550;14,4;90646,49;54606,18;0,5276
751083002;75056;75;2224,6;16640;34364;63581;46941;7107;13369;20149;26559;42516;54580;72314;104976;14,8;75997,71;52640,96;0,5254
751083003;75056;75;449,8;11346;21906;39137;27791;;;;;;;;;;;;
751083004;75056;75;1429,6;15697;30757;55438;39741;7191;13842;18342;23406;37777;48948;63789;91015;12,7;76790,16;47128,82;0,5209
751083005;75056;75;1118,4;14613;27084;52923;38311;5875;11858;17239;22632;35172;44996;62172;92590;15,8;59802,85;43867,63;0,5237
751083006;75056;75;318,6;12792;27368;47163;34371;;;;;;;;;;;;
751083101;75056;75;178,8;16480;27862;56533;40053;;;;;;;;;;;;
751083102;75056;75;290,1;16741;28260;66625;49884;;;;;;;;;;;;
751083103;75056;75;715,8;17024;27029;45318;28294;;;;;;;;;;;;
751083104;75056;75;662,6;16417;28197;49858;33441;;;;;;;;;;;;
751083105;75056;75;897,4;17904;33057;64214;46310;;;;;;;;;;;;
751083106;75056;75;1008,7;17242;33115;59519;42277;;;;;;;;;;;;
751083107;75056;75;262,3;17502;29168;55846;38344;;;;;;;;;;;;
751083108;75056;75;297,8;15458;28743;45758;30300;;;;;;;;;;;;
751083201;75056;75;1494,9;19892;33767;56281;36389;10756;17262;22267;27289;41226;50865;64375;90153;8,4;48984,85;46181,48;0,4441
751083202;75056;75;1320,4;18218;35881;63707;45489;6955;14692;21637;28650;46557;58124;74397;109426;15,7;90873,98;55021,02;0,5212
751083203;75056;75;1141,2;19377;37776;74198;54821;10080;16597;22536;29308;49069;63100;86728;145810;14,5;161743,93;69693,23;0,5681
751083204;75056;75;1710,0;19813;35410;61392;41579;10241;16891;22921;28761;44236;53749;71380;106413;10,4;72269,26;53389,95;0,4898
751083205;75056;75;2162,1;19892;36423;56890;36998;9396;16985;23250;29291;42771;51106;63633;85540;9,1;75721,24;47235,17;0,4504
751083206;75056;75;1977,1;16901;29209;43595;26694;7752;14148;19157;24023;33964;40185;48051;66382;8,6;32853,31;35103,72;0,4104
751083207;75056;75;1538,5;18983;31991;50713;31730;9540;16011;20887;25578;38074;46260;58514;83795;8,8;45214,55;42671,22;0,4452
751083208;75056;75;473,9;22744;36511;53525;30781;;;;;;;;;;;;
751083209;75056;75;761,8;17982;33805;59812;41830;;;;;;;;;;;;
751083210;75056;75;696,5;20944;42479;84486;63542;;;;;;;;;;;;
751093301;75056;75;1145,0;14944;27116;43035;28091;7061;12284;17403;22564;32301;39790;48704;62483;8,8;35690,61;34450,12;0,4360
751093302;75056;75;1276,5;16705;30492;50097;33392;8667;14726;19757;24932;36673;44751;55147;75215;8,7;43978,59;40573,49;0,4466
751093303;75056;75;1379,4;15971;29282;50182;34211;7292;13651;18841;23832;34990;43446;54828;73211;10,0;36989,06;37856,44;0,4374
751093304;75056;75;1592,8;19369;32269;49032;29663;9218;16517;21815;26286;38359;46014;55851;76002;8,2;45267,31;41391,16;0,4293
751093305;75056;75;1510,2;17377;29460;48597;31220;7834;14519;19601;23763;36067;43930;54867;77409;9,9;54001,90;40356,31;0,4585
751093306;75056;75;1690,8;13842;26361;41267;27425;6200;11207;16172;21505;32068;38207;45217;63739;10,3;33277,07;33037,42;0,4365
751093307;75056;75;2352,4;14693;26845;42902;28209;6431;11949;17178;22083;32702;38749;47661;65490;10,2;40487,71;34554,20;0,4480
751093308;75056;75;1490,8;7795;17900;33278;25483;3960;6699;9917;13859;23630;29630;37385;47832;12,1;27624,97;24171,19;0,4680
751093309;75056;75;1396,1;15603;27756;41756;26153;7705;13728;17855;22373;33033;39234;46412;63683;8,3;29681,98;33474,08;0,4073
751093310;75056;75;1193,2;15810;28619;47980;32171;7013;13538;18014;23093;34676;42204;52812;74215;10,6;44632,14;38512,30;0,4600
751093311;75056;75;373,7;11464;21014;31450;19986;;;;;;;;;;;;
751093401;75056;75;;;;;;;;;;;;;;;;;
751093402;75056;75;;;;;;;;;;;;;;;;;
751093403;75056;75;868,1;18248;32662;51030;32782;;;;;;;;;;;;
751093404;75056;75;;;;;;;;;;;;;;;;;
751093405;75056;75;298,0;9496;20290;32143;22647;;;;;;;;;;;;
751093406;75056;75;;;;;;;;;;;;;;;;;
751093407;75056;75;660,3;14838;25791;41660;26822;;;;;;;;;;;;
751093408;75056;75;448,8;10789;21390;36798;26009;;;;;;;;;;;;
751093409;75056;75;351,4;12919;23779;40288;27369;;;;;;;;;;;;
751093501;75056;75;2162,7;10454;21747;38357;27903;4652;8537;12771;17861;26814;33404;42115;55414;11,9;31144,17;28084,45;0,4527
751093502;75056;75;1366,5;11509;22763;37839;26330;;;;;;;;;;;;
751093503;75056;75;2809,7;11929;23111;38446;26517;5119;9468;13881;18595;28345;34671;43403;59774;11,7;39163,32;30725,53;0,4636
751093504;75056;75;1143,3;9829;20914;37863;28034;;;;;;;;;;;;
751093601;75056;75;1598,1;13689;24249;38127;24439;6769;11824;16223;20323;29127;34830;43857;56141;8,3;22876,52;29237,71;0,3933
751093602;75056;75;2028,7;10876;20850;34206;23330;4639;9012;12702;16951;25517;30604;38648;50661;10,9;28294,99;25802,04;0,4234
751093603;75056;75;1269,2;11052;20385;32275;21223;4855;8964;13000;17248;24160;28976;35554;48794;10,1;30636,81;25860,03;0,4377
751093604;75056;75;1445,9;12220;21795;37266;25046;5975;10135;13683;17278;26135;33176;41078;53692;9,0;24779,23;27714,12;0,4225
751093605;75056;75;1647,2;14069;23522;36235;22166;6397;11604;16458;20157;28326;33029;39809;51358;8,0;24302,07;28502,45;0,3957
751093606;75056;75;1479,3;15771;26415;39854;24083;8442;13661;17751;22540;31204;37091;43635;59963;7,1;30640,91;31877,63;0,3906
751093607;75056;75;1589,1;12017;23659;35971;23954;5518;9344;14192;19348;27827;33294;40017;49863;9,0;24741,56;27552,86;0,4116
751093608;75056;75;1792,7;14513;25064;41386;26873;7365;12435;16420;20552;30509;37245;46656;64850;8,8;34721,02;33873,67;0,4477
751093609;75056;75;1584,0;13003;23511;40275;27272;5447;10472;15027;19958;29480;36364;44381;57677;10,6;52890,85;29163,79;0,4263
751093610;75056;75;1766,2;10793;21771;34353;23560;4662;8539;12609;17164;25540;31169;37232;50349;10,8;27701,21;26090,25;0,4340
751103701;75056;75;1666,4;10148;19138;30384;20236;4561;8600;12283;15613;23011;27788;33400;43869;9,6;19241,42;22778,84;0,4071
751103702;75056;75;1351,9;10027;19650;30463;20436;5155;8241;12063;15712;23063;27448;33689;42294;8,2;16553,78;22178,69;0,3855
751103703;75056;75;1643,9;9533;19174;30407;20874;4284;7888;10996;15471;22800;27636;33393;43046;10,0;19941,46;22650,18;0,4183
751103704;75056;75;1969,5;13000;22652;37628;24628;5927;11511;15238;18795;27232;33793;42453;54205;9,1;23087,14;27891,65;0,4042
751103705;75056;75;1756,4;13569;24252;39153;25584;5989;11570;15655;20423;29633;35724;43139;55802;9,3;24786,29;29752,40;0,4094
751103706;75056;75;1866,4;11594;22609;35357;23763;5224;8892;14018;18457;27168;31886;39425;50820;9,7;22412,16;26635,24;0,4116
751103707;75056;75;1548,6;7321;16122;27328;20007;3455;5777;8570;12293;20257;24385;30005;39701;11,5;22050,65;19978,55;0,4455
751103708;75056;75;1305,7;11200;20765;31508;20308;5566;9493;12799;17516;23943;28662;33818;42469;7,6;14449,99;22523,53;0,3564
751103709;75056;75;1492,6;8635;16892;26875;18240;4506;7092;10397;12974;20529;24720;29569;36327;8,1;15515,13;19426,94;0,3902
751103711;75056;75;;;;;;;;;;;;;;;;;
751103712;75056;75;457,6;12272;22817;35608;23336;;;;;;;;;;;;
751103801;75056;75;1505,4;8176;16288;28159;19983;3949;7263;9251;12778;20117;24824;32239;41194;10,4;18621,67;20599,72;0,4319
751103802;75056;75;1527,1;5262;9733;22005;16743;3489;4739;5808;7240;13764;19219;26359;38785;11,1;18797,92;16197,77;0,4908
751103803;75056;75;2237,8;8057;18124;31180;23123;3563;6248;9643;13703;22600;28366;35047;47137;13,2;23452,74;23082,69;0,4598
751103804;75056;75;2244,2;7867;17580;29772;21905;3978;6327;9337;13158;22566;27169;33859;48356;12,2;19713,19;22135,68;0,4511
751103805;75056;75;1747,0;11529;20685;33188;21659;4526;8846;13235;17516;24946;30457;36054;46632;10,3;18709,53;24357,37;0,3970
751103806;75056;75;2447,4;10475;21767;36556;26081;5007;8683;12895;17104;27141;33305;40712;52772;10,5;42509,33;27624,82;0,4491
751103901;75056;75;1334,5;11866;21078;33901;22035;5622;9679;13300;17052;25343;30829;37889;50009;8,9;21927,08;25810,29;0,4110
751103902;75056;75;1891,9;11009;21514;35709;24700;4826;8634;13107;17426;26279;31914;39062;49842;10,3;24026,58;26050,20;0,4161
751103903;75056;75;1319,0;10989;20828;30534;19545;5230;8765;12431;16376;24555;28317;35004;46942;9,0;20793,15;24310,00;0,4081
751103904;75056;75;1431,6;10845;21211;33392;22547;5520;8879;13256;17264;25360;30183;37568;47536;8,6;25283,45;25746,83;0,4165
751103905;75056;75;1361,3;8227;15775;29060;20833;4069;6539;9178;11872;20842;25579;32050;46599;11,5;21170,59;21475,90;0,4613
