evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,feedbackWeight,feedbackGamma,feedbackDecay,logmse,mselog
86,0.014567268693071728,1.6285783202718625E-4,6.89759291367037,997.9500168181796,6.741402021980176E-5,2.118201814164864,235.98041399254475,24.903688104516394,4.886980099662733
86,0.014561124497244905,1.7429476589197427E-4,6.903263787625309,999.8814324692863,5.0E-5,1.7294931006330918,347.9470157203637,24.9805881399774,4.886774484592404
86,0.014566246868218136,1.799062166184419E-4,6.804395078657167,1000.0,5.0E-5,21.131811913129724,557.3193495353052,25.025863720135767,4.88670061005818
86,0.014568794256035238,1.573141508435798E-4,7.061386059330251,998.0918966607809,5.0E-5,0.0,522.6624798410186,24.872204950497913,4.88710416776553
86,0.01458292258239195,1.5798406863119747E-4,6.866269541113864,1000.0,1.5191857011097437E-4,0.0,317.08892668572645,24.87874712025545,4.8870780399592935
86,0.014571643753699745,1.7292946790297905E-4,6.940102914701873,1000.0,8.027791621842141E-5,8.936664748033557,535.8483451625447,24.973616009095828,4.886791665858149
86,0.014571737484842416,1.9015581238202483E-4,6.969940508588486,999.3672984082468,6.978001547756213E-5,6.282419910493678,320.0326740866788,25.115209082399765,4.886615872327333
86,0.014573471963436602,1.645596061227661E-4,6.923644828198848,999.4390580307288,5.0E-5,45.56033909280536,719.6515053323286,24.91601736231006,4.886940586719488
86,0.0145499357021537,1.5589846482924236E-4,7.032704473382986,1000.0,5.0E-5,66.21955995854164,327.1232098202949,24.860756086580373,4.887165694991603
86,0.014572045855377264,1.490557380499613E-4,6.997603564675983,1000.0,8.03830585064861E-5,9.06939843507403,355.21329654685576,24.83341024130107,4.887324035552671
86,0.014566474812694472,1.5459481444253775E-4,6.863716539242469,998.745855168741,6.803166076495096E-5,7.129622507132282,284.38824918844585,24.857344731043458,4.887179890202874
86,0.01455213371307719,1.715320741010448E-4,6.810159119139115,1000.0,6.5805489673894E-5,3.6912563181779023,318.1285689470459,24.95748036284203,4.886828959274566
86,0.014570172022707294,1.6421322568008773E-4,7.036062484694562,999.9233366901831,1.1361324402915172E-4,14.680793574955974,402.99356880497885,24.913116233015078,4.886951523219939
86,0.01456272283953947,1.751224138134176E-4,6.829024089708479,996.2104244208072,5.197592119106576E-5,5.331923284932665,511.0186394385718,24.98725318197583,4.886767782781469
86,0.014576608528118977,1.6919106361146512E-4,6.928116164461674,998.0765992600287,5.137399188360653E-5,25.23067696062186,561.9078464793566,24.94806025562877,4.886852966091017
86,0.014579583489440738,1.5097714054100342E-4,6.822953630632575,1000.0,6.130510108542871E-5,0.0,351.0175544668962,24.842738376371166,4.887263990909273
86,0.014558876435406471,1.6943624999688837E-4,6.924149884388054,1000.0,8.412921902329917E-5,0.0,289.524364989618,24.94478395730479,4.8868556249115
86,0.014576493111513739,1.6367630766251964E-4,6.9062964031544904,995.579661798144,5.0E-5,9.101312933843625,253.68018059173696,24.91116413336144,4.886959527114867
86,0.014572036004395272,1.7928385766400419E-4,6.829106671183275,999.6974074026805,7.821699007726227E-5,7.147411209987929,557.0251920124871,25.022766827407395,4.8867059467385365
86,0.0145573879324921,1.601689888703852E-4,6.939223196895839,993.2749398919858,5.0E-5,26.116079704520168,355.04403696280355,24.88538871659792,4.887057516212053
86,0.014570220417895477,1.6242100852295583E-4,6.961871177908993,999.3817557864403,7.811153592816088E-5,12.616589191043918,511.31332254403003,24.901816860361322,4.886987379390569
86,0.014559717102206701,1.776612880988912E-4,6.797212602081448,999.9298171109983,5.285195375773066E-4,0.7234185990205326,728.9642806802943,25.00600538805734,4.886730206275961
86,0.014564089507996642,1.584469218826958E-4,6.895465903475679,999.446541963947,5.0E-5,2.6836642666901795,256.36003647946137,24.87709220478344,4.887082114517759
86,0.014554243756956416,1.805483712087127E-4,6.781004096978926,1000.0,1.2029558278013323E-4,0.0,326.3862779151353,25.027161880179825,4.8866984500921555
86,0.01457164308988767,1.5161383766406554E-4,6.940653386339549,990.6928428412765,5.533608771882814E-5,0.09332286497098466,498.34687467090765,24.84437792015137,4.887259131474539
86,0.014569850311373912,1.5943646000240438E-4,6.81550507772768,999.210725369711,6.44381037074204E-5,11.737466734326281,338.34760977391807,24.8838551506098,4.887057651255774
86,0.01456968102313224,1.4999513326525703E-4,6.894364377176457,994.4010608300405,5.5754928649273475E-5,7.065738741804363,372.74061845511966,24.836839407183067,4.887306572174142
86,0.014549232859729725,1.2744051261220205E-4,6.20000132839436,999.2234954035396,1.219563299189937E-4,11.519246088954677,212.3609846970283,24.786173086440712,4.888244955157613
86,0.014577655844399637,1.6316938623606208E-4,6.912561930227128,999.4928741137478,5.051581868549338E-5,65.13448320203021,356.62209172399895,24.908243433029984,4.886966746759013
86,0.014577604184647083,1.7022398008496457E-4,6.9773231002769265,1000.0,9.736960345117417E-5,5.839532915451201,165.39988430393998,24.955720146737587,4.886831960795439
86,0.014564741819283798,1.7333851602743792E-4,6.9157798873398075,998.5707653149406,5.0E-5,38.41099894529264,428.5863289075923,24.97456043368727,4.886791060760069
86,0.014574670204898988,1.7118828921743384E-4,6.904461028289899,996.6750027398095,6.73163533416271E-5,19.39724815993093,427.79894707166517,24.96172061538017,4.8868224608262185
86,0.014580738468713156,1.764445978939301E-4,6.903049022840134,1000.0,5.0E-5,0.0989232022422834,478.32353626348925,25.003156179704742,4.886736136144424
86,0.01457458465760635,1.5684274062685135E-4,6.940482293000359,999.5217822232672,6.300836989257027E-5,12.097378751905465,540.1031633495721,24.87072904186124,4.8871121682007965
86,0.01457808639391292,1.7295227293904412E-4,6.856695969134091,998.5919512951516,5.675423278436609E-5,5.359704694743213,541.724406486389,24.97559950054248,4.88678973654045
86,0.014572111798344412,1.8172785189662262E-4,6.82706382815693,998.8576615685362,8.432849608832512E-5,50.39377893489929,43.56811846545722,25.042729308434268,4.886680904703732
86,0.014556366234124835,1.4773197201358357E-4,6.939645531503033,997.2520195392848,8.171561553245061E-5,24.046247246563272,401.524660106542,24.8256574644617,4.887391712319889
86,0.014569334428428577,1.5594658967372572E-4,7.002608691744248,1000.0,5.0E-5,100.0,788.7571472663564,24.864970765209716,4.8871391581686705
86,0.01457053811089715,1.6159547793137094E-4,6.799082254600016,997.961674999241,8.903784409638293E-5,0.0,310.48373233100693,24.896692686286812,4.8870076449018764
