evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,mselog
1,0.0690080174278503,0.0,0.0,9239.347179421076,2.1032536614295516
1,0.0,0.06163071519746004,0.0,8859.038841922868,2.030669760287471
1,0.08800356494547634,0.0,4.0,7700.5384443423145,2.936165406010448
1,0.00583395688847263,0.05567844735164243,0.0,8218.746127524228,2.0306779198666716
1,0.01028934872400263,0.05138061217859683,0.0,8966.99694051251,2.030675283458109
1,0.0566884977811539,0.004876102144853502,0.0,9196.54486158711,2.0306697265940987
1,0.04250285506640937,0.01913360999752891,0.0,6730.256886856703,2.030670313177262
1,0.024362138008969303,0.03725604868913969,0.0,9053.150798649554,2.030668860352732
1,0.03791776694779585,0.02376583276656777,0.0,5913.411108845316,2.030678162727559
1,0.02557219346834132,0.035950843008644595,0.0,9287.760313717728,2.0306756626185862
1,0.052840360140484904,0.008722035540236492,0.0,10000.0,2.030669925913249
1,0.014792108798332254,0.046793818076814715,0.0,10000.0,2.0306684661014716
1,0.020695725327435875,0.04091774601753952,0.0,8098.273324690605,2.0306686298599796
1,0.046056760672916065,0.015533195718457736,0.0,7651.129107136905,2.0306683639422247
1,0.0930024764369614,0.0,3.8177570177928093,9955.985419022592,3.3055700548254845
1,0.057894131716498376,0.003673818225193333,0.0,8974.198077698436,2.0306694484361114
1,0.07802177781144433,0.0,3.803010045467616,8063.632421237113,2.3842331104801993
1,0.02930560747332759,0.032205302442790795,0.0,8394.433680018652,2.030678261239313
1,0.08400728131133756,0.0,4.0,7979.804769921818,2.6852431289574588
1,0.06113411478013225,5.243960174623557E-4,3.9792156967983834,9972.562096727439,2.0242318749707757
1,0.08902166996021957,0.0,4.0,9407.876162565555,3.0064186963531796
1,0.0016316103832102126,0.06105213285662078,0.0,7954.996983623478,2.0322372360856664
1,0.07400253183624916,0.0,3.4823039966799643,8587.81450587169,2.2331187231957452
1,0.0069826740281199095,0.05445024438127311,0.0,8033.063506090729,2.0307043317406013
1,0.060997134572034276,5.19444898504702E-4,3.9966937131228564,10000.0,2.0242342492953873
1,0.08501506135818537,0.0,4.0,8215.036530633903,2.7447737334805584
1,0.028862932644593737,0.03273603276435505,0.0,9363.853696796139,2.030668291884089
1,0.03806041899353691,0.02355984688109096,0.0,7083.734775105159,2.0306689807873597
1,0.07001188009689988,0.0,0.0,7748.609835786359,2.1241631356723407
1,0.021781881968800425,0.03982122676759785,0.0,5788.487709354217,2.0306683312748706
1,0.03348113398132919,0.0281356912943838,0.0,7645.149125041651,2.0306687877275125
1,0.09200294158827382,0.0,3.192868086435748,8163.327727053571,3.2268073647404094
1,0.06502087814819091,2.731910701676147E-4,3.907389235865003,9220.92800691463,2.0440120504681554
1,0.09703228181836307,0.0,2.9931685496855085,8430.959151722402,3.6477526628825334
1,0.00999029675517469,0.05163856190888236,0.0,10000.0,2.0306696005624447
1,0.053958030451187446,0.007630921077975978,0.0,9111.922557307456,2.030668385372802
1,0.07700255149903533,0.0,3.637864010715389,6829.095249060887,2.3420081541066105
