evolution$generation,growthRate,gravityGamma,gravityDecay,logmse,mselog
7,0.003945266926518059,9.4043848245788,736.8045271290431,24.355446817881415,10.92083095447745
7,0.015121425613751835,9.404409973690097,452.7071765175358,26.07762820829205,6.585791125089662
7,0.00639520536618094,1.5713233681164291,922.6850048026345,24.414182875404432,9.189627117557858
7,0.013109406243031052,9.318778900579542,566.8250271379422,25.76115241914178,6.733967970759951
7,0.01342806072609288,3.819583534411002,953.7251465396531,25.798082562477852,6.706219138707157
7,0.013801091472547817,9.404409973690097,693.0917804477626,25.872434892748412,6.652131581349949
7,0.014839603158478166,9.404409973690097,456.36022587852625,26.03522170859293,6.590839881707672
7,0.014708954762643051,4.142920446876474,953.7251465396535,25.999947388245086,6.604678311956605
7,0.013355114975807398,4.142920446876474,753.728198297466,25.787366493145978,6.709561037321696
7,0.01814693561975198,1.0,954.0192976574516,24.545349813301897,6.821241241143609
7,0.01399036097291383,4.198772887627754,961.6144495270986,25.889228561178903,6.645285234240782
7,0.013158258980581934,9.149850007659383,717.1345905871004,25.76789871935669,6.725835361183307
7,0.01400637096103518,8.98725602225987,667.5501091604115,25.90414546919382,6.633275266196082
7,0.014274634216211111,4.514030837505775,969.4118992561141,25.93456553209441,6.6212796872491335
7,0.014558399506549564,4.142920446876474,953.7251465396537,25.977002362245532,6.61054988208263
7,0.014226648001279821,4.142920446876474,953.7251465396533,25.925881922635543,6.62867954274918
7,0.014736993025027312,9.404409973690097,452.76697988267114,26.019683935319634,6.594010005901171
7,0.014311698421796479,9.400303672870365,1000.0,25.951694512831644,6.611303936756673
7,0.014148992128044283,4.481629834360062,966.3702977062227,25.914923036889675,6.629970810943876
7,0.004859990308922069,4.142920446876474,953.7251465396537,24.450940312815806,10.228434737163683
7,0.002281546338855109,9.20534641125878,887.9074204143733,24.383141575799677,12.334812378305331
7,0.004323700947133999,4.126426335803931,942.3368592133367,24.421197661883095,10.624089617487005
7,0.007158682187153065,9.112174369043688,660.7878818396498,24.708142402010687,8.772249677421296
7,0.006845105568224128,3.8804812953743983,876.2192244845008,24.68057276801434,8.951662256737242
7,0.00758144212306566,9.294358053678062,638.6145338367905,24.780205243095207,8.546501624812326
7,0.005522270280530406,9.379267868064991,861.0716331794988,24.47366406503237,9.770696495435326
7,0.007741396711927022,4.142920446876474,953.7251465396533,24.817118808181547,8.465262963927739
7,0.006516604459727188,4.142920446876474,980.3272540847715,24.629044378352997,9.141029853819589
7,0.00858840706039187,4.294239215656056,953.7251465396531,24.960566338792592,8.059158071033778
7,0.00903867558542473,4.142920446876474,953.7251465396535,25.041250073790163,7.86634451791696
7,0.01255765379995108,9.27504103215232,536.2678459534496,25.66955403784301,6.821611674511232
7,0.009454950781395124,4.0639550436431815,973.2724811377191,25.11582088751489,7.700256768696548
7,0.009674805292667461,9.404409973690097,754.6854145054735,25.157666810259883,7.61126944464484
7,0.00953321276934716,7.60444435719102,381.0718975305538,25.129644583494574,7.6626470894913155
7,0.008161149237979738,4.142920446876474,983.8759551858278,24.888028887373512,8.25858266186994
7,0.008018347741759973,4.142920446876475,953.7251465396537,24.86356095684665,8.3273941173317
7,0.008268450847402973,3.888054409104084,964.9474252717962,24.90892881632392,8.210573273182764
7,0.00877168506348697,8.801740645342797,966.2705320272585,24.989532634571617,7.974022470446195
7,0.008859213645721786,4.142920446876474,953.7251465396539,25.009483997310543,7.9421206436338725
7,0.008950380793952734,4.807433689193505,964.6757944236775,25.02127856604772,7.897393060716233
7,0.012373260592035815,4.142920446876474,953.7251465396539,25.62618814179537,6.862803943497388
7,0.008821379015067304,4.142920446876474,953.7251465396537,25.002806557372896,7.9583844999341835
7,0.012421555861532322,9.404409973690097,452.46006211361424,25.647703422113608,6.847604741010009
7,0.012453564455740102,9.404409973690097,452.4106913890405,25.65311464515548,6.841683884941209
7,0.013906185648621575,4.142920446876474,920.01076072645,25.87569093933555,6.652833588941107
7,0.012339714026534183,1.7743847006005056,944.9676542483863,25.222966339234507,6.872270788042716
7,0.014451593639092984,4.050253865344407,953.7251465396536,25.960195167072996,6.616850597777566
7,0.015539876470109334,9.10674821802358,464.5471000046637,26.13879771359585,6.5868515930048215
7,0.014513325412197926,4.142920446876474,953.7251465396535,25.970102098753166,6.612593467846567
7,0.01234482141722183,4.142920446876474,953.7251465396532,25.62140888518729,6.868170043047011
7,0.014847686655839153,4.1429204468764755,953.7251465396531,26.02095040659809,6.600566262840351
7,0.015568491871200517,4.899946830611783,953.7251465396532,26.130566234047624,6.590749822154971
7,0.005441698720712132,4.2472438890376925,976.9318403021101,24.49743694117531,9.822690988936511
7,0.005894324295282679,4.142920446876475,953.7251465396537,24.549070074376502,9.525790091622762
7,0.010605632356654987,4.142920446876474,1000.0,25.320588522539282,7.300173124030717
7,0.011500780402789347,9.36253056067081,575.4740368667301,25.487722808519,7.045897472156155
7,0.0062172548357481705,9.364943742199241,549.5431418231304,24.564926927333012,9.32506620018832
7,0.006370677300752011,4.142920446876474,953.725146539653,24.609002715326568,9.228626859662777
7,0.006123996922621989,9.3283323365072,76.54862084600508,24.559904022126997,9.387629268802685
7,0.010101956559246584,4.142920446876474,953.7251465396533,25.23088662860711,7.463480583667687
7,0.011162467897202627,4.142920446876474,953.7251465396533,25.418452560132902,7.139390939973311
7,0.011967583037328054,9.404409973690097,796.8148251294363,25.567767119657685,6.936283253049893
7,0.011337321951429266,4.142920446876474,953.7251465396538,25.448949838242857,7.093330041654845
7,0.012020813983859619,8.905147771014239,695.949196836843,25.576180444496533,6.924093431948238
7,0.011179312338125524,9.404363925962988,684.8904483789556,25.4303413598134,7.128400471388468
7,0.012315193859774276,3.7241112532611576,936.422912264495,25.614714024157422,6.879439826497895
