evolution$generation,synthRankSize,nwThreshold,nwGmax,gravityWeight,gravityGamma,gravityDecay,rhoPopClosenessPos,rhoPopClosenessNeg,rhoPopAccessibilityPos,rhoPopAccessibilityNeg,rhoClosenessAccessibilityPos,rhoClosenessAccessibilityNeg,evolution$samples
616,1.730492732868057,4.306692973024394,0.03154627343473621,6.072922287533292E-4,2.4338862015092757,99.94381179525006,0.0045942994142033206,0.004506355084592392,0.0015801621417383394,0.0019349363377648143,0.06310250150822802,0.0,1
616,1.905873423530263,5.0,0.04510044690702541,5.314195302407043E-4,3.0,121.11241420564525,0.08546005255030864,0.014039277831909336,0.0,0.03841798378454292,0.05532500780796501,0.0,1
616,0.1,1.8336485943839087,0.04546549431022233,2.5977158837125493E-4,0.7361915923854612,1.0,0.12376006333578388,0.0,0.07421588292862008,0.005226217457394322,0.0,0.03502569049990839,2
616,2.499087106445968,1.289401127499147,0.019296039996146076,0.001,1.425772219511658,76.88583976511353,0.026680818112353233,0.05296557276955982,0.002028070170248135,0.0,0.032003661843956976,0.0,1
616,1.5196408520386584,1.4677312130302733,0.05,8.576790278627349E-4,1.2186980512505525,138.81814632722592,0.07853076448003515,0.016312521612018238,0.0,0.018252689879056677,0.03512817151767117,0.02786309636621448,1
616,2.190069413624314,0.1,0.042452603632499655,8.359018454847049E-4,1.0700516556680877,170.65785394167494,0.03024548543502248,0.0,-0.024871005648289035,0.0,-0.021595666381878292,-0.02774067533680019,1
616,1.2713924881207939,2.7668019293574355,0.030624967291579114,4.94797421171926E-4,1.584939737976359,99.15144197869301,0.05501236057734804,0.05712847483242467,0.0,0.007742758429837349,0.06289562602293841,0.0,1
616,1.596697868608832,2.980120380823872,0.03241604133130765,5.212681888557765E-4,1.7466865525191406,85.38533622888995,0.06990207319586689,0.06392356376485814,0.0012189939939643568,0.0024748615576305477,0.040317174286765955,0.0,1
616,0.1,0.1,0.05,0.0,1.0478424924122411,1.0,-0.03672554769690434,-0.013151301230801861,-0.018938057426888876,-0.007667358047248562,9.209210227630882E-4,0.0,1
616,2.0399889009647194,4.060810672802971,0.040416435436765,8.083287087352998E-4,2.46332038445884,161.85741303832467,0.04579495610841455,0.016611659664448414,0.014965764285984673,0.0,0.08992833395456164,0.03547828247698816,3
616,1.242092642147058,3.6932544325590633,0.0460167082809399,8.359517359236748E-4,2.3667035207856,39.70734581008726,0.06485116563274435,0.04002071000537938,0.015927038875280075,0.009155340505230258,0.0,0.0,1
616,1.2092836092872892,2.2567716379075633,0.023108865826249072,4.3571276338805935E-4,1.4941642108351705,1.0,0.026995682891200468,0.0,0.03188481951500527,0.006787968600306282,0.011815705794663511,0.04087203777544379,1
616,2.1838651105028566,3.6254059033061568,0.04814327920099775,7.405785083875854E-4,1.1487357532003197,193.73222045521874,0.08537366857408829,0.017748743736883954,0.004904911108228216,1.1054854276890125E-4,0.07999587549408763,0.06100571174935049,1
616,0.1,4.051076897116313,0.043332446211623084,7.333661443253423E-4,2.250866258402483,101.42735934860254,0.07503960870978638,0.003789501281530716,0.0,0.15960781835473592,0.029444958596140824,0.0,1
616,0.31854290552114684,1.1233328719165139,0.022904518535566968,4.590490701991332E-5,0.2,1.0,0.027148005423736354,0.0,0.024166810621300494,0.006163744243096431,7.402822470650161E-4,0.006168985884230982,1
616,1.8717667641610596,4.328332914670184,0.020287183287499906,4.905007662807399E-4,3.0,200.0,0.04022714993517429,0.010506287964188066,0.013217400649519095,0.0,0.052628542405391936,0.05433636104602432,1
616,0.9535101455365768,1.8425832138038447,0.05,3.556292273069071E-4,1.1957618364593396,158.52301362625045,0.05566888985828433,0.0,0.004148166803826903,0.004382598222140821,0.060967895669574945,0.013614166338195566,1
616,2.2203011231283982,4.428948126387147,0.04417294006517497,8.834588013034994E-4,2.673684643649799,176.80830145939638,0.03899414225217146,0.027575296481222228,0.010655686525933517,8.427766190816088E-4,0.0,-0.01209941659082938,1
616,1.210399967823511,2.8505476821618227,0.018024480458120218,5.613362616656781E-4,1.7717415326638986,156.21154190825172,0.03135359106001662,0.017004736340292204,2.6111010753054886E-4,0.004083451703593255,0.03403746897199367,0.022232173727492643,4
616,1.7512515337045431,3.942347858985364,0.037528243071363265,6.898268322617525E-4,2.147965127739333,148.78457116023176,0.025705330739780208,0.03140789931431642,0.0030774648103654156,0.0028103074521030336,0.08926494184819406,0.0023530148860314015,1
616,2.1039355578100065,4.2423560294219795,0.041748657454375136,8.34973149087503E-4,2.5379248174450035,149.35900447398947,0.030237476471975833,0.009617789374447433,0.009066081595149267,7.879921614801777E-4,0.0,-0.015493266256663314,2
616,1.6956850863949864,3.3578570513897636,0.03324343929989553,6.641956286901173E-4,2.061632600794151,140.24399568371763,0.05576465154256166,0.008066364901947232,0.003738289467571765,0.0012374217665069298,0.07596151562318915,0.0606048078953777,1
616,0.4183193784405501,5.0,0.05,7.449931939738937E-4,3.0,200.0,0.10018401872175531,0.03461218527537324,0.02321262305856031,0.0044870630219887575,0.1612761281501816,0.0228679762395812,1
616,0.1,3.9770244366840837,0.05,2.467881638706342E-4,3.0,200.0,0.05847765094935309,0.043414927082903176,0.034476685378585614,1.6053013972272545E-4,0.1834111932899863,0.0,1
616,0.1,5.0,0.04469779678534357,0.0,3.0,1.0,0.0,0.0,6.259057296601617E-4,0.0,0.0,0.048673810072458634,1
616,1.1446906744799612,4.373076980379152,0.043971221124229395,0.001,2.3809237340729714,163.05060011885914,0.07204038056999396,0.02489592791421119,6.334728287789027E-4,0.012917388286607101,0.08593903459481125,0.003052373553669968,1
616,0.5678676301703222,3.9424994632039057,0.03895367092516451,1.705637190362763E-4,1.3854662866387508,85.02936198327137,0.052868103881426265,0.02828730876804164,0.01264063114457481,0.03156109141758712,0.01943008638553234,0.0,1
616,2.498843050761447,4.188772267730643,0.04086992457280285,8.173984914560573E-4,2.4887157760769583,163.66229979975532,0.049063661075742435,0.007161271289908233,0.01787308354709377,0.0,0.054626908532203367,0.018338365554516203,2
616,2.5,3.925634555472552,0.04183179354348764,8.864088655396573E-4,2.383503642974523,127.50547564637175,0.04433898012082052,0.022449679631383335,3.426182031033842E-4,0.010731780697640414,0.03295397865361743,0.0,1
616,1.4896036872589387,3.6293879091799104,0.03001744719566103,5.06854410218951E-4,2.0880708297730424,102.86202357731618,0.06039923520969204,0.017534924384627726,0.0,0.004711521252144635,0.058806949019167054,0.03558768452562178,1
616,0.9535101455365769,1.8425832138038454,0.033731535720450054,3.5562922730690707E-4,1.1957618364593396,37.773663011093795,0.025731571413350807,0.0,0.012078213794622927,0.0,0.008003502667427442,0.0,3
616,1.6183776663740421,3.462261973813237,0.03794269291056537,2.542501096899231E-4,2.2621410535081807,158.5583802109348,0.06869321806695444,0.017664920281887236,0.003906912537144508,0.0017899608730904126,0.08006745192688998,0.004737532756158259,2
616,2.261442173174867,4.594772655803326,0.045030045274476516,9.006009054895283E-4,2.7216825353706784,168.6417589006656,0.041275117880063134,0.01646757511016589,0.013057021372848199,0.0014607913007050888,0.10504607498672741,0.011734436845049264,2
616,1.7996204840778167,3.5700584883255435,0.03540876008495452,7.081752016990905E-4,2.182890564757453,141.92686513811898,0.044058523225113055,0.009579710859280471,0.008830323357869097,0.0,0.03742310820936835,-0.0021105726191718854,2
616,2.0794200202635555,0.2820642138543754,0.05,9.812168932319357E-4,1.9707937337461021,143.53534711652617,0.07257321893648927,0.0,0.0,0.009979318591623015,0.045133628490257316,0.02395034667742818,1
616,0.3371523935694765,4.792682030429958,0.0198332749907425,0.0,0.42468034256296716,106.65336381039769,0.033607955511704146,0.02913590090073137,0.031007932656681447,9.66476672492167E-4,0.019239385044936122,0.0,1
616,1.4910819524237864,4.180598630268508,0.0454404942166852,8.577184718458835E-4,1.785489132126374,133.03751394103415,0.10565938070064701,0.0,0.002389981888476389,0.0049388671474693835,0.05916266409909335,0.025269348026037683,1
616,2.0236940014513265,4.1078940389815335,0.05,7.250126947892049E-4,2.3412674497923844,90.36427351303084,0.05935496164641793,0.0,0.0,0.025875143709147508,0.05760293390172477,0.0,1
616,2.02978181693605,4.136686823906787,0.0435217926670998,8.203778957600471E-4,1.9611047959306152,165.52163664921218,0.0693579932583015,0.016515262729662417,0.007338710209854216,9.057823742060767E-4,0.1134437242166772,0.0289077090118324,1
616,2.2138295448297685,5.0,0.05,7.509547303919941E-4,3.0,146.03458011900952,0.03677070595446705,0.002321189424652967,0.012849541639850415,0.0037212335400845786,0.1362810676991419,0.011769327789841605,2
616,1.4154687804569737,0.1,0.020626476816570302,0.0,2.8169381046900384,132.84429994475192,0.04991990649016442,0.017306127378076908,0.0013733742524763004,6.915954129937951E-6,0.03498265424519098,0.03338379662035568,1
616,0.1,4.313891871151703,0.04285594841949616,8.421178357702384E-4,2.7576078653898604,168.90089062697265,0.06142675542505732,0.02214597368682114,0.056389433143554824,0.0,0.19563700909448173,0.0,1
616,1.4703485117916364,3.7620054423337774,0.04150091642521428,5.432301282857387E-4,3.0,85.90985771110458,0.03596247445733841,0.0,0.0,0.03387491113409291,0.017786031476019593,0.0,1
616,0.6372397894015812,3.781948772438809,0.04233056096633098,8.196353849834664E-4,1.4735636422128597,117.24850258159692,0.0652285009667013,0.008658382820639354,0.006311844841447867,0.012358583627001485,0.05448546176119684,0.0,1
616,2.016054778368147,4.007854522846708,0.05,7.986056206110538E-4,2.0097805489580094,160.15425058145144,0.08673243468947978,0.003071786425175027,0.012035209165312699,3.0951105682863744E-4,0.0,-0.005686074340050015,1
616,1.5793616577050258,0.1,0.02753782125157039,4.374462070088853E-4,0.7791922071432189,135.9448077248846,0.013122559478997486,0.0,0.0,0.0,0.015963564087519866,0.016816017651546,1
616,2.392214473585684,4.7799378835707715,0.04775446819970175,9.55089363994035E-4,2.874250219183298,191.06278343481296,0.06160255768938783,0.0,0.02634407544087597,0.0,0.0,0.0,3
616,2.5,5.0,0.05,9.986313745158184E-4,3.0,114.70939645313096,0.04299387368036515,-0.009521076686474027,0.010707582701491525,0.015082864655811296,0.04024669108297366,-0.019064582719220236,2
616,1.5295444151260897,4.083152631547735,0.03859871121314518,8.11190026307606E-4,2.655830713883443,63.28822902285143,0.002716651324988037,0.0,0.0,0.019485710746887097,2.301591377375789E-4,0.0,1
616,1.6256397921720307,4.755479969190079,0.05,0.001,3.0,200.0,0.07621186186372836,0.013594337743932539,0.02256649467735289,0.0,0.14080685635911327,-0.006575886441768902,1
616,2.24875004862145,4.688698918695013,0.04476562601294688,8.953125202589364E-4,2.7068750567250253,179.16719153152857,0.05698507746869827,0.016192674359730902,0.01848582316954439,0.0,0.14148457025070532,0.03886964156854765,1
616,1.999226638394647,2.406643118613836,0.030889825920092064,6.843415933976735E-4,1.3615364080580894,1.0,0.06972693570182081,0.0016888630776834557,-0.004660668520610534,-0.0015161163693404658,0.009486420750818403,0.029788648241401705,1
616,0.24986160452607273,0.2591239237316695,0.037321043224501006,8.610029162310942E-4,0.2,79.9307433708203,0.02643222977055759,0.014392886959929407,0.004471587668103849,6.80849222486346E-5,0.04178156441184999,0.08624438587251526,1
616,1.493556948857758,3.1422019170448983,0.02013006921701096,3.449843376956075E-4,1.705844769388112,200.0,0.04633434326326569,0.01287824124357273,0.004275743180329361,0.0,0.03390069181828023,0.03786751948917669,1
616,2.2798710759919736,4.550570113483612,0.045413980749832786,9.082796149966557E-4,1.3170614087952763,200.0,0.09182481263498682,0.03263767015847213,0.007160693772534504,1.622516681227537E-4,0.08858851080583668,0.05003266676493773,1
616,0.5349730976119468,3.7148255825342864,0.05,4.105855462884932E-4,2.7680115303770534,42.61995117231178,0.09385682365641979,0.004737318591708339,0.04930444715578908,0.045854172907124235,0.0058391373310076045,0.0,1
616,0.49037841322849407,1.1312555387452383,0.03505282694021394,6.824290563473359E-4,1.4787404468869956,186.58526759340202,0.01188507830004737,0.0,0.008990937966558477,0.0,0.020918749416725446,0.004623980060450283,1
616,2.163201716083619,3.2720193525518875,0.032451903477298864,8.513282870530823E-4,0.7432283404947733,88.85050070066556,0.06003439737592986,0.019475412789683344,0.0,0.0071757268303133115,8.122394186484139E-4,0.0,1
616,2.2464525071317154,4.426765291608021,0.04962574888092111,8.864005850994605E-4,2.0117461648470725,176.91711980899385,0.09550314046239089,0.020521716694011538,0.010016443341872794,0.0017895840220013004,0.1221084826462473,0.013314639184611815,1
616,0.1,3.3578570513897636,0.033243439299895546,6.631077184419583E-4,2.061632600794151,131.34994849416228,0.06421928104705066,0.011687391500719957,0.008287830007960073,0.012002349543595692,0.058758004081203574,0.0,1
616,0.6122368132853405,3.2523158022355516,0.014491722542693965,2.946942385207328E-4,0.9874647079219265,16.029201770479894,0.0021271758946356245,0.011229302622940529,0.0,0.011745465245787734,0.0,0.014438276640530434,1
616,0.42454186643416036,2.078053830259643,0.02783684901381144,0.0,3.0,1.0,0.034195787788733056,0.0,0.01727839897301156,0.005222217518496802,0.0,0.06676716816903788,1
616,1.936199806408074,2.511222627255668,0.027969353325736548,4.559377095981618E-4,3.0,53.701077057458534,0.029867011338132826,0.014424136291788403,0.0,0.010085790877114531,0.03240506232103035,0.004160193701112425,1
616,0.902166789803614,3.0642293788825206,0.014181849422552373,6.052103125876704E-4,2.457918866154792,26.174386417956182,0.017215490596116823,0.012926113175535048,0.0036658072762620897,7.866021568225801E-4,0.0,0.012588921036782774,1
616,2.5,3.393517995943394,0.040264914468970174,8.052982893794034E-4,3.0,161.25435958650127,0.005534564827395207,0.0,0.019087770270197146,0.0,0.0,-0.013435920608804774,3
616,2.4032214616807956,2.965130692988494,0.038064675421841526,6.031596231611023E-4,0.47411772495313764,1.0,0.06840427803967059,0.020739819608854126,0.0035650594473637387,0.0,0.022364774875006155,0.04618155319707584,1
616,1.1311017047144436,0.1,0.012260473670481815,7.5857769596110735E-6,0.2,99.41905520909857,0.0023098225797394097,0.0,-0.003022667515836075,-0.002935029542943668,-0.03584207047123155,-0.014520756067437603,1
616,1.246656976492762,2.3338452279353588,0.020890588366810778,5.506561096498981E-4,1.4303707935083663,1.0,0.03911903407239964,0.0,0.01682434693408616,0.0,0.0,0.06535038859652298,1
616,2.1099200209076163,3.0730413029374604,0.04649966938511213,6.278215560679306E-4,2.6739611382761583,121.338944571586,0.11014223672860646,0.0,0.006164119601834883,0.002736379981025161,0.07381961938137602,0.015210471568648944,1
616,0.1,3.5622640075934084,0.03500964789194259,7.152744004376716E-4,2.1586378184086596,138.5325567461412,0.042921374945606494,0.0014353396963129872,0.017096120032489837,0.0,0.07681979796107663,0.0,1
616,1.7734219558697117,3.7004410124724005,0.040506462965445994,8.197089567004847E-4,2.3803276578604873,138.26602169760585,0.029988818082192004,0.006184821477564079,0.008767290451829168,5.993955981252741E-4,0.11633260155549832,0.010675112679071664,1
616,1.9900061119616042,3.8979911282283126,0.041910977686696174,6.302858077738522E-4,2.109109560199885,141.19975974441104,0.031002081582773636,0.0,0.0077827280848182245,1.0613102031414856E-4,0.09208701109323972,0.006904896993227603,1
616,0.28105472492047257,0.4796261760299372,0.05,7.521573003902995E-5,0.41060404410928386,200.0,0.02334139551496464,0.0,0.036392245676832524,0.03554263206582342,0.0,0.14139796613021166,1
616,1.8324864428093937,3.637159820735847,0.03609346755852905,7.218693511705814E-4,2.221234183277626,144.65200088294566,0.03809735556334992,0.0,0.009031880253408286,5.897521857391452E-4,0.0,0.0,1
616,0.1,1.7724322913818735,0.017065635626345645,3.4131271252691266E-4,1.1612755096261371,1.0,0.05031579398483893,0.006687299411812064,0.06251336754847736,0.03209388920048911,0.017649152013528013,0.03277509846387311,4
616,1.9312929054845933,3.8801417561128586,0.03857287506237611,7.789967392369525E-4,2.360081003493062,154.52004274825697,0.03620601895846798,0.018761676941210365,0.005864883502993801,0.002717705311907126,0.11107152978554011,0.0193694631525103,1
616,2.2299939518068475,4.7458535895841045,0.05,0.001,2.6873625793419085,119.0698413216608,0.035580698781264505,0.0,0.0021476633473661577,0.010597548192766038,0.07810698991860682,0.0,1
616,1.1712946281870034,3.1572995524842367,0.027466757659700698,5.267029538844493E-4,2.1133883934332625,95.74849508378698,0.035360149760476745,0.03598783206331746,0.0,0.005356028437110916,0.032806303665769754,0.0,1
616,0.30291646844482106,3.745685409884805,0.033603679347796137,5.330811190370721E-4,0.3972160871091705,92.0805195891072,0.05827876065474802,0.011061603727654357,0.0,0.11769099617280987,0.004722921437048999,0.0,1
616,1.93736762137137,3.849642805435889,0.03827849211190354,7.655698422380708E-4,2.3435955582665984,153.34839860537608,0.0296916624677466,0.019836464248100413,0.00813342392894506,4.1250921959878895E-4,0.10946882135115045,0.012180792649815489,2
616,0.1,2.698325558111467,0.03541273481054811,6.61726421220672E-4,1.4575611502443069,73.49978695511653,0.06248681614665308,0.03922845601278624,0.0,0.12514663466829257,0.0021261867559766445,0.0,1
616,2.5,4.902870031701945,0.05,0.001,2.712645981696134,65.66431408049108,0.03826707912397939,0.010894744200258988,0.0,0.022329427332394902,0.0,0.0,1
616,1.35297133903689,2.6344417240492604,0.030003169033219257,4.8156694386092925E-4,1.6771846834672859,72.08651967423107,0.058831633211614,0.03075743075993087,0.0,0.008062843065629433,0.04221012487050724,0.0,1
616,0.1,0.853180752488886,0.045305779854586635,1.1700854047824932E-4,0.44497334968129654,198.2620326703543,0.0,0.0,0.0035431358633355448,0.010513781699657831,0.018235777190997116,0.023404294383635005,1
616,1.297678297075344,0.7451608312757725,0.02527026218886825,3.743852896689055E-4,1.3568427480742833,1.0,0.038454017066114426,0.0,0.0029782769360232123,0.0017112045736306647,0.0,0.03586258484117377,1
616,0.1,0.1,0.027994148916921247,9.685524968955882E-4,3.0,137.1662254949574,0.028453364787035362,0.0,0.0,0.11054249623211759,-0.043873445990046944,0.0,1
616,1.1659908994153654,2.701706648744653,0.03192040255190078,3.0821199543013634E-4,0.8906470808716982,184.70057233107548,0.04044866633552302,0.0,0.0025853018886290435,4.2391692132504044E-4,0.04056929771420381,0.017188239453919563,1
616,2.498470731441054,4.899595356401641,0.048975462820424906,9.79509256408498E-4,2.382634462865671,195.9223420252911,0.07067734933458182,0.01683962560057188,0.018827266828465222,0.0010384946896523084,0.1380352128227894,0.043483331513356836,2
616,1.7108089504766704,3.588223323881461,0.03747200596837266,0.001,2.245852057594145,149.53850814293546,0.08729200968303952,0.008112346825863592,0.013469491014247825,0.0,0.09965230072767911,0.05957235609389219,1
616,2.028466064454804,2.885302794395159,0.04484720231027012,7.269450397744708E-4,3.0,156.1415485305594,0.03769963542618862,0.006684417099980716,0.011853349093308596,9.726788651193141E-5,0.10773059904500973,-0.014607843152705866,1
616,1.9304684799457539,3.8372064798892467,0.03813475999886985,7.626951999773975E-4,2.335546559936713,151.95172919616667,0.03480653559084575,0.019003678462711227,0.011468470062424907,1.687108110869362E-4,0.09783484779330609,0.04074285363583048,2
616,1.041319883858408,2.3330545351403016,0.02083697072471832,3.6269567212545995E-4,1.8866199292579995,200.0,0.03040246768767252,0.007050786073391935,0.003834557513253123,0.003833612300073952,0.046641540288745786,0.0360485187785613,1
616,0.9522703993053225,1.840052065248367,0.017755633318860885,3.5511266637721766E-4,1.1943154658562096,71.66742060906633,0.015232482483402643,0.0,0.004165094124583046,0.0,0.010572239375253645,0.0,10
616,1.8320538092161707,0.18866709563546688,0.04697413536299874,3.3185384309797946E-4,0.2,128.19650666225937,0.0506809640817133,0.011502560174066423,0.0,-0.02582404231077523,0.0,0.0,1
616,1.357019198557139,2.6664141970541593,0.029512703322607633,5.237579993988084E-4,1.6665223983166624,105.22784188036276,0.060060625817687396,0.027343365677483467,4.876840953710326E-6,0.004699455738549602,0.0370184487023425,0.028933394945275276,2
616,2.0445469187148135,3.96774209249903,0.04139540456467142,7.83443210160958E-4,2.378754629231372,159.6857763420409,0.05252077358803603,0.020952105645811958,0.013465236935384373,0.0,0.08325197380745804,0.0,1
616,1.7818806971844212,3.5338397567515267,0.03503918119134212,7.007836238268421E-4,1.6022026916370329,140.4559411415416,0.04876253503443784,0.04282263969065417,0.002776303684075443,0.001894741763590474,0.08068876891507912,0.037368050699504426,4
616,1.7211604503915003,3.409814350773217,0.03377417604982293,6.754835209964585E-4,2.0913538587900837,135.23552084144492,0.021359738301600262,0.013501024700950437,0.004160477945422014,8.730131083692361E-4,0.0,-0.011668205191201042,1
616,1.0425793503509881,5.0,0.05,4.1798388170667585E-4,2.657895094493227,106.63621811289445,0.0893564719548256,0.019679013348893992,0.0,0.064611896386502,0.0681885880154991,0.0,1
616,1.3211988949863682,2.5350645945571513,0.05,4.385102229661234E-4,1.7134335867524833,97.84797907004776,0.09347790792488903,0.03701886404509941,0.0,0.02042551853579644,0.050865267489033084,0.0,1
616,0.1,1.9077372576116112,0.015908740570035062,3.394289647767079E-4,1.1777935711079415,2.2536138765581084,0.025939367743137876,0.00854952319504293,0.03358976115986784,0.017380367058619506,0.004561253980800095,0.02425218292433151,2
616,2.5,4.234740451579238,0.03732547643644053,0.001,2.1781417433102654,96.75743402616236,0.01769236641700271,0.0,0.011525469640054908,0.0,0.0,-0.0350008706319162,1
616,0.7099968105903345,0.1,0.03971456748132055,5.57246963830903E-4,2.7319481761291238,153.4828890328736,0.025689732596874237,0.0,0.01678421905259675,0.0,0.061761498567472595,0.0,1
616,2.412250937448038,3.6171877896524025,0.03588967132298371,7.177934264596741E-4,0.3441466778199394,143.84089186547513,0.053566744842639014,0.002281384988161328,0.0,0.009032308052301943,0.0011859351633692894,0.0,1
616,1.7731301942528643,3.5159741465995986,0.05,6.971375809386935E-4,2.1519852266283417,139.7303786068,0.0552557586118296,0.021886929349432732,0.0,0.011038751553922699,0.08012047801236336,0.0,1
616,2.337842713934416,4.648693237214342,0.05,3.951198822848034E-4,3.0,163.81549265837845,0.05804048815598459,0.021916263566171795,1.0412448138341635E-4,0.022894164561272468,0.10039369962087696,0.0,1
616,0.7339538398387203,4.9679832562501,0.04370277244906645,8.734708005413096E-4,2.647355257147722,180.42377993014523,0.06310058709350486,0.043735709513419846,0.00789945578725848,0.015959958816489095,0.13367058289857725,0.0,2
616,1.8575530321017018,0.1,0.04608568104883056,8.728469253664883E-4,3.0,162.61031192294203,0.09655942361539915,0.03512088994701873,0.0036099610083940026,0.002520259475849329,0.060892668383709395,0.004860318164772261,1
616,0.9064651713730808,4.145672511435733,0.04134063611901484,7.532239827924283E-4,2.29078760699645,192.289573505963,0.09271860196464776,0.04434057833899763,0.015838594840856923,0.003993607538044119,0.13285002564501067,0.06070349203167821,1
616,2.4464561740933877,2.9596053420407418,0.03992457064406796,5.971709237564531E-4,1.5223637804702874,169.88686390140182,0.039668590261775105,0.020377031800661638,0.007235110417712243,0.0,0.06551528036226795,0.0,1
616,2.5,1.415120205267365,0.02021029883078417,3.572636133664963E-4,1.03766985459441,96.83769383332341,0.03174317388495873,0.016396433375557518,0.0023845037012922843,0.0,0.02262548847117793,0.006889935476254189,1
616,2.2155404541990555,4.4192284273230715,0.04407375946248032,6.606809362499755E-4,2.6932425145052514,176.4135626606717,0.04651694535706272,0.02245723208018044,0.009122084314890422,5.164939985607409E-4,0.09377088378845369,-0.022505302322449548,1
